date,start,end,11WD2WBW1000039N,11WD2WBW2000040U
6012016,05:00,06:00,70,77
6012016,06:00,07:00,78,83
6012016,07:00,08:00,92,96
6012016,08:00,09:00,100,98
6012016,09:00,10:00,101,101
6012016,10:00,11:00,103,95
6012016,11:00,12:00,106,97
6012016,12:00,13:00,100,98
6012016,13:00,14:00,104,104
6012016,14:00,15:00,100,96
6012016,15:00,16:00,94,92
6012016,16:00,17:00,90,90
6012016,17:00,18:00,87,87
6012016,18:00,19:00,86,87
6012016,19:00,20:00,88,88
6012016,20:00,21:00,84,82
6012016,21:00,22:00,66,97
6012016,22:00,23:00,67,82
6012016,23:00,00:00,74,77
7012016,00:00,01:00,75,70
7012016,01:00,02:00,75,72
7012016,02:00,03:00,73,70
7012016,03:00,04:00,75,75
7012016,04:00,05:00,75,74
7012016,05:00,06:00,75,80
7012016,06:00,07:00,85,87
7012016,07:00,08:00,100,101
7012016,08:00,09:00,103,101
7012016,09:00,10:00,109,109
7012016,10:00,11:00,99,97
7012016,11:00,12:00,106,97
7012016,12:00,13:00,111,111
7012016,13:00,14:00,111,111
7012016,14:00,15:00,89,93
7012016,15:00,16:00,92,93
7012016,16:00,17:00,89,92
7012016,17:00,18:00,93,92
7012016,18:00,19:00,91,102
7012016,19:00,20:00,87,86
7012016,20:00,21:00,82,81
7012016,21:00,22:00,87,79
7012016,22:00,23:00,78,80
7012016,23:00,00:00,83,86
8012016,00:00,01:00,88,93
8012016,01:00,02:00,91,93
8012016,02:00,03:00,89,92
8012016,03:00,04:00,92,93
8012016,04:00,05:00,90,93
8012016,05:00,06:00,87,93
8012016,06:00,07:00,96,98
8012016,07:00,08:00,103,102
8012016,08:00,09:00,105,104
8012016,09:00,10:00,113,103
8012016,10:00,11:00,118,118
8012016,11:00,12:00,114,118
8012016,12:00,13:00,98,112
8012016,13:00,14:00,103,121
8012016,14:00,15:00,102,101
8012016,15:00,16:00,102,102
8012016,16:00,17:00,97,95
8012016,17:00,18:00,96,93
8012016,18:00,19:00,88,89
8012016,19:00,20:00,90,90
8012016,20:00,21:00,89,89
8012016,21:00,22:00,87,88
8012016,22:00,23:00,79,79
8012016,23:00,00:00,78,79
9012016,00:00,01:00,81,67
9012016,01:00,02:00,82,64
9012016,02:00,03:00,81,64
9012016,03:00,04:00,80,62
9012016,04:00,05:00,71,66
9012016,05:00,06:00,70,62
9012016,06:00,07:00,71,57
9012016,07:00,08:00,70,58
9012016,08:00,09:00,70,60
9012016,09:00,10:00,89,91
9012016,10:00,11:00,90,87
9012016,11:00,12:00,93,88
9012016,12:00,13:00,78,79
9012016,13:00,14:00,56,54
9012016,14:00,15:00,46,48
9012016,15:00,16:00,38,50
9012016,16:00,17:00,68,79
9012016,17:00,18:00,95,99
9012016,18:00,19:00,99,99
9012016,19:00,20:00,72,65
9012016,20:00,21:00,57,51
9012016,21:00,22:00,48,49
9012016,22:00,23:00,46,48
9012016,23:00,00:00,48,40
10012016,00:00,01:00,49,33
10012016,01:00,02:00,49,32
10012016,02:00,03:00,50,33
10012016,03:00,04:00,49,32
10012016,04:00,05:00,49,31
10012016,05:00,06:00,49,32
10012016,06:00,07:00,49,32
10012016,07:00,08:00,50,31
10012016,08:00,09:00,50,32
10012016,09:00,10:00,49,32
10012016,10:00,11:00,48,31
10012016,11:00,12:00,47,32
10012016,12:00,13:00,47,32
10012016,13:00,14:00,47,33
10012016,14:00,15:00,47,33
10012016,15:00,16:00,49,33
10012016,16:00,17:00,46,33
10012016,17:00,18:00,60,32
10012016,18:00,19:00,61,36
10012016,19:00,20:00,61,37
10012016,20:00,21:00,62,37
10012016,21:00,22:00,62,37
10012016,22:00,23:00,59,33
10012016,23:00,00:00,59,33
11012016,00:00,01:00,66,51
11012016,01:00,02:00,67,68
11012016,02:00,03:00,66,67
11012016,03:00,04:00,68,71
11012016,04:00,05:00,66,69
11012016,05:00,06:00,73,74
11012016,06:00,07:00,91,91
11012016,07:00,08:00,120,117
11012016,08:00,09:00,123,122
11012016,09:00,10:00,124,124
11012016,10:00,11:00,124,123
11012016,11:00,12:00,125,124
11012016,12:00,13:00,124,124
11012016,13:00,14:00,124,125
11012016,14:00,15:00,125,123
11012016,15:00,16:00,123,123
11012016,16:00,17:00,122,118
11012016,17:00,18:00,120,118
11012016,18:00,19:00,115,114
11012016,19:00,20:00,119,116
11012016,20:00,21:00,118,115
11012016,21:00,22:00,122,120
11012016,22:00,23:00,114,112
11012016,23:00,00:00,116,117
12012016,00:00,01:00,109,112
12012016,01:00,02:00,108,112
12012016,02:00,03:00,106,104
12012016,03:00,04:00,113,107
12012016,04:00,05:00,108,103
12012016,05:00,06:00,114,106
12012016,06:00,07:00,111,109
12012016,07:00,08:00,122,121
12012016,08:00,09:00,125,124
12012016,09:00,10:00,126,124
12012016,10:00,11:00,124,125
12012016,11:00,12:00,126,125
12012016,12:00,13:00,125,124
12012016,13:00,14:00,125,123
12012016,14:00,15:00,125,122
12012016,15:00,16:00,123,123
12012016,16:00,17:00,124,121
12012016,17:00,18:00,124,120
12012016,18:00,19:00,118,118
12012016,19:00,20:00,123,121
12012016,20:00,21:00,115,115
12012016,21:00,22:00,117,120
12012016,22:00,23:00,105,110
12012016,23:00,00:00,112,111
13012016,00:00,01:00,112,112
13012016,01:00,02:00,116,112
13012016,02:00,03:00,107,107
13012016,03:00,04:00,116,110
13012016,04:00,05:00,112,111
13012016,05:00,06:00,114,111
13012016,06:00,07:00,110,109
13012016,07:00,08:00,122,119
13012016,08:00,09:00,123,120
13012016,09:00,10:00,122,120
13012016,10:00,11:00,122,121
13012016,11:00,12:00,123,123
13012016,12:00,13:00,124,124
13012016,13:00,14:00,123,124
13012016,14:00,15:00,115,119
13012016,15:00,16:00,120,118
13012016,16:00,17:00,117,116
13012016,17:00,18:00,119,115
13012016,18:00,19:00,112,113
13012016,19:00,20:00,119,116
13012016,20:00,21:00,116,116
13012016,21:00,22:00,110,111
13012016,22:00,23:00,101,98
13012016,23:00,00:00,106,109
14012016,00:00,01:00,109,106
14012016,01:00,02:00,112,112
14012016,02:00,03:00,106,104
14012016,03:00,04:00,113,113
14012016,04:00,05:00,109,111
14012016,05:00,06:00,107,111
14012016,06:00,07:00,109,112
14012016,07:00,08:00,116,117
14012016,08:00,09:00,119,117
14012016,09:00,10:00,120,118
14012016,10:00,11:00,118,116
14012016,11:00,12:00,119,119
14012016,12:00,13:00,124,124
14012016,13:00,14:00,124,123
14012016,14:00,15:00,124,123
14012016,15:00,16:00,123,121
14012016,16:00,17:00,120,118
14012016,17:00,18:00,112,113
14012016,18:00,19:00,112,110
14012016,19:00,20:00,116,117
14012016,20:00,21:00,114,115
14012016,21:00,22:00,112,112
14012016,22:00,23:00,100,103
14012016,23:00,00:00,109,102
15012016,00:00,01:00,111,105
15012016,01:00,02:00,112,113
15012016,02:00,03:00,107,102
15012016,03:00,04:00,110,109
15012016,04:00,05:00,108,106
15012016,05:00,06:00,107,106
15012016,06:00,07:00,108,112
15012016,07:00,08:00,116,116
15012016,08:00,09:00,117,117
15012016,09:00,10:00,120,120
15012016,10:00,11:00,118,117
15012016,11:00,12:00,121,120
15012016,12:00,13:00,119,119
15012016,13:00,14:00,120,115
15012016,14:00,15:00,114,110
15012016,15:00,16:00,113,111
15012016,16:00,17:00,111,107
15012016,17:00,18:00,112,109
15012016,18:00,19:00,111,110
15012016,19:00,20:00,110,110
15012016,20:00,21:00,109,108
15012016,21:00,22:00,105,99
15012016,22:00,23:00,100,81
15012016,23:00,00:00,104,79
16012016,00:00,01:00,105,70
16012016,01:00,02:00,109,68
16012016,02:00,03:00,100,59
16012016,03:00,04:00,97,70
16012016,04:00,05:00,91,70
16012016,05:00,06:00,77,69
16012016,06:00,07:00,65,65
16012016,07:00,08:00,65,66
16012016,08:00,09:00,62,61
16012016,09:00,10:00,66,65
16012016,10:00,11:00,106,66
16012016,11:00,12:00,62,63
16012016,12:00,13:00,60,55
16012016,13:00,14:00,55,56
16012016,14:00,15:00,52,54
16012016,15:00,16:00,52,55
16012016,16:00,17:00,53,56
16012016,17:00,18:00,116,85
16012016,18:00,19:00,117,81
16012016,19:00,20:00,62,53
16012016,20:00,21:00,61,54
16012016,21:00,22:00,54,54
16012016,22:00,23:00,48,52
16012016,23:00,00:00,47,51
17012016,00:00,01:00,49,55
17012016,01:00,02:00,55,59
17012016,02:00,03:00,53,58
17012016,03:00,04:00,52,56
17012016,04:00,05:00,52,56
17012016,05:00,06:00,56,58
17012016,06:00,07:00,61,66
17012016,07:00,08:00,67,65
17012016,08:00,09:00,70,64
17012016,09:00,10:00,70,66
17012016,10:00,11:00,69,66
17012016,11:00,12:00,70,65
17012016,12:00,13:00,74,54
17012016,13:00,14:00,75,38
17012016,14:00,15:00,65,51
17012016,15:00,16:00,66,65
17012016,16:00,17:00,66,64
17012016,17:00,18:00,63,68
17012016,18:00,19:00,63,66
17012016,19:00,20:00,63,62
17012016,20:00,21:00,62,65
17012016,21:00,22:00,59,67
17012016,22:00,23:00,66,69
17012016,23:00,00:00,80,77
18012016,00:00,01:00,49,68
18012016,01:00,02:00,51,61
18012016,02:00,03:00,52,62
18012016,03:00,04:00,52,66
18012016,04:00,05:00,55,65
18012016,05:00,06:00,64,64
18012016,06:00,07:00,94,70
18012016,07:00,08:00,114,92
18012016,08:00,09:00,115,114
18012016,09:00,10:00,115,116
18012016,10:00,11:00,115,116
18012016,11:00,12:00,116,117
18012016,12:00,13:00,115,117
18012016,13:00,14:00,115,117
18012016,14:00,15:00,110,113
18012016,15:00,16:00,111,111
18012016,16:00,17:00,110,105
18012016,17:00,18:00,112,111
18012016,18:00,19:00,116,116
18012016,19:00,20:00,115,116
18012016,20:00,21:00,109,111
18012016,21:00,22:00,106,97
18012016,22:00,23:00,115,70
18012016,23:00,00:00,115,71
19012016,00:00,01:00,115,70
19012016,01:00,02:00,116,70
19012016,02:00,03:00,100,80
19012016,03:00,04:00,101,87
19012016,04:00,05:00,96,88
19012016,05:00,06:00,97,91
19012016,06:00,07:00,100,94
19012016,07:00,08:00,109,108
19012016,08:00,09:00,114,113
19012016,09:00,10:00,114,115
19012016,10:00,11:00,113,115
19012016,11:00,12:00,115,116
19012016,12:00,13:00,116,116
19012016,13:00,14:00,115,115
19012016,14:00,15:00,115,113
19012016,15:00,16:00,116,116
19012016,16:00,17:00,110,115
19012016,17:00,18:00,115,115
19012016,18:00,19:00,115,114
19012016,19:00,20:00,116,113
19012016,20:00,21:00,112,114
19012016,21:00,22:00,108,112
19012016,22:00,23:00,108,112
19012016,23:00,00:00,96,97
20012016,00:00,01:00,94,99
20012016,01:00,02:00,93,98
20012016,02:00,03:00,89,95
20012016,03:00,04:00,98,98
20012016,04:00,05:00,98,98
20012016,05:00,06:00,94,98
20012016,06:00,07:00,98,100
20012016,07:00,08:00,110,107
20012016,08:00,09:00,110,111
20012016,09:00,10:00,115,115
20012016,10:00,11:00,104,108
20012016,11:00,12:00,114,108
20012016,12:00,13:00,111,114
20012016,13:00,14:00,111,111
20012016,14:00,15:00,110,110
20012016,15:00,16:00,116,115
20012016,16:00,17:00,115,116
20012016,17:00,18:00,114,111
20012016,18:00,19:00,106,110
20012016,19:00,20:00,111,112
20012016,20:00,21:00,112,106
20012016,21:00,22:00,110,111
20012016,22:00,23:00,104,103
20012016,23:00,00:00,95,94
21012016,00:00,01:00,93,91
21012016,01:00,02:00,95,96
21012016,02:00,03:00,92,91
21012016,03:00,04:00,95,95
21012016,04:00,05:00,93,92
21012016,05:00,06:00,99,94
21012016,06:00,07:00,101,97
21012016,07:00,08:00,110,110
21012016,08:00,09:00,111,109
21012016,09:00,10:00,114,111
21012016,10:00,11:00,109,111
21012016,11:00,12:00,115,111
21012016,12:00,13:00,113,111
21012016,13:00,14:00,114,111
21012016,14:00,15:00,115,110
21012016,15:00,16:00,115,111
21012016,16:00,17:00,112,109
21012016,17:00,18:00,113,111
21012016,18:00,19:00,111,112
21012016,19:00,20:00,108,111
21012016,20:00,21:00,115,117
21012016,21:00,22:00,112,114
21012016,22:00,23:00,90,98
21012016,23:00,00:00,97,93
22012016,00:00,01:00,95,92
22012016,01:00,02:00,97,93
22012016,02:00,03:00,92,91
22012016,03:00,04:00,96,93
22012016,04:00,05:00,96,90
22012016,05:00,06:00,102,99
22012016,06:00,07:00,104,102
22012016,07:00,08:00,116,116
22012016,08:00,09:00,115,114
22012016,09:00,10:00,115,114
22012016,10:00,11:00,115,114
22012016,11:00,12:00,115,114
22012016,12:00,13:00,116,113
22012016,13:00,14:00,116,114
22012016,14:00,15:00,111,112
22012016,15:00,16:00,113,111
22012016,16:00,17:00,112,111
22012016,17:00,18:00,108,106
22012016,18:00,19:00,98,97
22012016,19:00,20:00,98,102
22012016,20:00,21:00,94,98
22012016,21:00,22:00,98,98
22012016,22:00,23:00,90,90
22012016,23:00,00:00,93,93
23012016,00:00,01:00,92,92
23012016,01:00,02:00,84,0
23012016,02:00,03:00,83,84
23012016,03:00,04:00,83,83
23012016,04:00,05:00,87,87
23012016,05:00,06:00,77,77
23012016,06:00,07:00,60,60
23012016,07:00,08:00,56,56
23012016,08:00,09:00,59,59
23012016,09:00,10:00,59,59
23012016,10:00,11:00,57,57
23012016,11:00,12:00,106,89
23012016,12:00,13:00,103,89
23012016,13:00,14:00,51,51
23012016,14:00,15:00,42,42
23012016,15:00,16:00,40,40
23012016,16:00,17:00,38,38
23012016,17:00,18:00,94,89
23012016,18:00,19:00,95,89
23012016,19:00,20:00,105,89
23012016,20:00,21:00,36,36
23012016,21:00,22:00,36,36
23012016,22:00,23:00,37,37
23012016,23:00,00:00,37,37
24012016,00:00,01:00,36,36
24012016,01:00,02:00,36,36
24012016,02:00,03:00,35,35
24012016,03:00,04:00,35,35
24012016,04:00,05:00,47,33
24012016,05:00,06:00,47,31
24012016,06:00,07:00,46,32
24012016,07:00,08:00,47,33
24012016,08:00,09:00,79,4
24012016,09:00,10:00,84,0
24012016,10:00,11:00,69,0
24012016,11:00,12:00,70,0
24012016,12:00,13:00,71,0
24012016,13:00,14:00,67,0
24012016,14:00,15:00,48,0
24012016,15:00,16:00,58,0
24012016,16:00,17:00,75,0
24012016,17:00,18:00,76,0
24012016,18:00,19:00,66,0
24012016,19:00,20:00,68,0
24012016,20:00,21:00,62,12
24012016,21:00,22:00,48,33
24012016,22:00,23:00,62,38
24012016,23:00,00:00,61,66
25012016,00:00,01:00,60,71
25012016,01:00,02:00,71,70
25012016,02:00,03:00,68,78
25012016,03:00,04:00,82,70
25012016,04:00,05:00,85,70
25012016,05:00,06:00,75,75
25012016,06:00,07:00,110,102
25012016,07:00,08:00,125,124
25012016,08:00,09:00,126,123
25012016,09:00,10:00,129,123
25012016,10:00,11:00,129,123
25012016,11:00,12:00,129,125
25012016,12:00,13:00,129,127
25012016,13:00,14:00,129,127
25012016,14:00,15:00,129,127
25012016,15:00,16:00,129,127
25012016,16:00,17:00,128,127
25012016,17:00,18:00,128,126
25012016,18:00,19:00,120,127
25012016,19:00,20:00,118,126
25012016,20:00,21:00,120,124
25012016,21:00,22:00,120,125
25012016,22:00,23:00,108,115
25012016,23:00,00:00,109,114
26012016,00:00,01:00,102,110
26012016,01:00,02:00,118,118
26012016,02:00,03:00,110,116
26012016,03:00,04:00,118,118
26012016,04:00,05:00,118,113
26012016,05:00,06:00,122,113
26012016,06:00,07:00,118,110
26012016,07:00,08:00,126,125
26012016,08:00,09:00,129,128
26012016,09:00,10:00,128,128
26012016,10:00,11:00,129,129
26012016,11:00,12:00,129,130
26012016,12:00,13:00,130,131
26012016,13:00,14:00,129,130
26012016,14:00,15:00,129,124
26012016,15:00,16:00,129,125
26012016,16:00,17:00,123,122
26012016,17:00,18:00,125,126
26012016,18:00,19:00,120,114
26012016,19:00,20:00,120,115
26012016,20:00,21:00,125,120
26012016,21:00,22:00,125,127
26012016,22:00,23:00,113,119
26012016,23:00,00:00,126,125
27012016,00:00,01:00,122,121
27012016,01:00,02:00,119,120
27012016,02:00,03:00,115,117
27012016,03:00,04:00,120,118
27012016,04:00,05:00,118,120
27012016,05:00,06:00,119,121
27012016,06:00,07:00,124,126
27012016,07:00,08:00,129,128
27012016,08:00,09:00,128,129
27012016,09:00,10:00,129,129
27012016,10:00,11:00,129,129
27012016,11:00,12:00,128,129
27012016,12:00,13:00,128,129
27012016,13:00,14:00,129,129
27012016,14:00,15:00,129,129
27012016,15:00,16:00,130,130
27012016,16:00,17:00,128,128
27012016,17:00,18:00,128,128
27012016,18:00,19:00,123,123
27012016,19:00,20:00,127,127
27012016,20:00,21:00,129,129
27012016,21:00,22:00,128,128
27012016,22:00,23:00,124,124
27012016,23:00,00:00,127,127
28012016,00:00,01:00,123,123
28012016,01:00,02:00,124,124
28012016,02:00,03:00,120,120
28012016,03:00,04:00,125,125
28012016,04:00,05:00,123,123
28012016,05:00,06:00,124,124
28012016,06:00,07:00,120,120
28012016,07:00,08:00,127,127
28012016,08:00,09:00,127,127
28012016,09:00,10:00,125,125
28012016,10:00,11:00,125,125
28012016,11:00,12:00,125,125
28012016,12:00,13:00,124,125
28012016,13:00,14:00,125,126
28012016,14:00,15:00,125,126
28012016,15:00,16:00,126,127
28012016,16:00,17:00,124,125
28012016,17:00,18:00,125,125
28012016,18:00,19:00,124,123
28012016,19:00,20:00,122,123
28012016,20:00,21:00,120,120
28012016,21:00,22:00,107,113
28012016,22:00,23:00,89,103
28012016,23:00,00:00,85,108
29012016,00:00,01:00,82,105
29012016,01:00,02:00,84,103
29012016,02:00,03:00,82,97
29012016,03:00,04:00,85,98
29012016,04:00,05:00,85,98
29012016,05:00,06:00,86,98
29012016,06:00,07:00,90,101
29012016,07:00,08:00,111,118
29012016,08:00,09:00,103,124
29012016,09:00,10:00,111,120
29012016,10:00,11:00,104,120
29012016,11:00,12:00,98,116
29012016,12:00,13:00,96,120
29012016,13:00,14:00,94,120
29012016,14:00,15:00,86,119
29012016,15:00,16:00,83,122
29012016,16:00,17:00,80,118
29012016,17:00,18:00,85,115
29012016,18:00,19:00,84,115
29012016,19:00,20:00,85,115
29012016,20:00,21:00,96,102
29012016,21:00,22:00,95,96
29012016,22:00,23:00,83,85
29012016,23:00,00:00,82,86
30012016,00:00,01:00,78,85
30012016,01:00,02:00,72,85
30012016,02:00,03:00,64,85
30012016,03:00,04:00,66,85
30012016,04:00,05:00,63,80
30012016,05:00,06:00,62,72
30012016,06:00,07:00,57,75
30012016,07:00,08:00,56,75
30012016,08:00,09:00,52,74
30012016,09:00,10:00,53,66
30012016,10:00,11:00,53,67
30012016,11:00,12:00,53,63
30012016,12:00,13:00,52,58
30012016,13:00,14:00,52,53
30012016,14:00,15:00,47,50
30012016,15:00,16:00,38,46
30012016,16:00,17:00,38,37
30012016,17:00,18:00,38,32
30012016,18:00,19:00,39,33
30012016,19:00,20:00,39,32
30012016,20:00,21:00,34,32
30012016,21:00,22:00,31,37
30012016,22:00,23:00,31,37
30012016,23:00,00:00,31,36
31012016,00:00,01:00,31,37
31012016,01:00,02:00,31,37
31012016,02:00,03:00,31,37
31012016,03:00,04:00,31,36
31012016,04:00,05:00,31,37
31012016,05:00,06:00,31,37
31012016,06:00,07:00,31,36
31012016,07:00,08:00,31,36
31012016,08:00,09:00,40,45
31012016,09:00,10:00,44,32
31012016,10:00,11:00,47,30
31012016,11:00,12:00,48,30
31012016,12:00,13:00,48,32
31012016,13:00,14:00,31,49
31012016,14:00,15:00,30,48
31012016,15:00,16:00,31,47
31012016,16:00,17:00,30,48
31012016,17:00,18:00,32,48
31012016,18:00,19:00,31,47
31012016,19:00,20:00,31,48
31012016,20:00,21:00,31,47
31012016,21:00,22:00,34,49
31012016,22:00,23:00,48,47
31012016,23:00,00:00,54,56
1022016,00:00,01:00,59,56
1022016,01:00,02:00,62,58
1022016,02:00,03:00,61,64
1022016,03:00,04:00,65,66
1022016,04:00,05:00,65,68
1022016,05:00,06:00,67,71
1022016,06:00,07:00,88,87
1022016,07:00,08:00,118,104
1022016,08:00,09:00,123,110
1022016,09:00,10:00,124,121
1022016,10:00,11:00,126,119
1022016,11:00,12:00,127,126
1022016,12:00,13:00,129,119
1022016,13:00,14:00,130,119
1022016,14:00,15:00,130,120
1022016,15:00,16:00,129,120
1022016,16:00,17:00,128,112
1022016,17:00,18:00,127,111
1022016,18:00,19:00,128,95
1022016,19:00,20:00,127,97
1022016,20:00,21:00,117,106
1022016,21:00,22:00,116,117
1022016,22:00,23:00,108,106
1022016,23:00,00:00,112,110
2022016,00:00,01:00,110,108
2022016,01:00,02:00,114,112
2022016,02:00,03:00,112,110
2022016,03:00,04:00,115,113
2022016,04:00,05:00,114,111
2022016,05:00,06:00,117,112
2022016,06:00,07:00,118,116
2022016,07:00,08:00,127,127
2022016,08:00,09:00,128,129
2022016,09:00,10:00,128,128
2022016,10:00,11:00,124,126
2022016,11:00,12:00,130,131
2022016,12:00,13:00,131,132
2022016,13:00,14:00,129,130
2022016,14:00,15:00,126,126
2022016,15:00,16:00,126,126
2022016,16:00,17:00,125,125
2022016,17:00,18:00,123,122
2022016,18:00,19:00,123,116
2022016,19:00,20:00,123,119
2022016,20:00,21:00,119,122
2022016,21:00,22:00,116,120
2022016,22:00,23:00,110,114
2022016,23:00,00:00,114,114
3022016,00:00,01:00,117,117
3022016,01:00,02:00,122,121
3022016,02:00,03:00,114,114
3022016,03:00,04:00,117,117
3022016,04:00,05:00,113,112
3022016,05:00,06:00,114,109
3022016,06:00,07:00,117,113
3022016,07:00,08:00,124,122
3022016,08:00,09:00,124,122
3022016,09:00,10:00,125,122
3022016,10:00,11:00,125,122
3022016,11:00,12:00,126,122
3022016,12:00,13:00,127,124
3022016,13:00,14:00,127,126
3022016,14:00,15:00,126,126
3022016,15:00,16:00,126,122
3022016,16:00,17:00,125,115
3022016,17:00,18:00,123,122
3022016,18:00,19:00,120,109
3022016,19:00,20:00,119,113
3022016,20:00,21:00,115,110
3022016,21:00,22:00,115,114
3022016,22:00,23:00,106,106
3022016,23:00,00:00,119,116
4022016,00:00,01:00,116,117
4022016,01:00,02:00,116,119
4022016,02:00,03:00,113,113
4022016,03:00,04:00,117,113
4022016,04:00,05:00,114,113
4022016,05:00,06:00,119,120
4022016,06:00,07:00,118,115
4022016,07:00,08:00,124,124
4022016,08:00,09:00,124,124
4022016,09:00,10:00,124,124
4022016,10:00,11:00,124,124
4022016,11:00,12:00,124,125
4022016,12:00,13:00,125,125
4022016,13:00,14:00,125,125
4022016,14:00,15:00,124,122
4022016,15:00,16:00,122,122
4022016,16:00,17:00,121,120
4022016,17:00,18:00,119,116
4022016,18:00,19:00,120,114
4022016,19:00,20:00,121,114
4022016,20:00,21:00,117,118
4022016,21:00,22:00,117,120
4022016,22:00,23:00,108,108
4022016,23:00,00:00,109,111
5022016,00:00,01:00,116,114
5022016,01:00,02:00,124,124
5022016,02:00,03:00,122,123
5022016,03:00,04:00,121,120
5022016,04:00,05:00,117,116
5022016,05:00,06:00,117,116
5022016,06:00,07:00,116,117
5022016,07:00,08:00,122,121
5022016,08:00,09:00,122,123
5022016,09:00,10:00,126,126
5022016,10:00,11:00,125,126
5022016,11:00,12:00,125,126
5022016,12:00,13:00,127,127
5022016,13:00,14:00,125,126
5022016,14:00,15:00,124,124
5022016,15:00,16:00,124,125
5022016,16:00,17:00,124,120
5022016,17:00,18:00,124,120
5022016,18:00,19:00,124,116
5022016,19:00,20:00,124,111
5022016,20:00,21:00,120,117
5022016,21:00,22:00,119,124
5022016,22:00,23:00,101,119
5022016,23:00,00:00,111,118
6022016,00:00,01:00,107,115
6022016,01:00,02:00,112,113
6022016,02:00,03:00,106,111
6022016,03:00,04:00,105,114
6022016,04:00,05:00,103,108
6022016,05:00,06:00,86,106
6022016,06:00,07:00,69,89
