date,start,end,11WD2BRE6000118Z
7012016,07:00,08:00,253
7012016,08:00,09:00,253
7012016,09:00,10:00,246
7012016,10:00,11:00,246
7012016,11:00,12:00,252
7012016,12:00,13:00,253
7012016,13:00,14:00,254
7012016,14:00,15:00,254
7012016,15:00,16:00,254
7012016,16:00,17:00,254
7012016,17:00,18:00,254
7012016,18:00,19:00,256
7012016,19:00,20:00,256
7012016,20:00,21:00,255
7012016,21:00,22:00,249
7012016,22:00,23:00,247
7012016,23:00,00:00,220
8012016,00:00,01:00,0
8012016,01:00,02:00,133
8012016,02:00,03:00,110
8012016,03:00,04:00,86
8012016,04:00,05:00,110
8012016,05:00,06:00,141
8012016,06:00,07:00,207
8012016,07:00,08:00,247
8012016,08:00,09:00,250
8012016,09:00,10:00,251
8012016,10:00,11:00,249
8012016,11:00,12:00,236
8012016,12:00,13:00,242
8012016,13:00,14:00,253
8012016,14:00,15:00,252
8012016,15:00,16:00,253
8012016,16:00,17:00,240
8012016,17:00,18:00,239
8012016,18:00,19:00,246
8012016,19:00,20:00,256
8012016,20:00,21:00,257
8012016,21:00,22:00,249
8012016,22:00,23:00,221
8012016,23:00,00:00,161
9012016,00:00,01:00,0
9012016,01:00,02:00,206
9012016,02:00,03:00,244
9012016,03:00,04:00,234
9012016,04:00,05:00,197
9012016,05:00,06:00,198
9012016,06:00,07:00,224
9012016,07:00,08:00,247
9012016,08:00,09:00,246
9012016,09:00,10:00,253
9012016,10:00,11:00,255
9012016,11:00,12:00,255
9012016,12:00,13:00,256
9012016,13:00,14:00,254
9012016,14:00,15:00,250
9012016,15:00,16:00,255
9012016,16:00,17:00,243
9012016,17:00,18:00,253
9012016,18:00,19:00,253
9012016,19:00,20:00,254
9012016,20:00,21:00,253
9012016,21:00,22:00,254
9012016,22:00,23:00,243
9012016,23:00,00:00,200
10012016,00:00,01:00,0
10012016,01:00,02:00,139
10012016,02:00,03:00,138
10012016,03:00,04:00,118
10012016,04:00,05:00,89
10012016,05:00,06:00,85
10012016,06:00,07:00,101
10012016,07:00,08:00,130
10012016,08:00,09:00,155
10012016,09:00,10:00,156
10012016,10:00,11:00,180
10012016,11:00,12:00,203
10012016,12:00,13:00,194
10012016,13:00,14:00,166
10012016,14:00,15:00,148
10012016,15:00,16:00,175
10012016,16:00,17:00,218
10012016,17:00,18:00,245
10012016,18:00,19:00,251
10012016,19:00,20:00,248
10012016,20:00,21:00,235
10012016,21:00,22:00,196
10012016,22:00,23:00,158
10012016,23:00,00:00,138
11012016,00:00,01:00,0
11012016,01:00,02:00,187
11012016,02:00,03:00,173
11012016,03:00,04:00,167
11012016,04:00,05:00,192
11012016,05:00,06:00,228
11012016,06:00,07:00,251
11012016,07:00,08:00,254
11012016,08:00,09:00,243
11012016,09:00,10:00,251
11012016,10:00,11:00,254
11012016,11:00,12:00,252
11012016,12:00,13:00,251
11012016,13:00,14:00,251
11012016,14:00,15:00,253
11012016,15:00,16:00,252
11012016,16:00,17:00,252
11012016,17:00,18:00,252
11012016,18:00,19:00,252
11012016,19:00,20:00,250
11012016,20:00,21:00,250
11012016,21:00,22:00,240
11012016,22:00,23:00,207
11012016,23:00,00:00,161
12012016,00:00,01:00,0
12012016,01:00,02:00,174
12012016,02:00,03:00,166
12012016,03:00,04:00,160
12012016,04:00,05:00,172
12012016,05:00,06:00,217
12012016,06:00,07:00,243
12012016,07:00,08:00,249
12012016,08:00,09:00,248
12012016,09:00,10:00,249
12012016,10:00,11:00,249
12012016,11:00,12:00,247
12012016,12:00,13:00,238
12012016,13:00,14:00,236
12012016,14:00,15:00,245
12012016,15:00,16:00,251
12012016,16:00,17:00,251
12012016,17:00,18:00,250
12012016,18:00,19:00,252
12012016,19:00,20:00,251
12012016,20:00,21:00,251
12012016,21:00,22:00,251
12012016,22:00,23:00,241
12012016,23:00,00:00,201
13012016,00:00,01:00,0
13012016,01:00,02:00,213
13012016,02:00,03:00,211
13012016,03:00,04:00,177
13012016,04:00,05:00,191
13012016,05:00,06:00,237
13012016,06:00,07:00,255
13012016,07:00,08:00,255
13012016,08:00,09:00,254
13012016,09:00,10:00,255
13012016,10:00,11:00,255
13012016,11:00,12:00,256
13012016,12:00,13:00,256
13012016,13:00,14:00,255
13012016,14:00,15:00,248
13012016,15:00,16:00,253
13012016,16:00,17:00,253
13012016,17:00,18:00,253
13012016,18:00,19:00,252
13012016,19:00,20:00,249
13012016,20:00,21:00,247
13012016,21:00,22:00,210
13012016,22:00,23:00,213
13012016,23:00,00:00,196
14012016,00:00,01:00,0
14012016,01:00,02:00,231
14012016,02:00,03:00,234
14012016,03:00,04:00,205
14012016,04:00,05:00,211
14012016,05:00,06:00,221
14012016,06:00,07:00,214
14012016,07:00,08:00,214
14012016,08:00,09:00,217
14012016,09:00,10:00,217
14012016,10:00,11:00,216
14012016,11:00,12:00,206
14012016,12:00,13:00,197
14012016,13:00,14:00,199
14012016,14:00,15:00,203
14012016,15:00,16:00,230
14012016,16:00,17:00,252
14012016,17:00,18:00,252
14012016,18:00,19:00,252
14012016,19:00,20:00,246
14012016,20:00,21:00,247
14012016,21:00,22:00,244
14012016,22:00,23:00,242
14012016,23:00,00:00,245
15012016,00:00,01:00,0
15012016,01:00,02:00,243
15012016,02:00,03:00,230
15012016,03:00,04:00,182
15012016,04:00,05:00,189
15012016,05:00,06:00,219
15012016,06:00,07:00,243
15012016,07:00,08:00,240
15012016,08:00,09:00,238
15012016,09:00,10:00,247
15012016,10:00,11:00,250
15012016,11:00,12:00,252
15012016,12:00,13:00,255
15012016,13:00,14:00,256
15012016,14:00,15:00,256
15012016,15:00,16:00,256
15012016,16:00,17:00,254
15012016,17:00,18:00,253
15012016,18:00,19:00,243
15012016,19:00,20:00,243
15012016,20:00,21:00,250
15012016,21:00,22:00,249
15012016,22:00,23:00,243
15012016,23:00,00:00,236
16012016,00:00,01:00,0
16012016,01:00,02:00,247
16012016,02:00,03:00,251
16012016,03:00,04:00,215
16012016,04:00,05:00,175
16012016,05:00,06:00,186
16012016,06:00,07:00,221
16012016,07:00,08:00,244
16012016,08:00,09:00,247
16012016,09:00,10:00,247
16012016,10:00,11:00,244
16012016,11:00,12:00,243
16012016,12:00,13:00,248
16012016,13:00,14:00,248
16012016,14:00,15:00,240
16012016,15:00,16:00,248
16012016,16:00,17:00,245
16012016,17:00,18:00,248
16012016,18:00,19:00,251
16012016,19:00,20:00,252
16012016,20:00,21:00,252
16012016,21:00,22:00,253
16012016,22:00,23:00,253
16012016,23:00,00:00,246
17012016,00:00,01:00,0
17012016,01:00,02:00,250
17012016,02:00,03:00,249
17012016,03:00,04:00,206
17012016,04:00,05:00,176
17012016,05:00,06:00,194
17012016,06:00,07:00,230
17012016,07:00,08:00,245
17012016,08:00,09:00,248
17012016,09:00,10:00,247
17012016,10:00,11:00,248
17012016,11:00,12:00,248
17012016,12:00,13:00,251
17012016,13:00,14:00,252
17012016,14:00,15:00,251
17012016,15:00,16:00,252
17012016,16:00,17:00,252
17012016,17:00,18:00,251
17012016,18:00,19:00,250
17012016,19:00,20:00,251
17012016,20:00,21:00,252
17012016,21:00,22:00,253
17012016,22:00,23:00,250
17012016,23:00,00:00,245
18012016,00:00,01:00,0
18012016,01:00,02:00,237
18012016,02:00,03:00,231
18012016,03:00,04:00,231
18012016,04:00,05:00,208
18012016,05:00,06:00,246
18012016,06:00,07:00,250
18012016,07:00,08:00,253
18012016,08:00,09:00,253
18012016,09:00,10:00,253
18012016,10:00,11:00,253
18012016,11:00,12:00,253
18012016,12:00,13:00,254
18012016,13:00,14:00,251
18012016,14:00,15:00,247
18012016,15:00,16:00,255
18012016,16:00,17:00,255
18012016,17:00,18:00,251
18012016,18:00,19:00,254
18012016,19:00,20:00,255
18012016,20:00,21:00,253
18012016,21:00,22:00,255
18012016,22:00,23:00,255
18012016,23:00,00:00,255
19012016,00:00,01:00,0
19012016,01:00,02:00,254
19012016,02:00,03:00,253
19012016,03:00,04:00,226
19012016,04:00,05:00,205
19012016,05:00,06:00,245
19012016,06:00,07:00,252
19012016,07:00,08:00,253
19012016,08:00,09:00,252
19012016,09:00,10:00,252
19012016,10:00,11:00,252
19012016,11:00,12:00,253
19012016,12:00,13:00,248
19012016,13:00,14:00,247
19012016,14:00,15:00,249
19012016,15:00,16:00,252
19012016,16:00,17:00,255
19012016,17:00,18:00,254
19012016,18:00,19:00,252
19012016,19:00,20:00,251
19012016,20:00,21:00,255
19012016,21:00,22:00,253
19012016,22:00,23:00,252
19012016,23:00,00:00,244
20012016,00:00,01:00,0
20012016,01:00,02:00,249
20012016,02:00,03:00,250
20012016,03:00,04:00,250
20012016,04:00,05:00,251
20012016,05:00,06:00,251
20012016,06:00,07:00,250
20012016,07:00,08:00,250
20012016,08:00,09:00,254
20012016,09:00,10:00,255
20012016,10:00,11:00,255
20012016,11:00,12:00,255
20012016,12:00,13:00,256
20012016,13:00,14:00,255
20012016,14:00,15:00,254
20012016,15:00,16:00,251
20012016,16:00,17:00,243
20012016,17:00,18:00,246
20012016,18:00,19:00,247
20012016,19:00,20:00,246
20012016,20:00,21:00,251
20012016,21:00,22:00,251
20012016,22:00,23:00,252
20012016,23:00,00:00,250
21012016,00:00,01:00,0
21012016,01:00,02:00,248
21012016,02:00,03:00,246
21012016,03:00,04:00,246
21012016,04:00,05:00,246
21012016,05:00,06:00,250
21012016,06:00,07:00,251
21012016,07:00,08:00,250
21012016,08:00,09:00,250
21012016,09:00,10:00,252
21012016,10:00,11:00,252
21012016,11:00,12:00,252
21012016,12:00,13:00,251
21012016,13:00,14:00,254
21012016,14:00,15:00,256
21012016,15:00,16:00,256
21012016,16:00,17:00,255
21012016,17:00,18:00,255
21012016,18:00,19:00,255
21012016,19:00,20:00,255
21012016,20:00,21:00,256
21012016,21:00,22:00,255
21012016,22:00,23:00,254
21012016,23:00,00:00,255
22012016,00:00,01:00,0
22012016,01:00,02:00,253
22012016,02:00,03:00,254
22012016,03:00,04:00,255
22012016,04:00,05:00,256
22012016,05:00,06:00,256
22012016,06:00,07:00,255
22012016,07:00,08:00,254
22012016,08:00,09:00,254
22012016,09:00,10:00,253
22012016,10:00,11:00,253
22012016,11:00,12:00,253
22012016,12:00,13:00,255
22012016,13:00,14:00,256
22012016,14:00,15:00,254
22012016,15:00,16:00,253
22012016,16:00,17:00,254
22012016,17:00,18:00,253
22012016,18:00,19:00,254
22012016,19:00,20:00,254
22012016,20:00,21:00,254
22012016,21:00,22:00,254
22012016,22:00,23:00,255
22012016,23:00,00:00,255
23012016,00:00,01:00,0
23012016,01:00,02:00,221
23012016,02:00,03:00,204
23012016,03:00,04:00,197
23012016,04:00,05:00,192
23012016,05:00,06:00,206
23012016,06:00,07:00,240
23012016,07:00,08:00,253
23012016,08:00,09:00,253
23012016,09:00,10:00,248
23012016,10:00,11:00,246
23012016,11:00,12:00,245
23012016,12:00,13:00,250
23012016,13:00,14:00,250
23012016,14:00,15:00,253
23012016,15:00,16:00,253
23012016,16:00,17:00,253
23012016,17:00,18:00,244
23012016,18:00,19:00,244
23012016,19:00,20:00,241
23012016,20:00,21:00,245
23012016,21:00,22:00,248
23012016,22:00,23:00,248
23012016,23:00,00:00,239
24012016,00:00,01:00,0
24012016,01:00,02:00,172
24012016,02:00,03:00,169
24012016,03:00,04:00,169
24012016,04:00,05:00,167
24012016,05:00,06:00,168
24012016,06:00,07:00,179
24012016,07:00,08:00,192
24012016,08:00,09:00,227
24012016,09:00,10:00,249
24012016,10:00,11:00,247
24012016,11:00,12:00,245
24012016,12:00,13:00,248
24012016,13:00,14:00,248
24012016,14:00,15:00,249
24012016,15:00,16:00,247
24012016,16:00,17:00,248
24012016,17:00,18:00,242
24012016,18:00,19:00,247
24012016,19:00,20:00,249
24012016,20:00,21:00,251
24012016,21:00,22:00,249
24012016,22:00,23:00,246
24012016,23:00,00:00,242
25012016,00:00,01:00,0
25012016,01:00,02:00,206
25012016,02:00,03:00,191
25012016,03:00,04:00,199
25012016,04:00,05:00,192
25012016,05:00,06:00,219
25012016,06:00,07:00,246
25012016,07:00,08:00,251
25012016,08:00,09:00,250
25012016,09:00,10:00,0
25012016,10:00,11:00,248
25012016,11:00,12:00,247
25012016,12:00,13:00,238
25012016,13:00,14:00,246
25012016,14:00,15:00,250
25012016,15:00,16:00,248
25012016,16:00,17:00,241
25012016,17:00,18:00,240
25012016,18:00,19:00,249
25012016,19:00,20:00,253
25012016,20:00,21:00,250
25012016,21:00,22:00,239
25012016,22:00,23:00,243
25012016,23:00,00:00,242
26012016,00:00,01:00,0
26012016,01:00,02:00,170
26012016,02:00,03:00,168
26012016,03:00,04:00,152
26012016,04:00,05:00,149
26012016,05:00,06:00,168
26012016,06:00,07:00,198
26012016,07:00,08:00,247
26012016,08:00,09:00,245
26012016,09:00,10:00,246
26012016,10:00,11:00,250
26012016,11:00,12:00,252
26012016,12:00,13:00,246
26012016,13:00,14:00,245
26012016,14:00,15:00,248
26012016,15:00,16:00,243
26012016,16:00,17:00,231
26012016,17:00,18:00,233
26012016,18:00,19:00,248
26012016,19:00,20:00,245
26012016,20:00,21:00,253
26012016,21:00,22:00,248
26012016,22:00,23:00,228
26012016,23:00,00:00,191
27012016,00:00,01:00,0
27012016,01:00,02:00,158
27012016,02:00,03:00,160
27012016,03:00,04:00,136
27012016,04:00,05:00,161
27012016,05:00,06:00,146
27012016,06:00,07:00,187
27012016,07:00,08:00,214
27012016,08:00,09:00,210
27012016,09:00,10:00,209
27012016,10:00,11:00,210
27012016,11:00,12:00,209
27012016,12:00,13:00,211
27012016,13:00,14:00,212
27012016,14:00,15:00,211
27012016,15:00,16:00,205
27012016,16:00,17:00,184
27012016,17:00,18:00,207
27012016,18:00,19:00,242
27012016,19:00,20:00,239
27012016,20:00,21:00,189
27012016,21:00,22:00,154
27012016,22:00,23:00,141
27012016,23:00,00:00,121
28012016,00:00,01:00,0
28012016,01:00,02:00,136
28012016,02:00,03:00,139
28012016,03:00,04:00,139
28012016,04:00,05:00,126
28012016,05:00,06:00,142
28012016,06:00,07:00,193
28012016,07:00,08:00,213
28012016,08:00,09:00,212
28012016,09:00,10:00,213
28012016,10:00,11:00,212
28012016,11:00,12:00,213
28012016,12:00,13:00,203
28012016,13:00,14:00,209
28012016,14:00,15:00,245
28012016,15:00,16:00,249
28012016,16:00,17:00,251
28012016,17:00,18:00,250
28012016,18:00,19:00,251
28012016,19:00,20:00,251
28012016,20:00,21:00,245
28012016,21:00,22:00,251
28012016,22:00,23:00,238
28012016,23:00,00:00,182
29012016,00:00,01:00,0
29012016,01:00,02:00,177
29012016,02:00,03:00,185
29012016,03:00,04:00,174
29012016,04:00,05:00,148
29012016,05:00,06:00,153
29012016,06:00,07:00,191
29012016,07:00,08:00,241
29012016,08:00,09:00,243
29012016,09:00,10:00,236
29012016,10:00,11:00,224
29012016,11:00,12:00,192
29012016,12:00,13:00,190
29012016,13:00,14:00,190
29012016,14:00,15:00,178
29012016,15:00,16:00,175
29012016,16:00,17:00,175
29012016,17:00,18:00,196
29012016,18:00,19:00,173
29012016,19:00,20:00,116
29012016,20:00,21:00,0
29012016,21:00,22:00,0
29012016,22:00,23:00,0
29012016,23:00,00:00,0
30012016,00:00,01:00,0
30012016,01:00,02:00,0
30012016,02:00,03:00,0
30012016,03:00,04:00,0
30012016,04:00,05:00,0
30012016,05:00,06:00,0
30012016,06:00,07:00,0
30012016,07:00,08:00,0
30012016,08:00,09:00,0
30012016,09:00,10:00,0
30012016,10:00,11:00,0
30012016,11:00,12:00,0
30012016,12:00,13:00,0
30012016,13:00,14:00,0
30012016,14:00,15:00,0
30012016,15:00,16:00,0
30012016,16:00,17:00,0
30012016,17:00,18:00,0
30012016,18:00,19:00,0
30012016,19:00,20:00,0
30012016,20:00,21:00,0
30012016,21:00,22:00,0
30012016,22:00,23:00,0
30012016,23:00,00:00,0
31012016,00:00,01:00,0
31012016,01:00,02:00,0
31012016,02:00,03:00,0
31012016,03:00,04:00,0
31012016,04:00,05:00,0
31012016,05:00,06:00,0
31012016,06:00,07:00,0
31012016,07:00,08:00,0
31012016,08:00,09:00,0
31012016,09:00,10:00,0
31012016,10:00,11:00,0
31012016,11:00,12:00,0
31012016,12:00,13:00,0
31012016,13:00,14:00,0
31012016,14:00,15:00,0
31012016,15:00,16:00,0
31012016,16:00,17:00,0
31012016,17:00,18:00,0
31012016,18:00,19:00,0
31012016,19:00,20:00,0
31012016,20:00,21:00,0
31012016,21:00,22:00,0
31012016,22:00,23:00,0
31012016,23:00,00:00,0
1022016,00:00,01:00,0
1022016,01:00,02:00,0
1022016,02:00,03:00,0
1022016,03:00,04:00,0
1022016,04:00,05:00,38
1022016,05:00,06:00,79
1022016,06:00,07:00,113
1022016,07:00,08:00,144
1022016,08:00,09:00,173
1022016,09:00,10:00,163
1022016,10:00,11:00,165
1022016,11:00,12:00,169
1022016,12:00,13:00,185
1022016,13:00,14:00,231
1022016,14:00,15:00,253
1022016,15:00,16:00,252
1022016,16:00,17:00,250
1022016,17:00,18:00,254
1022016,18:00,19:00,257
1022016,19:00,20:00,250
1022016,20:00,21:00,243
1022016,21:00,22:00,240
1022016,22:00,23:00,217
1022016,23:00,00:00,167
2022016,00:00,01:00,0
2022016,01:00,02:00,141
2022016,02:00,03:00,161
2022016,03:00,04:00,142
2022016,04:00,05:00,139
2022016,05:00,06:00,140
2022016,06:00,07:00,145
2022016,07:00,08:00,164
2022016,08:00,09:00,170
2022016,09:00,10:00,191
2022016,10:00,11:00,192
2022016,11:00,12:00,222
2022016,12:00,13:00,231
2022016,13:00,14:00,211
2022016,14:00,15:00,204
2022016,15:00,16:00,194
2022016,16:00,17:00,219
2022016,17:00,18:00,236
2022016,18:00,19:00,242
2022016,19:00,20:00,244
2022016,20:00,21:00,229
2022016,21:00,22:00,222
2022016,22:00,23:00,210
2022016,23:00,00:00,167
3022016,00:00,01:00,0
3022016,01:00,02:00,147
3022016,02:00,03:00,147
3022016,03:00,04:00,145
3022016,04:00,05:00,139
3022016,05:00,06:00,150
3022016,06:00,07:00,168
3022016,07:00,08:00,207
3022016,08:00,09:00,214
3022016,09:00,10:00,214
3022016,10:00,11:00,213
3022016,11:00,12:00,206
3022016,12:00,13:00,209
3022016,13:00,14:00,213
3022016,14:00,15:00,197
3022016,15:00,16:00,215
3022016,16:00,17:00,217
3022016,17:00,18:00,215
3022016,18:00,19:00,215
3022016,19:00,20:00,201
3022016,20:00,21:00,208
3022016,21:00,22:00,207
3022016,22:00,23:00,218
3022016,23:00,00:00,216
4022016,00:00,01:00,0
4022016,01:00,02:00,146
4022016,02:00,03:00,153
4022016,03:00,04:00,150
4022016,04:00,05:00,153
4022016,05:00,06:00,190
4022016,06:00,07:00,219
4022016,07:00,08:00,219
4022016,08:00,09:00,218
4022016,09:00,10:00,217
4022016,10:00,11:00,207
4022016,11:00,12:00,213
4022016,12:00,13:00,209
4022016,13:00,14:00,210
4022016,14:00,15:00,219
4022016,15:00,16:00,211
4022016,16:00,17:00,198
4022016,17:00,18:00,214
4022016,18:00,19:00,218
4022016,19:00,20:00,217
4022016,20:00,21:00,205
4022016,21:00,22:00,213
4022016,22:00,23:00,220
4022016,23:00,00:00,220
5022016,00:00,01:00,0
5022016,01:00,02:00,216
5022016,02:00,03:00,209
5022016,03:00,04:00,193
5022016,04:00,05:00,185
5022016,05:00,06:00,208
5022016,06:00,07:00,214
5022016,07:00,08:00,217
5022016,08:00,09:00,210
5022016,09:00,10:00,183
5022016,10:00,11:00,169
5022016,11:00,12:00,192
5022016,12:00,13:00,201
5022016,13:00,14:00,201
5022016,14:00,15:00,217
5022016,15:00,16:00,211
5022016,16:00,17:00,217
5022016,17:00,18:00,213
5022016,18:00,19:00,211
5022016,19:00,20:00,216
5022016,20:00,21:00,214
5022016,21:00,22:00,208
5022016,22:00,23:00,212
5022016,23:00,00:00,208
6022016,00:00,01:00,0
6022016,01:00,02:00,49
6022016,02:00,03:00,0
6022016,03:00,04:00,0
6022016,04:00,05:00,0
6022016,05:00,06:00,0
6022016,06:00,07:00,0
6022016,07:00,08:00,0
6022016,08:00,09:00,0
6022016,09:00,10:00,0
6022016,10:00,11:00,0
6022016,11:00,12:00,0
6022016,12:00,13:00,0
6022016,13:00,14:00,0
6022016,14:00,15:00,0
6022016,15:00,16:00,0
6022016,16:00,17:00,0
6022016,17:00,18:00,0
6022016,18:00,19:00,0
6022016,19:00,20:00,0
6022016,20:00,21:00,0
6022016,21:00,22:00,0
6022016,22:00,23:00,0
6022016,23:00,00:00,0
7022016,00:00,01:00,0
7022016,01:00,02:00,0
7022016,02:00,03:00,0
7022016,03:00,04:00,0
7022016,04:00,05:00,0
7022016,05:00,06:00,0
7022016,06:00,07:00,0
7022016,07:00,08:00,0
7022016,08:00,09:00,0
7022016,09:00,10:00,0
7022016,10:00,11:00,0
7022016,11:00,12:00,0
7022016,12:00,13:00,0
7022016,13:00,14:00,0
7022016,14:00,15:00,0
7022016,15:00,16:00,0
7022016,16:00,17:00,0
7022016,17:00,18:00,0
7022016,18:00,19:00,0
7022016,19:00,20:00,0
7022016,20:00,21:00,0
7022016,21:00,22:00,0
7022016,22:00,23:00,0
7022016,23:00,00:00,0
8022016,00:00,01:00,0
8022016,01:00,02:00,0
8022016,02:00,03:00,0
8022016,03:00,04:00,0
8022016,04:00,05:00,0
8022016,05:00,06:00,0
8022016,06:00,07:00,0
8022016,07:00,08:00,0
8022016,08:00,09:00,0
8022016,09:00,10:00,0
8022016,10:00,11:00,0
8022016,11:00,12:00,0
8022016,12:00,13:00,0
8022016,13:00,14:00,0
8022016,14:00,15:00,0
8022016,15:00,16:00,0
8022016,16:00,17:00,0
8022016,17:00,18:00,0
8022016,18:00,19:00,0
8022016,19:00,20:00,0
8022016,20:00,21:00,0
8022016,21:00,22:00,0
8022016,22:00,23:00,0
8022016,23:00,00:00,0
9022016,00:00,01:00,0
9022016,01:00,02:00,0
9022016,02:00,03:00,0
9022016,03:00,04:00,0
9022016,04:00,05:00,0
9022016,05:00,06:00,0
9022016,06:00,07:00,0
9022016,07:00,08:00,0
9022016,08:00,09:00,0
9022016,09:00,10:00,0
9022016,10:00,11:00,0
9022016,11:00,12:00,0
9022016,12:00,13:00,0
9022016,13:00,14:00,0
9022016,14:00,15:00,0
9022016,15:00,16:00,0
9022016,16:00,17:00,0
9022016,17:00,18:00,0
9022016,18:00,19:00,1
9022016,19:00,20:00,55
9022016,20:00,21:00,85
9022016,21:00,22:00,122
9022016,22:00,23:00,129
9022016,23:00,00:00,131
10022016,00:00,01:00,0
10022016,01:00,02:00,126
10022016,02:00,03:00,124
10022016,03:00,04:00,87
10022016,04:00,05:00,129
10022016,05:00,06:00,192
10022016,06:00,07:00,215
10022016,07:00,08:00,216
10022016,08:00,09:00,213
10022016,09:00,10:00,215
10022016,10:00,11:00,215
10022016,11:00,12:00,216
10022016,12:00,13:00,220
10022016,13:00,14:00,219
10022016,14:00,15:00,219
10022016,15:00,16:00,220
10022016,16:00,17:00,221
10022016,17:00,18:00,221
10022016,18:00,19:00,221
10022016,19:00,20:00,220
10022016,20:00,21:00,220
10022016,21:00,22:00,219
10022016,22:00,23:00,195
10022016,23:00,00:00,141
11022016,00:00,01:00,0
11022016,01:00,02:00,183
11022016,02:00,03:00,168
11022016,03:00,04:00,162
11022016,04:00,05:00,162
11022016,05:00,06:00,192
11022016,06:00,07:00,214
11022016,07:00,08:00,217
11022016,08:00,09:00,219
11022016,09:00,10:00,214
11022016,10:00,11:00,196
11022016,11:00,12:00,199
11022016,12:00,13:00,208
