date,start,end,11WD8SWPU1L---AK,11WD8SWPU1L---BI
26082020,04:00,05:00,249,309
26082020,05:00,06:00,413,442
26082020,06:00,07:00,682,705
26082020,07:00,08:00,687,725
26082020,08:00,09:00,490,615
26082020,09:00,10:00,472,503
26082020,10:00,11:00,297,458
26082020,11:00,12:00,272,418
26082020,12:00,13:00,278,429
26082020,13:00,14:00,263,417
26082020,14:00,15:00,136,287
26082020,15:00,16:00,147,284
26082020,16:00,17:00,149,297
26082020,17:00,18:00,252,426
26082020,18:00,19:00,361,390
26082020,19:00,20:00,383,403
26082020,20:00,21:00,299,324
26082020,21:00,22:00,293,327
26082020,22:00,23:00,337,394
26082020,23:00,00:00,277,306
27082020,00:00,01:00,303,407
27082020,01:00,02:00,385,465
27082020,02:00,03:00,387,458
27082020,03:00,04:00,464,571
27082020,04:00,05:00,503,598
27082020,05:00,06:00,644,679
27082020,06:00,07:00,676,698
27082020,07:00,08:00,648,561
27082020,08:00,09:00,712,454
27082020,09:00,10:00,707,430
27082020,10:00,11:00,698,425
27082020,11:00,12:00,690,424
27082020,12:00,13:00,696,461
27082020,13:00,14:00,701,470
27082020,14:00,15:00,684,515
27082020,15:00,16:00,695,603
27082020,16:00,17:00,702,712
27082020,17:00,18:00,701,727
27082020,18:00,19:00,702,737
27082020,19:00,20:00,697,739
27082020,20:00,21:00,703,740
27082020,21:00,22:00,684,723
27082020,22:00,23:00,688,733
27082020,23:00,00:00,691,722
28082020,00:00,01:00,692,729
28082020,01:00,02:00,697,733
28082020,02:00,03:00,686,718
28082020,03:00,04:00,667,696
28082020,04:00,05:00,644,673
28082020,05:00,06:00,677,701
28082020,06:00,07:00,709,741
28082020,07:00,08:00,713,748
28082020,08:00,09:00,713,743
28082020,09:00,10:00,708,737
28082020,10:00,11:00,699,744
28082020,11:00,12:00,698,739
28082020,12:00,13:00,707,743
28082020,13:00,14:00,710,741
28082020,14:00,15:00,697,721
28082020,15:00,16:00,697,741
28082020,16:00,17:00,720,733
28082020,17:00,18:00,719,738
28082020,18:00,19:00,709,742
28082020,19:00,20:00,703,743
28082020,20:00,21:00,711,740
28082020,21:00,22:00,719,740
28082020,22:00,23:00,709,744
28082020,23:00,00:00,716,741
29082020,00:00,01:00,708,743
29082020,01:00,02:00,702,744
29082020,02:00,03:00,702,738
29082020,03:00,04:00,700,736
29082020,04:00,05:00,683,719
29082020,05:00,06:00,713,722
29082020,06:00,07:00,715,728
29082020,07:00,08:00,715,737
29082020,08:00,09:00,710,743
29082020,09:00,10:00,710,745
29082020,10:00,11:00,691,743
29082020,11:00,12:00,694,745
29082020,12:00,13:00,709,735
29082020,13:00,14:00,709,730
29082020,14:00,15:00,694,724
29082020,15:00,16:00,707,739
29082020,16:00,17:00,706,735
29082020,17:00,18:00,704,735
29082020,18:00,19:00,707,733
29082020,19:00,20:00,709,748
29082020,20:00,21:00,712,750
29082020,21:00,22:00,714,758
29082020,22:00,23:00,716,758
29082020,23:00,00:00,711,756
30082020,00:00,01:00,712,749
30082020,01:00,02:00,718,734
30082020,02:00,03:00,695,729
30082020,03:00,04:00,680,728
30082020,04:00,05:00,577,648
30082020,05:00,06:00,579,722
30082020,06:00,07:00,616,741
30082020,07:00,08:00,720,742
30082020,08:00,09:00,722,739
30082020,09:00,10:00,724,745
30082020,10:00,11:00,731,748
30082020,11:00,12:00,732,752
30082020,12:00,13:00,728,745
30082020,13:00,14:00,714,734
30082020,14:00,15:00,709,729
30082020,15:00,16:00,717,727
30082020,16:00,17:00,730,732
30082020,17:00,18:00,729,741
30082020,18:00,19:00,738,744
30082020,19:00,20:00,744,752
30082020,20:00,21:00,742,752
30082020,21:00,22:00,734,739
30082020,22:00,23:00,705,712
30082020,23:00,00:00,676,702
31082020,00:00,01:00,467,591
31082020,01:00,02:00,373,504
31082020,02:00,03:00,398,518
31082020,03:00,04:00,342,477
31082020,04:00,05:00,445,606
