date,start,end,11WD2KIEL000050P
21012016,08:00,09:00,258
21012016,09:00,10:00,257
21012016,10:00,11:00,261
21012016,11:00,12:00,262
21012016,12:00,13:00,264
21012016,13:00,14:00,269
21012016,14:00,15:00,271
21012016,15:00,16:00,269
21012016,16:00,17:00,263
21012016,17:00,18:00,261
21012016,18:00,19:00,264
21012016,19:00,20:00,266
21012016,20:00,21:00,254
21012016,21:00,22:00,174
21012016,22:00,23:00,199
21012016,23:00,00:00,201
22012016,00:00,01:00,201
22012016,01:00,02:00,202
22012016,02:00,03:00,200
22012016,03:00,04:00,163
22012016,04:00,05:00,164
22012016,05:00,06:00,199
22012016,06:00,07:00,193
22012016,07:00,08:00,194
22012016,08:00,09:00,193
22012016,09:00,10:00,188
22012016,10:00,11:00,186
22012016,11:00,12:00,248
22012016,12:00,13:00,258
22012016,13:00,14:00,262
22012016,14:00,15:00,261
22012016,15:00,16:00,260
22012016,16:00,17:00,255
22012016,17:00,18:00,255
22012016,18:00,19:00,259
22012016,19:00,20:00,193
22012016,20:00,21:00,186
22012016,21:00,22:00,178
22012016,22:00,23:00,161
22012016,23:00,00:00,143
23012016,00:00,01:00,144
23012016,01:00,02:00,142
23012016,02:00,03:00,145
23012016,03:00,04:00,147
23012016,04:00,05:00,145
23012016,05:00,06:00,148
23012016,06:00,07:00,151
23012016,07:00,08:00,164
23012016,08:00,09:00,215
23012016,09:00,10:00,257
23012016,10:00,11:00,264
23012016,11:00,12:00,268
23012016,12:00,13:00,256
23012016,13:00,14:00,222
23012016,14:00,15:00,220
23012016,15:00,16:00,220
23012016,16:00,17:00,242
23012016,17:00,18:00,266
23012016,18:00,19:00,275
23012016,19:00,20:00,202
23012016,20:00,21:00,180
23012016,21:00,22:00,181
23012016,22:00,23:00,182
23012016,23:00,00:00,183
24012016,00:00,01:00,182
24012016,01:00,02:00,182
24012016,02:00,03:00,134
24012016,03:00,04:00,114
24012016,04:00,05:00,115
24012016,05:00,06:00,156
24012016,06:00,07:00,275
24012016,07:00,08:00,245
24012016,08:00,09:00,265
24012016,09:00,10:00,273
24012016,10:00,11:00,172
24012016,11:00,12:00,139
24012016,12:00,13:00,139
24012016,13:00,14:00,136
24012016,14:00,15:00,135
24012016,15:00,16:00,140
24012016,16:00,17:00,149
24012016,17:00,18:00,193
24012016,18:00,19:00,236
24012016,19:00,20:00,217
24012016,20:00,21:00,174
24012016,21:00,22:00,125
24012016,22:00,23:00,127
24012016,23:00,00:00,126
25012016,00:00,01:00,116
25012016,01:00,02:00,111
25012016,02:00,03:00,114
25012016,03:00,04:00,111
25012016,04:00,05:00,111
25012016,05:00,06:00,123
25012016,06:00,07:00,134
25012016,07:00,08:00,146
25012016,08:00,09:00,148
25012016,09:00,10:00,228
25012016,10:00,11:00,215
25012016,11:00,12:00,149
25012016,12:00,13:00,141
25012016,13:00,14:00,142
25012016,14:00,15:00,141
25012016,15:00,16:00,140
25012016,16:00,17:00,140
25012016,17:00,18:00,177
25012016,18:00,19:00,274
25012016,19:00,20:00,217
25012016,20:00,21:00,140
25012016,21:00,22:00,131
25012016,22:00,23:00,117
25012016,23:00,00:00,115
26012016,00:00,01:00,116
26012016,01:00,02:00,115
26012016,02:00,03:00,115
26012016,03:00,04:00,112
26012016,04:00,05:00,124
26012016,05:00,06:00,127
26012016,06:00,07:00,131
26012016,07:00,08:00,149
26012016,08:00,09:00,255
26012016,09:00,10:00,271
26012016,10:00,11:00,232
26012016,11:00,12:00,181
26012016,12:00,13:00,147
26012016,13:00,14:00,138
26012016,14:00,15:00,139
26012016,15:00,16:00,138
26012016,16:00,17:00,137
26012016,17:00,18:00,179
26012016,18:00,19:00,163
26012016,19:00,20:00,113
26012016,20:00,21:00,109
26012016,21:00,22:00,109
26012016,22:00,23:00,112
26012016,23:00,00:00,112
27012016,00:00,01:00,112
27012016,01:00,02:00,112
27012016,02:00,03:00,112
27012016,03:00,04:00,111
27012016,04:00,05:00,112
27012016,05:00,06:00,122
27012016,06:00,07:00,134
27012016,07:00,08:00,135
27012016,08:00,09:00,136
27012016,09:00,10:00,244
27012016,10:00,11:00,283
27012016,11:00,12:00,195
27012016,12:00,13:00,154
27012016,13:00,14:00,182
27012016,14:00,15:00,151
27012016,15:00,16:00,140
27012016,16:00,17:00,140
27012016,17:00,18:00,142
27012016,18:00,19:00,242
27012016,19:00,20:00,235
27012016,20:00,21:00,132
27012016,21:00,22:00,113
27012016,22:00,23:00,111
27012016,23:00,00:00,112
28012016,00:00,01:00,110
28012016,01:00,02:00,111
28012016,02:00,03:00,112
28012016,03:00,04:00,110
28012016,04:00,05:00,131
28012016,05:00,06:00,136
28012016,06:00,07:00,134
28012016,07:00,08:00,189
28012016,08:00,09:00,266
28012016,09:00,10:00,247
28012016,10:00,11:00,259
28012016,11:00,12:00,155
28012016,12:00,13:00,144
28012016,13:00,14:00,143
28012016,14:00,15:00,144
28012016,15:00,16:00,231
28012016,16:00,17:00,288
28012016,17:00,18:00,284
28012016,18:00,19:00,286
28012016,19:00,20:00,285
28012016,20:00,21:00,268
28012016,21:00,22:00,191
28012016,22:00,23:00,141
28012016,23:00,00:00,120
29012016,00:00,01:00,112
29012016,01:00,02:00,124
29012016,02:00,03:00,153
29012016,03:00,04:00,139
29012016,04:00,05:00,133
29012016,05:00,06:00,132
29012016,06:00,07:00,128
29012016,07:00,08:00,129
29012016,08:00,09:00,129
29012016,09:00,10:00,130
29012016,10:00,11:00,130
29012016,11:00,12:00,129
29012016,12:00,13:00,116
29012016,13:00,14:00,110
29012016,14:00,15:00,111
29012016,15:00,16:00,111
29012016,16:00,17:00,112
29012016,17:00,18:00,111
29012016,18:00,19:00,110
29012016,19:00,20:00,111
29012016,20:00,21:00,111
29012016,21:00,22:00,110
29012016,22:00,23:00,111
29012016,23:00,00:00,111
30012016,00:00,01:00,113
30012016,01:00,02:00,112
30012016,02:00,03:00,110
30012016,03:00,04:00,112
30012016,04:00,05:00,113
30012016,05:00,06:00,111
30012016,06:00,07:00,112
30012016,07:00,08:00,111
30012016,08:00,09:00,111
30012016,09:00,10:00,112
30012016,10:00,11:00,122
30012016,11:00,12:00,125
30012016,12:00,13:00,126
30012016,13:00,14:00,125
30012016,14:00,15:00,126
30012016,15:00,16:00,126
30012016,16:00,17:00,184
30012016,17:00,18:00,269
30012016,18:00,19:00,274
30012016,19:00,20:00,273
30012016,20:00,21:00,195
30012016,21:00,22:00,127
30012016,22:00,23:00,127
30012016,23:00,00:00,128
31012016,00:00,01:00,127
31012016,01:00,02:00,132
31012016,02:00,03:00,130
31012016,03:00,04:00,128
31012016,04:00,05:00,128
31012016,05:00,06:00,129
31012016,06:00,07:00,129
31012016,07:00,08:00,130
31012016,08:00,09:00,131
31012016,09:00,10:00,131
31012016,10:00,11:00,130
31012016,11:00,12:00,129
31012016,12:00,13:00,130
31012016,13:00,14:00,126
31012016,14:00,15:00,129
31012016,15:00,16:00,141
31012016,16:00,17:00,176
31012016,17:00,18:00,171
31012016,18:00,19:00,266
31012016,19:00,20:00,203
31012016,20:00,21:00,163
31012016,21:00,22:00,157
31012016,22:00,23:00,180
31012016,23:00,00:00,182
1022016,00:00,01:00,179
1022016,01:00,02:00,149
1022016,02:00,03:00,181
1022016,03:00,04:00,141
1022016,04:00,05:00,130
1022016,05:00,06:00,144
1022016,06:00,07:00,182
1022016,07:00,08:00,262
1022016,08:00,09:00,272
1022016,09:00,10:00,277
1022016,10:00,11:00,216
1022016,11:00,12:00,148
1022016,12:00,13:00,150
1022016,13:00,14:00,153
1022016,14:00,15:00,153
1022016,15:00,16:00,153
1022016,16:00,17:00,154
1022016,17:00,18:00,152
1022016,18:00,19:00,154
1022016,19:00,20:00,154
1022016,20:00,21:00,154
1022016,21:00,22:00,138
1022016,22:00,23:00,128
1022016,23:00,00:00,113
2022016,00:00,01:00,115
2022016,01:00,02:00,110
2022016,02:00,03:00,115
2022016,03:00,04:00,113
2022016,04:00,05:00,111
2022016,05:00,06:00,127
2022016,06:00,07:00,134
2022016,07:00,08:00,173
2022016,08:00,09:00,250
2022016,09:00,10:00,273
2022016,10:00,11:00,275
2022016,11:00,12:00,277
2022016,12:00,13:00,207
2022016,13:00,14:00,180
2022016,14:00,15:00,181
2022016,15:00,16:00,183
2022016,16:00,17:00,181
2022016,17:00,18:00,182
2022016,18:00,19:00,184
2022016,19:00,20:00,181
2022016,20:00,21:00,182
2022016,21:00,22:00,164
2022016,22:00,23:00,130
2022016,23:00,00:00,132
3022016,00:00,01:00,112
3022016,01:00,02:00,111
3022016,02:00,03:00,113
3022016,03:00,04:00,110
3022016,04:00,05:00,110
3022016,05:00,06:00,127
3022016,06:00,07:00,165
3022016,07:00,08:00,263
3022016,08:00,09:00,274
3022016,09:00,10:00,282
3022016,10:00,11:00,278
3022016,11:00,12:00,191
3022016,12:00,13:00,137
3022016,13:00,14:00,135
3022016,14:00,15:00,134
3022016,15:00,16:00,167
3022016,16:00,17:00,257
3022016,17:00,18:00,270
3022016,18:00,19:00,274
3022016,19:00,20:00,274
3022016,20:00,21:00,245
3022016,21:00,22:00,157
3022016,22:00,23:00,143
3022016,23:00,00:00,140
4022016,00:00,01:00,140
4022016,01:00,02:00,130
4022016,02:00,03:00,127
4022016,03:00,04:00,125
4022016,04:00,05:00,125
4022016,05:00,06:00,127
4022016,06:00,07:00,179
4022016,07:00,08:00,236
4022016,08:00,09:00,235
4022016,09:00,10:00,236
4022016,10:00,11:00,244
4022016,11:00,12:00,281
4022016,12:00,13:00,250
4022016,13:00,14:00,263
4022016,14:00,15:00,270
4022016,15:00,16:00,265
4022016,16:00,17:00,243
4022016,17:00,18:00,254
4022016,18:00,19:00,270
4022016,19:00,20:00,255
4022016,20:00,21:00,247
4022016,21:00,22:00,193
4022016,22:00,23:00,152
4022016,23:00,00:00,133
5022016,00:00,01:00,135
5022016,01:00,02:00,137
5022016,02:00,03:00,135
5022016,03:00,04:00,119
5022016,04:00,05:00,113
5022016,05:00,06:00,131
5022016,06:00,07:00,136
5022016,07:00,08:00,144
5022016,08:00,09:00,243
5022016,09:00,10:00,265
5022016,10:00,11:00,273
5022016,11:00,12:00,244
5022016,12:00,13:00,236
5022016,13:00,14:00,192
5022016,14:00,15:00,133
5022016,15:00,16:00,129
5022016,16:00,17:00,130
5022016,17:00,18:00,131
5022016,18:00,19:00,130
5022016,19:00,20:00,129
5022016,20:00,21:00,129
5022016,21:00,22:00,131
5022016,22:00,23:00,133
5022016,23:00,00:00,137
6022016,00:00,01:00,140
6022016,01:00,02:00,140
6022016,02:00,03:00,140
6022016,03:00,04:00,140
6022016,04:00,05:00,137
6022016,05:00,06:00,229
6022016,06:00,07:00,244
6022016,07:00,08:00,243
6022016,08:00,09:00,225
6022016,09:00,10:00,214
6022016,10:00,11:00,164
6022016,11:00,12:00,137
6022016,12:00,13:00,137
6022016,13:00,14:00,124
6022016,14:00,15:00,116
6022016,15:00,16:00,116
6022016,16:00,17:00,116
6022016,17:00,18:00,124
6022016,18:00,19:00,194
6022016,19:00,20:00,195
6022016,20:00,21:00,168
6022016,21:00,22:00,143
6022016,22:00,23:00,169
6022016,23:00,00:00,145
7022016,00:00,01:00,128
7022016,01:00,02:00,122
7022016,02:00,03:00,116
7022016,03:00,04:00,115
7022016,04:00,05:00,114
7022016,05:00,06:00,127
7022016,06:00,07:00,130
7022016,07:00,08:00,130
7022016,08:00,09:00,131
7022016,09:00,10:00,132
7022016,10:00,11:00,131
7022016,11:00,12:00,128
7022016,12:00,13:00,129
7022016,13:00,14:00,117
7022016,14:00,15:00,118
7022016,15:00,16:00,115
7022016,16:00,17:00,116
7022016,17:00,18:00,129
7022016,18:00,19:00,194
7022016,19:00,20:00,174
7022016,20:00,21:00,145
7022016,21:00,22:00,143
7022016,22:00,23:00,144
7022016,23:00,00:00,146
8022016,00:00,01:00,118
8022016,01:00,02:00,109
8022016,02:00,03:00,112
8022016,03:00,04:00,114
8022016,04:00,05:00,122
8022016,05:00,06:00,121
8022016,06:00,07:00,140
8022016,07:00,08:00,136
8022016,08:00,09:00,132
8022016,09:00,10:00,133
8022016,10:00,11:00,133
8022016,11:00,12:00,134
8022016,12:00,13:00,133
8022016,13:00,14:00,115
8022016,14:00,15:00,110
8022016,15:00,16:00,112
8022016,16:00,17:00,120
8022016,17:00,18:00,120
8022016,18:00,19:00,119
8022016,19:00,20:00,119
8022016,20:00,21:00,120
8022016,21:00,22:00,121
8022016,22:00,23:00,123
8022016,23:00,00:00,126
9022016,00:00,01:00,119
9022016,01:00,02:00,112
9022016,02:00,03:00,113
9022016,03:00,04:00,111
9022016,04:00,05:00,110
9022016,05:00,06:00,123
9022016,06:00,07:00,131
9022016,07:00,08:00,130
9022016,08:00,09:00,132
9022016,09:00,10:00,132
9022016,10:00,11:00,156
9022016,11:00,12:00,275
9022016,12:00,13:00,291
9022016,13:00,14:00,285
9022016,14:00,15:00,290
9022016,15:00,16:00,288
9022016,16:00,17:00,285
9022016,17:00,18:00,271
9022016,18:00,19:00,276
9022016,19:00,20:00,237
9022016,20:00,21:00,144
9022016,21:00,22:00,130
9022016,22:00,23:00,129
9022016,23:00,00:00,132
10022016,00:00,01:00,143
10022016,01:00,02:00,143
10022016,02:00,03:00,139
10022016,03:00,04:00,139
10022016,04:00,05:00,136
10022016,05:00,06:00,153
10022016,06:00,07:00,201
10022016,07:00,08:00,272
10022016,08:00,09:00,279
10022016,09:00,10:00,281
10022016,10:00,11:00,284
10022016,11:00,12:00,287
10022016,12:00,13:00,286
10022016,13:00,14:00,287
10022016,14:00,15:00,286
10022016,15:00,16:00,283
10022016,16:00,17:00,282
10022016,17:00,18:00,280
10022016,18:00,19:00,278
10022016,19:00,20:00,281
10022016,20:00,21:00,236
10022016,21:00,22:00,200
10022016,22:00,23:00,127
10022016,23:00,00:00,117
11022016,00:00,01:00,117
11022016,01:00,02:00,118
11022016,02:00,03:00,115
11022016,03:00,04:00,116
11022016,04:00,05:00,128
11022016,05:00,06:00,146
11022016,06:00,07:00,197
11022016,07:00,08:00,274
11022016,08:00,09:00,281
11022016,09:00,10:00,282
11022016,10:00,11:00,259
11022016,11:00,12:00,288
11022016,12:00,13:00,270
