date,start,end,11WD7RHAU5GKW3B5
5012017,10:00,11:00,210.0
5012017,11:00,12:00,210.0
5012017,12:00,13:00,210.0
5012017,13:00,14:00,210.0
5012017,14:00,15:00,211.0
5012017,15:00,16:00,211.0
5012017,16:00,17:00,211.0
5012017,17:00,18:00,210.0
5012017,18:00,19:00,210.0
5012017,19:00,20:00,210.0
5012017,20:00,21:00,211.0
5012017,21:00,22:00,210.0
5012017,22:00,23:00,211.0
5012017,23:00,00:00,212.0
6012017,00:00,01:00,212.0
6012017,01:00,02:00,212.0
6012017,02:00,03:00,211.0
6012017,03:00,04:00,211.0
6012017,04:00,05:00,211.0
6012017,05:00,06:00,211.0
6012017,06:00,07:00,211.0
6012017,07:00,08:00,211.0
6012017,08:00,09:00,211.0
6012017,09:00,10:00,212.0
6012017,10:00,11:00,211.0
6012017,11:00,12:00,211.0
6012017,12:00,13:00,211.0
6012017,13:00,14:00,211.0
6012017,14:00,15:00,211.0
6012017,15:00,16:00,211.0
6012017,16:00,17:00,211.0
6012017,17:00,18:00,212.0
6012017,18:00,19:00,212.0
6012017,19:00,20:00,209.0
6012017,20:00,21:00,212.0
6012017,21:00,22:00,210.0
6012017,22:00,23:00,212.0
6012017,23:00,00:00,209.0
7012017,00:00,01:00,209.0
7012017,01:00,02:00,204.0
7012017,02:00,03:00,204.0
7012017,03:00,04:00,205.0
7012017,04:00,05:00,205.0
7012017,05:00,06:00,205.0
7012017,06:00,07:00,207.0
7012017,07:00,08:00,207.0
7012017,08:00,09:00,209.0
7012017,09:00,10:00,208.0
7012017,10:00,11:00,208.0
7012017,11:00,12:00,208.0
7012017,12:00,13:00,211.0
7012017,13:00,14:00,211.0
7012017,14:00,15:00,211.0
7012017,15:00,16:00,211.0
7012017,16:00,17:00,211.0
7012017,17:00,18:00,211.0
7012017,18:00,19:00,211.0
7012017,19:00,20:00,211.0
7012017,20:00,21:00,210.0
7012017,21:00,22:00,210.0
7012017,22:00,23:00,210.0
7012017,23:00,00:00,211.0
8012017,00:00,01:00,211.0
8012017,01:00,02:00,207.0
8012017,02:00,03:00,199.0
8012017,03:00,04:00,180.0
8012017,04:00,05:00,190.0
8012017,05:00,06:00,206.0
8012017,06:00,07:00,208.0
8012017,07:00,08:00,208.0
8012017,08:00,09:00,208.0
8012017,09:00,10:00,208.0
8012017,10:00,11:00,208.0
8012017,11:00,12:00,212.0
8012017,12:00,13:00,211.0
8012017,13:00,14:00,212.0
8012017,14:00,15:00,212.0
8012017,15:00,16:00,212.0
8012017,16:00,17:00,212.0
8012017,17:00,18:00,212.0
8012017,18:00,19:00,212.0
8012017,19:00,20:00,212.0
8012017,20:00,21:00,212.0
8012017,21:00,22:00,212.0
8012017,22:00,23:00,212.0
8012017,23:00,00:00,212.0
9012017,00:00,01:00,213.0
9012017,01:00,02:00,213.0
9012017,02:00,03:00,212.0
9012017,03:00,04:00,186.0
9012017,04:00,05:00,211.0
9012017,05:00,06:00,207.0
9012017,06:00,07:00,212.0
9012017,07:00,08:00,212.0
9012017,08:00,09:00,212.0
9012017,09:00,10:00,212.0
9012017,10:00,11:00,212.0
9012017,11:00,12:00,211.0
9012017,12:00,13:00,211.0
9012017,13:00,14:00,212.0
9012017,14:00,15:00,212.0
9012017,15:00,16:00,212.0
9012017,16:00,17:00,212.0
9012017,17:00,18:00,212.0
9012017,18:00,19:00,212.0
9012017,19:00,20:00,212.0
9012017,20:00,21:00,209.0
9012017,21:00,22:00,212.0
9012017,22:00,23:00,177.0
9012017,23:00,00:00,155.0
10012017,00:00,01:00,163.0
10012017,01:00,02:00,166.0
10012017,02:00,03:00,177.0
10012017,03:00,04:00,183.0
10012017,04:00,05:00,197.0
10012017,05:00,06:00,211.0
10012017,06:00,07:00,210.0
10012017,07:00,08:00,210.0
10012017,08:00,09:00,210.0
10012017,09:00,10:00,210.0
10012017,10:00,11:00,211.0
10012017,11:00,12:00,210.0
10012017,12:00,13:00,210.0
10012017,13:00,14:00,211.0
10012017,14:00,15:00,211.0
10012017,15:00,16:00,211.0
10012017,16:00,17:00,211.0
10012017,17:00,18:00,211.0
10012017,18:00,19:00,211.0
10012017,19:00,20:00,210.0
10012017,20:00,21:00,209.0
10012017,21:00,22:00,211.0
10012017,22:00,23:00,211.0
10012017,23:00,00:00,212.0
11012017,00:00,01:00,209.0
11012017,01:00,02:00,155.0
11012017,02:00,03:00,155.0
11012017,03:00,04:00,160.0
11012017,04:00,05:00,175.0
11012017,05:00,06:00,199.0
11012017,06:00,07:00,206.0
11012017,07:00,08:00,211.0
11012017,08:00,09:00,211.0
11012017,09:00,10:00,211.0
11012017,10:00,11:00,211.0
11012017,11:00,12:00,211.0
11012017,12:00,13:00,210.0
11012017,13:00,14:00,210.0
11012017,14:00,15:00,209.0
11012017,15:00,16:00,209.0
11012017,16:00,17:00,210.0
11012017,17:00,18:00,211.0
11012017,18:00,19:00,211.0
11012017,19:00,20:00,211.0
11012017,20:00,21:00,211.0
11012017,21:00,22:00,189.0
11012017,22:00,23:00,162.0
11012017,23:00,00:00,156.0
12012017,00:00,01:00,109.0
12012017,01:00,02:00,100.0
12012017,02:00,03:00,99.0
12012017,03:00,04:00,100.0
12012017,04:00,05:00,104.0
12012017,05:00,06:00,153.0
12012017,06:00,07:00,191.0
12012017,07:00,08:00,211.0
12012017,08:00,09:00,211.0
12012017,09:00,10:00,211.0
12012017,10:00,11:00,211.0
12012017,11:00,12:00,211.0
12012017,12:00,13:00,211.0
12012017,13:00,14:00,210.0
12012017,14:00,15:00,210.0
12012017,15:00,16:00,210.0
12012017,16:00,17:00,210.0
12012017,17:00,18:00,210.0
12012017,18:00,19:00,210.0
12012017,19:00,20:00,211.0
12012017,20:00,21:00,211.0
12012017,21:00,22:00,209.0
12012017,22:00,23:00,207.0
12012017,23:00,00:00,167.0
13012017,00:00,01:00,151.0
13012017,01:00,02:00,151.0
13012017,02:00,03:00,151.0
13012017,03:00,04:00,151.0
13012017,04:00,05:00,151.0
13012017,05:00,06:00,168.0
13012017,06:00,07:00,204.0
13012017,07:00,08:00,208.0
13012017,08:00,09:00,210.0
13012017,09:00,10:00,211.0
13012017,10:00,11:00,211.0
13012017,11:00,12:00,211.0
13012017,12:00,13:00,210.0
13012017,13:00,14:00,210.0
13012017,14:00,15:00,210.0
13012017,15:00,16:00,210.0
13012017,16:00,17:00,210.0
13012017,17:00,18:00,210.0
13012017,18:00,19:00,210.0
13012017,19:00,20:00,210.0
13012017,20:00,21:00,210.0
13012017,21:00,22:00,207.0
13012017,22:00,23:00,184.0
13012017,23:00,00:00,151.0
14012017,00:00,01:00,151.0
14012017,01:00,02:00,151.0
14012017,02:00,03:00,151.0
14012017,03:00,04:00,151.0
14012017,04:00,05:00,151.0
14012017,05:00,06:00,151.0
14012017,06:00,07:00,151.0
14012017,07:00,08:00,167.0
14012017,08:00,09:00,208.0
14012017,09:00,10:00,207.0
14012017,10:00,11:00,208.0
14012017,11:00,12:00,208.0
14012017,12:00,13:00,208.0
14012017,13:00,14:00,206.0
14012017,14:00,15:00,206.0
14012017,15:00,16:00,206.0
14012017,16:00,17:00,207.0
14012017,17:00,18:00,208.0
14012017,18:00,19:00,208.0
14012017,19:00,20:00,206.0
14012017,20:00,21:00,207.0
14012017,21:00,22:00,192.0
14012017,22:00,23:00,184.0
14012017,23:00,00:00,153.0
15012017,00:00,01:00,111.0
15012017,01:00,02:00,100.0
15012017,02:00,03:00,100.0
15012017,03:00,04:00,100.0
15012017,04:00,05:00,100.0
15012017,05:00,06:00,100.0
15012017,06:00,07:00,100.0
15012017,07:00,08:00,151.0
15012017,08:00,09:00,164.0
15012017,09:00,10:00,208.0
15012017,10:00,11:00,208.0
15012017,11:00,12:00,209.0
15012017,12:00,13:00,208.0
15012017,13:00,14:00,208.0
15012017,14:00,15:00,208.0
15012017,15:00,16:00,208.0
15012017,16:00,17:00,208.0
15012017,17:00,18:00,210.0
15012017,18:00,19:00,210.0
15012017,19:00,20:00,210.0
15012017,20:00,21:00,207.0
15012017,21:00,22:00,208.0
15012017,22:00,23:00,207.0
15012017,23:00,00:00,196.0
16012017,00:00,01:00,171.0
16012017,01:00,02:00,172.0
16012017,02:00,03:00,175.0
16012017,03:00,04:00,183.0
16012017,04:00,05:00,198.0
16012017,05:00,06:00,208.0
16012017,06:00,07:00,208.0
16012017,07:00,08:00,208.0
16012017,08:00,09:00,210.0
16012017,09:00,10:00,212.0
16012017,10:00,11:00,211.0
16012017,11:00,12:00,211.0
16012017,12:00,13:00,211.0
16012017,13:00,14:00,212.0
16012017,14:00,15:00,212.0
16012017,15:00,16:00,212.0
16012017,16:00,17:00,212.0
16012017,17:00,18:00,211.0
16012017,18:00,19:00,214.0
16012017,19:00,20:00,216.0
16012017,20:00,21:00,216.0
16012017,21:00,22:00,216.0
16012017,22:00,23:00,213.0
16012017,23:00,00:00,215.0
17012017,00:00,01:00,210.0
17012017,01:00,02:00,210.0
17012017,02:00,03:00,211.0
17012017,03:00,04:00,210.0
17012017,04:00,05:00,210.0
17012017,05:00,06:00,210.0
17012017,06:00,07:00,210.0
17012017,07:00,08:00,210.0
17012017,08:00,09:00,212.0
17012017,09:00,10:00,211.0
17012017,10:00,11:00,211.0
17012017,11:00,12:00,211.0
17012017,12:00,13:00,211.0
17012017,13:00,14:00,211.0
17012017,14:00,15:00,210.0
17012017,15:00,16:00,215.0
17012017,16:00,17:00,217.0
17012017,17:00,18:00,214.0
17012017,18:00,19:00,214.0
17012017,19:00,20:00,214.0
17012017,20:00,21:00,214.0
17012017,21:00,22:00,209.0
17012017,22:00,23:00,210.0
17012017,23:00,00:00,210.0
18012017,00:00,01:00,211.0
18012017,01:00,02:00,206.0
18012017,02:00,03:00,210.0
18012017,03:00,04:00,210.0
18012017,04:00,05:00,210.0
18012017,05:00,06:00,210.0
18012017,06:00,07:00,211.0
18012017,07:00,08:00,212.0
18012017,08:00,09:00,212.0
18012017,09:00,10:00,211.0
18012017,10:00,11:00,211.0
18012017,11:00,12:00,211.0
18012017,12:00,13:00,210.0
18012017,13:00,14:00,210.0
18012017,14:00,15:00,210.0
18012017,15:00,16:00,210.0
18012017,16:00,17:00,212.0
18012017,17:00,18:00,211.0
18012017,18:00,19:00,211.0
18012017,19:00,20:00,211.0
18012017,20:00,21:00,211.0
18012017,21:00,22:00,209.0
18012017,22:00,23:00,209.0
18012017,23:00,00:00,209.0
19012017,00:00,01:00,210.0
19012017,01:00,02:00,210.0
19012017,02:00,03:00,210.0
19012017,03:00,04:00,208.0
19012017,04:00,05:00,208.0
19012017,05:00,06:00,208.0
19012017,06:00,07:00,210.0
19012017,07:00,08:00,221.0
19012017,08:00,09:00,231.0
19012017,09:00,10:00,230.0
19012017,10:00,11:00,218.0
19012017,11:00,12:00,211.0
19012017,12:00,13:00,212.0
19012017,13:00,14:00,211.0
19012017,14:00,15:00,211.0
19012017,15:00,16:00,211.0
19012017,16:00,17:00,211.0
19012017,17:00,18:00,212.0
19012017,18:00,19:00,212.0
19012017,19:00,20:00,211.0
19012017,20:00,21:00,211.0
19012017,21:00,22:00,209.0
19012017,22:00,23:00,208.0
19012017,23:00,00:00,208.0
20012017,00:00,01:00,210.0
20012017,01:00,02:00,209.0
20012017,02:00,03:00,209.0
20012017,03:00,04:00,209.0
20012017,04:00,05:00,208.0
20012017,05:00,06:00,209.0
20012017,06:00,07:00,207.0
20012017,07:00,08:00,208.0
20012017,08:00,09:00,219.0
20012017,09:00,10:00,225.0
20012017,10:00,11:00,225.0
20012017,11:00,12:00,215.0
20012017,12:00,13:00,210.0
20012017,13:00,14:00,211.0
20012017,14:00,15:00,211.0
20012017,15:00,16:00,211.0
20012017,16:00,17:00,211.0
20012017,17:00,18:00,210.0
20012017,18:00,19:00,211.0
20012017,19:00,20:00,210.0
20012017,20:00,21:00,207.0
20012017,21:00,22:00,207.0
20012017,22:00,23:00,208.0
20012017,23:00,00:00,209.0
21012017,00:00,01:00,211.0
21012017,01:00,02:00,212.0
21012017,02:00,03:00,211.0
21012017,03:00,04:00,211.0
21012017,04:00,05:00,208.0
21012017,05:00,06:00,208.0
21012017,06:00,07:00,208.0
21012017,07:00,08:00,209.0
21012017,08:00,09:00,209.0
21012017,09:00,10:00,209.0
21012017,10:00,11:00,209.0
21012017,11:00,12:00,207.0
21012017,12:00,13:00,208.0
21012017,13:00,14:00,207.0
21012017,14:00,15:00,207.0
21012017,15:00,16:00,207.0
21012017,16:00,17:00,211.0
21012017,17:00,18:00,211.0
21012017,18:00,19:00,210.0
21012017,19:00,20:00,210.0
21012017,20:00,21:00,210.0
21012017,21:00,22:00,207.0
21012017,22:00,23:00,208.0
21012017,23:00,00:00,208.0
22012017,00:00,01:00,212.0
22012017,01:00,02:00,213.0
22012017,02:00,03:00,211.0
22012017,03:00,04:00,212.0
22012017,04:00,05:00,210.0
22012017,05:00,06:00,210.0
22012017,06:00,07:00,210.0
22012017,07:00,08:00,210.0
22012017,08:00,09:00,210.0
22012017,09:00,10:00,209.0
22012017,10:00,11:00,208.0
22012017,11:00,12:00,209.0
22012017,12:00,13:00,208.0
22012017,13:00,14:00,208.0
22012017,14:00,15:00,208.0
22012017,15:00,16:00,208.0
22012017,16:00,17:00,209.0
22012017,17:00,18:00,210.0
22012017,18:00,19:00,210.0
22012017,19:00,20:00,210.0
22012017,20:00,21:00,210.0
22012017,21:00,22:00,208.0
22012017,22:00,23:00,210.0
22012017,23:00,00:00,208.0
23012017,00:00,01:00,212.0
23012017,01:00,02:00,212.0
23012017,02:00,03:00,212.0
23012017,03:00,04:00,210.0
23012017,04:00,05:00,208.0
23012017,05:00,06:00,210.0
23012017,06:00,07:00,212.0
23012017,07:00,08:00,212.0
23012017,08:00,09:00,224.0
23012017,09:00,10:00,225.0
23012017,10:00,11:00,226.0
23012017,11:00,12:00,228.0
23012017,12:00,13:00,232.0
23012017,13:00,14:00,231.0
23012017,14:00,15:00,232.0
23012017,15:00,16:00,232.0
23012017,16:00,17:00,232.0
23012017,17:00,18:00,231.0
23012017,18:00,19:00,232.0
23012017,19:00,20:00,217.0
23012017,20:00,21:00,210.0
23012017,21:00,22:00,210.0
23012017,22:00,23:00,211.0
23012017,23:00,00:00,211.0
24012017,00:00,01:00,211.0
24012017,01:00,02:00,211.0
24012017,02:00,03:00,211.0
24012017,03:00,04:00,209.0
24012017,04:00,05:00,208.0
24012017,05:00,06:00,208.0
24012017,06:00,07:00,208.0
24012017,07:00,08:00,208.0
24012017,08:00,09:00,207.0
24012017,09:00,10:00,212.0
24012017,10:00,11:00,212.0
24012017,11:00,12:00,211.0
24012017,12:00,13:00,200.0
24012017,13:00,14:00,203.0
24012017,14:00,15:00,228.0
24012017,15:00,16:00,229.0
24012017,16:00,17:00,230.0
24012017,17:00,18:00,230.0
24012017,18:00,19:00,230.0
24012017,19:00,20:00,230.0
24012017,20:00,21:00,219.0
24012017,21:00,22:00,212.0
24012017,22:00,23:00,212.0
24012017,23:00,00:00,212.0
25012017,00:00,01:00,210.0
25012017,01:00,02:00,210.0
25012017,02:00,03:00,209.0
25012017,03:00,04:00,208.0
25012017,04:00,05:00,208.0
25012017,05:00,06:00,208.0
25012017,06:00,07:00,208.0
25012017,07:00,08:00,208.0
25012017,08:00,09:00,211.0
25012017,09:00,10:00,211.0
25012017,10:00,11:00,211.0
25012017,11:00,12:00,209.0
25012017,12:00,13:00,209.0
25012017,13:00,14:00,185.0
25012017,14:00,15:00,196.0
25012017,15:00,16:00,210.0
25012017,16:00,17:00,222.0
25012017,17:00,18:00,228.0
25012017,18:00,19:00,227.0
25012017,19:00,20:00,221.0
25012017,20:00,21:00,210.0
25012017,21:00,22:00,210.0
25012017,22:00,23:00,212.0
25012017,23:00,00:00,211.0
26012017,00:00,01:00,211.0
26012017,01:00,02:00,211.0
26012017,02:00,03:00,211.0
26012017,03:00,04:00,210.0
26012017,04:00,05:00,209.0
26012017,05:00,06:00,210.0
26012017,06:00,07:00,210.0
26012017,07:00,08:00,210.0
26012017,08:00,09:00,210.0
26012017,09:00,10:00,211.0
26012017,10:00,11:00,210.0
26012017,11:00,12:00,210.0
26012017,12:00,13:00,210.0
26012017,13:00,14:00,209.0
26012017,14:00,15:00,207.0
26012017,15:00,16:00,209.0
26012017,16:00,17:00,209.0
26012017,17:00,18:00,209.0
26012017,18:00,19:00,210.0
26012017,19:00,20:00,210.0
26012017,20:00,21:00,208.0
26012017,21:00,22:00,207.0
26012017,22:00,23:00,208.0
26012017,23:00,00:00,209.0
27012017,00:00,01:00,184.0
27012017,01:00,02:00,183.0
27012017,02:00,03:00,186.0
27012017,03:00,04:00,194.0
27012017,04:00,05:00,208.0
27012017,05:00,06:00,208.0
27012017,06:00,07:00,208.0
27012017,07:00,08:00,209.0
27012017,08:00,09:00,209.0
27012017,09:00,10:00,209.0
27012017,10:00,11:00,210.0
27012017,11:00,12:00,207.0
27012017,12:00,13:00,206.0
27012017,13:00,14:00,210.0
27012017,14:00,15:00,207.0
27012017,15:00,16:00,209.0
27012017,16:00,17:00,210.0
27012017,17:00,18:00,211.0
27012017,18:00,19:00,210.0
27012017,19:00,20:00,209.0
27012017,20:00,21:00,207.0
27012017,21:00,22:00,207.0
27012017,22:00,23:00,209.0
27012017,23:00,00:00,212.0
28012017,00:00,01:00,214.0
28012017,01:00,02:00,215.0
28012017,02:00,03:00,215.0
28012017,03:00,04:00,213.0
28012017,04:00,05:00,179.0
28012017,05:00,06:00,207.0
28012017,06:00,07:00,209.0
28012017,07:00,08:00,207.0
28012017,08:00,09:00,207.0
28012017,09:00,10:00,207.0
28012017,10:00,11:00,206.0
28012017,11:00,12:00,206.0
28012017,12:00,13:00,206.0
28012017,13:00,14:00,206.0
28012017,14:00,15:00,199.0
28012017,15:00,16:00,207.0
28012017,16:00,17:00,207.0
28012017,17:00,18:00,208.0
28012017,18:00,19:00,209.0
28012017,19:00,20:00,208.0
28012017,20:00,21:00,206.0
28012017,21:00,22:00,207.0
28012017,22:00,23:00,210.0
28012017,23:00,00:00,164.0
29012017,00:00,01:00,152.0
29012017,01:00,02:00,153.0
29012017,02:00,03:00,153.0
29012017,03:00,04:00,153.0
29012017,04:00,05:00,153.0
29012017,05:00,06:00,116.0
29012017,06:00,07:00,109.0
29012017,07:00,08:00,112.0
29012017,08:00,09:00,162.0
29012017,09:00,10:00,206.0
29012017,10:00,11:00,190.0
29012017,11:00,12:00,207.0
29012017,12:00,13:00,200.0
29012017,13:00,14:00,152.0
29012017,14:00,15:00,151.0
29012017,15:00,16:00,152.0
29012017,16:00,17:00,198.0
29012017,17:00,18:00,206.0
29012017,18:00,19:00,206.0
29012017,19:00,20:00,207.0
29012017,20:00,21:00,207.0
29012017,21:00,22:00,207.0
29012017,22:00,23:00,207.0
29012017,23:00,00:00,153.0
30012017,00:00,01:00,153.0
30012017,01:00,02:00,152.0
30012017,02:00,03:00,111.0
30012017,03:00,04:00,112.0
30012017,04:00,05:00,150.0
30012017,05:00,06:00,151.0
30012017,06:00,07:00,209.0
30012017,07:00,08:00,210.0
30012017,08:00,09:00,210.0
30012017,09:00,10:00,210.0
30012017,10:00,11:00,210.0
30012017,11:00,12:00,210.0
30012017,12:00,13:00,210.0
30012017,13:00,14:00,210.0
30012017,14:00,15:00,209.0
30012017,15:00,16:00,210.0
30012017,16:00,17:00,210.0
30012017,17:00,18:00,210.0
30012017,18:00,19:00,209.0
30012017,19:00,20:00,210.0
30012017,20:00,21:00,205.0
30012017,21:00,22:00,206.0
30012017,22:00,23:00,207.0
30012017,23:00,00:00,147.0
31012017,00:00,01:00,152.0
31012017,01:00,02:00,152.0
31012017,02:00,03:00,151.0
31012017,03:00,04:00,156.0
31012017,04:00,05:00,172.0
31012017,05:00,06:00,207.0
31012017,06:00,07:00,208.0
31012017,07:00,08:00,208.0
31012017,08:00,09:00,209.0
31012017,09:00,10:00,210.0
31012017,10:00,11:00,210.0
31012017,11:00,12:00,210.0
31012017,12:00,13:00,210.0
31012017,13:00,14:00,210.0
31012017,14:00,15:00,210.0
31012017,15:00,16:00,210.0
31012017,16:00,17:00,210.0
31012017,17:00,18:00,210.0
31012017,18:00,19:00,209.0
31012017,19:00,20:00,210.0
31012017,20:00,21:00,209.0
31012017,21:00,22:00,210.0
31012017,22:00,23:00,211.0
31012017,23:00,00:00,214.0
1022017,00:00,01:00,167.0
1022017,01:00,02:00,166.0
1022017,02:00,03:00,169.0
1022017,03:00,04:00,176.0
1022017,04:00,05:00,193.0
1022017,05:00,06:00,207.0
1022017,06:00,07:00,210.0
1022017,07:00,08:00,211.0
1022017,08:00,09:00,210.0
1022017,09:00,10:00,211.0
1022017,10:00,11:00,211.0
1022017,11:00,12:00,212.0
1022017,12:00,13:00,212.0
1022017,13:00,14:00,211.0
1022017,14:00,15:00,211.0
1022017,15:00,16:00,210.0
1022017,16:00,17:00,211.0
1022017,17:00,18:00,208.0
1022017,18:00,19:00,209.0
1022017,19:00,20:00,206.0
1022017,20:00,21:00,207.0
1022017,21:00,22:00,207.0
1022017,22:00,23:00,200.0
1022017,23:00,00:00,159.0
2022017,00:00,01:00,149.0
2022017,01:00,02:00,149.0
2022017,02:00,03:00,153.0
2022017,03:00,04:00,152.0
2022017,04:00,05:00,153.0
2022017,05:00,06:00,152.0
2022017,06:00,07:00,207.0
2022017,07:00,08:00,222.0
2022017,08:00,09:00,224.0
2022017,09:00,10:00,226.0
2022017,10:00,11:00,225.0
2022017,11:00,12:00,221.0
2022017,12:00,13:00,208.0
2022017,13:00,14:00,205.0
2022017,14:00,15:00,204.0
2022017,15:00,16:00,205.0
2022017,16:00,17:00,205.0
2022017,17:00,18:00,205.0
2022017,18:00,19:00,206.0
2022017,19:00,20:00,206.0
2022017,20:00,21:00,204.0
2022017,21:00,22:00,189.0
2022017,22:00,23:00,155.0
2022017,23:00,00:00,156.0
3022017,00:00,01:00,156.0
3022017,01:00,02:00,156.0
3022017,02:00,03:00,156.0
3022017,03:00,04:00,154.0
3022017,04:00,05:00,151.0
3022017,05:00,06:00,151.0
3022017,06:00,07:00,187.0
3022017,07:00,08:00,208.0
3022017,08:00,09:00,209.0
3022017,09:00,10:00,204.0
3022017,10:00,11:00,160.0
3022017,11:00,12:00,159.0
3022017,12:00,13:00,173.0
3022017,13:00,14:00,208.0
3022017,14:00,15:00,206.0
3022017,15:00,16:00,206.0
3022017,16:00,17:00,208.0
3022017,17:00,18:00,208.0
3022017,18:00,19:00,208.0
3022017,19:00,20:00,208.0
3022017,20:00,21:00,208.0
3022017,21:00,22:00,194.0
3022017,22:00,23:00,169.0
3022017,23:00,00:00,156.0
4022017,00:00,01:00,156.0
4022017,01:00,02:00,150.0
4022017,02:00,03:00,150.0
4022017,03:00,04:00,150.0
4022017,04:00,05:00,150.0
4022017,05:00,06:00,149.0
4022017,06:00,07:00,152.0
4022017,07:00,08:00,173.0
4022017,08:00,09:00,194.0
4022017,09:00,10:00,207.0
4022017,10:00,11:00,209.0
4022017,11:00,12:00,205.0
4022017,12:00,13:00,206.0
4022017,13:00,14:00,205.0
4022017,14:00,15:00,201.0
4022017,15:00,16:00,209.0
4022017,16:00,17:00,210.0
4022017,17:00,18:00,210.0
4022017,18:00,19:00,211.0
4022017,19:00,20:00,211.0
4022017,20:00,21:00,212.0
4022017,21:00,22:00,203.0
4022017,22:00,23:00,187.0
4022017,23:00,00:00,161.0
5022017,00:00,01:00,155.0
5022017,01:00,02:00,129.0
5022017,02:00,03:00,118.0
5022017,03:00,04:00,118.0
5022017,04:00,05:00,118.0
5022017,05:00,06:00,118.0
5022017,06:00,07:00,119.0
5022017,07:00,08:00,158.0
5022017,08:00,09:00,158.0
5022017,09:00,10:00,174.0
5022017,10:00,11:00,190.0
5022017,11:00,12:00,191.0
5022017,12:00,13:00,197.0
5022017,13:00,14:00,169.0
5022017,14:00,15:00,160.0
5022017,15:00,16:00,170.0
5022017,16:00,17:00,173.0
5022017,17:00,18:00,211.0
5022017,18:00,19:00,211.0
5022017,19:00,20:00,210.0
5022017,20:00,21:00,211.0
5022017,21:00,22:00,209.0
5022017,22:00,23:00,204.0
5022017,23:00,00:00,159.0
6022017,00:00,01:00,153.0
6022017,01:00,02:00,153.0
6022017,02:00,03:00,152.0
6022017,03:00,04:00,150.0
6022017,04:00,05:00,150.0
6022017,05:00,06:00,166.0
6022017,06:00,07:00,208.0
6022017,07:00,08:00,209.0
