date,start,end,11WD2HANN5C---1X,11WD2HANN5C---2V
26012019,08:00,09:00,114,66
26012019,09:00,10:00,113,86
26012019,10:00,11:00,114,99
26012019,11:00,12:00,114,116
26012019,12:00,13:00,115,112
26012019,13:00,14:00,113,89
26012019,14:00,15:00,113,77
26012019,15:00,16:00,112,68
26012019,16:00,17:00,114,72
26012019,17:00,18:00,115,94
26012019,18:00,19:00,114,95
26012019,19:00,20:00,115,98
26012019,20:00,21:00,115,68
26012019,21:00,22:00,115,62
26012019,22:00,23:00,113,65
26012019,23:00,00:00,106,74
27012019,00:00,01:00,108,70
27012019,01:00,02:00,111,59
27012019,02:00,03:00,113,53
27012019,03:00,04:00,113,54
27012019,04:00,05:00,114,54
27012019,05:00,06:00,114,55
27012019,06:00,07:00,114,54
27012019,07:00,08:00,113,57
27012019,08:00,09:00,113,57
27012019,09:00,10:00,113,58
27012019,10:00,11:00,113,59
27012019,11:00,12:00,113,57
27012019,12:00,13:00,113,58
27012019,13:00,14:00,113,59
27012019,14:00,15:00,114,60
27012019,15:00,16:00,114,59
27012019,16:00,17:00,115,58
27012019,17:00,18:00,115,88
27012019,18:00,19:00,115,78
27012019,19:00,20:00,115,62
27012019,20:00,21:00,115,60
27012019,21:00,22:00,115,61
27012019,22:00,23:00,112,65
27012019,23:00,00:00,111,67
28012019,00:00,01:00,111,64
28012019,01:00,02:00,113,62
28012019,02:00,03:00,114,61
28012019,03:00,04:00,113,60
28012019,04:00,05:00,114,61
28012019,05:00,06:00,115,60
28012019,06:00,07:00,114,88
28012019,07:00,08:00,115,115
28012019,08:00,09:00,115,120
28012019,09:00,10:00,115,120
28012019,10:00,11:00,114,119
28012019,11:00,12:00,116,116
28012019,12:00,13:00,116,89
28012019,13:00,14:00,115,62
28012019,14:00,15:00,115,59
28012019,15:00,16:00,115,60
28012019,16:00,17:00,117,93
28012019,17:00,18:00,116,122
28012019,18:00,19:00,115,127
28012019,19:00,20:00,115,127
28012019,20:00,21:00,117,124
28012019,21:00,22:00,113,89
28012019,22:00,23:00,115,68
28012019,23:00,00:00,115,61
29012019,00:00,01:00,109,60
29012019,01:00,02:00,108,59
29012019,02:00,03:00,107,60
29012019,03:00,04:00,114,60
29012019,04:00,05:00,115,60
29012019,05:00,06:00,115,60
29012019,06:00,07:00,114,75
29012019,07:00,08:00,116,80
29012019,08:00,09:00,115,81
29012019,09:00,10:00,117,83
29012019,10:00,11:00,118,117
29012019,11:00,12:00,117,121
29012019,12:00,13:00,119,112
29012019,13:00,14:00,118,119
29012019,14:00,15:00,118,120
29012019,15:00,16:00,120,121
29012019,16:00,17:00,119,120
29012019,17:00,18:00,118,118
29012019,18:00,19:00,117,119
29012019,19:00,20:00,117,118
29012019,20:00,21:00,117,119
29012019,21:00,22:00,113,110
29012019,22:00,23:00,114,84
29012019,23:00,00:00,115,61
30012019,00:00,01:00,115,60
30012019,01:00,02:00,110,65
30012019,02:00,03:00,110,64
30012019,03:00,04:00,112,61
30012019,04:00,05:00,115,59
30012019,05:00,06:00,115,63
30012019,06:00,07:00,115,92
30012019,07:00,08:00,115,115
30012019,08:00,09:00,113,120
30012019,09:00,10:00,113,121
30012019,10:00,11:00,112,110
30012019,11:00,12:00,115,112
30012019,12:00,13:00,115,120
30012019,13:00,14:00,115,102
30012019,14:00,15:00,117,119
30012019,15:00,16:00,118,123
30012019,16:00,17:00,117,124
30012019,17:00,18:00,118,125
30012019,18:00,19:00,118,124
30012019,19:00,20:00,117,119
30012019,20:00,21:00,117,95
30012019,21:00,22:00,117,66
30012019,22:00,23:00,117,76
30012019,23:00,00:00,115,67
31012019,00:00,01:00,112,63
31012019,01:00,02:00,112,66
31012019,02:00,03:00,111,64
31012019,03:00,04:00,115,61
31012019,04:00,05:00,115,59
31012019,05:00,06:00,114,68
31012019,06:00,07:00,114,107
31012019,07:00,08:00,117,121
31012019,08:00,09:00,115,122
31012019,09:00,10:00,119,123
31012019,10:00,11:00,116,121
31012019,11:00,12:00,120,123
31012019,12:00,13:00,123,126
31012019,13:00,14:00,122,127
31012019,14:00,15:00,123,126
31012019,15:00,16:00,120,127
31012019,16:00,17:00,118,128
31012019,17:00,18:00,118,125
31012019,18:00,19:00,119,124
31012019,19:00,20:00,120,123
31012019,20:00,21:00,115,120
31012019,21:00,22:00,115,115
31012019,22:00,23:00,111,73
31012019,23:00,00:00,109,67
1022019,00:00,01:00,109,64
1022019,01:00,02:00,112,64
1022019,02:00,03:00,115,60
1022019,03:00,04:00,115,61
1022019,04:00,05:00,114,60
1022019,05:00,06:00,115,61
1022019,06:00,07:00,114,63
1022019,07:00,08:00,114,92
1022019,08:00,09:00,115,116
1022019,09:00,10:00,116,121
1022019,10:00,11:00,115,121
1022019,11:00,12:00,116,125
1022019,12:00,13:00,118,123
1022019,13:00,14:00,114,123
1022019,14:00,15:00,118,125
1022019,15:00,16:00,117,125
1022019,16:00,17:00,118,124
1022019,17:00,18:00,116,124
1022019,18:00,19:00,117,126
1022019,19:00,20:00,122,126
1022019,20:00,21:00,124,125
1022019,21:00,22:00,122,125
1022019,22:00,23:00,114,82
1022019,23:00,00:00,112,61
2022019,00:00,01:00,110,60
2022019,01:00,02:00,110,60
2022019,02:00,03:00,111,60
2022019,03:00,04:00,112,60
2022019,04:00,05:00,114,60
2022019,05:00,06:00,114,59
2022019,06:00,07:00,116,62
2022019,07:00,08:00,115,69
2022019,08:00,09:00,115,70
2022019,09:00,10:00,118,92
2022019,10:00,11:00,118,127
2022019,11:00,12:00,117,121
2022019,12:00,13:00,118,110
2022019,13:00,14:00,116,75
2022019,14:00,15:00,119,63
2022019,15:00,16:00,120,70
2022019,16:00,17:00,122,71
2022019,17:00,18:00,124,104
2022019,18:00,19:00,124,123
2022019,19:00,20:00,125,130
2022019,20:00,21:00,122,105
2022019,21:00,22:00,111,71
2022019,22:00,23:00,111,60
2022019,23:00,00:00,111,60
3022019,00:00,01:00,111,59
3022019,01:00,02:00,113,60
3022019,02:00,03:00,113,60
3022019,03:00,04:00,113,59
3022019,04:00,05:00,114,59
3022019,05:00,06:00,114,59
3022019,06:00,07:00,114,59
3022019,07:00,08:00,114,59
3022019,08:00,09:00,115,59
3022019,09:00,10:00,115,61
3022019,10:00,11:00,115,82
3022019,11:00,12:00,114,85
3022019,12:00,13:00,114,67
3022019,13:00,14:00,114,63
3022019,14:00,15:00,115,69
3022019,15:00,16:00,115,60
3022019,16:00,17:00,116,64
3022019,17:00,18:00,116,102
3022019,18:00,19:00,116,110
3022019,19:00,20:00,117,108
3022019,20:00,21:00,116,87
3022019,21:00,22:00,115,61
3022019,22:00,23:00,112,60
3022019,23:00,00:00,111,61
4022019,00:00,01:00,110,59
4022019,01:00,02:00,110,59
4022019,02:00,03:00,111,59
4022019,03:00,04:00,110,60
4022019,04:00,05:00,114,59
4022019,05:00,06:00,114,60
4022019,06:00,07:00,114,89
4022019,07:00,08:00,114,119
4022019,08:00,09:00,115,121
4022019,09:00,10:00,115,88
4022019,10:00,11:00,114,59
4022019,11:00,12:00,115,59
4022019,12:00,13:00,115,60
4022019,13:00,14:00,114,59
4022019,14:00,15:00,114,60
4022019,15:00,16:00,115,61
4022019,16:00,17:00,115,60
4022019,17:00,18:00,114,59
4022019,18:00,19:00,114,59
4022019,19:00,20:00,116,59
4022019,20:00,21:00,115,60
4022019,21:00,22:00,114,59
4022019,22:00,23:00,115,60
4022019,23:00,00:00,115,61
5022019,00:00,01:00,115,60
5022019,01:00,02:00,112,60
5022019,02:00,03:00,110,60
5022019,03:00,04:00,111,59
5022019,04:00,05:00,115,59
5022019,05:00,06:00,116,69
5022019,06:00,07:00,116,99
5022019,07:00,08:00,114,119
5022019,08:00,09:00,118,123
5022019,09:00,10:00,120,127
5022019,10:00,11:00,122,127
5022019,11:00,12:00,122,126
5022019,12:00,13:00,121,126
5022019,13:00,14:00,120,125
5022019,14:00,15:00,121,125
5022019,15:00,16:00,124,127
5022019,16:00,17:00,124,128
5022019,17:00,18:00,125,128
5022019,18:00,19:00,123,126
5022019,19:00,20:00,120,127
5022019,20:00,21:00,120,127
5022019,21:00,22:00,114,120
5022019,22:00,23:00,115,94
5022019,23:00,00:00,116,62
