Timestamp,11WD8JAEN1L---AD,11WD8JAEN1L---BB,11WD8JAEN1L---C9,11WD8JAEN1L---D7,11WD8JAEN1L---E5,11WD8JAEN1L---F3
2022-01-16 07:00:00,489.0,475.0,225.0,496.0,,
2022-01-16 08:00:00,483.0,471.0,210.0,485.0,,
2022-01-16 09:00:00,487.0,471.0,229.0,495.0,,
2022-01-16 10:00:00,488.0,471.0,232.0,495.0,,
2022-01-16 11:00:00,488.0,471.0,232.0,494.0,,
2022-01-16 12:00:00,479.0,468.0,233.0,485.0,,
2022-01-16 13:00:00,485.0,478.0,122.0,452.0,,
2022-01-16 14:00:00,445.0,473.0,0.0,376.0,,
2022-01-16 15:00:00,474.0,481.0,0.0,399.0,,
2022-01-16 16:00:00,481.0,479.0,0.0,396.0,,
2022-01-16 17:00:00,385.0,444.0,0.0,357.0,,
2022-01-16 18:00:00,341.0,481.0,0.0,341.0,,
2022-01-16 19:00:00,328.0,463.0,0.0,342.0,,
2022-01-16 20:00:00,292.0,397.0,0.0,329.0,,
2022-01-16 21:00:00,287.0,429.0,0.0,296.0,,
2022-01-16 22:00:00,286.0,431.0,0.0,300.0,,
2022-01-16 23:00:00,288.0,425.0,0.0,301.0,,
2022-01-17 00:00:00,290.0,390.0,0.0,298.0,,
2022-01-17 01:00:00,300.0,465.0,0.0,298.0,,
2022-01-17 02:00:00,306.0,448.0,0.0,297.0,,
2022-01-17 03:00:00,299.0,391.0,0.0,298.0,,
2022-01-17 04:00:00,318.0,456.0,0.0,308.0,,
2022-01-17 05:00:00,362.0,477.0,104.0,334.0,,
2022-01-17 06:00:00,307.0,420.0,155.0,301.0,,
2022-01-17 07:00:00,373.0,447.0,159.0,335.0,,
2022-01-17 08:00:00,390.0,473.0,178.0,351.0,,
2022-01-17 09:00:00,346.0,429.0,180.0,346.0,,
2022-01-17 10:00:00,351.0,417.0,162.0,362.0,,
2022-01-17 11:00:00,354.0,418.0,164.0,352.0,,
2022-01-17 12:00:00,353.0,463.0,164.0,346.0,,
2022-01-17 13:00:00,351.0,443.0,164.0,342.0,,
2022-01-17 14:00:00,348.0,428.0,164.0,341.0,,
2022-01-17 15:00:00,348.0,407.0,164.0,341.0,,
2022-01-17 16:00:00,314.0,405.0,159.0,344.0,,
2022-01-17 17:00:00,377.0,450.0,162.0,341.0,,
2022-01-17 18:00:00,471.0,445.0,197.0,449.0,,
2022-01-17 19:00:00,488.0,452.0,233.0,496.0,,
2022-01-17 20:00:00,482.0,449.0,235.0,489.0,,
2022-01-17 21:00:00,486.0,454.0,219.0,492.0,,
2022-01-17 22:00:00,482.0,442.0,237.0,490.0,,
2022-01-17 23:00:00,475.0,433.0,235.0,483.0,,
2022-01-18 00:00:00,486.0,441.0,228.0,494.0,,
2022-01-18 01:00:00,486.0,445.0,233.0,500.0,,
2022-01-18 02:00:00,489.0,449.0,232.0,502.0,,
2022-01-18 03:00:00,484.0,451.0,230.0,496.0,,
2022-01-18 04:00:00,481.0,446.0,227.0,493.0,,
2022-01-18 05:00:00,482.0,446.0,222.0,495.0,,
2022-01-18 06:00:00,490.0,451.0,237.0,502.0,,
2022-01-18 07:00:00,491.0,457.0,239.0,503.0,,
2022-01-18 08:00:00,489.0,458.0,236.0,503.0,,
2022-01-18 09:00:00,488.0,451.0,221.0,450.0,,
2022-01-18 10:00:00,488.0,466.0,247.0,505.0,,
2022-01-18 11:00:00,488.0,466.0,247.0,502.0,,
2022-01-18 12:00:00,488.0,471.0,246.0,501.0,,
2022-01-18 13:00:00,494.0,457.0,242.0,494.0,,
2022-01-18 14:00:00,502.0,458.0,239.0,495.0,,
2022-01-18 15:00:00,501.0,457.0,229.0,496.0,,
2022-01-18 16:00:00,502.0,452.0,226.0,496.0,,
2022-01-18 17:00:00,501.0,454.0,239.0,471.0,,
2022-01-18 18:00:00,502.0,466.0,237.0,472.0,,
2022-01-18 19:00:00,503.0,469.0,238.0,470.0,,
2022-01-18 20:00:00,500.0,477.0,228.0,483.0,,
2022-01-18 21:00:00,498.0,466.0,234.0,483.0,,
2022-01-18 22:00:00,500.0,455.0,380.0,468.0,,
2022-01-18 23:00:00,493.0,448.0,451.0,461.0,,
2022-01-19 00:00:00,491.0,440.0,486.0,493.0,,
2022-01-19 01:00:00,498.0,449.0,489.0,496.0,,
2022-01-19 02:00:00,500.0,452.0,489.0,499.0,,
2022-01-19 03:00:00,496.0,463.0,490.0,499.0,,
