Timestamp,11WD7WEIS5B--E-Y,11WD7WEIS5GVGTGU,11WD7WEIS5GVGTHS,11WD7WEIS1B--F-M,11WD7WEIS1B--G-J,11WD7WEIS1B--H-G
2022-01-03 05:00:00,,0.0,0.0,186.0,271.0,0.0
2022-01-03 06:00:00,,0.0,0.0,189.0,303.0,0.0
2022-01-03 07:00:00,,0.0,0.0,192.0,304.0,0.0
2022-01-03 08:00:00,,0.0,0.0,197.0,304.0,0.0
2022-01-03 09:00:00,,0.0,0.0,203.0,384.0,0.0
2022-01-03 10:00:00,,0.0,0.0,288.0,602.0,0.0
2022-01-03 11:00:00,,0.0,0.0,315.0,629.0,0.0
2022-01-03 12:00:00,,0.0,0.0,315.0,625.0,60.0
2022-01-03 13:00:00,,0.0,0.0,316.0,631.0,302.0
2022-01-03 14:00:00,,0.0,0.0,317.0,634.0,490.0
2022-01-03 15:00:00,,0.0,0.0,317.0,632.0,585.0
2022-01-03 16:00:00,,0.0,0.0,316.0,629.0,652.0
2022-01-03 17:00:00,,0.0,0.0,319.0,634.0,657.0
2022-01-03 18:00:00,,0.0,0.0,320.0,628.0,646.0
2022-01-03 19:00:00,,0.0,0.0,319.0,635.0,655.0
2022-01-03 20:00:00,,0.0,0.0,318.0,640.0,653.0
2022-01-03 21:00:00,,0.0,0.0,317.0,640.0,654.0
2022-01-03 22:00:00,,0.0,0.0,322.0,643.0,654.0
2022-01-03 23:00:00,,0.0,0.0,319.0,644.0,653.0
2022-01-04 00:00:00,,0.0,0.0,321.0,643.0,656.0
2022-01-04 01:00:00,,0.0,0.0,316.0,642.0,656.0
2022-01-04 02:00:00,,0.0,0.0,320.0,647.0,655.0
2022-01-04 03:00:00,,0.0,0.0,321.0,641.0,654.0
2022-01-04 04:00:00,,0.0,0.0,318.0,642.0,651.0
2022-01-04 05:00:00,,0.0,0.0,317.0,640.0,649.0
2022-01-04 06:00:00,,0.0,0.0,318.0,639.0,648.0
2022-01-04 07:00:00,,0.0,0.0,318.0,639.0,647.0
2022-01-04 08:00:00,,0.0,0.0,319.0,645.0,654.0
2022-01-04 09:00:00,,0.0,0.0,318.0,642.0,651.0
2022-01-04 10:00:00,,0.0,0.0,322.0,647.0,652.0
2022-01-04 11:00:00,,0.0,0.0,322.0,645.0,656.0
2022-01-04 12:00:00,,0.0,0.0,320.0,640.0,654.0
2022-01-04 13:00:00,,0.0,0.0,317.0,643.0,652.0
2022-01-04 14:00:00,,0.0,0.0,316.0,637.0,654.0
2022-01-04 15:00:00,,0.0,0.0,321.0,635.0,652.0
2022-01-04 16:00:00,,0.0,0.0,319.0,638.0,654.0
2022-01-04 17:00:00,,0.0,0.0,318.0,633.0,652.0
2022-01-04 18:00:00,,0.0,0.0,321.0,635.0,654.0
2022-01-04 19:00:00,,0.0,0.0,322.0,631.0,653.0
2022-01-04 20:00:00,,0.0,0.0,320.0,631.0,653.0
2022-01-04 21:00:00,,0.0,0.0,320.0,631.0,653.0
2022-01-04 22:00:00,,0.0,0.0,316.0,630.0,653.0
2022-01-04 23:00:00,,0.0,0.0,321.0,631.0,652.0
2022-01-05 00:00:00,,0.0,0.0,319.0,634.0,654.0
2022-01-05 01:00:00,,0.0,0.0,316.0,601.0,621.0
2022-01-05 02:00:00,,0.0,0.0,289.0,558.0,515.0
2022-01-05 03:00:00,,0.0,0.0,210.0,449.0,462.0
2022-01-05 04:00:00,,0.0,0.0,201.0,441.0,461.0
2022-01-05 05:00:00,,0.0,0.0,215.0,501.0,550.0
2022-01-05 06:00:00,,0.0,0.0,306.0,633.0,645.0
2022-01-05 07:00:00,,0.0,0.0,316.0,634.0,646.0
2022-01-05 08:00:00,,0.0,0.0,314.0,635.0,641.0
2022-01-05 09:00:00,,0.0,0.0,321.0,637.0,648.0
2022-01-05 10:00:00,,0.0,0.0,321.0,643.0,652.0
2022-01-05 11:00:00,,0.0,0.0,321.0,643.0,657.0
2022-01-05 12:00:00,,0.0,0.0,313.0,642.0,658.0
2022-01-05 13:00:00,,0.0,0.0,264.0,641.0,657.0
2022-01-05 14:00:00,,0.0,0.0,316.0,641.0,658.0
2022-01-05 15:00:00,,0.0,0.0,321.0,640.0,658.0
2022-01-05 16:00:00,,0.0,0.0,320.0,641.0,657.0
2022-01-05 17:00:00,,0.0,0.0,320.0,640.0,658.0
2022-01-05 18:00:00,,0.0,0.0,319.0,641.0,658.0
2022-01-05 19:00:00,,0.0,0.0,320.0,642.0,658.0
2022-01-05 20:00:00,,0.0,0.0,320.0,643.0,658.0
2022-01-05 21:00:00,,0.0,0.0,320.0,641.0,656.0
2022-01-05 22:00:00,,0.0,0.0,319.0,642.0,658.0
2022-01-05 23:00:00,,0.0,0.0,321.0,642.0,656.0
2022-01-06 00:00:00,,0.0,0.0,319.0,651.0,648.0
2022-01-06 01:00:00,,0.0,0.0,319.0,650.0,651.0
2022-01-06 02:00:00,,0.0,0.0,320.0,650.0,652.0
2022-01-06 03:00:00,,0.0,0.0,319.0,648.0,652.0
2022-01-06 04:00:00,,0.0,0.0,321.0,648.0,653.0
2022-01-06 05:00:00,,0.0,0.0,320.0,646.0,650.0
2022-01-06 06:00:00,,0.0,0.0,321.0,642.0,653.0
2022-01-06 07:00:00,,0.0,0.0,321.0,641.0,653.0
2022-01-06 08:00:00,,0.0,0.0,319.0,640.0,651.0
2022-01-06 09:00:00,,0.0,0.0,319.0,644.0,654.0
2022-01-06 10:00:00,,0.0,0.0,320.0,644.0,655.0
2022-01-06 11:00:00,,0.0,0.0,319.0,647.0,655.0
2022-01-06 12:00:00,,0.0,0.0,321.0,646.0,655.0
2022-01-06 13:00:00,,0.0,0.0,319.0,647.0,655.0
2022-01-06 14:00:00,,0.0,0.0,321.0,645.0,654.0
2022-01-06 15:00:00,,0.0,0.0,320.0,648.0,650.0
2022-01-06 16:00:00,,0.0,0.0,320.0,646.0,652.0
2022-01-06 17:00:00,,0.0,0.0,318.0,645.0,651.0
2022-01-06 18:00:00,,0.0,0.0,321.0,646.0,651.0
2022-01-06 19:00:00,,0.0,0.0,322.0,646.0,651.0
2022-01-06 20:00:00,,0.0,0.0,320.0,647.0,653.0
2022-01-06 21:00:00,,0.0,0.0,320.0,645.0,654.0
2022-01-06 22:00:00,,0.0,0.0,319.0,648.0,654.0
2022-01-06 23:00:00,,0.0,0.0,320.0,646.0,656.0
2022-01-07 00:00:00,,0.0,0.0,318.0,646.0,655.0
2022-01-07 01:00:00,,0.0,0.0,322.0,649.0,655.0
2022-01-07 02:00:00,,0.0,0.0,318.0,648.0,656.0
2022-01-07 03:00:00,,0.0,0.0,320.0,647.0,655.0
2022-01-07 04:00:00,,0.0,0.0,320.0,647.0,652.0
2022-01-07 05:00:00,,0.0,0.0,320.0,644.0,650.0
2022-01-07 06:00:00,,0.0,0.0,318.0,643.0,650.0
2022-01-07 07:00:00,,0.0,0.0,321.0,646.0,651.0
2022-01-07 08:00:00,,0.0,0.0,320.0,638.0,651.0
2022-01-07 09:00:00,,0.0,0.0,320.0,644.0,653.0
2022-01-07 10:00:00,,0.0,0.0,319.0,643.0,652.0
2022-01-07 11:00:00,,0.0,0.0,320.0,643.0,651.0
2022-01-07 12:00:00,,0.0,0.0,320.0,646.0,650.0
2022-01-07 13:00:00,,0.0,0.0,321.0,647.0,651.0
2022-01-07 14:00:00,,0.0,0.0,318.0,647.0,650.0
2022-01-07 15:00:00,,0.0,0.0,319.0,645.0,652.0
2022-01-07 16:00:00,,0.0,0.0,321.0,647.0,650.0
2022-01-07 17:00:00,,0.0,0.0,320.0,644.0,650.0
2022-01-07 18:00:00,,0.0,0.0,319.0,645.0,651.0
2022-01-07 19:00:00,,0.0,0.0,319.0,645.0,652.0
2022-01-07 20:00:00,,0.0,0.0,320.0,647.0,651.0
2022-01-07 21:00:00,,0.0,0.0,320.0,647.0,654.0
2022-01-07 22:00:00,,0.0,0.0,320.0,463.0,657.0
2022-01-07 23:00:00,,0.0,0.0,317.0,111.0,656.0
2022-01-08 00:00:00,,0.0,0.0,312.0,0.0,653.0
2022-01-08 01:00:00,,0.0,0.0,312.0,0.0,653.0
2022-01-08 02:00:00,,0.0,0.0,312.0,0.0,652.0
2022-01-08 03:00:00,,0.0,0.0,312.0,0.0,652.0
2022-01-08 04:00:00,,0.0,0.0,312.0,0.0,653.0
2022-01-08 05:00:00,,0.0,0.0,312.0,0.0,653.0
2022-01-08 06:00:00,,0.0,0.0,314.0,0.0,648.0
2022-01-08 07:00:00,,0.0,0.0,316.0,0.0,649.0
2022-01-08 08:00:00,,0.0,0.0,316.0,0.0,654.0
2022-01-08 09:00:00,,0.0,0.0,316.0,0.0,657.0
2022-01-08 10:00:00,,0.0,0.0,317.0,0.0,654.0
2022-01-08 11:00:00,,0.0,0.0,315.0,0.0,655.0
2022-01-08 12:00:00,,0.0,0.0,315.0,0.0,656.0
2022-01-08 13:00:00,,0.0,0.0,314.0,0.0,656.0
2022-01-08 14:00:00,,0.0,0.0,316.0,0.0,655.0
2022-01-08 15:00:00,,0.0,0.0,315.0,0.0,655.0
2022-01-08 16:00:00,,0.0,0.0,316.0,0.0,651.0
2022-01-08 17:00:00,,0.0,0.0,314.0,0.0,656.0
2022-01-08 18:00:00,,0.0,0.0,314.0,0.0,654.0
2022-01-08 19:00:00,,0.0,0.0,315.0,0.0,654.0
2022-01-08 20:00:00,,0.0,0.0,295.0,0.0,661.0
2022-01-08 21:00:00,,0.0,0.0,204.0,0.0,656.0
2022-01-08 22:00:00,,0.0,0.0,197.0,0.0,634.0
2022-01-08 23:00:00,,0.0,0.0,196.0,0.0,470.0
2022-01-09 00:00:00,,0.0,0.0,191.0,0.0,270.0
2022-01-09 01:00:00,,0.0,0.0,191.0,0.0,274.0
2022-01-09 02:00:00,,0.0,0.0,191.0,0.0,278.0
2022-01-09 03:00:00,,0.0,0.0,192.0,0.0,276.0
2022-01-09 04:00:00,,0.0,0.0,193.0,0.0,297.0
2022-01-09 05:00:00,,0.0,0.0,194.0,0.0,338.0
2022-01-09 06:00:00,,0.0,0.0,198.0,0.0,412.0
2022-01-09 07:00:00,,0.0,0.0,229.0,0.0,550.0
2022-01-09 08:00:00,,0.0,0.0,312.0,0.0,651.0
2022-01-09 09:00:00,,0.0,0.0,314.0,0.0,649.0
2022-01-09 10:00:00,,0.0,0.0,315.0,0.0,638.0
2022-01-09 11:00:00,,0.0,0.0,315.0,0.0,639.0
2022-01-09 12:00:00,,0.0,0.0,316.0,0.0,650.0
2022-01-09 13:00:00,,0.0,0.0,316.0,0.0,647.0
2022-01-09 14:00:00,,0.0,0.0,316.0,0.0,650.0
2022-01-09 15:00:00,,0.0,0.0,315.0,0.0,647.0
2022-01-09 16:00:00,,0.0,0.0,317.0,0.0,651.0
2022-01-09 17:00:00,,0.0,0.0,316.0,0.0,653.0
2022-01-09 18:00:00,,0.0,0.0,316.0,88.0,652.0
2022-01-09 19:00:00,,0.0,0.0,319.0,453.0,650.0
2022-01-09 20:00:00,,0.0,0.0,319.0,652.0,651.0
2022-01-09 21:00:00,,0.0,0.0,316.0,651.0,652.0
2022-01-09 22:00:00,,0.0,0.0,318.0,651.0,655.0
2022-01-09 23:00:00,,0.0,0.0,317.0,653.0,659.0
2022-01-10 00:00:00,,0.0,0.0,317.0,654.0,658.0
2022-01-10 01:00:00,,0.0,0.0,321.0,650.0,659.0
2022-01-10 02:00:00,,0.0,0.0,318.0,657.0,658.0
2022-01-10 03:00:00,,0.0,0.0,318.0,655.0,657.0
2022-01-10 04:00:00,,0.0,0.0,318.0,654.0,654.0
2022-01-10 05:00:00,,0.0,0.0,321.0,655.0,652.0
2022-01-10 06:00:00,,0.0,1.0,320.0,653.0,654.0
2022-01-10 07:00:00,,0.0,185.0,319.0,646.0,647.0
2022-01-10 08:00:00,,0.0,210.0,322.0,650.0,642.0
2022-01-10 09:00:00,,0.0,212.0,320.0,653.0,640.0
2022-01-10 10:00:00,,0.0,212.0,322.0,652.0,641.0
2022-01-10 11:00:00,,142.0,212.0,321.0,648.0,636.0
2022-01-10 12:00:00,,207.0,212.0,320.0,647.0,641.0
2022-01-10 13:00:00,,207.0,211.0,320.0,648.0,640.0
2022-01-10 14:00:00,,207.0,211.0,320.0,654.0,642.0
2022-01-10 15:00:00,,208.0,211.0,321.0,650.0,648.0
2022-01-10 16:00:00,,208.0,211.0,321.0,649.0,649.0
2022-01-10 17:00:00,,210.0,212.0,320.0,654.0,644.0
2022-01-10 18:00:00,,211.0,213.0,319.0,655.0,643.0
2022-01-10 19:00:00,,183.0,186.0,320.0,644.0,634.0
2022-01-10 20:00:00,,0.0,0.0,323.0,645.0,632.0
2022-01-10 21:00:00,,0.0,0.0,320.0,651.0,645.0
2022-01-10 22:00:00,,0.0,0.0,321.0,656.0,649.0
2022-01-10 23:00:00,,0.0,0.0,321.0,654.0,649.0
2022-01-11 00:00:00,,0.0,0.0,319.0,656.0,649.0
2022-01-11 01:00:00,,0.0,0.0,321.0,652.0,652.0
2022-01-11 02:00:00,,0.0,0.0,321.0,653.0,651.0
2022-01-11 03:00:00,,0.0,0.0,320.0,654.0,650.0
2022-01-11 04:00:00,,0.0,0.0,321.0,653.0,650.0
2022-01-11 05:00:00,,0.0,0.0,320.0,653.0,650.0
2022-01-11 06:00:00,,0.0,0.0,321.0,651.0,649.0
2022-01-11 07:00:00,,0.0,0.0,320.0,650.0,648.0
2022-01-11 08:00:00,,0.0,0.0,319.0,650.0,649.0
2022-01-11 09:00:00,,0.0,0.0,320.0,649.0,649.0
2022-01-11 10:00:00,,0.0,0.0,320.0,651.0,650.0
2022-01-11 11:00:00,,0.0,0.0,319.0,652.0,650.0
2022-01-11 12:00:00,,0.0,0.0,319.0,650.0,649.0
2022-01-11 13:00:00,,0.0,0.0,320.0,652.0,650.0
2022-01-11 14:00:00,,0.0,0.0,321.0,653.0,651.0
2022-01-11 15:00:00,,0.0,0.0,320.0,650.0,648.0
2022-01-11 16:00:00,,167.0,176.0,321.0,651.0,651.0
2022-01-11 17:00:00,,210.0,211.0,322.0,655.0,652.0
2022-01-11 18:00:00,,211.0,213.0,321.0,656.0,654.0
2022-01-11 19:00:00,,213.0,215.0,319.0,655.0,657.0
2022-01-11 20:00:00,,183.0,175.0,321.0,647.0,646.0
2022-01-11 21:00:00,,0.0,0.0,321.0,642.0,641.0
2022-01-11 22:00:00,,0.0,0.0,319.0,652.0,655.0
2022-01-11 23:00:00,,0.0,0.0,320.0,656.0,653.0
2022-01-12 00:00:00,,0.0,0.0,322.0,652.0,659.0
2022-01-12 01:00:00,,0.0,0.0,323.0,651.0,660.0
2022-01-12 02:00:00,,0.0,0.0,321.0,650.0,659.0
2022-01-12 03:00:00,,0.0,0.0,321.0,651.0,658.0
2022-01-12 04:00:00,,0.0,0.0,320.0,650.0,659.0
2022-01-12 05:00:00,,0.0,0.0,320.0,649.0,657.0
2022-01-12 06:00:00,,0.0,0.0,321.0,650.0,657.0
2022-01-12 07:00:00,,0.0,0.0,320.0,649.0,657.0
2022-01-12 08:00:00,,0.0,0.0,320.0,648.0,653.0
2022-01-12 09:00:00,,0.0,0.0,319.0,650.0,653.0
2022-01-12 10:00:00,,0.0,0.0,319.0,648.0,650.0
2022-01-12 11:00:00,,0.0,0.0,318.0,648.0,647.0
2022-01-12 12:00:00,,0.0,0.0,323.0,649.0,650.0
2022-01-12 13:00:00,,0.0,0.0,321.0,651.0,649.0
2022-01-12 14:00:00,,0.0,0.0,318.0,653.0,650.0
2022-01-12 15:00:00,,0.0,0.0,320.0,651.0,652.0
2022-01-12 16:00:00,,65.0,67.0,321.0,646.0,649.0
2022-01-12 17:00:00,,211.0,212.0,322.0,646.0,651.0
2022-01-12 18:00:00,,166.0,190.0,321.0,634.0,637.0
2022-01-12 19:00:00,,7.0,14.0,320.0,620.0,628.0
2022-01-12 20:00:00,,0.0,0.0,322.0,643.0,650.0
2022-01-12 21:00:00,,0.0,0.0,321.0,648.0,655.0
2022-01-12 22:00:00,,0.0,0.0,320.0,651.0,657.0
2022-01-12 23:00:00,,0.0,0.0,320.0,653.0,659.0
2022-01-13 00:00:00,,0.0,0.0,320.0,652.0,657.0
2022-01-13 01:00:00,,0.0,0.0,321.0,651.0,657.0
2022-01-13 02:00:00,,0.0,0.0,321.0,652.0,656.0
2022-01-13 03:00:00,,0.0,0.0,322.0,653.0,655.0
2022-01-13 04:00:00,,0.0,0.0,321.0,653.0,653.0
2022-01-13 05:00:00,,0.0,0.0,321.0,651.0,651.0
2022-01-13 06:00:00,,0.0,0.0,321.0,648.0,651.0
2022-01-13 07:00:00,,0.0,0.0,319.0,650.0,651.0
2022-01-13 08:00:00,,0.0,0.0,320.0,648.0,649.0
2022-01-13 09:00:00,,0.0,0.0,320.0,649.0,651.0
2022-01-13 10:00:00,,0.0,0.0,321.0,649.0,652.0
2022-01-13 11:00:00,,0.0,0.0,320.0,649.0,654.0
2022-01-13 12:00:00,,0.0,0.0,320.0,650.0,656.0
2022-01-13 13:00:00,,0.0,0.0,319.0,649.0,655.0
2022-01-13 14:00:00,,0.0,0.0,321.0,650.0,654.0
2022-01-13 15:00:00,,0.0,0.0,321.0,649.0,655.0
2022-01-13 16:00:00,,0.0,0.0,321.0,651.0,655.0
2022-01-13 17:00:00,,0.0,0.0,321.0,647.0,654.0
2022-01-13 18:00:00,,0.0,0.0,320.0,650.0,655.0
2022-01-13 19:00:00,,0.0,0.0,321.0,651.0,654.0
2022-01-13 20:00:00,,0.0,0.0,320.0,648.0,655.0
2022-01-13 21:00:00,,0.0,0.0,322.0,650.0,657.0
2022-01-13 22:00:00,,0.0,0.0,322.0,652.0,657.0
2022-01-13 23:00:00,,0.0,0.0,320.0,653.0,658.0
2022-01-14 00:00:00,,0.0,0.0,320.0,649.0,657.0
2022-01-14 01:00:00,,0.0,0.0,320.0,649.0,656.0
2022-01-14 02:00:00,,0.0,0.0,321.0,650.0,655.0
2022-01-14 03:00:00,,0.0,0.0,320.0,648.0,656.0
2022-01-14 04:00:00,,0.0,0.0,321.0,651.0,655.0
2022-01-14 05:00:00,,0.0,0.0,322.0,648.0,652.0
2022-01-14 06:00:00,,0.0,0.0,321.0,648.0,650.0
2022-01-14 07:00:00,,0.0,0.0,320.0,648.0,651.0
2022-01-14 08:00:00,,0.0,0.0,319.0,648.0,650.0
2022-01-14 09:00:00,,0.0,0.0,319.0,649.0,649.0
2022-01-14 10:00:00,,0.0,0.0,317.0,651.0,651.0
2022-01-14 11:00:00,,0.0,0.0,320.0,650.0,652.0
2022-01-14 12:00:00,,0.0,0.0,320.0,648.0,651.0
2022-01-14 13:00:00,,0.0,0.0,319.0,652.0,656.0
2022-01-14 14:00:00,,0.0,0.0,321.0,651.0,652.0
2022-01-14 15:00:00,,0.0,0.0,321.0,652.0,653.0
2022-01-14 16:00:00,,41.0,42.0,322.0,647.0,652.0
2022-01-14 17:00:00,,208.0,208.0,322.0,649.0,656.0
2022-01-14 18:00:00,,208.0,212.0,318.0,638.0,646.0
2022-01-14 19:00:00,,38.0,38.0,320.0,640.0,635.0
2022-01-14 20:00:00,,0.0,0.0,320.0,652.0,652.0
2022-01-14 21:00:00,,0.0,0.0,320.0,652.0,654.0
2022-01-14 22:00:00,,0.0,0.0,321.0,653.0,659.0
2022-01-14 23:00:00,,0.0,0.0,320.0,652.0,658.0
2022-01-15 00:00:00,,0.0,0.0,320.0,652.0,659.0
2022-01-15 01:00:00,,0.0,0.0,320.0,651.0,658.0
2022-01-15 02:00:00,,0.0,0.0,320.0,653.0,658.0
2022-01-15 03:00:00,,0.0,0.0,321.0,655.0,659.0
2022-01-15 04:00:00,,0.0,0.0,320.0,650.0,659.0
2022-01-15 05:00:00,,0.0,0.0,321.0,652.0,658.0
2022-01-15 06:00:00,,0.0,0.0,322.0,651.0,658.0
2022-01-15 07:00:00,,0.0,0.0,322.0,652.0,657.0
2022-01-15 08:00:00,,0.0,0.0,322.0,650.0,657.0
2022-01-15 09:00:00,,0.0,0.0,320.0,649.0,655.0
2022-01-15 10:00:00,,0.0,0.0,319.0,648.0,658.0
2022-01-15 11:00:00,,0.0,0.0,317.0,647.0,658.0
2022-01-15 12:00:00,,0.0,0.0,320.0,649.0,657.0
2022-01-15 13:00:00,,0.0,0.0,320.0,651.0,658.0
2022-01-15 14:00:00,,0.0,0.0,320.0,650.0,656.0
2022-01-15 15:00:00,,0.0,0.0,319.0,650.0,654.0
2022-01-15 16:00:00,,0.0,0.0,321.0,653.0,656.0
2022-01-15 17:00:00,,0.0,0.0,322.0,651.0,657.0
2022-01-15 18:00:00,,0.0,0.0,320.0,650.0,657.0
2022-01-15 19:00:00,,0.0,0.0,320.0,650.0,657.0
2022-01-15 20:00:00,,0.0,0.0,321.0,652.0,658.0
2022-01-15 21:00:00,,0.0,0.0,321.0,650.0,658.0
2022-01-15 22:00:00,,0.0,0.0,320.0,649.0,560.0
2022-01-15 23:00:00,,0.0,0.0,320.0,645.0,306.0
2022-01-16 00:00:00,,0.0,0.0,319.0,644.0,0.0
2022-01-16 01:00:00,,0.0,0.0,319.0,646.0,0.0
2022-01-16 02:00:00,,0.0,0.0,319.0,646.0,0.0
2022-01-16 03:00:00,,0.0,0.0,318.0,643.0,0.0
2022-01-16 04:00:00,,0.0,0.0,317.0,642.0,0.0
2022-01-16 05:00:00,,0.0,0.0,314.0,641.0,0.0
2022-01-16 06:00:00,,0.0,0.0,312.0,642.0,0.0
2022-01-16 07:00:00,,0.0,0.0,317.0,641.0,0.0
2022-01-16 08:00:00,,0.0,0.0,322.0,641.0,0.0
2022-01-16 09:00:00,,0.0,0.0,320.0,642.0,0.0
2022-01-16 10:00:00,,0.0,0.0,319.0,641.0,0.0
2022-01-16 11:00:00,,0.0,0.0,319.0,640.0,0.0
2022-01-16 12:00:00,,0.0,0.0,319.0,642.0,0.0
2022-01-16 13:00:00,,0.0,0.0,320.0,641.0,0.0
2022-01-16 14:00:00,,0.0,0.0,321.0,642.0,0.0
2022-01-16 15:00:00,,0.0,0.0,319.0,641.0,0.0
2022-01-16 16:00:00,,0.0,0.0,318.0,641.0,0.0
2022-01-16 17:00:00,,0.0,0.0,317.0,640.0,0.0
2022-01-16 18:00:00,,0.0,0.0,317.0,639.0,0.0
2022-01-16 19:00:00,,0.0,0.0,318.0,641.0,0.0
2022-01-16 20:00:00,,0.0,0.0,318.0,640.0,0.0
2022-01-16 21:00:00,,0.0,0.0,321.0,644.0,0.0
2022-01-16 22:00:00,,0.0,0.0,319.0,644.0,0.0
2022-01-16 23:00:00,,0.0,0.0,235.0,640.0,0.0
2022-01-17 00:00:00,,0.0,0.0,198.0,548.0,0.0
2022-01-17 01:00:00,,0.0,0.0,198.0,368.0,0.0
2022-01-17 02:00:00,,0.0,0.0,198.0,341.0,0.0
2022-01-17 03:00:00,,0.0,0.0,198.0,339.0,0.0
2022-01-17 04:00:00,,0.0,0.0,198.0,339.0,0.0
2022-01-17 05:00:00,,0.0,0.0,211.0,411.0,0.0
2022-01-17 06:00:00,,0.0,0.0,301.0,597.0,0.0
2022-01-17 07:00:00,,0.0,0.0,313.0,601.0,0.0
2022-01-17 08:00:00,,0.0,0.0,311.0,624.0,0.0
2022-01-17 09:00:00,,0.0,0.0,316.0,633.0,0.0
2022-01-17 10:00:00,,0.0,0.0,316.0,634.0,0.0
2022-01-17 11:00:00,,0.0,0.0,318.0,633.0,0.0
2022-01-17 12:00:00,,0.0,0.0,321.0,635.0,0.0
2022-01-17 13:00:00,,0.0,0.0,317.0,634.0,0.0
2022-01-17 14:00:00,,0.0,0.0,315.0,634.0,0.0
2022-01-17 15:00:00,,0.0,0.0,316.0,636.0,0.0
2022-01-17 16:00:00,,0.0,0.0,317.0,638.0,0.0
2022-01-17 17:00:00,,0.0,0.0,318.0,639.0,0.0
2022-01-17 18:00:00,,0.0,0.0,317.0,634.0,0.0
2022-01-17 19:00:00,,0.0,0.0,316.0,630.0,0.0
2022-01-17 20:00:00,,0.0,0.0,317.0,630.0,0.0
