Timestamp,11WD8JAEN1L---AD,11WD8JAEN1L---BB,11WD8JAEN1L---C9,11WD8JAEN1L---D7,11WD8JAEN1L---E5,11WD8JAEN1L---F3
2019-01-14 00:00:00,0,416,0,0,378.0,
2019-01-14 01:00:00,0,421,0,0,375.0,
2019-01-14 02:00:00,0,425,0,0,365.0,
2019-01-14 03:00:00,0,420,0,0,359.0,
2019-01-14 04:00:00,0,407,2,0,366.0,
2019-01-14 05:00:00,96,419,124,0,351.0,
2019-01-14 06:00:00,152,401,163,0,357.0,
2019-01-14 07:00:00,169,375,156,0,355.0,
2019-01-14 08:00:00,199,374,157,0,357.0,
2019-01-14 09:00:00,198,386,174,0,385.0,
2019-01-14 10:00:00,198,396,177,0,325.0,
2019-01-14 11:00:00,195,374,165,0,325.0,
2019-01-14 12:00:00,182,396,154,0,342.0,
2019-01-14 13:00:00,190,403,149,0,322.0,
2019-01-14 14:00:00,179,382,153,0,328.0,
2019-01-14 15:00:00,176,378,153,0,399.0,
2019-01-14 16:00:00,199,432,147,0,407.0,
2019-01-14 17:00:00,219,413,165,0,437.0,
2019-01-14 18:00:00,358,374,307,0,373.0,
2019-01-14 19:00:00,371,360,348,0,354.0,
2019-01-14 20:00:00,390,365,343,0,422.0,
2019-01-14 21:00:00,333,365,321,0,361.0,
2019-01-14 22:00:00,359,362,329,0,383.0,
2019-01-14 23:00:00,317,380,308,0,338.0,
2019-01-15 00:00:00,406,399,359,0,397.0,
2019-01-15 01:00:00,352,402,325,0,344.0,
2019-01-15 02:00:00,351,407,321,0,334.0,
2019-01-15 03:00:00,245,396,329,0,314.0,
2019-01-15 04:00:00,193,396,365,0,361.0,
2019-01-15 05:00:00,160,393,331,0,351.0,
2019-01-15 06:00:00,160,384,325,0,342.0,
2019-01-15 07:00:00,153,373,324,0,347.0,
2019-01-15 08:00:00,150,387,323,0,355.0,
2019-01-15 09:00:00,154,400,327,0,349.0,
2019-01-15 10:00:00,151,389,362,0,349.0,
2019-01-15 11:00:00,150,389,363,0,357.0,
2019-01-15 12:00:00,167,384,359,0,342.0,
2019-01-15 13:00:00,170,386,363,0,351.0,
2019-01-15 14:00:00,168,390,367,0,323.0,
2019-01-15 15:00:00,169,391,370,0,307.0,
2019-01-15 16:00:00,151,388,360,0,303.0,
2019-01-15 17:00:00,160,387,361,0,285.0,
2019-01-15 18:00:00,158,393,363,0,292.0,
2019-01-15 19:00:00,150,380,356,0,288.0,
2019-01-15 20:00:00,172,359,327,0,330.0,
2019-01-15 21:00:00,332,355,326,0,318.0,
2019-01-15 22:00:00,361,365,324,0,285.0,
2019-01-15 23:00:00,320,355,324,0,276.0,
2019-01-16 00:00:00,336,375,353,0,347.0,
2019-01-16 01:00:00,339,383,359,0,342.0,
2019-01-16 02:00:00,344,391,364,0,348.0,
2019-01-16 03:00:00,340,398,363,0,345.0,
2019-01-16 04:00:00,341,383,329,0,341.0,
2019-01-16 05:00:00,345,389,363,0,352.0,
2019-01-16 06:00:00,337,386,358,0,340.0,
2019-01-16 07:00:00,398,397,366,0,401.0,
2019-01-16 08:00:00,471,433,471,0,446.0,
2019-01-16 09:00:00,447,431,453,0,433.0,
2019-01-16 10:00:00,385,386,365,0,428.0,
2019-01-16 11:00:00,361,396,369,0,371.0,
2019-01-16 12:00:00,348,404,365,0,354.0,
2019-01-16 13:00:00,346,408,367,0,340.0,
2019-01-16 14:00:00,357,406,371,0,297.0,
2019-01-16 15:00:00,359,390,371,0,290.0,
2019-01-16 16:00:00,345,394,367,0,353.0,
2019-01-16 17:00:00,344,388,367,0,349.0,
2019-01-16 18:00:00,421,385,372,0,448.0,
2019-01-16 19:00:00,396,384,365,0,422.0,
2019-01-16 20:00:00,312,385,317,0,325.0,
2019-01-16 21:00:00,315,388,318,0,334.0,
2019-01-16 22:00:00,314,390,319,0,337.0,
2019-01-16 23:00:00,297,403,327,0,318.0,
2019-01-17 00:00:00,316,387,321,0,335.0,
2019-01-17 01:00:00,315,378,322,0,335.0,
2019-01-17 02:00:00,308,384,320,0,331.0,
2019-01-17 03:00:00,314,365,319,0,334.0,
2019-01-17 04:00:00,315,370,319,0,327.0,
2019-01-17 05:00:00,367,378,320,0,401.0,
2019-01-17 06:00:00,455,422,400,0,430.0,
2019-01-17 07:00:00,472,429,417,0,433.0,
2019-01-17 08:00:00,383,400,328,0,408.0,
2019-01-17 09:00:00,450,418,396,0,440.0,
2019-01-17 10:00:00,493,463,444,0,443.0,
2019-01-17 11:00:00,494,456,443,0,444.0,
2019-01-17 12:00:00,491,433,438,0,444.0,
2019-01-17 13:00:00,494,428,459,0,444.0,
2019-01-17 14:00:00,483,431,481,0,429.0,
2019-01-17 15:00:00,487,434,477,0,412.0,
2019-01-17 16:00:00,435,395,383,0,414.0,
2019-01-17 17:00:00,374,392,353,0,384.0,
2019-01-17 18:00:00,439,408,382,0,421.0,
2019-01-17 19:00:00,419,401,362,0,419.0,
2019-01-17 20:00:00,405,407,361,0,412.0,
2019-01-17 21:00:00,394,402,355,0,418.0,
2019-01-17 22:00:00,358,400,355,0,340.0,
2019-01-17 23:00:00,415,394,372,0,424.0,
2019-01-18 00:00:00,489,440,469,0,442.0,
2019-01-18 01:00:00,498,437,477,0,441.0,
2019-01-18 02:00:00,495,440,477,0,438.0,
2019-01-18 03:00:00,495,442,480,0,442.0,
2019-01-18 04:00:00,496,441,478,0,443.0,
2019-01-18 05:00:00,496,447,479,0,442.0,
2019-01-18 06:00:00,484,437,469,0,435.0,
2019-01-18 07:00:00,497,436,482,0,439.0,
2019-01-18 08:00:00,493,438,479,0,449.0,
2019-01-18 09:00:00,491,447,475,0,447.0,
2019-01-18 10:00:00,495,442,480,0,442.0,
2019-01-18 11:00:00,496,459,480,0,452.0,
2019-01-18 12:00:00,495,460,479,0,453.0,
2019-01-18 13:00:00,498,459,481,0,456.0,
2019-01-18 14:00:00,482,449,468,0,453.0,
2019-01-18 15:00:00,497,452,477,0,446.0,
2019-01-18 16:00:00,500,449,478,0,439.0,
2019-01-18 17:00:00,501,453,476,0,438.0,
2019-01-18 18:00:00,501,454,477,0,446.0,
2019-01-18 19:00:00,502,455,474,0,441.0,
2019-01-18 20:00:00,502,466,478,0,440.0,
2019-01-18 21:00:00,500,455,476,0,454.0,
2019-01-18 22:00:00,489,448,477,0,457.0,
2019-01-18 23:00:00,487,446,478,0,457.0,
2019-01-19 00:00:00,497,454,478,0,451.0,
2019-01-19 01:00:00,502,456,481,0,454.0,
2019-01-19 02:00:00,503,459,476,0,455.0,
2019-01-19 03:00:00,502,465,478,0,453.0,
2019-01-19 04:00:00,501,462,479,0,441.0,
2019-01-19 05:00:00,501,466,479,0,441.0,
2019-01-19 06:00:00,502,472,479,0,441.0,
2019-01-19 07:00:00,500,467,479,0,433.0,
2019-01-19 08:00:00,502,464,479,0,437.0,
2019-01-19 09:00:00,496,461,470,0,433.0,
2019-01-19 10:00:00,500,473,478,0,434.0,
2019-01-19 11:00:00,502,471,480,0,441.0,
2019-01-19 12:00:00,498,457,479,0,435.0,
2019-01-19 13:00:00,500,462,478,0,441.0,
2019-01-19 14:00:00,498,461,476,0,434.0,
2019-01-19 15:00:00,503,462,480,0,437.0,
2019-01-19 16:00:00,502,465,480,0,440.0,
2019-01-19 17:00:00,502,471,480,0,437.0,
2019-01-19 18:00:00,502,466,479,0,439.0,
2019-01-19 19:00:00,501,458,479,0,438.0,
2019-01-19 20:00:00,501,455,479,0,439.0,
2019-01-19 21:00:00,504,455,480,0,439.0,
2019-01-19 22:00:00,489,457,467,0,450.0,
2019-01-19 23:00:00,486,453,470,0,449.0,
2019-01-20 00:00:00,500,461,479,0,435.0,
2019-01-20 01:00:00,500,457,478,0,436.0,
2019-01-20 02:00:00,500,450,478,0,437.0,
2019-01-20 03:00:00,501,466,478,0,436.0,
2019-01-20 04:00:00,501,477,479,0,444.0,
2019-01-20 05:00:00,500,477,476,0,451.0,
2019-01-20 06:00:00,500,474,477,0,451.0,
2019-01-20 07:00:00,499,473,477,0,451.0,
2019-01-20 08:00:00,499,472,476,0,451.0,
2019-01-20 09:00:00,480,470,469,0,447.0,
2019-01-20 10:00:00,481,469,469,0,444.0,
2019-01-20 11:00:00,483,468,470,0,449.0,
2019-01-20 12:00:00,482,469,469,0,447.0,
2019-01-20 13:00:00,485,470,470,0,451.0,
2019-01-20 14:00:00,481,457,469,0,452.0,
2019-01-20 15:00:00,480,456,468,0,450.0,
2019-01-20 16:00:00,483,475,476,0,450.0,
2019-01-20 17:00:00,482,475,475,0,453.0,
2019-01-20 18:00:00,499,478,472,0,455.0,
2019-01-20 19:00:00,501,478,475,0,455.0,
2019-01-20 20:00:00,500,477,477,0,456.0,
2019-01-20 21:00:00,500,478,476,0,457.0,
2019-01-20 22:00:00,499,478,477,0,456.0,
2019-01-20 23:00:00,498,476,474,0,453.0,
2019-01-21 00:00:00,499,477,475,0,455.0,
2019-01-21 01:00:00,498,477,476,0,455.0,
2019-01-21 02:00:00,499,477,476,0,455.0,
2019-01-21 03:00:00,495,478,476,0,455.0,
2019-01-21 04:00:00,501,459,477,0,457.0,
2019-01-21 05:00:00,498,465,476,0,455.0,
2019-01-21 06:00:00,499,467,479,0,445.0,
2019-01-21 07:00:00,496,463,482,0,432.0,
2019-01-21 08:00:00,496,461,479,0,432.0,
2019-01-21 09:00:00,498,460,482,0,432.0,
2019-01-21 10:00:00,496,462,483,0,433.0,
2019-01-21 11:00:00,493,461,481,0,429.0,
2019-01-21 12:00:00,494,463,481,0,425.0,
2019-01-21 13:00:00,498,466,483,0,435.0,
2019-01-21 14:00:00,500,468,482,0,432.0,
2019-01-21 15:00:00,502,460,480,0,430.0,
2019-01-21 16:00:00,497,447,478,0,429.0,
2019-01-21 17:00:00,500,452,478,0,429.0,
2019-01-21 18:00:00,499,472,478,0,432.0,
2019-01-21 19:00:00,500,470,478,0,430.0,
2019-01-21 20:00:00,420,396,458,0,418.0,
2019-01-21 21:00:00,438,378,392,0,432.0,
2019-01-21 22:00:00,445,388,387,0,434.0,
2019-01-21 23:00:00,442,382,388,0,440.0,
2019-01-22 00:00:00,497,389,473,0,430.0,
2019-01-22 01:00:00,497,406,474,0,434.0,
2019-01-22 02:00:00,501,446,481,0,435.0,
2019-01-22 03:00:00,498,449,480,0,437.0,
2019-01-22 04:00:00,499,452,482,0,435.0,
2019-01-22 05:00:00,500,447,475,0,432.0,
2019-01-22 06:00:00,501,453,481,0,446.0,
2019-01-22 07:00:00,498,465,479,0,442.0,
2019-01-22 08:00:00,499,467,471,0,435.0,
2019-01-22 09:00:00,498,466,471,0,432.0,
2019-01-22 10:00:00,498,467,480,0,433.0,
2019-01-22 11:00:00,499,462,478,0,430.0,
2019-01-22 12:00:00,500,457,478,0,433.0,
2019-01-22 13:00:00,500,448,478,0,430.0,
2019-01-22 14:00:00,499,448,478,0,422.0,
2019-01-22 15:00:00,501,450,478,0,424.0,
2019-01-22 16:00:00,500,449,478,0,419.0,
2019-01-22 17:00:00,495,450,477,0,410.0,
2019-01-22 18:00:00,494,445,478,0,419.0,
2019-01-22 19:00:00,499,437,476,0,422.0,
2019-01-22 20:00:00,498,449,477,0,395.0,
2019-01-22 21:00:00,499,406,480,0,407.0,
2019-01-22 22:00:00,499,398,482,0,432.0,
2019-01-22 23:00:00,499,390,480,0,433.0,
2019-01-23 00:00:00,497,401,476,0,434.0,
2019-01-23 01:00:00,497,399,481,0,432.0,
2019-01-23 02:00:00,498,400,478,0,434.0,
