Datum;Anfang;Ende;Generation_DE Kraftwerk Jänschwalde Block A [MW] Originalauflösungen;Generation_DE Kraftwerk Jänschwalde Block B [MW] Originalauflösungen;Generation_DE Kraftwerk Jänschwalde Block C [MW] Originalauflösungen;Generation_DE Kraftwerk Jänschwalde Block D [MW] Originalauflösungen;Generation_DE Kraftwerk Jänschwalde Block E [MW] Originalauflösungen;Generation_DE Kraftwerk Jänschwalde Block F [MW] Originalauflösungen
20.02.2020;03:00;04:00;0;399;0;307;-;-
20.02.2020;04:00;05:00;0;395;0;299;-;-
20.02.2020;05:00;06:00;0;390;0;299;-;-
20.02.2020;06:00;07:00;0;432;0;419;-;-
20.02.2020;07:00;08:00;0;418;0;469;-;-
20.02.2020;08:00;09:00;0;415;0;454;-;-
20.02.2020;09:00;10:00;0;421;0;448;-;-
20.02.2020;10:00;11:00;0;416;0;480;-;-
20.02.2020;11:00;12:00;0;395;0;458;-;-
20.02.2020;12:00;13:00;0;410;0;359;-;-
20.02.2020;13:00;14:00;0;440;0;415;-;-
20.02.2020;14:00;15:00;0;396;0;319;-;-
20.02.2020;15:00;16:00;0;387;0;304;-;-
20.02.2020;16:00;17:00;0;385;0;304;-;-
20.02.2020;17:00;18:00;0;424;0;405;-;-
20.02.2020;18:00;19:00;0;457;0;473;-;-
20.02.2020;19:00;20:00;0;433;0;387;-;-
20.02.2020;20:00;21:00;0;380;0;304;-;-
20.02.2020;21:00;22:00;0;378;0;301;-;-
20.02.2020;22:00;23:00;0;377;0;302;-;-
20.02.2020;23:00;00:00;0;377;0;299;-;-
21.02.2020;00:00;01:00;0;376;0;298;-;-
21.02.2020;01:00;02:00;0;377;0;297;-;-
21.02.2020;02:00;03:00;0;377;0;296;-;-
21.02.2020;03:00;04:00;0;376;0;303;-;-
21.02.2020;04:00;05:00;0;390;0;295;-;-
21.02.2020;05:00;06:00;0;394;0;295;-;-
21.02.2020;06:00;07:00;0;398;0;315;-;-
21.02.2020;07:00;08:00;0;394;0;299;-;-
21.02.2020;08:00;09:00;0;392;0;302;-;-
21.02.2020;09:00;10:00;0;380;0;335;-;-
21.02.2020;10:00;11:00;0;367;0;300;-;-
21.02.2020;11:00;12:00;0;367;0;296;-;-
21.02.2020;12:00;13:00;0;367;0;295;-;-
21.02.2020;13:00;14:00;0;369;0;295;-;-
21.02.2020;14:00;15:00;0;368;0;294;-;-
21.02.2020;15:00;16:00;0;367;0;295;-;-
21.02.2020;16:00;17:00;0;385;0;304;-;-
21.02.2020;17:00;18:00;0;451;0;480;-;-
21.02.2020;18:00;19:00;0;459;0;480;-;-
21.02.2020;19:00;20:00;0;455;0;491;-;-
21.02.2020;20:00;21:00;0;417;0;393;-;-
21.02.2020;21:00;22:00;0;394;0;344;-;-
21.02.2020;22:00;23:00;0;374;0;297;-;-
21.02.2020;23:00;00:00;0;374;0;298;-;-
22.02.2020;00:00;01:00;0;379;0;297;-;-
22.02.2020;01:00;02:00;0;382;0;298;-;-
22.02.2020;02:00;03:00;0;377;0;296;-;-
22.02.2020;03:00;04:00;0;378;0;299;-;-
22.02.2020;04:00;05:00;0;387;0;299;-;-
22.02.2020;05:00;06:00;0;376;0;298;-;-
22.02.2020;06:00;07:00;0;375;0;298;-;-
22.02.2020;07:00;08:00;0;375;0;298;-;-
22.02.2020;08:00;09:00;0;374;0;297;-;-
22.02.2020;09:00;10:00;0;375;0;297;-;-
22.02.2020;10:00;11:00;0;376;0;298;-;-
22.02.2020;11:00;12:00;0;376;0;298;-;-
22.02.2020;12:00;13:00;0;377;0;298;-;-
22.02.2020;13:00;14:00;0;379;0;299;-;-
22.02.2020;14:00;15:00;0;383;0;298;-;-
22.02.2020;15:00;16:00;0;391;0;297;-;-
22.02.2020;16:00;17:00;0;395;0;299;-;-
22.02.2020;17:00;18:00;0;362;0;297;-;-
22.02.2020;18:00;19:00;0;362;0;297;-;-
22.02.2020;19:00;20:00;0;360;0;296;-;-
22.02.2020;20:00;21:00;0;360;0;297;-;-
22.02.2020;21:00;22:00;0;361;0;297;-;-
22.02.2020;22:00;23:00;0;360;0;297;-;-
22.02.2020;23:00;00:00;0;359;0;297;-;-
23.02.2020;00:00;01:00;0;359;0;297;-;-
23.02.2020;01:00;02:00;0;359;0;307;-;-
23.02.2020;02:00;03:00;0;360;0;302;-;-
23.02.2020;03:00;04:00;0;359;0;298;-;-
23.02.2020;04:00;05:00;0;360;0;298;-;-
23.02.2020;05:00;06:00;0;359;0;300;-;-
23.02.2020;06:00;07:00;0;360;0;307;-;-
23.02.2020;07:00;08:00;0;367;0;313;-;-
23.02.2020;08:00;09:00;0;372;0;306;-;-
23.02.2020;09:00;10:00;0;384;0;318;-;-
23.02.2020;10:00;11:00;0;378;0;313;-;-
23.02.2020;11:00;12:00;0;389;0;330;-;-
23.02.2020;12:00;13:00;0;385;0;369;-;-
23.02.2020;13:00;14:00;0;374;0;325;-;-
23.02.2020;14:00;15:00;0;368;0;299;-;-
23.02.2020;15:00;16:00;0;364;0;298;-;-
23.02.2020;16:00;17:00;0;364;0;306;-;-
23.02.2020;17:00;18:00;0;370;0;319;-;-
23.02.2020;18:00;19:00;0;363;0;305;-;-
23.02.2020;19:00;20:00;0;363;0;302;-;-
23.02.2020;20:00;21:00;0;362;0;300;-;-
23.02.2020;21:00;22:00;0;362;0;298;-;-
23.02.2020;22:00;23:00;0;369;0;306;-;-
23.02.2020;23:00;00:00;0;361;0;298;-;-
24.02.2020;00:00;01:00;0;368;0;309;-;-
24.02.2020;01:00;02:00;0;367;0;306;-;-
24.02.2020;02:00;03:00;0;372;0;313;-;-
24.02.2020;03:00;04:00;0;367;0;308;-;-
24.02.2020;04:00;05:00;0;360;0;303;-;-
24.02.2020;05:00;06:00;0;387;0;362;-;-
24.02.2020;06:00;07:00;0;440;0;463;-;-
24.02.2020;07:00;08:00;0;443;0;436;-;-
24.02.2020;08:00;09:00;0;440;0;484;-;-
24.02.2020;09:00;10:00;0;434;0;473;-;-
24.02.2020;10:00;11:00;0;445;0;464;-;-
24.02.2020;11:00;12:00;0;445;0;427;-;-
24.02.2020;12:00;13:00;0;445;0;418;-;-
24.02.2020;13:00;14:00;0;445;0;416;-;-
24.02.2020;14:00;15:00;0;445;0;371;-;-
24.02.2020;15:00;16:00;0;445;0;307;-;-
24.02.2020;16:00;17:00;0;445;0;329;-;-
24.02.2020;17:00;18:00;0;445;0;329;-;-
24.02.2020;18:00;19:00;0;445;0;459;-;-
24.02.2020;19:00;20:00;0;445;0;492;-;-
24.02.2020;20:00;21:00;0;445;0;328;-;-
24.02.2020;21:00;22:00;0;445;0;297;-;-
24.02.2020;22:00;23:00;0;445;0;297;-;-
24.02.2020;23:00;00:00;0;445;0;297;-;-
25.02.2020;00:00;01:00;0;445;0;298;-;-
25.02.2020;01:00;02:00;0;445;0;297;-;-
25.02.2020;02:00;03:00;0;445;0;297;-;-
25.02.2020;03:00;04:00;0;445;0;296;-;-
25.02.2020;04:00;05:00;0;445;0;300;-;-
25.02.2020;05:00;06:00;0;445;0;297;-;-
25.02.2020;06:00;07:00;0;445;0;305;-;-
25.02.2020;07:00;08:00;0;445;0;303;-;-
25.02.2020;08:00;09:00;0;445;0;301;-;-
25.02.2020;09:00;10:00;0;445;0;298;-;-
25.02.2020;10:00;11:00;0;445;0;296;-;-
25.02.2020;11:00;12:00;0;358;0;306;-;-
25.02.2020;12:00;13:00;0;365;0;297;-;-
25.02.2020;13:00;14:00;0;361;0;297;-;-
25.02.2020;14:00;15:00;0;346;0;298;-;-
25.02.2020;15:00;16:00;0;345;2;297;-;-
25.02.2020;16:00;17:00;0;361;75;355;-;-
25.02.2020;17:00;18:00;0;412;103;437;-;-
25.02.2020;18:00;19:00;0;429;125;477;-;-
25.02.2020;19:00;20:00;0;410;137;478;-;-
25.02.2020;20:00;21:00;0;412;160;482;-;-
25.02.2020;21:00;22:00;0;422;173;470;-;-
25.02.2020;22:00;23:00;0;417;166;429;-;-
25.02.2020;23:00;00:00;0;367;161;303;-;-
26.02.2020;00:00;01:00;0;372;158;314;-;-
26.02.2020;01:00;02:00;0;367;153;325;-;-
26.02.2020;02:00;03:00;0;374;153;314;-;-
26.02.2020;03:00;04:00;0;383;148;305;-;-
26.02.2020;04:00;05:00;0;389;154;367;-;-
26.02.2020;05:00;06:00;0;369;279;302;-;-
26.02.2020;06:00;07:00;0;407;414;437;-;-
26.02.2020;07:00;08:00;0;412;428;468;-;-
26.02.2020;08:00;09:00;0;425;450;481;-;-
26.02.2020;09:00;10:00;0;423;469;478;-;-
26.02.2020;10:00;11:00;0;432;473;466;-;-
26.02.2020;11:00;12:00;0;432;489;489;-;-
26.02.2020;12:00;13:00;0;432;497;493;-;-
26.02.2020;13:00;14:00;0;422;486;453;-;-
26.02.2020;14:00;15:00;68;416;484;426;-;-
26.02.2020;15:00;16:00;115;435;504;482;-;-
26.02.2020;16:00;17:00;139;432;503;478;-;-
26.02.2020;17:00;18:00;158;439;502;483;-;-
26.02.2020;18:00;19:00;171;438;501;482;-;-
26.02.2020;19:00;20:00;197;424;489;469;-;-
26.02.2020;20:00;21:00;203;443;500;480;-;-
26.02.2020;21:00;22:00;214;445;498;486;-;-
26.02.2020;22:00;23:00;215;437;499;488;-;-
26.02.2020;23:00;00:00;217;436;496;487;-;-
27.02.2020;00:00;01:00;193;433;470;451;-;-
27.02.2020;01:00;02:00;198;426;467;438;-;-
27.02.2020;02:00;03:00;175;388;457;394;-;-
27.02.2020;03:00;04:00;173;380;347;322;-;-
27.02.2020;04:00;05:00;156;367;375;315;-;-
27.02.2020;05:00;06:00;201;425;491;468;-;-
27.02.2020;06:00;07:00;212;427;489;491;-;-
27.02.2020;07:00;08:00;212;422;494;495;-;-
27.02.2020;08:00;09:00;212;430;493;492;-;-
27.02.2020;09:00;10:00;213;420;492;493;-;-
27.02.2020;10:00;11:00;211;415;492;493;-;-
27.02.2020;11:00;12:00;213;425;487;497;-;-
27.02.2020;12:00;13:00;212;437;485;497;-;-
27.02.2020;13:00;14:00;220;441;486;494;-;-
27.02.2020;14:00;15:00;217;448;499;494;-;-
27.02.2020;15:00;16:00;208;436;501;495;-;-
27.02.2020;16:00;17:00;215;432;498;496;-;-
27.02.2020;17:00;18:00;218;420;229;481;-;-
27.02.2020;18:00;19:00;211;440;235;488;-;-
27.02.2020;19:00;20:00;265;430;230;471;-;-
27.02.2020;20:00;21:00;412;411;164;414;-;-
27.02.2020;21:00;22:00;478;440;234;478;-;-
27.02.2020;22:00;23:00;490;449;230;490;-;-
27.02.2020;23:00;00:00;492;449;232;489;-;-
28.02.2020;00:00;01:00;477;445;201;465;-;-
28.02.2020;01:00;02:00;349;372;195;322;-;-
28.02.2020;02:00;03:00;336;376;198;320;-;-
28.02.2020;03:00;04:00;333;376;198;315;-;-
28.02.2020;04:00;05:00;327;369;198;306;-;-
28.02.2020;05:00;06:00;405;363;198;352;-;-
28.02.2020;06:00;07:00;484;427;236;453;-;-
28.02.2020;07:00;08:00;487;411;238;483;-;-
28.02.2020;08:00;09:00;497;418;244;494;-;-
28.02.2020;09:00;10:00;487;414;240;487;-;-
28.02.2020;10:00;11:00;494;426;236;492;-;-
28.02.2020;11:00;12:00;461;417;209;427;-;-
28.02.2020;12:00;13:00;313;345;159;305;-;-
28.02.2020;13:00;14:00;316;346;158;303;-;-
28.02.2020;14:00;15:00;354;337;159;321;-;-
28.02.2020;15:00;16:00;375;339;158;341;-;-
28.02.2020;16:00;17:00;489;430;226;482;-;-
28.02.2020;17:00;18:00;493;441;239;487;-;-
28.02.2020;18:00;19:00;468;422;223;467;-;-
28.02.2020;19:00;20:00;440;398;185;411;-;-
28.02.2020;20:00;21:00;395;384;163;384;-;-
28.02.2020;21:00;22:00;322;350;114;306;-;-
28.02.2020;22:00;23:00;364;389;0;380;-;-
28.02.2020;23:00;00:00;316;351;0;323;-;-
29.02.2020;00:00;01:00;295;340;0;343;-;-
29.02.2020;01:00;02:00;144;331;0;300;-;-
29.02.2020;02:00;03:00;0;333;0;299;-;-
29.02.2020;03:00;04:00;0;326;0;303;-;-
29.02.2020;04:00;05:00;0;363;0;298;-;-
29.02.2020;05:00;06:00;0;367;0;301;-;-
29.02.2020;06:00;07:00;0;367;0;303;-;-
29.02.2020;07:00;08:00;0;362;0;297;-;-
29.02.2020;08:00;09:00;0;371;0;297;-;-
29.02.2020;09:00;10:00;0;368;0;297;-;-
29.02.2020;10:00;11:00;0;377;0;298;-;-
29.02.2020;11:00;12:00;0;378;0;299;-;-
29.02.2020;12:00;13:00;0;364;0;306;-;-
29.02.2020;13:00;14:00;0;358;0;311;-;-
29.02.2020;14:00;15:00;0;383;0;366;-;-
29.02.2020;15:00;16:00;0;360;0;311;-;-
29.02.2020;16:00;17:00;0;362;0;297;-;-
29.02.2020;17:00;18:00;0;365;0;296;-;-
29.02.2020;18:00;19:00;0;367;0;303;-;-
29.02.2020;19:00;20:00;0;365;0;302;-;-
29.02.2020;20:00;21:00;0;367;0;297;-;-
29.02.2020;21:00;22:00;0;368;0;297;-;-
29.02.2020;22:00;23:00;0;386;0;367;-;-
29.02.2020;23:00;00:00;0;369;0;298;-;-
01.03.2020;00:00;01:00;0;368;0;296;-;-
01.03.2020;01:00;02:00;0;368;0;297;-;-
01.03.2020;02:00;03:00;0;370;0;297;-;-
01.03.2020;03:00;04:00;0;370;0;297;-;-
01.03.2020;04:00;05:00;0;372;0;296;-;-
01.03.2020;05:00;06:00;0;380;0;296;-;-
01.03.2020;06:00;07:00;0;373;0;297;-;-
01.03.2020;07:00;08:00;0;369;0;298;-;-
01.03.2020;08:00;09:00;0;369;0;296;-;-
01.03.2020;09:00;10:00;0;368;0;294;-;-
01.03.2020;10:00;11:00;0;376;0;294;-;-
01.03.2020;11:00;12:00;0;373;0;296;-;-
01.03.2020;12:00;13:00;0;374;0;297;-;-
01.03.2020;13:00;14:00;0;378;0;296;-;-
01.03.2020;14:00;15:00;0;373;0;298;-;-
01.03.2020;15:00;16:00;0;375;0;307;-;-
01.03.2020;16:00;17:00;0;384;0;315;-;-
01.03.2020;17:00;18:00;0;465;0;467;-;-
01.03.2020;18:00;19:00;0;470;0;472;-;-
01.03.2020;19:00;20:00;0;472;0;473;-;-
01.03.2020;20:00;21:00;0;406;0;381;-;-
01.03.2020;21:00;22:00;0;428;0;410;-;-
01.03.2020;22:00;23:00;0;392;0;355;-;-
01.03.2020;23:00;00:00;0;397;1;296;-;-
02.03.2020;00:00;01:00;0;397;108;298;-;-
02.03.2020;01:00;02:00;111;392;132;297;-;-
02.03.2020;02:00;03:00;162;392;150;298;-;-
02.03.2020;03:00;04:00;162;393;152;300;-;-
02.03.2020;04:00;05:00;162;404;157;326;-;-
02.03.2020;05:00;06:00;186;408;158;376;-;-
02.03.2020;06:00;07:00;383;416;279;408;-;-
02.03.2020;07:00;08:00;424;435;421;466;-;-
02.03.2020;08:00;09:00;462;466;471;478;-;-
02.03.2020;09:00;10:00;482;465;500;492;-;-
02.03.2020;10:00;11:00;493;468;504;492;-;-
02.03.2020;11:00;12:00;497;461;505;491;-;-
02.03.2020;12:00;13:00;499;462;505;488;-;-
02.03.2020;13:00;14:00;501;466;505;487;-;-
02.03.2020;14:00;15:00;500;462;505;487;-;-
02.03.2020;15:00;16:00;496;438;504;490;-;-
02.03.2020;16:00;17:00;498;429;504;492;-;-
02.03.2020;17:00;18:00;499;430;504;494;-;-
02.03.2020;18:00;19:00;498;431;504;452;-;-
02.03.2020;19:00;20:00;489;437;503;202;-;-
02.03.2020;20:00;21:00;496;429;504;219;-;-
02.03.2020;21:00;22:00;493;378;504;233;-;-
02.03.2020;22:00;23:00;492;378;504;233;-;-
02.03.2020;23:00;00:00;487;378;503;234;-;-
03.03.2020;00:00;01:00;396;367;426;232;-;-
03.03.2020;01:00;02:00;325;357;341;165;-;-
03.03.2020;02:00;03:00;324;359;338;158;-;-
03.03.2020;03:00;04:00;320;362;341;159;-;-
03.03.2020;04:00;05:00;385;365;420;229;-;-
03.03.2020;05:00;06:00;473;382;488;232;-;-
03.03.2020;06:00;07:00;476;371;495;232;-;-
03.03.2020;07:00;08:00;479;425;495;233;-;-
03.03.2020;08:00;09:00;482;447;495;235;-;-
03.03.2020;09:00;10:00;479;450;491;232;-;-
03.03.2020;10:00;11:00;479;454;492;232;-;-
03.03.2020;11:00;12:00;481;456;492;233;-;-
03.03.2020;12:00;13:00;480;457;492;233;-;-
03.03.2020;13:00;14:00;481;465;494;233;-;-
03.03.2020;14:00;15:00;481;451;492;234;-;-
03.03.2020;15:00;16:00;479;451;493;234;-;-
03.03.2020;16:00;17:00;479;452;492;234;-;-
03.03.2020;17:00;18:00;479;446;494;233;-;-
03.03.2020;18:00;19:00;481;442;494;233;-;-
03.03.2020;19:00;20:00;478;446;493;232;-;-
03.03.2020;20:00;21:00;479;449;493;232;-;-
03.03.2020;21:00;22:00;478;444;491;233;-;-
03.03.2020;22:00;23:00;478;449;479;229;-;-
03.03.2020;23:00;00:00;460;426;473;230;-;-
04.03.2020;00:00;01:00;473;445;488;232;-;-
04.03.2020;01:00;02:00;468;422;485;230;-;-
04.03.2020;02:00;03:00;388;381;419;233;-;-
04.03.2020;03:00;04:00;342;354;380;224;-;-
04.03.2020;04:00;05:00;342;359;382;226;-;-
04.03.2020;05:00;06:00;455;409;480;231;-;-
04.03.2020;06:00;07:00;465;410;485;230;-;-
04.03.2020;07:00;08:00;479;424;494;232;-;-
04.03.2020;08:00;09:00;498;431;499;233;-;-
04.03.2020;09:00;10:00;481;432;486;228;-;-
04.03.2020;10:00;11:00;478;431;486;228;-;-
04.03.2020;11:00;12:00;492;443;498;232;-;-
04.03.2020;12:00;13:00;490;455;499;233;-;-
04.03.2020;13:00;14:00;492;451;498;234;-;-
04.03.2020;14:00;15:00;491;443;498;233;-;-
04.03.2020;15:00;16:00;493;450;500;234;-;-
04.03.2020;16:00;17:00;486;441;495;233;-;-
04.03.2020;17:00;18:00;481;449;491;234;-;-
04.03.2020;18:00;19:00;488;445;498;232;-;-
04.03.2020;19:00;20:00;493;438;502;232;-;-
04.03.2020;20:00;21:00;489;437;500;233;-;-
04.03.2020;21:00;22:00;484;437;495;233;-;-
04.03.2020;22:00;23:00;481;449;492;233;-;-
04.03.2020;23:00;00:00;477;437;487;232;-;-
05.03.2020;00:00;01:00;486;446;499;221;-;-
05.03.2020;01:00;02:00;482;439;499;221;-;-
05.03.2020;02:00;03:00;484;437;499;221;-;-
05.03.2020;03:00;04:00;487;443;500;222;-;-
05.03.2020;04:00;05:00;483;451;497;222;-;-
05.03.2020;05:00;06:00;494;455;498;222;-;-
05.03.2020;06:00;07:00;495;442;498;222;-;-
05.03.2020;07:00;08:00;468;416;480;222;-;-
05.03.2020;08:00;09:00;442;438;488;222;-;-
05.03.2020;09:00;10:00;454;441;490;221;-;-
05.03.2020;10:00;11:00;492;448;497;223;-;-
05.03.2020;11:00;12:00;488;437;494;222;-;-
05.03.2020;12:00;13:00;482;425;490;222;-;-
05.03.2020;13:00;14:00;488;439;498;221;-;-
05.03.2020;14:00;15:00;472;420;483;221;-;-
05.03.2020;15:00;16:00;470;406;474;227;-;-
05.03.2020;16:00;17:00;491;438;498;230;-;-
05.03.2020;17:00;18:00;486;439;500;228;-;-
05.03.2020;18:00;19:00;286;419;491;230;-;-
05.03.2020;19:00;20:00;217;418;487;231;-;-
05.03.2020;20:00;21:00;217;428;492;232;-;-
05.03.2020;21:00;22:00;161;430;480;231;-;-
05.03.2020;22:00;23:00;165;363;433;235;-;-
05.03.2020;23:00;00:00;168;340;315;175;-;-
06.03.2020;00:00;01:00;161;351;307;151;-;-
06.03.2020;01:00;02:00;159;343;302;157;-;-
06.03.2020;02:00;03:00;161;353;311;155;-;-
06.03.2020;03:00;04:00;159;346;336;154;-;-
06.03.2020;04:00;05:00;159;340;300;154;-;-
06.03.2020;05:00;06:00;162;349;424;165;-;-
06.03.2020;06:00;07:00;200;425;475;287;-;-
06.03.2020;07:00;08:00;184;429;483;442;-;-
06.03.2020;08:00;09:00;209;442;482;474;-;-
06.03.2020;09:00;10:00;215;461;496;483;-;-
06.03.2020;10:00;11:00;218;461;496;483;-;-
06.03.2020;11:00;12:00;237;456;495;487;-;-
06.03.2020;12:00;13:00;233;458;496;495;-;-
06.03.2020;13:00;14:00;231;456;497;495;-;-
06.03.2020;14:00;15:00;227;467;500;496;-;-
06.03.2020;15:00;16:00;224;459;500;496;-;-
06.03.2020;16:00;17:00;225;457;499;495;-;-
06.03.2020;17:00;18:00;228;444;498;495;-;-
06.03.2020;18:00;19:00;228;446;498;494;-;-
06.03.2020;19:00;20:00;226;437;497;493;-;-
06.03.2020;20:00;21:00;225;387;496;491;-;-
06.03.2020;21:00;22:00;224;406;500;495;-;-
06.03.2020;22:00;23:00;222;418;498;495;-;-
06.03.2020;23:00;00:00;180;398;462;402;-;-
07.03.2020;00:00;01:00;161;377;379;325;-;-
07.03.2020;01:00;02:00;161;369;337;316;-;-
07.03.2020;02:00;03:00;161;372;326;302;-;-
07.03.2020;03:00;04:00;161;383;328;303;-;-
07.03.2020;04:00;05:00;160;397;313;303;-;-
07.03.2020;05:00;06:00;160;392;395;332;-;-
07.03.2020;06:00;07:00;161;419;469;409;-;-
07.03.2020;07:00;08:00;208;462;497;497;-;-
07.03.2020;08:00;09:00;233;457;499;498;-;-
07.03.2020;09:00;10:00;231;458;499;499;-;-
07.03.2020;10:00;11:00;232;458;499;499;-;-
07.03.2020;11:00;12:00;223;448;496;482;-;-
07.03.2020;12:00;13:00;184;380;389;321;-;-
07.03.2020;13:00;14:00;181;353;307;297;-;-
07.03.2020;14:00;15:00;159;390;313;299;-;-
07.03.2020;15:00;16:00;156;408;316;331;-;-
07.03.2020;16:00;17:00;172;414;429;363;-;-
07.03.2020;17:00;18:00;226;457;501;488;-;-
07.03.2020;18:00;19:00;230;466;496;499;-;-
07.03.2020;19:00;20:00;212;433;467;469;-;-
07.03.2020;20:00;21:00;159;384;441;366;-;-
07.03.2020;21:00;22:00;152;400;325;184;-;-
07.03.2020;22:00;23:00;73;385;311;40;-;-
07.03.2020;23:00;00:00;0;411;317;0;-;-
08.03.2020;00:00;01:00;0;386;303;0;-;-
08.03.2020;01:00;02:00;0;386;303;0;-;-
08.03.2020;02:00;03:00;0;384;302;0;-;-
08.03.2020;03:00;04:00;0;383;301;0;-;-
08.03.2020;04:00;05:00;0;377;299;0;-;-
08.03.2020;05:00;06:00;0;379;298;0;-;-
08.03.2020;06:00;07:00;0;372;298;0;-;-
08.03.2020;07:00;08:00;0;371;298;0;-;-
08.03.2020;08:00;09:00;0;371;298;0;-;-
08.03.2020;09:00;10:00;0;372;298;0;-;-
08.03.2020;10:00;11:00;0;372;298;0;-;-
08.03.2020;11:00;12:00;0;374;298;0;-;-
08.03.2020;12:00;13:00;0;372;299;0;-;-
08.03.2020;13:00;14:00;0;379;298;0;-;-
08.03.2020;14:00;15:00;0;373;298;0;-;-
08.03.2020;15:00;16:00;0;381;298;0;-;-
08.03.2020;16:00;17:00;0;390;303;0;-;-
08.03.2020;17:00;18:00;0;393;320;0;-;-
08.03.2020;18:00;19:00;22;426;467;0;-;-
08.03.2020;19:00;20:00;126;439;484;0;-;-
08.03.2020;20:00;21:00;151;455;497;0;-;-
08.03.2020;21:00;22:00;178;448;492;0;-;-
08.03.2020;22:00;23:00;177;472;502;0;-;-
08.03.2020;23:00;00:00;169;436;476;0;-;-
09.03.2020;00:00;01:00;169;387;387;0;-;-
09.03.2020;01:00;02:00;291;386;360;0;-;-
09.03.2020;02:00;03:00;283;385;318;0;-;-
09.03.2020;03:00;04:00;296;386;313;0;-;-
09.03.2020;04:00;05:00;289;415;314;0;-;-
09.03.2020;05:00;06:00;388;423;425;0;-;-
09.03.2020;06:00;07:00;491;457;494;0;-;-
09.03.2020;07:00;08:00;492;453;499;0;-;-
09.03.2020;08:00;09:00;491;457;499;0;-;-
09.03.2020;09:00;10:00;493;459;499;0;-;-
09.03.2020;10:00;11:00;488;451;490;0;-;-
09.03.2020;11:00;12:00;497;459;498;0;-;-
09.03.2020;12:00;13:00;492;459;491;0;-;-
09.03.2020;13:00;14:00;449;429;481;0;-;-
09.03.2020;14:00;15:00;496;456;501;0;-;-
09.03.2020;15:00;16:00;490;426;489;0;-;-
09.03.2020;16:00;17:00;497;433;493;0;-;-
09.03.2020;17:00;18:00;496;429;494;0;-;-
09.03.2020;18:00;19:00;497;436;496;0;-;-
09.03.2020;19:00;20:00;494;430;489;0;-;-
09.03.2020;20:00;21:00;495;438;490;0;-;-
09.03.2020;21:00;22:00;487;432;484;0;-;-
09.03.2020;22:00;23:00;447;396;469;0;-;-
09.03.2020;23:00;00:00;377;376;399;0;-;-
10.03.2020;00:00;01:00;272;347;317;0;-;-
10.03.2020;01:00;02:00;136;351;314;0;-;-
10.03.2020;02:00;03:00;0;350;305;0;-;-
10.03.2020;03:00;04:00;0;337;305;0;-;-
10.03.2020;04:00;05:00;0;345;305;0;-;-
10.03.2020;05:00;06:00;0;342;304;0;-;-
10.03.2020;06:00;07:00;0;348;303;0;-;-
10.03.2020;07:00;08:00;0;352;304;0;-;-
10.03.2020;08:00;09:00;0;371;349;0;-;-
10.03.2020;09:00;10:00;0;363;345;0;-;-
10.03.2020;10:00;11:00;0;381;361;0;-;-
10.03.2020;11:00;12:00;0;375;363;0;-;-
10.03.2020;12:00;13:00;0;345;317;0;-;-
10.03.2020;13:00;14:00;0;348;323;0;-;-
10.03.2020;14:00;15:00;0;341;322;0;-;-
10.03.2020;15:00;16:00;0;343;320;0;-;-
10.03.2020;16:00;17:00;0;369;304;0;-;-
10.03.2020;17:00;18:00;0;375;303;0;-;-
10.03.2020;18:00;19:00;0;385;413;0;-;-
10.03.2020;19:00;20:00;0;379;372;0;-;-
10.03.2020;20:00;21:00;0;388;305;0;-;-
10.03.2020;21:00;22:00;0;356;299;0;-;-
10.03.2020;22:00;23:00;0;354;300;0;-;-
10.03.2020;23:00;00:00;0;354;300;0;-;-
11.03.2020;00:00;01:00;0;349;317;0;-;-
11.03.2020;01:00;02:00;0;349;316;0;-;-
11.03.2020;02:00;03:00;0;356;317;0;-;-
11.03.2020;03:00;04:00;0;369;321;0;-;-
11.03.2020;04:00;05:00;0;378;327;0;-;-
11.03.2020;05:00;06:00;0;363;343;0;-;-
11.03.2020;06:00;07:00;0;386;464;0;-;-
11.03.2020;07:00;08:00;0;397;478;0;-;-
11.03.2020;08:00;09:00;0;376;452;0;-;-
11.03.2020;09:00;10:00;0;397;474;0;-;-
11.03.2020;10:00;11:00;0;394;472;0;-;-
11.03.2020;11:00;12:00;0;406;471;0;-;-
11.03.2020;12:00;13:00;0;377;424;0;-;-
11.03.2020;13:00;14:00;0;387;392;0;-;-
11.03.2020;14:00;15:00;0;403;459;0;-;-
11.03.2020;15:00;16:00;0;455;498;0;-;-
11.03.2020;16:00;17:00;0;445;501;0;-;-
11.03.2020;17:00;18:00;0;439;499;0;-;-
11.03.2020;18:00;19:00;0;443;488;0;-;-
11.03.2020;19:00;20:00;0;424;490;0;-;-
11.03.2020;20:00;21:00;0;418;468;0;-;-
11.03.2020;21:00;22:00;0;351;326;0;-;-
11.03.2020;22:00;23:00;0;331;310;0;-;-
11.03.2020;23:00;00:00;0;343;310;0;-;-
12.03.2020;00:00;01:00;0;342;306;0;-;-
12.03.2020;01:00;02:00;0;331;306;0;-;-
12.03.2020;02:00;03:00;0;342;306;0;-;-
12.03.2020;03:00;04:00;0;334;306;0;-;-
12.03.2020;04:00;05:00;0;344;304;0;-;-
12.03.2020;05:00;06:00;0;349;305;0;-;-
12.03.2020;06:00;07:00;0;343;308;0;-;-
12.03.2020;07:00;08:00;0;337;325;0;-;-
12.03.2020;08:00;09:00;0;340;329;0;-;-
