Date;Start;End;Generation_DE PSW Markersbach PSS B [MW] Original resolutions;Generation_DE PSW Markersbach PSS A [MW] Original resolutions;Generation_DE PSW Markersbach PSS C [MW] Original resolutions;Generation_DE PSW Markersbach PSS D [MW] Original resolutions;Generation_DE PSW Markersbach PSS E [MW] Original resolutions;Generation_DE PSW Markersbach PSS F [MW] Original resolutions
05.03.2021;04:00;05:00;0;0;0;0;0;43
05.03.2021;05:00;06:00;0;0;0;0;0;2
05.03.2021;06:00;07:00;0;0;0;0;0;6
05.03.2021;07:00;08:00;0;0;109;2;0;122
05.03.2021;08:00;09:00;0;83;165;13;0;130
05.03.2021;09:00;10:00;0;19;107;13;0;41
05.03.2021;10:00;11:00;0;0;38;0;0;0
05.03.2021;11:00;12:00;0;0;2;0;0;0
05.03.2021;12:00;13:00;0;0;0;0;0;0
05.03.2021;13:00;14:00;0;0;0;0;0;0
05.03.2021;14:00;15:00;0;0;0;0;0;0
05.03.2021;15:00;16:00;0;0;0;0;0;0
05.03.2021;16:00;17:00;0;0;5;0;0;0
05.03.2021;17:00;18:00;0;40;79;0;0;48
05.03.2021;18:00;19:00;119;54;141;124;0;141
05.03.2021;19:00;20:00;96;25;98;38;0;124
05.03.2021;20:00;21:00;0;0;24;0;0;0
05.03.2021;21:00;22:00;0;0;4;0;0;0
05.03.2021;22:00;23:00;0;0;0;0;0;0
05.03.2021;23:00;00:00;0;0;0;0;0;0
06.03.2021;00:00;01:00;0;0;91;0;0;47
06.03.2021;01:00;02:00;0;0;0;0;0;5
06.03.2021;02:00;03:00;0;0;0;0;0;1
06.03.2021;03:00;04:00;0;0;0;0;0;0
06.03.2021;04:00;05:00;0;0;0;0;0;1
06.03.2021;05:00;06:00;0;0;0;0;0;5
06.03.2021;06:00;07:00;0;0;0;0;0;20
06.03.2021;07:00;08:00;0;0;0;0;0;0
06.03.2021;08:00;09:00;0;29;0;0;0;145
06.03.2021;09:00;10:00;0;0;0;0;0;12
06.03.2021;10:00;11:00;0;0;0;0;0;0
06.03.2021;11:00;12:00;0;0;0;0;0;12
06.03.2021;12:00;13:00;0;0;0;0;0;0
06.03.2021;13:00;14:00;0;0;0;0;0;0
06.03.2021;14:00;15:00;0;0;0;0;0;0
06.03.2021;15:00;16:00;0;0;0;0;0;0
06.03.2021;16:00;17:00;0;0;0;0;0;1
06.03.2021;17:00;18:00;0;0;0;3;0;154
06.03.2021;18:00;19:00;0;67;0;152;0;152
06.03.2021;19:00;20:00;137;32;129;11;0;143
06.03.2021;20:00;21:00;132;0;156;24;0;157
06.03.2021;21:00;22:00;0;0;1;2;0;1
06.03.2021;22:00;23:00;0;0;0;0;0;0
06.03.2021;23:00;00:00;0;0;0;0;0;0
07.03.2021;00:00;01:00;0;0;0;0;0;0
07.03.2021;01:00;02:00;0;0;0;0;0;0
07.03.2021;02:00;03:00;0;0;0;0;0;0
07.03.2021;03:00;04:00;0;0;0;0;0;0
07.03.2021;04:00;05:00;0;0;0;0;0;0
07.03.2021;05:00;06:00;0;0;0;0;0;0
07.03.2021;06:00;07:00;0;0;0;0;0;0
07.03.2021;07:00;08:00;0;0;0;0;0;0
07.03.2021;08:00;09:00;0;0;0;0;0;0
07.03.2021;09:00;10:00;0;0;0;0;0;0
07.03.2021;10:00;11:00;0;0;0;0;0;0
07.03.2021;11:00;12:00;0;0;0;0;0;0
07.03.2021;12:00;13:00;0;0;0;0;0;1
07.03.2021;13:00;14:00;0;0;0;0;0;0
07.03.2021;14:00;15:00;0;0;0;1;0;15
07.03.2021;15:00;16:00;0;0;0;0;0;0
07.03.2021;16:00;17:00;0;0;0;0;0;0
07.03.2021;17:00;18:00;0;0;0;0;0;0
07.03.2021;18:00;19:00;0;3;0;8;0;47
07.03.2021;19:00;20:00;176;176;0;14;0;168
07.03.2021;20:00;21:00;172;173;0;4;0;173
07.03.2021;21:00;22:00;1;0;0;0;0;1
07.03.2021;22:00;23:00;0;0;0;0;0;0
07.03.2021;23:00;00:00;0;0;0;0;0;0
08.03.2021;00:00;01:00;0;0;0;0;0;65
08.03.2021;01:00;02:00;0;0;0;1;0;0
08.03.2021;02:00;03:00;0;0;0;0;0;0
08.03.2021;03:00;04:00;0;0;0;0;0;0
08.03.2021;04:00;05:00;0;0;0;0;0;0
08.03.2021;05:00;06:00;0;0;0;0;0;0
08.03.2021;06:00;07:00;0;0;0;1;0;27
08.03.2021;07:00;08:00;160;163;163;164;0;164
08.03.2021;08:00;09:00;3;2;127;0;0;127
08.03.2021;09:00;10:00;0;0;153;0;0;116
08.03.2021;10:00;11:00;0;0;52;0;0;0
08.03.2021;11:00;12:00;0;0;0;0;0;0
08.03.2021;12:00;13:00;0;0;0;0;0;0
08.03.2021;13:00;14:00;0;0;0;0;0;0
08.03.2021;14:00;15:00;0;0;0;0;0;0
08.03.2021;15:00;16:00;0;0;5;0;0;0
08.03.2021;16:00;17:00;0;23;157;11;0;0
08.03.2021;17:00;18:00;0;107;145;146;0;0
08.03.2021;18:00;19:00;0;126;126;126;0;0
08.03.2021;19:00;20:00;105;25;122;122;0;0
08.03.2021;20:00;21:00;114;53;140;113;0;127
08.03.2021;21:00;22:00;0;32;149;25;0;76
08.03.2021;22:00;23:00;0;0;10;0;0;0
08.03.2021;23:00;00:00;0;11;11;0;0;0
09.03.2021;00:00;01:00;0;0;0;0;0;0
09.03.2021;01:00;02:00;0;0;0;0;0;0
09.03.2021;02:00;03:00;0;0;0;0;0;0
09.03.2021;03:00;04:00;0;0;0;0;0;0
09.03.2021;04:00;05:00;0;0;0;0;0;0
09.03.2021;05:00;06:00;0;0;0;0;0;0
09.03.2021;06:00;07:00;0;0;0;3;0;79
09.03.2021;07:00;08:00;173;175;169;176;0;176
09.03.2021;08:00;09:00;119;2;119;120;0;0
09.03.2021;09:00;10:00;50;0;99;100;0;0
09.03.2021;10:00;11:00;0;0;0;23;0;0
09.03.2021;11:00;12:00;0;0;0;71;0;0
09.03.2021;12:00;13:00;0;82;0;1;0;85
09.03.2021;13:00;14:00;0;0;0;1;0;0
09.03.2021;14:00;15:00;0;0;25;25;0;0
09.03.2021;15:00;16:00;0;96;29;124;0;0
09.03.2021;16:00;17:00;0;0;32;95;0;0
09.03.2021;17:00;18:00;0;0;115;141;0;0
09.03.2021;18:00;19:00;0;0;135;136;0;0
09.03.2021;19:00;20:00;0;1;154;154;0;2
09.03.2021;20:00;21:00;126;33;140;140;0;38
09.03.2021;21:00;22:00;37;2;39;40;0;0
09.03.2021;22:00;23:00;0;0;0;0;0;0
09.03.2021;23:00;00:00;0;0;88;0;0;0
10.03.2021;00:00;01:00;0;0;0;0;0;0
10.03.2021;01:00;02:00;0;0;0;0;0;0
10.03.2021;02:00;03:00;0;0;0;0;0;0
10.03.2021;03:00;04:00;0;0;0;0;0;0
10.03.2021;04:00;05:00;0;0;0;0;0;0
10.03.2021;05:00;06:00;0;0;0;0;0;0
10.03.2021;06:00;07:00;32;108;106;114;0;72
10.03.2021;07:00;08:00;154;154;154;155;0;155
10.03.2021;08:00;09:00;149;149;149;150;0;134
10.03.2021;09:00;10:00;28;55;57;105;0;0
10.03.2021;10:00;11:00;0;0;0;1;0;30
10.03.2021;11:00;12:00;0;0;0;0;0;0
10.03.2021;12:00;13:00;0;0;0;0;0;0
10.03.2021;13:00;14:00;0;0;0;0;0;0
10.03.2021;14:00;15:00;0;0;0;0;0;0
10.03.2021;15:00;16:00;0;0;0;8;0;7
10.03.2021;16:00;17:00;0;0;0;44;0;56
10.03.2021;17:00;18:00;0;78;0;13;0;74
10.03.2021;18:00;19:00;0;85;0;1;0;53
10.03.2021;19:00;20:00;0;36;0;0;0;0
10.03.2021;20:00;21:00;0;0;0;0;0;0
10.03.2021;21:00;22:00;0;0;0;0;0;0
10.03.2021;22:00;23:00;0;0;0;5;0;0
10.03.2021;23:00;00:00;0;0;0;3;0;76
11.03.2021;00:00;01:00;0;0;0;0;0;0
11.03.2021;01:00;02:00;0;0;0;0;0;0
11.03.2021;02:00;03:00;0;0;0;0;0;0
11.03.2021;03:00;04:00;0;0;0;0;0;0
11.03.2021;04:00;05:00;0;0;0;0;0;0
11.03.2021;05:00;06:00;0;0;0;0;0;0
11.03.2021;06:00;07:00;7;35;0;99;0;112
11.03.2021;07:00;08:00;166;166;0;167;0;167
11.03.2021;08:00;09:00;160;160;154;160;0;160
11.03.2021;09:00;10:00;152;152;152;118;0;152
11.03.2021;10:00;11:00;151;151;152;123;0;152
11.03.2021;11:00;12:00;33;3;77;0;0;87
11.03.2021;12:00;13:00;0;0;0;0;0;3
11.03.2021;13:00;14:00;0;0;0;0;0;0
11.03.2021;14:00;15:00;0;0;0;0;0;0
11.03.2021;15:00;16:00;0;0;0;0;0;0
11.03.2021;16:00;17:00;0;0;0;0;0;1
11.03.2021;17:00;18:00;0;76;78;118;0;149
11.03.2021;18:00;19:00;122;153;153;153;0;153
11.03.2021;19:00;20:00;155;155;156;156;0;156
11.03.2021;20:00;21:00;145;145;145;113;0;145
11.03.2021;21:00;22:00;78;69;109;135;0;135
11.03.2021;22:00;23:00;0;0;0;60;0;61
11.03.2021;23:00;00:00;0;0;0;0;0;42
12.03.2021;00:00;01:00;0;0;0;0;0;0
12.03.2021;01:00;02:00;0;0;0;0;0;0
12.03.2021;02:00;03:00;0;0;0;0;0;0
12.03.2021;03:00;04:00;0;0;0;0;0;0
12.03.2021;04:00;05:00;0;0;0;0;0;0
12.03.2021;05:00;06:00;0;18;0;20;0;0
12.03.2021;06:00;07:00;118;162;119;162;0;123
12.03.2021;07:00;08:00;143;143;144;144;0;144
12.03.2021;08:00;09:00;0;146;146;146;0;146
12.03.2021;09:00;10:00;0;26;36;107;0;123
12.03.2021;10:00;11:00;0;0;0;16;0;0
12.03.2021;11:00;12:00;0;0;0;5;0;7
12.03.2021;12:00;13:00;0;0;0;0;0;0
12.03.2021;13:00;14:00;0;0;0;0;0;0
12.03.2021;14:00;15:00;0;0;0;0;0;0
12.03.2021;15:00;16:00;0;0;0;1;0;0
12.03.2021;16:00;17:00;0;0;0;122;0;0
12.03.2021;17:00;18:00;74;77;0;173;0;120
12.03.2021;18:00;19:00;163;100;50;163;0;163
12.03.2021;19:00;20:00;148;99;148;149;0;149
12.03.2021;20:00;21:00;115;108;144;144;0;144
12.03.2021;21:00;22:00;104;73;138;138;0;138
12.03.2021;22:00;23:00;0;38;40;133;0;133
12.03.2021;23:00;00:00;0;54;1;63;0;97
13.03.2021;00:00;01:00;0;0;55;0;0;75
13.03.2021;01:00;02:00;0;0;0;0;0;10
13.03.2021;02:00;03:00;0;0;0;0;0;0
13.03.2021;03:00;04:00;0;0;0;0;0;0
13.03.2021;04:00;05:00;0;0;0;0;0;0
13.03.2021;05:00;06:00;0;0;0;0;0;0
13.03.2021;06:00;07:00;0;0;0;0;0;0
13.03.2021;07:00;08:00;0;0;0;0;0;0
13.03.2021;08:00;09:00;0;0;0;0;0;0
13.03.2021;09:00;10:00;0;0;0;0;0;0
13.03.2021;10:00;11:00;0;0;0;0;0;0
13.03.2021;11:00;12:00;0;0;0;0;0;0
13.03.2021;12:00;13:00;0;0;0;0;0;0
13.03.2021;13:00;14:00;0;0;0;0;0;0
13.03.2021;14:00;15:00;0;0;0;0;0;0
13.03.2021;15:00;16:00;0;0;0;0;0;0
13.03.2021;16:00;17:00;0;0;0;25;0;2
13.03.2021;17:00;18:00;133;135;0;80;0;173
13.03.2021;18:00;19:00;173;173;0;174;0;174
13.03.2021;19:00;20:00;158;158;152;120;0;158
13.03.2021;20:00;21:00;146;79;147;71;0;147
13.03.2021;21:00;22:00;67;0;133;81;0;133
13.03.2021;22:00;23:00;0;0;63;40;0;113
13.03.2021;23:00;00:00;0;0;0;31;0;106
14.03.2021;00:00;01:00;0;0;0;0;0;47
14.03.2021;01:00;02:00;0;0;0;0;0;10
14.03.2021;02:00;03:00;0;0;0;0;0;0
14.03.2021;03:00;04:00;0;0;0;0;0;0
14.03.2021;04:00;05:00;0;0;0;0;0;0
14.03.2021;05:00;06:00;0;0;0;0;0;0
14.03.2021;06:00;07:00;0;0;0;0;0;0
14.03.2021;07:00;08:00;0;0;0;0;0;0
14.03.2021;08:00;09:00;0;35;0;40;0;88
14.03.2021;09:00;10:00;146;147;0;12;0;146
14.03.2021;10:00;11:00;1;0;0;6;0;90
14.03.2021;11:00;12:00;0;0;0;32;0;34
14.03.2021;12:00;13:00;0;57;0;38;0;98
14.03.2021;13:00;14:00;0;0;0;0;0;0
14.03.2021;14:00;15:00;0;0;0;0;0;0
14.03.2021;15:00;16:00;0;0;0;0;0;1
14.03.2021;16:00;17:00;66;70;0;74;0;102
14.03.2021;17:00;18:00;1;65;79;1;0;152
14.03.2021;18:00;19:00;0;171;171;160;0;172
14.03.2021;19:00;20:00;0;167;167;168;0;168
14.03.2021;20:00;21:00;6;74;158;160;0;160
14.03.2021;21:00;22:00;0;0;130;131;0;131
14.03.2021;22:00;23:00;0;15;20;0;0;105
14.03.2021;23:00;00:00;0;0;0;2;0;15
15.03.2021;00:00;01:00;0;0;0;0;0;0
15.03.2021;01:00;02:00;0;0;0;0;0;0
15.03.2021;02:00;03:00;0;0;0;0;0;0
15.03.2021;03:00;04:00;0;0;0;0;0;0
15.03.2021;04:00;05:00;0;0;0;0;0;0
15.03.2021;05:00;06:00;0;0;0;0;0;39
15.03.2021;06:00;07:00;3;47;0;0;0;90
15.03.2021;07:00;08:00;131;174;27;170;0;174
15.03.2021;08:00;09:00;62;158;158;158;0;158
15.03.2021;09:00;10:00;0;156;143;0;0;156
15.03.2021;10:00;11:00;3;59;0;0;0;117
15.03.2021;11:00;12:00;0;0;0;0;0;0
15.03.2021;12:00;13:00;0;4;0;0;0;0
15.03.2021;13:00;14:00;0;9;0;0;0;14
15.03.2021;14:00;15:00;0;0;0;0;0;9
15.03.2021;15:00;16:00;0;0;0;0;0;7
15.03.2021;16:00;17:00;0;0;0;0;0;20
15.03.2021;17:00;18:00;2;28;0;31;0;34
15.03.2021;18:00;19:00;153;153;2;140;0;153
15.03.2021;19:00;20:00;151;151;151;52;0;151
15.03.2021;20:00;21:00;139;105;140;61;0;139
15.03.2021;21:00;22:00;25;0;42;0;0;1
15.03.2021;22:00;23:00;0;0;0;0;0;0
15.03.2021;23:00;00:00;0;0;0;0;0;0
16.03.2021;00:00;01:00;0;0;0;0;0;0
16.03.2021;01:00;02:00;0;0;0;0;0;0
16.03.2021;02:00;03:00;0;0;0;0;0;0
16.03.2021;03:00;04:00;0;0;0;0;0;0
16.03.2021;04:00;05:00;0;0;0;0;0;0
16.03.2021;05:00;06:00;0;0;0;1;0;0
16.03.2021;06:00;07:00;0;0;0;8;0;91
16.03.2021;07:00;08:00;167;126;168;0;0;167
16.03.2021;08:00;09:00;151;151;151;146;0;151
16.03.2021;09:00;10:00;75;0;149;37;0;39
16.03.2021;10:00;11:00;0;0;0;0;0;0
16.03.2021;11:00;12:00;0;0;0;0;0;0
16.03.2021;12:00;13:00;0;0;0;0;0;0
16.03.2021;13:00;14:00;0;0;0;0;0;0
16.03.2021;14:00;15:00;0;0;0;0;0;0
16.03.2021;15:00;16:00;0;0;0;0;0;0
16.03.2021;16:00;17:00;1;0;0;0;0;0
16.03.2021;17:00;18:00;140;98;137;35;0;29
16.03.2021;18:00;19:00;146;146;146;146;0;146
16.03.2021;19:00;20:00;117;116;117;117;0;117
16.03.2021;20:00;21:00;127;102;127;124;0;127
16.03.2021;21:00;22:00;1;0;0;0;0;0
16.03.2021;22:00;23:00;0;0;0;0;0;0
16.03.2021;23:00;00:00;0;0;0;0;0;0
17.03.2021;00:00;01:00;0;0;0;0;0;0
17.03.2021;01:00;02:00;0;0;0;0;0;0
17.03.2021;02:00;03:00;0;0;0;0;0;0
17.03.2021;03:00;04:00;0;0;0;0;0;0
17.03.2021;04:00;05:00;0;0;0;0;0;0
17.03.2021;05:00;06:00;0;0;0;0;0;0
17.03.2021;06:00;07:00;0;0;0;0;0;0
17.03.2021;07:00;08:00;5;7;6;0;0;0
17.03.2021;08:00;09:00;152;113;153;13;0;146
17.03.2021;09:00;10:00;36;0;42;0;0;2
17.03.2021;10:00;11:00;0;0;0;0;0;0
17.03.2021;11:00;12:00;0;0;0;0;0;0
17.03.2021;12:00;13:00;0;0;0;0;0;0
17.03.2021;13:00;14:00;0;0;0;0;0;0
17.03.2021;14:00;15:00;0;0;0;0;0;0
17.03.2021;15:00;16:00;0;0;0;0;0;0
17.03.2021;16:00;17:00;0;25;0;0;0;0
17.03.2021;17:00;18:00;144;149;72;6;0;0
17.03.2021;18:00;19:00;156;94;156;44;0;5
17.03.2021;19:00;20:00;138;137;138;51;0;57
17.03.2021;20:00;21:00;133;133;133;90;0;0
17.03.2021;21:00;22:00;1;0;17;0;0;0
17.03.2021;22:00;23:00;0;7;0;0;0;0
17.03.2021;23:00;00:00;0;7;0;0;0;0
18.03.2021;00:00;01:00;0;0;0;0;0;0
18.03.2021;01:00;02:00;0;0;0;0;0;0
18.03.2021;02:00;03:00;0;0;0;0;0;0
18.03.2021;03:00;04:00;0;0;0;0;0;0
18.03.2021;04:00;05:00;0;0;0;0;0;0
18.03.2021;05:00;06:00;0;0;0;0;0;0
18.03.2021;06:00;07:00;29;70;0;0;0;0
18.03.2021;07:00;08:00;52;126;0;0;0;2
18.03.2021;08:00;09:00;159;159;0;0;0;118
18.03.2021;09:00;10:00;1;12;0;0;0;0
18.03.2021;10:00;11:00;0;0;0;0;18;0
18.03.2021;11:00;12:00;0;82;0;0;47;0
18.03.2021;12:00;13:00;0;4;0;0;0;0
18.03.2021;13:00;14:00;0;0;0;0;0;0
18.03.2021;14:00;15:00;0;0;0;0;0;0
18.03.2021;15:00;16:00;0;0;0;0;0;0
18.03.2021;16:00;17:00;0;52;0;0;36;0
18.03.2021;17:00;18:00;25;90;0;0;82;0
18.03.2021;18:00;19:00;129;123;36;0;127;0
18.03.2021;19:00;20:00;156;39;156;0;148;13
18.03.2021;20:00;21:00;36;21;42;0;0;0
18.03.2021;21:00;22:00;0;9;0;0;0;0
18.03.2021;22:00;23:00;0;3;0;0;0;0
18.03.2021;23:00;00:00;0;0;0;0;1;0
19.03.2021;00:00;01:00;0;0;0;0;0;0
19.03.2021;01:00;02:00;0;0;0;0;0;0
19.03.2021;02:00;03:00;0;0;0;0;0;0
19.03.2021;03:00;04:00;0;0;0;0;0;0
19.03.2021;04:00;05:00;0;0;0;0;0;0
19.03.2021;05:00;06:00;0;0;0;0;0;0
19.03.2021;06:00;07:00;0;100;0;0;0;0
19.03.2021;07:00;08:00;0;107;0;0;0;0
19.03.2021;08:00;09:00;118;131;123;61;127;0
19.03.2021;09:00;10:00;50;12;53;0;9;0
19.03.2021;10:00;11:00;0;6;0;0;0;0
19.03.2021;11:00;12:00;0;3;0;0;88;0
19.03.2021;12:00;13:00;0;17;0;14;4;0
19.03.2021;13:00;14:00;0;0;0;22;45;17
19.03.2021;14:00;15:00;0;0;0;4;47;10
19.03.2021;15:00;16:00;0;0;0;1;75;44
19.03.2021;16:00;17:00;0;53;0;0;130;0
19.03.2021;17:00;18:00;0;91;0;0;47;0
19.03.2021;18:00;19:00;134;44;66;0;138;0
19.03.2021;19:00;20:00;142;97;142;141;143;140
19.03.2021;20:00;21:00;69;31;120;0;68;2
19.03.2021;21:00;22:00;0;0;0;0;0;0
19.03.2021;22:00;23:00;0;0;0;0;0;0
19.03.2021;23:00;00:00;0;0;0;0;0;0
20.03.2021;00:00;01:00;0;0;0;0;8;0
20.03.2021;01:00;02:00;0;0;0;0;0;0
20.03.2021;02:00;03:00;0;0;0;0;0;0
20.03.2021;03:00;04:00;0;0;0;0;0;0
20.03.2021;04:00;05:00;0;0;0;0;0;0
20.03.2021;05:00;06:00;0;0;0;0;6;0
20.03.2021;06:00;07:00;0;0;0;0;0;0
20.03.2021;07:00;08:00;0;0;0;0;0;0
20.03.2021;08:00;09:00;0;0;0;0;0;0
20.03.2021;09:00;10:00;0;0;0;0;0;0
20.03.2021;10:00;11:00;0;0;0;0;3;0
20.03.2021;11:00;12:00;0;0;0;0;0;0
20.03.2021;12:00;13:00;0;0;0;0;67;0
20.03.2021;13:00;14:00;0;0;0;0;12;0
20.03.2021;14:00;15:00;0;0;0;14;3;0
20.03.2021;15:00;16:00;0;0;0;0;1;0
20.03.2021;16:00;17:00;0;0;0;0;89;0
20.03.2021;17:00;18:00;0;0;0;0;103;0
20.03.2021;18:00;19:00;94;151;146;37;154;0
20.03.2021;19:00;20:00;141;141;141;110;143;139
20.03.2021;20:00;21:00;36;2;73;0;73;2
20.03.2021;21:00;22:00;0;18;0;0;0;0
20.03.2021;22:00;23:00;0;0;0;0;0;0
20.03.2021;23:00;00:00;0;0;0;0;0;0
21.03.2021;00:00;01:00;0;0;38;0;63;0
21.03.2021;01:00;02:00;0;0;0;0;24;0
21.03.2021;02:00;03:00;0;0;0;0;0;0
21.03.2021;03:00;04:00;0;0;0;0;0;0
21.03.2021;04:00;05:00;0;0;0;0;0;0
21.03.2021;05:00;06:00;0;0;0;0;0;0
21.03.2021;06:00;07:00;0;0;0;0;0;0
21.03.2021;07:00;08:00;0;0;0;0;0;0
21.03.2021;08:00;09:00;0;0;0;0;0;0
21.03.2021;09:00;10:00;0;0;0;0;0;0
21.03.2021;10:00;11:00;0;0;0;0;0;0
21.03.2021;11:00;12:00;0;0;0;0;0;0
21.03.2021;12:00;13:00;0;0;0;0;0;0
21.03.2021;13:00;14:00;0;0;0;0;0;0
21.03.2021;14:00;15:00;0;0;0;0;0;0
21.03.2021;15:00;16:00;0;0;0;0;0;0
21.03.2021;16:00;17:00;0;0;0;0;0;0
21.03.2021;17:00;18:00;0;0;0;0;0;0
21.03.2021;18:00;19:00;104;104;104;0;0;0
21.03.2021;19:00;20:00;165;165;166;75;0;165
21.03.2021;20:00;21:00;154;151;154;0;0;3
21.03.2021;21:00;22:00;0;0;1;0;0;0
21.03.2021;22:00;23:00;0;0;0;0;0;0
21.03.2021;23:00;00:00;0;0;0;0;0;0
22.03.2021;00:00;01:00;0;0;0;0;0;0
22.03.2021;01:00;02:00;0;0;0;0;64;0
22.03.2021;02:00;03:00;0;0;0;0;0;0
22.03.2021;03:00;04:00;0;0;0;0;9;3
22.03.2021;04:00;05:00;0;0;0;0;19;1
22.03.2021;05:00;06:00;0;0;0;0;13;0
22.03.2021;06:00;07:00;0;1;0;0;0;0
22.03.2021;07:00;08:00;0;161;47;0;162;0
22.03.2021;08:00;09:00;0;169;169;51;170;0
22.03.2021;09:00;10:00;0;64;154;0;113;0
22.03.2021;10:00;11:00;0;11;17;0;2;0
22.03.2021;11:00;12:00;0;128;0;0;0;0
22.03.2021;12:00;13:00;0;7;0;0;6;0
22.03.2021;13:00;14:00;0;17;0;0;0;0
22.03.2021;14:00;15:00;0;9;3;0;10;0
22.03.2021;15:00;16:00;0;25;0;0;0;0
22.03.2021;16:00;17:00;0;26;0;0;2;0
22.03.2021;17:00;18:00;0;123;37;0;124;0
22.03.2021;18:00;19:00;0;107;107;0;108;0
22.03.2021;19:00;20:00;0;158;158;0;159;0
22.03.2021;20:00;21:00;0;92;122;1;123;1
22.03.2021;21:00;22:00;0;47;95;0;66;0
22.03.2021;22:00;23:00;0;59;0;0;102;0
22.03.2021;23:00;00:00;0;26;0;0;0;0
23.03.2021;00:00;01:00;0;1;0;0;0;0
23.03.2021;01:00;02:00;0;0;0;0;0;0
23.03.2021;02:00;03:00;0;0;0;0;0;0
23.03.2021;03:00;04:00;0;0;0;0;0;0
23.03.2021;04:00;05:00;0;0;0;0;0;0
23.03.2021;05:00;06:00;0;0;0;0;0;0
23.03.2021;06:00;07:00;0;31;0;0;2;0
23.03.2021;07:00;08:00;0;111;76;0;152;0
23.03.2021;08:00;09:00;0;139;139;0;140;0
23.03.2021;09:00;10:00;0;161;161;0;161;0
23.03.2021;10:00;11:00;0;0;51;0;51;0
23.03.2021;11:00;12:00;0;0;0;0;0;0
23.03.2021;12:00;13:00;0;0;0;0;0;0
23.03.2021;13:00;14:00;0;4;0;0;0;0
23.03.2021;14:00;15:00;0;0;0;0;0;0
23.03.2021;15:00;16:00;0;0;0;0;0;0
23.03.2021;16:00;17:00;0;0;0;0;0;0
23.03.2021;17:00;18:00;0;37;3;0;2;0
23.03.2021;18:00;19:00;0;156;156;0;157;0
23.03.2021;19:00;20:00;0;73;150;0;111;149
23.03.2021;20:00;21:00;0;45;111;0;146;145
23.03.2021;21:00;22:00;0;58;0;0;3;74
23.03.2021;22:00;23:00;0;0;0;0;29;65
23.03.2021;23:00;00:00;0;0;0;0;18;0
24.03.2021;00:00;01:00;0;0;0;0;0;0
24.03.2021;01:00;02:00;0;0;0;0;0;0
24.03.2021;02:00;03:00;0;0;0;0;0;0
24.03.2021;03:00;04:00;0;0;0;0;0;0
24.03.2021;04:00;05:00;0;0;0;0;0;0
24.03.2021;05:00;06:00;0;0;0;0;0;0
24.03.2021;06:00;07:00;0;0;0;0;0;0
24.03.2021;07:00;08:00;0;0;0;0;1;0
24.03.2021;08:00;09:00;0;0;0;0;39;0
24.03.2021;09:00;10:00;0;0;0;0;1;0
24.03.2021;10:00;11:00;0;0;0;0;57;0
24.03.2021;11:00;12:00;0;0;0;0;0;0
24.03.2021;12:00;13:00;0;0;0;0;0;0
24.03.2021;13:00;14:00;0;0;0;0;0;0
24.03.2021;14:00;15:00;0;0;0;0;0;0
24.03.2021;15:00;16:00;0;0;0;0;0;0
24.03.2021;16:00;17:00;0;0;0;0;0;70
24.03.2021;17:00;18:00;0;1;1;0;40;120
24.03.2021;18:00;19:00;0;162;162;0;163;163
24.03.2021;19:00;20:00;0;164;164;0;165;164
24.03.2021;20:00;21:00;0;148;149;0;110;149
24.03.2021;21:00;22:00;0;1;24;0;0;87
24.03.2021;22:00;23:00;0;0;0;0;0;2
24.03.2021;23:00;00:00;0;0;0;0;0;4
25.03.2021;00:00;01:00;0;0;0;0;0;0
25.03.2021;01:00;02:00;0;0;0;0;0;0
25.03.2021;02:00;03:00;0;0;0;0;0;0
25.03.2021;03:00;04:00;0;0;0;0;0;0
25.03.2021;04:00;05:00;0;0;0;0;0;0
25.03.2021;05:00;06:00;0;0;0;0;0;33
25.03.2021;06:00;07:00;0;2;0;0;62;140
25.03.2021;07:00;08:00;0;151;152;0;114;152
25.03.2021;08:00;09:00;0;132;132;0;0;133
25.03.2021;09:00;10:00;0;1;1;0;0;2
25.03.2021;10:00;11:00;0;0;0;0;0;0
25.03.2021;11:00;12:00;0;0;0;0;0;0
25.03.2021;12:00;13:00;0;0;0;0;0;0
25.03.2021;13:00;14:00;0;0;0;0;0;0
25.03.2021;14:00;15:00;0;0;0;0;0;0
25.03.2021;15:00;16:00;0;0;0;0;0;1
25.03.2021;16:00;17:00;0;0;0;0;2;146
25.03.2021;17:00;18:00;0;70;0;0;145;145
25.03.2021;18:00;19:00;0;134;34;0;135;135
25.03.2021;19:00;20:00;0;145;145;0;146;146
25.03.2021;20:00;21:00;0;133;103;0;134;134
25.03.2021;21:00;22:00;0;103;0;0;1;56
25.03.2021;22:00;23:00;0;37;0;0;0;0
25.03.2021;23:00;00:00;0;69;0;0;0;0
26.03.2021;00:00;01:00;0;1;0;0;0;0
26.03.2021;01:00;02:00;0;0;0;0;0;0
26.03.2021;02:00;03:00;0;0;0;0;0;0
26.03.2021;03:00;04:00;0;0;0;0;0;0
26.03.2021;04:00;05:00;0;0;0;0;0;1
26.03.2021;05:00;06:00;0;0;0;0;0;76
26.03.2021;06:00;07:00;0;53;52;0;0;4
26.03.2021;07:00;08:00;0;136;136;0;129;134
26.03.2021;08:00;09:00;0;119;120;0;120;120
26.03.2021;09:00;10:00;0;0;0;0;1;58
26.03.2021;10:00;11:00;0;0;0;0;0;0
