Datum;Anfang;Ende;Generation_DE Kraftwerk Lippendorf Block R [MW] Originalauflösungen;Generation_DE Kraftwerk Lippendorf Block S [MW] Originalauflösungen
09.01.2023;19:00;20:00;876;870
09.01.2023;20:00;21:00;881;868
09.01.2023;21:00;22:00;866;867
09.01.2023;22:00;23:00;858;866
09.01.2023;23:00;00:00;869;865
10.01.2023;00:00;01:00;869;862
10.01.2023;01:00;02:00;805;814
10.01.2023;02:00;03:00;750;749
10.01.2023;03:00;04:00;804;806
10.01.2023;04:00;05:00;865;844
10.01.2023;05:00;06:00;824;829
10.01.2023;06:00;07:00;874;870
10.01.2023;07:00;08:00;878;870
10.01.2023;08:00;09:00;874;870
10.01.2023;09:00;10:00;873;866
10.01.2023;10:00;11:00;872;859
10.01.2023;11:00;12:00;872;862
10.01.2023;12:00;13:00;873;860
10.01.2023;13:00;14:00;873;857
10.01.2023;14:00;15:00;874;860
10.01.2023;15:00;16:00;864;860
10.01.2023;16:00;17:00;852;861
10.01.2023;17:00;18:00;866;860
10.01.2023;18:00;19:00;871;859
10.01.2023;19:00;20:00;871;858
10.01.2023;20:00;21:00;805;863
10.01.2023;21:00;22:00;527;862
10.01.2023;22:00;23:00;420;820
10.01.2023;23:00;00:00;290;452
11.01.2023;00:00;01:00;293;437
11.01.2023;01:00;02:00;292;318
11.01.2023;02:00;03:00;292;301
11.01.2023;03:00;04:00;292;302
11.01.2023;04:00;05:00;292;300
11.01.2023;05:00;06:00;291;302
11.01.2023;06:00;07:00;298;393
11.01.2023;07:00;08:00;434;449
11.01.2023;08:00;09:00;473;483
11.01.2023;09:00;10:00;472;477
11.01.2023;10:00;11:00;563;493
11.01.2023;11:00;12:00;710;714
11.01.2023;12:00;13:00;834;854
11.01.2023;13:00;14:00;825;858
11.01.2023;14:00;15:00;830;839
11.01.2023;15:00;16:00;842;855
11.01.2023;16:00;17:00;834;857
11.01.2023;17:00;18:00;787;804
11.01.2023;18:00;19:00;682;691
11.01.2023;19:00;20:00;592;514
11.01.2023;20:00;21:00;523;191
11.01.2023;21:00;22:00;435;0
11.01.2023;22:00;23:00;417;0
11.01.2023;23:00;00:00;299;0
12.01.2023;00:00;01:00;46;0
12.01.2023;01:00;02:00;0;0
12.01.2023;02:00;03:00;0;0
12.01.2023;03:00;04:00;0;0
12.01.2023;04:00;05:00;0;0
12.01.2023;05:00;06:00;0;0
12.01.2023;06:00;07:00;0;0
12.01.2023;07:00;08:00;0;0
12.01.2023;08:00;09:00;0;0
12.01.2023;09:00;10:00;0;0
12.01.2023;10:00;11:00;0;0
12.01.2023;11:00;12:00;0;0
12.01.2023;12:00;13:00;0;0
12.01.2023;13:00;14:00;0;0
12.01.2023;14:00;15:00;0;0
12.01.2023;15:00;16:00;0;0
12.01.2023;16:00;17:00;0;0
12.01.2023;17:00;18:00;0;0
12.01.2023;18:00;19:00;0;0
12.01.2023;19:00;20:00;0;0
12.01.2023;20:00;21:00;0;0
12.01.2023;21:00;22:00;0;0
12.01.2023;22:00;23:00;0;0
12.01.2023;23:00;00:00;0;0
13.01.2023;00:00;01:00;0;0
13.01.2023;01:00;02:00;0;0
13.01.2023;02:00;03:00;0;0
13.01.2023;03:00;04:00;0;0
13.01.2023;04:00;05:00;0;0
13.01.2023;05:00;06:00;0;0
13.01.2023;06:00;07:00;0;0
13.01.2023;07:00;08:00;0;0
13.01.2023;08:00;09:00;0;0
13.01.2023;09:00;10:00;0;0
13.01.2023;10:00;11:00;0;0
13.01.2023;11:00;12:00;0;0
13.01.2023;12:00;13:00;0;0
13.01.2023;13:00;14:00;0;0
13.01.2023;14:00;15:00;0;0
13.01.2023;15:00;16:00;0;0
13.01.2023;16:00;17:00;0;0
13.01.2023;17:00;18:00;0;0
13.01.2023;18:00;19:00;0;0
13.01.2023;19:00;20:00;0;0
13.01.2023;20:00;21:00;0;0
13.01.2023;21:00;22:00;0;0
13.01.2023;22:00;23:00;0;0
13.01.2023;23:00;00:00;0;0
14.01.2023;00:00;01:00;0;0
14.01.2023;01:00;02:00;0;0
14.01.2023;02:00;03:00;0;0
14.01.2023;03:00;04:00;0;0
14.01.2023;04:00;05:00;0;0
14.01.2023;05:00;06:00;0;0
14.01.2023;06:00;07:00;0;0
14.01.2023;07:00;08:00;0;0
14.01.2023;08:00;09:00;0;0
14.01.2023;09:00;10:00;0;0
14.01.2023;10:00;11:00;0;0
14.01.2023;11:00;12:00;0;0
14.01.2023;12:00;13:00;0;0
14.01.2023;13:00;14:00;0;0
14.01.2023;14:00;15:00;0;0
14.01.2023;15:00;16:00;0;0
14.01.2023;16:00;17:00;0;0
14.01.2023;17:00;18:00;0;0
14.01.2023;18:00;19:00;0;0
14.01.2023;19:00;20:00;0;0
14.01.2023;20:00;21:00;0;0
14.01.2023;21:00;22:00;0;0
14.01.2023;22:00;23:00;0;0
14.01.2023;23:00;00:00;0;0
15.01.2023;00:00;01:00;0;0
15.01.2023;01:00;02:00;0;0
15.01.2023;02:00;03:00;0;0
15.01.2023;03:00;04:00;0;0
15.01.2023;04:00;05:00;0;0
15.01.2023;05:00;06:00;0;0
15.01.2023;06:00;07:00;0;0
15.01.2023;07:00;08:00;0;0
15.01.2023;08:00;09:00;0;0
15.01.2023;09:00;10:00;0;0
15.01.2023;10:00;11:00;0;0
15.01.2023;11:00;12:00;0;0
15.01.2023;12:00;13:00;0;0
15.01.2023;13:00;14:00;0;0
15.01.2023;14:00;15:00;0;0
15.01.2023;15:00;16:00;0;0
15.01.2023;16:00;17:00;0;0
15.01.2023;17:00;18:00;0;0
15.01.2023;18:00;19:00;0;0
15.01.2023;19:00;20:00;0;0
15.01.2023;20:00;21:00;0;0
15.01.2023;21:00;22:00;0;0
15.01.2023;22:00;23:00;0;0
15.01.2023;23:00;00:00;0;0
16.01.2023;00:00;01:00;0;0
16.01.2023;01:00;02:00;0;0
16.01.2023;02:00;03:00;0;0
16.01.2023;03:00;04:00;207;0
16.01.2023;04:00;05:00;422;0
16.01.2023;05:00;06:00;496;0
16.01.2023;06:00;07:00;631;0
16.01.2023;07:00;08:00;772;0
16.01.2023;08:00;09:00;771;0
16.01.2023;09:00;10:00;788;0
16.01.2023;10:00;11:00;736;228
16.01.2023;11:00;12:00;570;441
16.01.2023;12:00;13:00;773;533
16.01.2023;13:00;14:00;751;599
16.01.2023;14:00;15:00;742;716
16.01.2023;15:00;16:00;763;754
16.01.2023;16:00;17:00;812;815
16.01.2023;17:00;18:00;638;636
16.01.2023;18:00;19:00;473;467
16.01.2023;19:00;20:00;465;432
16.01.2023;20:00;21:00;461;433
16.01.2023;21:00;22:00;443;443
16.01.2023;22:00;23:00;468;435
16.01.2023;23:00;00:00;457;459
17.01.2023;00:00;01:00;606;604
17.01.2023;01:00;02:00;464;464
17.01.2023;02:00;03:00;452;456
17.01.2023;03:00;04:00;452;454
17.01.2023;04:00;05:00;452;458
17.01.2023;05:00;06:00;484;487
17.01.2023;06:00;07:00;470;486
17.01.2023;07:00;08:00;482;488
17.01.2023;08:00;09:00;513;511
17.01.2023;09:00;10:00;491;466
17.01.2023;10:00;11:00;472;461
17.01.2023;11:00;12:00;483;508
17.01.2023;12:00;13:00;487;463
17.01.2023;13:00;14:00;483;461
17.01.2023;14:00;15:00;482;461
17.01.2023;15:00;16:00;487;460
17.01.2023;16:00;17:00;470;461
17.01.2023;17:00;18:00;476;493
17.01.2023;18:00;19:00;580;582
17.01.2023;19:00;20:00;564;558
17.01.2023;20:00;21:00;611;613
17.01.2023;21:00;22:00;598;598
17.01.2023;22:00;23:00;759;761
17.01.2023;23:00;00:00;777;778
18.01.2023;00:00;01:00;692;685
18.01.2023;01:00;02:00;526;480
18.01.2023;02:00;03:00;514;461
18.01.2023;03:00;04:00;528;472
18.01.2023;04:00;05:00;680;678
18.01.2023;05:00;06:00;544;545
18.01.2023;06:00;07:00;725;731
18.01.2023;07:00;08:00;822;817
18.01.2023;08:00;09:00;852;859
18.01.2023;09:00;10:00;854;865
18.01.2023;10:00;11:00;858;865
18.01.2023;11:00;12:00;859;866
18.01.2023;12:00;13:00;840;865
18.01.2023;13:00;14:00;847;866
18.01.2023;14:00;15:00;840;866
18.01.2023;15:00;16:00;862;865
18.01.2023;16:00;17:00;861;865
18.01.2023;17:00;18:00;861;866
18.01.2023;18:00;19:00;861;866
18.01.2023;19:00;20:00;852;855
18.01.2023;20:00;21:00;750;749
18.01.2023;21:00;22:00;711;721
18.01.2023;22:00;23:00;620;627
18.01.2023;23:00;00:00;602;635
19.01.2023;00:00;01:00;629;643
19.01.2023;01:00;02:00;509;483
19.01.2023;02:00;03:00;522;465
19.01.2023;03:00;04:00;520;461
19.01.2023;04:00;05:00;502;461
19.01.2023;05:00;06:00;479;477
19.01.2023;06:00;07:00;478;485
19.01.2023;07:00;08:00;480;483
19.01.2023;08:00;09:00;492;490
19.01.2023;09:00;10:00;486;488
19.01.2023;10:00;11:00;495;499
19.01.2023;11:00;12:00;669;665
19.01.2023;12:00;13:00;597;597
19.01.2023;13:00;14:00;581;571
19.01.2023;14:00;15:00;610;589
19.01.2023;15:00;16:00;802;792
19.01.2023;16:00;17:00;828;834
19.01.2023;17:00;18:00;857;857
19.01.2023;18:00;19:00;848;855
19.01.2023;19:00;20:00;810;813
19.01.2023;20:00;21:00;750;752
19.01.2023;21:00;22:00;670;679
19.01.2023;22:00;23:00;788;786
19.01.2023;23:00;00:00;758;755
20.01.2023;00:00;01:00;845;850
20.01.2023;01:00;02:00;851;859
20.01.2023;02:00;03:00;852;851
20.01.2023;03:00;04:00;852;853
20.01.2023;04:00;05:00;853;854
20.01.2023;05:00;06:00;849;854
20.01.2023;06:00;07:00;851;859
20.01.2023;07:00;08:00;858;862
20.01.2023;08:00;09:00;859;861
20.01.2023;09:00;10:00;859;863
20.01.2023;10:00;11:00;862;864
20.01.2023;11:00;12:00;861;863
20.01.2023;12:00;13:00;857;862
20.01.2023;13:00;14:00;855;862
20.01.2023;14:00;15:00;855;861
20.01.2023;15:00;16:00;852;863
20.01.2023;16:00;17:00;851;859
20.01.2023;17:00;18:00;856;860
20.01.2023;18:00;19:00;853;859
20.01.2023;19:00;20:00;859;860
20.01.2023;20:00;21:00;855;861
20.01.2023;21:00;22:00;851;858
20.01.2023;22:00;23:00;848;855
20.01.2023;23:00;00:00;847;848
21.01.2023;00:00;01:00;672;674
21.01.2023;01:00;02:00;513;506
21.01.2023;02:00;03:00;484;469
21.01.2023;03:00;04:00;487;464
21.01.2023;04:00;05:00;487;479
21.01.2023;05:00;06:00;488;475
21.01.2023;06:00;07:00;491;470
21.01.2023;07:00;08:00;490;473
21.01.2023;08:00;09:00;553;553
21.01.2023;09:00;10:00;499;479
21.01.2023;10:00;11:00;541;541
21.01.2023;11:00;12:00;588;582
21.01.2023;12:00;13:00;614;616
21.01.2023;13:00;14:00;706;709
21.01.2023;14:00;15:00;660;665
21.01.2023;15:00;16:00;648;662
21.01.2023;16:00;17:00;622;630
21.01.2023;17:00;18:00;494;492
21.01.2023;18:00;19:00;497;493
21.01.2023;19:00;20:00;459;485
21.01.2023;20:00;21:00;472;465
21.01.2023;21:00;22:00;458;470
21.01.2023;22:00;23:00;472;477
21.01.2023;23:00;00:00;481;478
22.01.2023;00:00;01:00;492;488
22.01.2023;01:00;02:00;472;488
22.01.2023;02:00;03:00;487;487
22.01.2023;03:00;04:00;484;487
22.01.2023;04:00;05:00;477;484
22.01.2023;05:00;06:00;479;486
22.01.2023;06:00;07:00;488;484
22.01.2023;07:00;08:00;483;485
22.01.2023;08:00;09:00;517;518
22.01.2023;09:00;10:00;617;617
22.01.2023;10:00;11:00;633;627
22.01.2023;11:00;12:00;711;709
22.01.2023;12:00;13:00;774;775
22.01.2023;13:00;14:00;793;791
22.01.2023;14:00;15:00;847;850
22.01.2023;15:00;16:00;851;853
22.01.2023;16:00;17:00;852;851
22.01.2023;17:00;18:00;853;853
22.01.2023;18:00;19:00;844;849
22.01.2023;19:00;20:00;842;842
22.01.2023;20:00;21:00;823;819
22.01.2023;21:00;22:00;849;852
22.01.2023;22:00;23:00;854;855
22.01.2023;23:00;00:00;826;829
23.01.2023;00:00;01:00;672;691
23.01.2023;01:00;02:00;580;573
23.01.2023;02:00;03:00;554;550
23.01.2023;03:00;04:00;553;551
23.01.2023;04:00;05:00;555;551
23.01.2023;05:00;06:00;653;650
23.01.2023;06:00;07:00;730;725
23.01.2023;07:00;08:00;851;844
23.01.2023;08:00;09:00;851;859
23.01.2023;09:00;10:00;856;859
23.01.2023;10:00;11:00;861;859
23.01.2023;11:00;12:00;862;861
23.01.2023;12:00;13:00;860;863
23.01.2023;13:00;14:00;860;862
23.01.2023;14:00;15:00;862;864
23.01.2023;15:00;16:00;862;864
23.01.2023;16:00;17:00;865;863
23.01.2023;17:00;18:00;865;863
23.01.2023;18:00;19:00;869;872
23.01.2023;19:00;20:00;868;870
23.01.2023;20:00;21:00;868;871
23.01.2023;21:00;22:00;864;870
23.01.2023;22:00;23:00;848;860
23.01.2023;23:00;00:00;806;812
24.01.2023;00:00;01:00;768;772
24.01.2023;01:00;02:00;767;760
24.01.2023;02:00;03:00;770;762
24.01.2023;03:00;04:00;771;767
24.01.2023;04:00;05:00;771;767
24.01.2023;05:00;06:00;771;766
24.01.2023;06:00;07:00;770;768
24.01.2023;07:00;08:00;777;768
24.01.2023;08:00;09:00;867;873
24.01.2023;09:00;10:00;872;868
24.01.2023;10:00;11:00;864;874
24.01.2023;11:00;12:00;863;870
24.01.2023;12:00;13:00;866;867
24.01.2023;13:00;14:00;869;871
24.01.2023;14:00;15:00;867;873
24.01.2023;15:00;16:00;870;872
24.01.2023;16:00;17:00;868;872
24.01.2023;17:00;18:00;884;874
24.01.2023;18:00;19:00;880;873
24.01.2023;19:00;20:00;884;874
24.01.2023;20:00;21:00;881;875
24.01.2023;21:00;22:00;878;869
24.01.2023;22:00;23:00;833;853
24.01.2023;23:00;00:00;704;710
25.01.2023;00:00;01:00;691;701
25.01.2023;01:00;02:00;506;509
25.01.2023;02:00;03:00;488;487
25.01.2023;03:00;04:00;491;485
25.01.2023;04:00;05:00;512;511
25.01.2023;05:00;06:00;693;695
25.01.2023;06:00;07:00;876;867
25.01.2023;07:00;08:00;882;872
25.01.2023;08:00;09:00;832;873
25.01.2023;09:00;10:00;777;872
25.01.2023;10:00;11:00;810;871
25.01.2023;11:00;12:00;844;871
25.01.2023;12:00;13:00;844;872
25.01.2023;13:00;14:00;878;873
25.01.2023;14:00;15:00;886;873
25.01.2023;15:00;16:00;881;870
25.01.2023;16:00;17:00;884;873
25.01.2023;17:00;18:00;881;872
25.01.2023;18:00;19:00;885;872
25.01.2023;19:00;20:00;885;872
25.01.2023;20:00;21:00;882;871
25.01.2023;21:00;22:00;876;865
25.01.2023;22:00;23:00;877;859
25.01.2023;23:00;00:00;875;861
26.01.2023;00:00;01:00;873;859
26.01.2023;01:00;02:00;872;860
26.01.2023;02:00;03:00;873;859
26.01.2023;03:00;04:00;875;861
26.01.2023;04:00;05:00;874;859
26.01.2023;05:00;06:00;872;861
26.01.2023;06:00;07:00;880;874
26.01.2023;07:00;08:00;885;874
26.01.2023;08:00;09:00;886;873
26.01.2023;09:00;10:00;886;874
26.01.2023;10:00;11:00;887;874
26.01.2023;11:00;12:00;888;872
26.01.2023;12:00;13:00;888;876
26.01.2023;13:00;14:00;885;870
26.01.2023;14:00;15:00;887;868
26.01.2023;15:00;16:00;887;867
26.01.2023;16:00;17:00;886;866
26.01.2023;17:00;18:00;885;868
26.01.2023;18:00;19:00;883;870
26.01.2023;19:00;20:00;884;872
26.01.2023;20:00;21:00;882;869
26.01.2023;21:00;22:00;876;866
26.01.2023;22:00;23:00;877;862
26.01.2023;23:00;00:00;872;859
27.01.2023;00:00;01:00;875;864
27.01.2023;01:00;02:00;876;861
27.01.2023;02:00;03:00;874;863
27.01.2023;03:00;04:00;875;858
27.01.2023;04:00;05:00;875;862
27.01.2023;05:00;06:00;876;864
27.01.2023;06:00;07:00;888;871
27.01.2023;07:00;08:00;885;873
27.01.2023;08:00;09:00;884;872
27.01.2023;09:00;10:00;885;872
27.01.2023;10:00;11:00;885;875
27.01.2023;11:00;12:00;885;874
27.01.2023;12:00;13:00;884;874
27.01.2023;13:00;14:00;883;873
27.01.2023;14:00;15:00;882;872
27.01.2023;15:00;16:00;884;884
27.01.2023;16:00;17:00;886;877
27.01.2023;17:00;18:00;878;869
27.01.2023;18:00;19:00;885;874
27.01.2023;19:00;20:00;889;876
27.01.2023;20:00;21:00;884;874
27.01.2023;21:00;22:00;884;871
27.01.2023;22:00;23:00;881;874
27.01.2023;23:00;00:00;879;870
28.01.2023;00:00;01:00;876;867
28.01.2023;01:00;02:00;878;873
28.01.2023;02:00;03:00;877;870
28.01.2023;03:00;04:00;876;870
28.01.2023;04:00;05:00;878;869
28.01.2023;05:00;06:00;870;863
28.01.2023;06:00;07:00;873;861
28.01.2023;07:00;08:00;867;863
28.01.2023;08:00;09:00;870;864
28.01.2023;09:00;10:00;879;863
28.01.2023;10:00;11:00;876;863
28.01.2023;11:00;12:00;878;864
28.01.2023;12:00;13:00;877;865
28.01.2023;13:00;14:00;882;867
28.01.2023;14:00;15:00;858;865
28.01.2023;15:00;16:00;878;865
28.01.2023;16:00;17:00;876;867
28.01.2023;17:00;18:00;878;866
28.01.2023;18:00;19:00;876;865
28.01.2023;19:00;20:00;879;867
28.01.2023;20:00;21:00;882;865
28.01.2023;21:00;22:00;879;868
28.01.2023;22:00;23:00;877;864
28.01.2023;23:00;00:00;803;798
29.01.2023;00:00;01:00;655;657
29.01.2023;01:00;02:00;469;464
29.01.2023;02:00;03:00;438;439
29.01.2023;03:00;04:00;438;434
29.01.2023;04:00;05:00;438;433
29.01.2023;05:00;06:00;436;433
29.01.2023;06:00;07:00;475;472
29.01.2023;07:00;08:00;463;461
29.01.2023;08:00;09:00;648;646
29.01.2023;09:00;10:00;754;750
29.01.2023;10:00;11:00;606;605
29.01.2023;11:00;12:00;638;633
29.01.2023;12:00;13:00;500;500
29.01.2023;13:00;14:00;449;446
29.01.2023;14:00;15:00;437;435
29.01.2023;15:00;16:00;445;442
29.01.2023;16:00;17:00;557;544
29.01.2023;17:00;18:00;606;605
29.01.2023;18:00;19:00;591;586
29.01.2023;19:00;20:00;549;455
29.01.2023;20:00;21:00;447;358
29.01.2023;21:00;22:00;78;289
29.01.2023;22:00;23:00;1;291
29.01.2023;23:00;00:00;1;290
30.01.2023;00:00;01:00;1;289
30.01.2023;01:00;02:00;1;311
30.01.2023;02:00;03:00;1;308
30.01.2023;03:00;04:00;1;341
30.01.2023;04:00;05:00;1;440
30.01.2023;05:00;06:00;1;689
30.01.2023;06:00;07:00;1;659
30.01.2023;07:00;08:00;1;562
30.01.2023;08:00;09:00;1;608
30.01.2023;09:00;10:00;1;627
30.01.2023;10:00;11:00;1;627
30.01.2023;11:00;12:00;1;620
30.01.2023;12:00;13:00;1;458
30.01.2023;13:00;14:00;1;470
30.01.2023;14:00;15:00;1;759
30.01.2023;15:00;16:00;1;856
30.01.2023;16:00;17:00;1;857
30.01.2023;17:00;18:00;1;856
30.01.2023;18:00;19:00;1;854
30.01.2023;19:00;20:00;1;527
30.01.2023;20:00;21:00;1;453
30.01.2023;21:00;22:00;1;499
30.01.2023;22:00;23:00;1;432
30.01.2023;23:00;00:00;1;434
31.01.2023;00:00;01:00;1;444
31.01.2023;01:00;02:00;1;443
31.01.2023;02:00;03:00;1;442
31.01.2023;03:00;04:00;1;443
31.01.2023;04:00;05:00;1;443
31.01.2023;05:00;06:00;1;442
31.01.2023;06:00;07:00;1;442
31.01.2023;07:00;08:00;1;443
