Datum;Anfang;Ende;Generation_DE PSW Goldisthal PSS D [MW] Originalauflösungen;Generation_DE PSW Goldisthal PSS C [MW] Originalauflösungen;Generation_DE PSW Goldisthal PSS B [MW] Originalauflösungen;Generation_DE PSW Goldisthal PSS A [MW] Originalauflösungen
04.01.2017;15:00;16:00;102;0;0;103
04.01.2017;16:00;17:00;121;1;0;121
04.01.2017;17:00;18:00;243;249;37;244
04.01.2017;18:00;19:00;207;230;230;207
04.01.2017;19:00;20:00;100;2;0;102
04.01.2017;20:00;21:00;103;0;0;103
04.01.2017;21:00;22:00;109;0;0;1
04.01.2017;22:00;23:00;0;0;0;0
04.01.2017;23:00;00:00;0;0;0;0
05.01.2017;00:00;01:00;0;0;0;0
05.01.2017;01:00;02:00;0;0;0;0
05.01.2017;02:00;03:00;0;0;0;0
05.01.2017;03:00;04:00;0;0;0;0
05.01.2017;04:00;05:00;0;0;0;0
05.01.2017;05:00;06:00;0;0;0;0
05.01.2017;06:00;07:00;41;0;0;0
05.01.2017;07:00;08:00;136;0;0;52
05.01.2017;08:00;09:00;106;0;0;106
05.01.2017;09:00;10:00;100;0;0;101
05.01.2017;10:00;11:00;94;0;0;94
05.01.2017;11:00;12:00;96;0;0;97
05.01.2017;12:00;13:00;100;0;0;100
05.01.2017;13:00;14:00;97;0;0;98
05.01.2017;14:00;15:00;95;0;0;96
05.01.2017;15:00;16:00;188;78;1;189
05.01.2017;16:00;17:00;243;254;254;243
05.01.2017;17:00;18:00;241;249;249;241
05.01.2017;18:00;19:00;237;248;247;237
05.01.2017;19:00;20:00;246;243;130;247
05.01.2017;20:00;21:00;153;115;0;153
05.01.2017;21:00;22:00;94;0;0;5
05.01.2017;22:00;23:00;37;0;0;0
05.01.2017;23:00;00:00;0;0;0;0
06.01.2017;00:00;01:00;0;0;0;0
06.01.2017;01:00;02:00;0;0;0;0
06.01.2017;02:00;03:00;0;0;0;0
06.01.2017;03:00;04:00;0;0;0;0
06.01.2017;04:00;05:00;0;0;0;0
06.01.2017;05:00;06:00;0;0;0;0
06.01.2017;06:00;07:00;0;0;0;0
06.01.2017;07:00;08:00;130;0;0;12
06.01.2017;08:00;09:00;196;240;0;196
06.01.2017;09:00;10:00;214;241;236;214
06.01.2017;10:00;11:00;209;236;119;209
06.01.2017;11:00;12:00;98;0;0;98
06.01.2017;12:00;13:00;106;0;0;90
06.01.2017;13:00;14:00;100;0;0;101
06.01.2017;14:00;15:00;102;0;0;103
06.01.2017;15:00;16:00;187;0;0;188
06.01.2017;16:00;17:00;226;243;238;227
06.01.2017;17:00;18:00;249;242;242;250
06.01.2017;18:00;19:00;227;234;234;228
06.01.2017;19:00;20:00;218;226;226;219
06.01.2017;20:00;21:00;118;172;0;120
06.01.2017;21:00;22:00;127;68;0;127
06.01.2017;22:00;23:00;80;43;0;0
06.01.2017;23:00;00:00;4;0;0;0
07.01.2017;00:00;01:00;0;0;0;0
07.01.2017;01:00;02:00;0;0;0;0
07.01.2017;02:00;03:00;0;0;0;0
07.01.2017;03:00;04:00;0;0;0;0
07.01.2017;04:00;05:00;0;0;0;0
07.01.2017;05:00;06:00;0;0;0;0
07.01.2017;06:00;07:00;0;0;0;0
07.01.2017;07:00;08:00;1;0;0;0
07.01.2017;08:00;09:00;141;0;0;0
07.01.2017;09:00;10:00;205;0;0;42
07.01.2017;10:00;11:00;166;0;0;167
07.01.2017;11:00;12:00;140;89;0;98
07.01.2017;12:00;13:00;88;207;0;0
07.01.2017;13:00;14:00;94;197;0;0
07.01.2017;14:00;15:00;144;214;0;0
07.01.2017;15:00;16:00;165;212;2;1
07.01.2017;16:00;17:00;182;216;217;183
07.01.2017;17:00;18:00;201;221;222;202
07.01.2017;18:00;19:00;202;219;219;203
07.01.2017;19:00;20:00;182;200;200;183
07.01.2017;20:00;21:00;104;174;8;1
07.01.2017;21:00;22:00;131;169;0;0
07.01.2017;22:00;23:00;103;0;0;0
07.01.2017;23:00;00:00;0;0;0;0
08.01.2017;00:00;01:00;0;0;0;0
08.01.2017;01:00;02:00;0;0;0;0
08.01.2017;02:00;03:00;0;0;0;0
08.01.2017;03:00;04:00;0;0;0;0
08.01.2017;04:00;05:00;0;0;0;0
08.01.2017;05:00;06:00;0;0;0;0
08.01.2017;06:00;07:00;0;0;0;0
08.01.2017;07:00;08:00;0;0;0;0
08.01.2017;08:00;09:00;0;0;0;0
08.01.2017;09:00;10:00;116;0;0;0
08.01.2017;10:00;11:00;198;0;0;0
08.01.2017;11:00;12:00;125;79;0;0
08.01.2017;12:00;13:00;174;18;0;60
08.01.2017;13:00;14:00;138;0;0;140
08.01.2017;14:00;15:00;150;0;0;150
08.01.2017;15:00;16:00;163;0;0;166
08.01.2017;16:00;17:00;152;66;0;154
08.01.2017;17:00;18:00;214;235;102;215
08.01.2017;18:00;19:00;208;231;231;209
08.01.2017;19:00;20:00;132;55;3;133
08.01.2017;20:00;21:00;127;0;0;127
08.01.2017;21:00;22:00;80;0;0;106
08.01.2017;22:00;23:00;0;0;0;67
08.01.2017;23:00;00:00;0;0;0;50
09.01.2017;00:00;01:00;0;0;0;0
09.01.2017;01:00;02:00;0;0;0;0
09.01.2017;02:00;03:00;0;0;0;0
09.01.2017;03:00;04:00;0;0;0;0
09.01.2017;04:00;05:00;0;0;0;0
09.01.2017;05:00;06:00;0;0;0;0
09.01.2017;06:00;07:00;55;0;0;0
09.01.2017;07:00;08:00;224;245;104;2
09.01.2017;08:00;09:00;258;259;259;258
09.01.2017;09:00;10:00;256;256;255;256
09.01.2017;10:00;11:00;276;257;257;274
09.01.2017;11:00;12:00;267;257;256;265
09.01.2017;12:00;13:00;175;218;15;18
09.01.2017;13:00;14:00;157;154;0;0
09.01.2017;14:00;15:00;105;107;0;0
09.01.2017;15:00;16:00;147;0;0;5
09.01.2017;16:00;17:00;148;0;0;6
09.01.2017;17:00;18:00;212;220;218;211
09.01.2017;18:00;19:00;97;3;2;36
09.01.2017;19:00;20:00;160;53;0;0
09.01.2017;20:00;21:00;134;0;0;40
09.01.2017;21:00;22:00;0;0;0;0
09.01.2017;22:00;23:00;0;0;0;0
09.01.2017;23:00;00:00;0;0;0;0
10.01.2017;00:00;01:00;0;0;0;0
10.01.2017;01:00;02:00;0;0;0;0
10.01.2017;02:00;03:00;0;0;0;0
10.01.2017;03:00;04:00;0;0;0;0
10.01.2017;04:00;05:00;0;0;0;0
10.01.2017;05:00;06:00;0;0;0;0
10.01.2017;06:00;07:00;0;0;0;0
10.01.2017;07:00;08:00;1;1;0;0
10.01.2017;08:00;09:00;193;59;206;0
10.01.2017;09:00;10:00;157;225;224;0
10.01.2017;10:00;11:00;159;216;216;0
10.01.2017;11:00;12:00;209;228;231;0
10.01.2017;12:00;13:00;1;0;0;0
10.01.2017;13:00;14:00;0;0;0;0
10.01.2017;14:00;15:00;189;0;221;0
10.01.2017;15:00;16:00;200;229;228;0
10.01.2017;16:00;17:00;221;240;239;2
10.01.2017;17:00;18:00;243;241;241;243
10.01.2017;18:00;19:00;215;226;225;215
10.01.2017;19:00;20:00;201;213;212;202
10.01.2017;20:00;21:00;55;130;2;0
10.01.2017;21:00;22:00;158;0;0;0
10.01.2017;22:00;23:00;148;0;0;0
10.01.2017;23:00;00:00;101;0;0;0
11.01.2017;00:00;01:00;23;0;0;0
11.01.2017;01:00;02:00;0;0;0;0
11.01.2017;02:00;03:00;0;0;0;0
11.01.2017;03:00;04:00;0;0;0;0
11.01.2017;04:00;05:00;0;0;0;0
11.01.2017;05:00;06:00;0;0;0;0
11.01.2017;06:00;07:00;0;0;49;42
11.01.2017;07:00;08:00;0;0;235;220
11.01.2017;08:00;09:00;0;0;205;163
11.01.2017;09:00;10:00;0;0;44;122
11.01.2017;10:00;11:00;0;0;0;102
11.01.2017;11:00;12:00;0;0;0;145
11.01.2017;12:00;13:00;0;0;0;96
11.01.2017;13:00;14:00;0;0;0;99
11.01.2017;14:00;15:00;0;0;36;105
11.01.2017;15:00;16:00;0;0;0;124
11.01.2017;16:00;17:00;5;0;58;65
11.01.2017;17:00;18:00;152;0;0;151
11.01.2017;18:00;19:00;141;0;0;141
11.01.2017;19:00;20:00;1;0;0;142
11.01.2017;20:00;21:00;0;0;0;3
11.01.2017;21:00;22:00;0;0;0;0
11.01.2017;22:00;23:00;0;0;0;0
11.01.2017;23:00;00:00;0;0;0;0
12.01.2017;00:00;01:00;0;0;0;0
12.01.2017;01:00;02:00;0;0;0;0
12.01.2017;02:00;03:00;0;0;0;0
12.01.2017;03:00;04:00;0;0;0;0
12.01.2017;04:00;05:00;0;0;0;0
12.01.2017;05:00;06:00;0;0;0;0
12.01.2017;06:00;07:00;0;0;0;0
12.01.2017;07:00;08:00;64;0;51;40
12.01.2017;08:00;09:00;128;0;0;0
12.01.2017;09:00;10:00;132;0;0;0
12.01.2017;10:00;11:00;145;0;0;0
12.01.2017;11:00;12:00;135;0;0;0
12.01.2017;12:00;13:00;158;0;0;0
12.01.2017;13:00;14:00;127;0;0;0
12.01.2017;14:00;15:00;128;0;0;4
12.01.2017;15:00;16:00;80;228;0;156
12.01.2017;16:00;17:00;195;176;3;194
12.01.2017;17:00;18:00;217;236;236;217
12.01.2017;18:00;19:00;244;249;248;244
12.01.2017;19:00;20:00;234;248;248;234
12.01.2017;20:00;21:00;245;238;237;244
12.01.2017;21:00;22:00;103;0;0;139
12.01.2017;22:00;23:00;75;0;0;140
12.01.2017;23:00;00:00;0;0;0;1
13.01.2017;00:00;01:00;0;0;0;0
13.01.2017;01:00;02:00;0;0;0;0
13.01.2017;02:00;03:00;0;0;0;0
13.01.2017;03:00;04:00;0;0;0;0
13.01.2017;04:00;05:00;0;0;0;0
13.01.2017;05:00;06:00;0;0;0;0
13.01.2017;06:00;07:00;0;0;0;0
13.01.2017;07:00;08:00;176;0;172;0
13.01.2017;08:00;09:00;208;0;236;0
13.01.2017;09:00;10:00;204;0;233;0
13.01.2017;10:00;11:00;154;0;6;41
13.01.2017;11:00;12:00;110;0;0;111
13.01.2017;12:00;13:00;111;0;0;79
13.01.2017;13:00;14:00;144;0;0;0
13.01.2017;14:00;15:00;154;0;0;0
13.01.2017;15:00;16:00;119;0;0;38
13.01.2017;16:00;17:00;177;0;1;179
13.01.2017;17:00;18:00;219;3;242;222
13.01.2017;18:00;19:00;259;233;233;258
13.01.2017;19:00;20:00;203;222;222;0
13.01.2017;20:00;21:00;118;192;0;0
13.01.2017;21:00;22:00;0;0;0;0
13.01.2017;22:00;23:00;0;0;0;0
13.01.2017;23:00;00:00;0;0;0;0
14.01.2017;00:00;01:00;0;0;0;0
14.01.2017;01:00;02:00;0;0;0;0
14.01.2017;02:00;03:00;0;0;0;0
14.01.2017;03:00;04:00;0;0;0;0
14.01.2017;04:00;05:00;0;0;0;0
14.01.2017;05:00;06:00;0;0;0;0
14.01.2017;06:00;07:00;0;0;0;0
14.01.2017;07:00;08:00;1;0;0;0
14.01.2017;08:00;09:00;109;59;0;0
14.01.2017;09:00;10:00;156;0;0;0
14.01.2017;10:00;11:00;142;0;0;0
14.01.2017;11:00;12:00;135;0;0;0
14.01.2017;12:00;13:00;142;0;0;0
14.01.2017;13:00;14:00;117;0;0;0
14.01.2017;14:00;15:00;119;0;0;0
14.01.2017;15:00;16:00;116;1;0;0
14.01.2017;16:00;17:00;138;230;60;4
14.01.2017;17:00;18:00;227;248;248;227
14.01.2017;18:00;19:00;242;252;251;242
14.01.2017;19:00;20:00;122;1;2;0
14.01.2017;20:00;21:00;108;45;0;0
14.01.2017;21:00;22:00;113;0;0;0
14.01.2017;22:00;23:00;111;0;0;0
14.01.2017;23:00;00:00;0;0;0;0
15.01.2017;00:00;01:00;0;0;0;0
15.01.2017;01:00;02:00;0;0;0;0
15.01.2017;02:00;03:00;0;0;0;0
15.01.2017;03:00;04:00;0;0;0;0
15.01.2017;04:00;05:00;0;0;0;0
15.01.2017;05:00;06:00;0;0;0;0
15.01.2017;06:00;07:00;0;0;0;113
15.01.2017;07:00;08:00;0;0;0;99
15.01.2017;08:00;09:00;94;0;0;8
15.01.2017;09:00;10:00;114;0;0;0
15.01.2017;10:00;11:00;119;119;0;0
15.01.2017;11:00;12:00;113;2;0;0
15.01.2017;12:00;13:00;111;0;0;0
15.01.2017;13:00;14:00;112;0;0;0
15.01.2017;14:00;15:00;115;0;0;0
15.01.2017;15:00;16:00;112;2;1;0
15.01.2017;16:00;17:00;235;253;251;182
15.01.2017;17:00;18:00;240;253;252;240
15.01.2017;18:00;19:00;245;251;251;245
15.01.2017;19:00;20:00;244;251;251;244
15.01.2017;20:00;21:00;134;3;60;0
15.01.2017;21:00;22:00;113;0;0;0
15.01.2017;22:00;23:00;113;0;0;0
15.01.2017;23:00;00:00;0;0;0;0
16.01.2017;00:00;01:00;0;0;0;0
16.01.2017;01:00;02:00;0;0;0;0
16.01.2017;02:00;03:00;0;0;0;0
16.01.2017;03:00;04:00;0;0;0;0
16.01.2017;04:00;05:00;0;0;0;0
16.01.2017;05:00;06:00;0;0;0;0
16.01.2017;06:00;07:00;0;0;0;0
16.01.2017;07:00;08:00;36;4;45;0
16.01.2017;08:00;09:00;193;238;238;193
16.01.2017;09:00;10:00;226;247;248;227
16.01.2017;10:00;11:00;241;252;252;3
16.01.2017;11:00;12:00;238;248;249;0
16.01.2017;12:00;13:00;220;236;237;0
16.01.2017;13:00;14:00;139;8;48;14
16.01.2017;14:00;15:00;131;0;0;0
16.01.2017;15:00;16:00;140;49;0;0
16.01.2017;16:00;17:00;170;214;19;1
16.01.2017;17:00;18:00;244;246;246;244
16.01.2017;18:00;19:00;236;237;237;236
16.01.2017;19:00;20:00;234;232;231;234
16.01.2017;20:00;21:00;77;0;0;58
16.01.2017;21:00;22:00;0;0;0;0
16.01.2017;22:00;23:00;0;0;0;0
16.01.2017;23:00;00:00;0;0;0;0
17.01.2017;00:00;01:00;0;0;0;0
17.01.2017;01:00;02:00;0;0;0;0
17.01.2017;02:00;03:00;0;0;0;0
17.01.2017;03:00;04:00;0;0;0;0
17.01.2017;04:00;05:00;0;0;0;0
17.01.2017;05:00;06:00;0;0;0;0
17.01.2017;06:00;07:00;0;0;0;0
17.01.2017;07:00;08:00;19;0;0;1
17.01.2017;08:00;09:00;214;246;228;214
17.01.2017;09:00;10:00;164;232;202;166
17.01.2017;10:00;11:00;184;230;0;183
17.01.2017;11:00;12:00;139;220;0;140
17.01.2017;12:00;13:00;192;2;0;192
17.01.2017;13:00;14:00;113;0;0;113
17.01.2017;14:00;15:00;93;0;0;94
17.01.2017;15:00;16:00;208;4;0;208
17.01.2017;16:00;17:00;244;245;0;244
17.01.2017;17:00;18:00;223;238;148;223
17.01.2017;18:00;19:00;191;217;217;190
17.01.2017;19:00;20:00;191;213;213;192
17.01.2017;20:00;21:00;58;48;0;75
17.01.2017;21:00;22:00;0;0;0;0
17.01.2017;22:00;23:00;0;0;0;0
17.01.2017;23:00;00:00;0;0;0;0
18.01.2017;00:00;01:00;0;0;0;0
18.01.2017;01:00;02:00;0;0;0;0
18.01.2017;02:00;03:00;0;0;0;0
18.01.2017;03:00;04:00;0;0;0;0
18.01.2017;04:00;05:00;0;0;0;0
18.01.2017;05:00;06:00;0;0;0;0
18.01.2017;06:00;07:00;0;0;0;0
18.01.2017;07:00;08:00;1;0;0;1
18.01.2017;08:00;09:00;212;246;245;212
18.01.2017;09:00;10:00;239;253;252;239
18.01.2017;10:00;11:00;229;247;246;229
18.01.2017;11:00;12:00;215;235;235;215
18.01.2017;12:00;13:00;153;50;3;152
18.01.2017;13:00;14:00;148;0;0;148
18.01.2017;14:00;15:00;99;0;0;99
18.01.2017;15:00;16:00;147;145;2;147
18.01.2017;16:00;17:00;200;229;228;201
18.01.2017;17:00;18:00;213;230;230;214
18.01.2017;18:00;19:00;203;219;219;203
18.01.2017;19:00;20:00;202;213;213;202
18.01.2017;20:00;21:00;1;0;0;20
18.01.2017;21:00;22:00;0;0;0;0
18.01.2017;22:00;23:00;0;0;0;0
18.01.2017;23:00;00:00;0;0;0;0
19.01.2017;00:00;01:00;0;0;0;0
19.01.2017;01:00;02:00;0;0;0;0
19.01.2017;02:00;03:00;0;0;0;0
19.01.2017;03:00;04:00;0;0;0;0
19.01.2017;04:00;05:00;0;0;0;0
19.01.2017;05:00;06:00;0;0;0;0
19.01.2017;06:00;07:00;0;0;0;0
19.01.2017;07:00;08:00;1;0;0;23
19.01.2017;08:00;09:00;222;248;248;223
19.01.2017;09:00;10:00;227;247;248;228
19.01.2017;10:00;11:00;230;24;5;229
19.01.2017;11:00;12:00;208;0;0;208
19.01.2017;12:00;13:00;85;0;0;85
19.01.2017;13:00;14:00;84;0;0;84
19.01.2017;14:00;15:00;159;5;2;160
19.01.2017;15:00;16:00;242;248;248;242
19.01.2017;16:00;17:00;215;236;236;215
19.01.2017;17:00;18:00;234;234;233;234
19.01.2017;18:00;19:00;234;234;233;234
19.01.2017;19:00;20:00;226;228;224;226
19.01.2017;20:00;21:00;1;0;0;1
19.01.2017;21:00;22:00;0;0;0;0
19.01.2017;22:00;23:00;0;0;0;0
19.01.2017;23:00;00:00;0;0;0;0
20.01.2017;00:00;01:00;0;0;0;0
20.01.2017;01:00;02:00;0;0;0;0
20.01.2017;02:00;03:00;0;0;0;0
20.01.2017;03:00;04:00;0;0;0;0
20.01.2017;04:00;05:00;0;0;0;0
20.01.2017;05:00;06:00;0;0;0;0
20.01.2017;06:00;07:00;0;0;0;0
20.01.2017;07:00;08:00;135;219;0;11
20.01.2017;08:00;09:00;230;247;195;230
20.01.2017;09:00;10:00;232;248;122;233
20.01.2017;10:00;11:00;254;255;0;255
20.01.2017;11:00;12:00;220;0;0;220
20.01.2017;12:00;13:00;224;234;241;225
20.01.2017;13:00;14:00;67;3;3;67
20.01.2017;14:00;15:00;37;0;0;103
20.01.2017;15:00;16:00;1;0;0;152
20.01.2017;16:00;17:00;188;157;219;188
20.01.2017;17:00;18:00;236;236;235;236
20.01.2017;18:00;19:00;213;222;222;213
20.01.2017;19:00;20:00;175;0;195;0
20.01.2017;20:00;21:00;147;0;0;0
20.01.2017;21:00;22:00;152;0;0;0
20.01.2017;22:00;23:00;163;0;0;0
20.01.2017;23:00;00:00;72;0;0;0
21.01.2017;00:00;01:00;1;0;0;0
21.01.2017;01:00;02:00;0;0;0;0
21.01.2017;02:00;03:00;0;0;0;0
21.01.2017;03:00;04:00;0;0;0;0
21.01.2017;04:00;05:00;0;0;0;0
21.01.2017;05:00;06:00;0;0;0;0
21.01.2017;06:00;07:00;0;0;0;0
21.01.2017;07:00;08:00;0;0;0;0
21.01.2017;08:00;09:00;0;0;2;0
21.01.2017;09:00;10:00;0;0;225;187
21.01.2017;10:00;11:00;0;0;3;128
21.01.2017;11:00;12:00;0;0;0;133
21.01.2017;12:00;13:00;0;0;0;127
21.01.2017;13:00;14:00;0;0;0;127
21.01.2017;14:00;15:00;0;0;0;133
21.01.2017;15:00;16:00;5;0;0;128
21.01.2017;16:00;17:00;230;242;237;231
21.01.2017;17:00;18:00;260;245;212;259
21.01.2017;18:00;19:00;225;233;232;224
21.01.2017;19:00;20:00;209;221;220;209
21.01.2017;20:00;21:00;20;0;8;118
21.01.2017;21:00;22:00;0;0;0;54
21.01.2017;22:00;23:00;0;0;40;131
21.01.2017;23:00;00:00;0;0;0;51
22.01.2017;00:00;01:00;0;0;0;1
22.01.2017;01:00;02:00;0;0;0;56
22.01.2017;02:00;03:00;0;0;0;55
22.01.2017;03:00;04:00;0;0;0;1
22.01.2017;04:00;05:00;0;0;0;0
22.01.2017;05:00;06:00;0;0;0;0
22.01.2017;06:00;07:00;0;0;0;0
22.01.2017;07:00;08:00;0;0;0;0
22.01.2017;08:00;09:00;0;0;0;0
22.01.2017;09:00;10:00;0;0;0;0
22.01.2017;10:00;11:00;0;0;0;0
22.01.2017;11:00;12:00;0;0;0;0
22.01.2017;12:00;13:00;0;0;0;0
22.01.2017;13:00;14:00;0;0;0;0
22.01.2017;14:00;15:00;0;0;0;0
22.01.2017;15:00;16:00;0;0;0;0
22.01.2017;16:00;17:00;2;0;0;11
22.01.2017;17:00;18:00;252;263;262;252
22.01.2017;18:00;19:00;261;264;263;261
22.01.2017;19:00;20:00;193;232;203;189
22.01.2017;20:00;21:00;95;192;4;0
22.01.2017;21:00;22:00;56;0;0;0
22.01.2017;22:00;23:00;107;0;0;0
22.01.2017;23:00;00:00;105;0;0;0
23.01.2017;00:00;01:00;1;0;0;0
23.01.2017;01:00;02:00;1;0;0;0
23.01.2017;02:00;03:00;1;0;0;0
23.01.2017;03:00;04:00;1;0;0;51
23.01.2017;04:00;05:00;1;0;0;70
23.01.2017;05:00;06:00;1;0;0;91
23.01.2017;06:00;07:00;1;0;73;131
23.01.2017;07:00;08:00;117;188;237;157
23.01.2017;08:00;09:00;234;251;251;234
23.01.2017;09:00;10:00;252;254;253;251
23.01.2017;10:00;11:00;177;228;228;177
23.01.2017;11:00;12:00;138;218;80;174
23.01.2017;12:00;13:00;156;38;0;155
23.01.2017;13:00;14:00;190;0;0;190
23.01.2017;14:00;15:00;138;0;0;138
23.01.2017;15:00;16:00;114;0;0;114
23.01.2017;16:00;17:00;172;59;59;172
23.01.2017;17:00;18:00;162;211;209;162
23.01.2017;18:00;19:00;222;231;230;222
23.01.2017;19:00;20:00;203;212;211;203
23.01.2017;20:00;21:00;46;0;49;152
23.01.2017;21:00;22:00;0;0;24;125
23.01.2017;22:00;23:00;0;0;79;99
23.01.2017;23:00;00:00;0;0;137;93
24.01.2017;00:00;01:00;0;0;0;0
24.01.2017;01:00;02:00;0;0;0;0
24.01.2017;02:00;03:00;0;0;0;0
24.01.2017;03:00;04:00;0;0;0;0
24.01.2017;04:00;05:00;0;0;0;0
24.01.2017;05:00;06:00;0;0;0;0
24.01.2017;06:00;07:00;0;0;0;0
24.01.2017;07:00;08:00;1;0;71;123
24.01.2017;08:00;09:00;173;216;220;172
24.01.2017;09:00;10:00;200;228;227;199
24.01.2017;10:00;11:00;36;159;213;168
24.01.2017;11:00;12:00;0;2;190;88
24.01.2017;12:00;13:00;0;0;4;113
24.01.2017;13:00;14:00;0;0;164;159
24.01.2017;14:00;15:00;0;0;190;111
24.01.2017;15:00;16:00;0;0;73;82
24.01.2017;16:00;17:00;0;0;2;81
24.01.2017;17:00;18:00;38;201;204;184
24.01.2017;18:00;19:00;171;191;191;171
24.01.2017;19:00;20:00;0;80;3;113
24.01.2017;20:00;21:00;0;0;0;63
24.01.2017;21:00;22:00;0;0;0;39
24.01.2017;22:00;23:00;0;0;0;0
24.01.2017;23:00;00:00;0;0;0;0
25.01.2017;00:00;01:00;0;0;0;0
25.01.2017;01:00;02:00;0;0;0;0
25.01.2017;02:00;03:00;0;0;0;0
25.01.2017;03:00;04:00;0;0;0;0
25.01.2017;04:00;05:00;0;0;0;0
25.01.2017;05:00;06:00;0;0;0;0
25.01.2017;06:00;07:00;0;0;0;1
25.01.2017;07:00;08:00;1;226;3;182
25.01.2017;08:00;09:00;237;247;247;238
25.01.2017;09:00;10:00;226;240;239;225
25.01.2017;10:00;11:00;1;228;227;185
25.01.2017;11:00;12:00;0;208;207;152
25.01.2017;12:00;13:00;3;20;3;143
25.01.2017;13:00;14:00;0;0;0;206
25.01.2017;14:00;15:00;0;0;0;147
25.01.2017;15:00;16:00;0;0;0;167
25.01.2017;16:00;17:00;0;115;0;98
25.01.2017;17:00;18:00;216;233;232;228
25.01.2017;18:00;19:00;196;212;211;196
25.01.2017;19:00;20:00;18;1;170;113
