Datum;Anfang;Ende;Generation_DE Vianden M6 [MW] Originalauflösungen;Generation_DE Vianden M7 [MW] Originalauflösungen;Generation_DE Vianden M8 [MW] Originalauflösungen;Generation_DE Vianden M9 [MW] Originalauflösungen;Generation_DE Vianden M1 [MW] Originalauflösungen;Generation_DE Vianden M2 [MW] Originalauflösungen;Generation_DE Vianden M3 [MW] Originalauflösungen;Generation_DE Vianden M4 [MW] Originalauflösungen;Generation_DE Vianden M10 [MW] Originalauflösungen;Generation_DE Vianden M5 [MW] Originalauflösungen;Generation_DE Vianden M11 [MW] Originalauflösungen
03.01.2017;10:00;11:00;34;33;34;34;0;0;0;0;0;34;80
03.01.2017;11:00;12:00;41;41;43;43;0;0;0;0;0;42;1
03.01.2017;12:00;13:00;67;65;68;66;0;0;0;0;0;67;1
03.01.2017;13:00;14:00;9;0;1;1;0;0;0;0;0;13;1
03.01.2017;14:00;15:00;64;50;52;0;0;0;0;0;0;11;1
03.01.2017;15:00;16:00;56;55;57;0;0;0;0;0;0;0;1
03.01.2017;16:00;17:00;80;80;82;15;0;0;0;0;0;0;0
03.01.2017;17:00;18:00;59;59;60;60;0;0;0;0;96;0;82
03.01.2017;18:00;19:00;22;21;22;21;0;0;0;0;78;0;59
03.01.2017;19:00;20:00;0;0;0;0;0;0;0;0;0;0;1
03.01.2017;20:00;21:00;0;0;0;0;0;0;0;0;0;0;1
03.01.2017;21:00;22:00;0;0;0;0;0;0;0;0;0;0;0
03.01.2017;22:00;23:00;88;88;90;89;0;16;17;17;0;89;1
03.01.2017;23:00;00:00;46;46;47;47;0;0;0;0;0;47;0
04.01.2017;00:00;01:00;63;64;65;65;0;22;23;22;0;64;0
04.01.2017;01:00;02:00;43;43;44;44;0;0;0;0;0;44;0
04.01.2017;02:00;03:00;46;45;47;46;0;0;0;0;0;46;0
04.01.2017;03:00;04:00;0;0;0;0;0;0;0;0;0;0;0
04.01.2017;04:00;05:00;0;0;0;0;0;0;0;0;0;0;0
04.01.2017;05:00;06:00;0;0;0;0;0;27;29;28;0;0;0
04.01.2017;06:00;07:00;0;0;0;0;0;10;12;11;0;0;0
04.01.2017;07:00;08:00;36;0;37;0;0;5;7;7;0;35;1
04.01.2017;08:00;09:00;33;0;34;0;0;0;16;15;0;34;1
04.01.2017;09:00;10:00;40;0;41;0;0;16;42;41;0;41;1
04.01.2017;10:00;11:00;63;0;64;0;0;31;33;32;0;64;1
04.01.2017;11:00;12:00;53;0;54;0;0;30;32;31;0;54;1
04.01.2017;12:00;13:00;3;0;3;0;0;23;24;23;0;5;1
04.01.2017;13:00;14:00;17;0;18;0;0;34;36;35;0;0;1
04.01.2017;14:00;15:00;12;0;13;0;0;13;15;14;0;0;1
04.01.2017;15:00;16:00;9;0;10;0;0;21;23;22;0;0;0
04.01.2017;16:00;17:00;38;28;40;0;0;48;50;48;0;28;1
04.01.2017;17:00;18:00;47;47;49;0;0;42;44;43;0;48;1
04.01.2017;18:00;19:00;31;29;31;0;0;17;18;17;0;31;1
04.01.2017;19:00;20:00;27;26;11;0;0;20;21;20;0;11;0
04.01.2017;20:00;21:00;21;23;0;0;0;11;13;12;0;0;1
04.01.2017;21:00;22:00;28;31;26;26;0;4;14;13;0;32;0
04.01.2017;22:00;23:00;0;0;0;0;0;29;36;35;0;0;0
04.01.2017;23:00;00:00;0;0;0;0;0;68;71;69;0;0;0
05.01.2017;00:00;01:00;0;0;0;0;0;32;34;33;0;0;1
05.01.2017;01:00;02:00;0;0;0;0;0;38;40;39;0;0;0
05.01.2017;02:00;03:00;0;0;0;0;0;9;11;10;0;0;0
05.01.2017;03:00;04:00;0;0;0;0;0;0;0;0;0;0;0
05.01.2017;04:00;05:00;0;0;0;0;0;7;8;7;0;0;0
05.01.2017;05:00;06:00;0;0;0;0;0;6;6;6;0;0;0
05.01.2017;06:00;07:00;26;25;26;26;0;0;0;0;0;26;0
05.01.2017;07:00;08:00;34;12;35;13;0;0;0;0;0;34;1
05.01.2017;08:00;09:00;0;0;0;0;0;0;11;10;0;0;1
05.01.2017;09:00;10:00;0;0;0;0;0;0;47;46;0;0;1
05.01.2017;10:00;11:00;0;0;0;0;0;0;46;45;0;1;1
05.01.2017;11:00;12:00;14;13;0;14;0;0;12;11;0;14;1
05.01.2017;12:00;13:00;14;13;0;15;0;0;46;44;0;16;1
05.01.2017;13:00;14:00;7;7;0;8;0;0;51;49;0;8;1
05.01.2017;14:00;15:00;0;0;1;0;0;0;51;49;0;1;1
05.01.2017;15:00;16:00;0;31;33;0;0;0;28;26;0;32;1
05.01.2017;16:00;17:00;0;15;18;0;0;0;31;30;0;17;1
05.01.2017;17:00;18:00;44;92;94;44;0;0;11;10;0;94;1
05.01.2017;18:00;19:00;71;69;72;70;0;0;11;10;0;71;1
05.01.2017;19:00;20:00;9;8;10;9;0;0;11;10;0;10;1
05.01.2017;20:00;21:00;41;40;42;42;0;0;12;11;0;42;1
05.01.2017;21:00;22:00;32;31;33;32;0;0;11;10;0;33;1
05.01.2017;22:00;23:00;26;25;27;26;0;0;11;10;0;26;1
05.01.2017;23:00;00:00;26;25;27;27;0;0;21;20;0;27;0
06.01.2017;00:00;01:00;33;33;34;35;0;0;32;31;0;34;0
06.01.2017;01:00;02:00;27;26;28;27;0;0;21;20;0;27;0
06.01.2017;02:00;03:00;5;5;6;6;0;0;11;10;0;5;0
06.01.2017;03:00;04:00;0;0;0;0;0;0;11;10;0;0;0
06.01.2017;04:00;05:00;0;0;0;0;0;0;12;11;0;0;0
06.01.2017;05:00;06:00;26;26;27;27;0;0;18;17;0;27;0
06.01.2017;06:00;07:00;23;22;24;23;0;0;12;11;0;23;1
06.01.2017;07:00;08:00;26;24;27;26;0;0;0;0;0;26;1
06.01.2017;08:00;09:00;38;37;39;39;0;0;0;0;0;39;1
06.01.2017;09:00;10:00;44;43;45;44;0;0;0;0;0;44;1
06.01.2017;10:00;11:00;32;30;33;32;0;0;0;0;0;33;1
06.01.2017;11:00;12:00;6;5;6;6;0;0;0;0;0;6;1
06.01.2017;12:00;13:00;0;0;0;0;0;0;0;0;0;0;1
06.01.2017;13:00;14:00;0;0;0;0;0;0;0;0;0;0;1
06.01.2017;14:00;15:00;0;0;0;0;0;0;0;0;0;0;1
06.01.2017;15:00;16:00;0;25;30;0;0;0;0;0;0;0;1
06.01.2017;16:00;17:00;0;71;73;43;0;0;0;0;0;44;26
06.01.2017;17:00;18:00;0;98;101;98;0;0;28;27;110;100;155
06.01.2017;18:00;19:00;0;65;68;65;0;0;28;27;112;67;62
06.01.2017;19:00;20:00;0;26;29;18;0;0;1;1;6;19;4
06.01.2017;20:00;21:00;10;35;37;0;0;0;0;0;0;0;1
06.01.2017;21:00;22:00;28;27;29;0;0;0;0;0;0;0;1
06.01.2017;22:00;23:00;25;24;26;0;0;0;0;0;0;0;0
06.01.2017;23:00;00:00;0;0;0;0;0;0;0;0;0;0;0
07.01.2017;00:00;01:00;12;12;12;12;0;0;0;0;0;10;1
07.01.2017;01:00;02:00;0;0;0;0;0;7;7;7;0;0;1
07.01.2017;02:00;03:00;0;0;0;0;0;24;25;25;0;0;0
07.01.2017;03:00;04:00;0;0;0;0;0;10;12;11;0;0;0
07.01.2017;04:00;05:00;0;0;0;0;0;13;15;14;0;0;0
07.01.2017;05:00;06:00;0;0;0;0;0;25;27;26;0;0;0
07.01.2017;06:00;07:00;0;0;0;0;0;10;11;11;0;0;0
07.01.2017;07:00;08:00;9;8;10;10;0;3;3;3;0;8;0
07.01.2017;08:00;09:00;28;27;28;28;0;9;11;10;0;28;0
07.01.2017;09:00;10:00;28;27;28;28;0;22;23;22;0;27;1
07.01.2017;10:00;11:00;35;35;36;36;0;24;25;24;0;35;1
07.01.2017;11:00;12:00;43;42;43;43;0;42;44;43;0;43;1
07.01.2017;12:00;13:00;50;50;51;51;0;25;27;26;0;50;1
07.01.2017;13:00;14:00;15;14;15;15;0;9;11;10;0;15;1
07.01.2017;14:00;15:00;11;11;11;12;0;11;13;12;0;11;1
07.01.2017;15:00;16:00;12;11;12;13;0;31;33;32;0;12;1
07.01.2017;16:00;17:00;28;28;28;29;0;9;11;10;0;28;1
07.01.2017;17:00;18:00;10;9;10;11;0;9;11;10;0;10;1
07.01.2017;18:00;19:00;10;9;10;11;0;8;10;9;0;10;1
07.01.2017;19:00;20:00;27;27;28;28;0;0;0;0;0;28;1
07.01.2017;20:00;21:00;22;21;23;23;0;0;0;0;0;22;1
07.01.2017;21:00;22:00;6;5;6;7;0;0;0;0;0;6;1
07.01.2017;22:00;23:00;19;0;0;0;0;0;0;0;0;19;0
07.01.2017;23:00;00:00;4;0;0;0;0;0;0;0;0;3;0
08.01.2017;00:00;01:00;0;0;0;0;0;0;0;0;0;0;1
08.01.2017;01:00;02:00;21;0;0;0;0;0;0;0;0;21;1
08.01.2017;02:00;03:00;2;2;0;0;0;0;0;0;0;0;1
08.01.2017;03:00;04:00;0;0;0;0;0;0;0;0;0;0;0
08.01.2017;04:00;05:00;0;0;0;0;0;0;0;0;0;0;0
08.01.2017;05:00;06:00;0;0;0;0;0;0;0;0;0;0;0
08.01.2017;06:00;07:00;0;0;0;0;0;0;0;0;0;0;0
08.01.2017;07:00;08:00;0;0;0;0;0;0;0;0;0;0;0
08.01.2017;08:00;09:00;14;15;15;16;0;0;0;0;0;14;0
08.01.2017;09:00;10:00;30;29;31;31;0;0;0;0;0;30;1
08.01.2017;10:00;11:00;27;28;29;29;0;0;0;0;0;28;1
08.01.2017;11:00;12:00;35;34;36;36;0;50;19;19;0;36;1
08.01.2017;12:00;13:00;4;4;4;4;0;7;7;7;0;4;1
08.01.2017;13:00;14:00;0;0;0;0;0;0;0;0;0;0;1
08.01.2017;14:00;15:00;0;0;0;0;0;0;0;0;0;0;1
08.01.2017;15:00;16:00;0;0;0;0;0;0;0;0;0;0;1
08.01.2017;16:00;17:00;10;10;10;11;0;0;0;0;0;10;1
08.01.2017;17:00;18:00;24;24;25;25;0;0;0;0;0;25;1
08.01.2017;18:00;19:00;75;75;76;75;0;0;0;0;0;76;1
08.01.2017;19:00;20:00;78;78;80;79;0;0;0;0;0;79;1
08.01.2017;20:00;21:00;25;25;26;26;0;0;16;15;0;26;1
08.01.2017;21:00;22:00;9;8;9;10;0;0;12;11;0;9;1
08.01.2017;22:00;23:00;0;0;0;0;0;0;12;11;0;0;1
08.01.2017;23:00;00:00;6;6;7;9;0;0;23;22;0;6;1
09.01.2017;00:00;01:00;0;0;0;0;0;0;4;4;0;0;0
09.01.2017;01:00;02:00;0;0;0;0;0;0;0;0;0;0;0
09.01.2017;02:00;03:00;0;0;0;0;0;0;0;0;0;0;0
09.01.2017;03:00;04:00;0;0;0;0;0;0;0;0;0;0;0
09.01.2017;04:00;05:00;0;0;0;0;0;0;0;0;0;0;0
09.01.2017;05:00;06:00;0;0;0;0;0;0;0;0;0;0;0
09.01.2017;06:00;07:00;11;11;0;10;0;32;34;33;0;11;0
09.01.2017;07:00;08:00;88;87;0;87;0;9;11;10;0;89;120
09.01.2017;08:00;09:00;39;38;0;39;0;38;41;39;0;39;106
09.01.2017;09:00;10:00;44;43;0;44;0;0;0;0;0;45;3
09.01.2017;10:00;11:00;12;1;0;1;0;0;0;0;0;12;1
09.01.2017;11:00;12:00;9;0;0;0;0;0;0;0;0;9;1
09.01.2017;12:00;13:00;24;1;0;2;0;0;0;0;0;24;1
09.01.2017;13:00;14:00;11;5;0;6;0;0;0;0;0;12;1
09.01.2017;14:00;15:00;53;0;0;0;0;0;0;0;0;54;1
09.01.2017;15:00;16:00;46;17;0;0;0;0;0;0;0;47;1
09.01.2017;16:00;17:00;29;29;0;0;0;0;0;0;0;30;1
09.01.2017;17:00;18:00;70;70;0;67;0;64;66;65;0;71;1
09.01.2017;18:00;19:00;68;67;0;68;0;68;71;70;0;69;1
09.01.2017;19:00;20:00;10;8;0;10;0;10;11;11;0;10;1
09.01.2017;20:00;21:00;13;12;0;14;0;1;1;1;0;14;1
09.01.2017;21:00;22:00;54;53;0;54;0;12;17;13;0;55;0
09.01.2017;22:00;23:00;0;0;0;0;0;10;12;11;0;0;0
09.01.2017;23:00;00:00;0;0;0;0;0;9;11;10;0;0;0
10.01.2017;00:00;01:00;5;5;0;6;0;15;16;16;15;5;11
10.01.2017;01:00;02:00;0;0;0;0;0;0;2;0;0;0;0
10.01.2017;02:00;03:00;0;0;0;0;0;0;0;0;0;0;0
10.01.2017;03:00;04:00;0;0;0;0;0;0;0;0;0;0;0
10.01.2017;04:00;05:00;11;10;0;11;0;0;0;0;0;11;29
10.01.2017;05:00;06:00;21;21;0;23;0;0;0;0;0;22;98
10.01.2017;06:00;07:00;0;0;0;0;0;0;29;28;0;0;1
10.01.2017;07:00;08:00;27;29;0;30;0;8;41;40;0;28;1
10.01.2017;08:00;09:00;33;34;0;35;0;24;25;25;0;33;1
10.01.2017;09:00;10:00;65;67;0;68;0;27;28;28;0;66;1
10.01.2017;10:00;11:00;67;69;0;70;0;67;70;69;0;68;1
10.01.2017;11:00;12:00;68;70;0;71;0;1;1;1;0;69;1
10.01.2017;12:00;13:00;20;19;0;21;0;0;0;0;0;20;1
10.01.2017;13:00;14:00;19;18;0;20;0;0;0;0;0;19;1
10.01.2017;14:00;15:00;32;4;0;33;0;0;0;0;0;33;1
10.01.2017;15:00;16:00;21;0;0;21;0;0;14;14;0;21;1
10.01.2017;16:00;17:00;37;4;0;33;0;0;0;0;0;37;20
10.01.2017;17:00;18:00;73;72;0;73;0;0;0;0;0;74;160
10.01.2017;18:00;19:00;66;65;0;66;0;0;0;0;0;67;149
10.01.2017;19:00;20:00;44;43;0;44;0;0;0;0;0;44;94
10.01.2017;20:00;21:00;10;9;0;10;0;0;0;0;0;11;0
10.01.2017;21:00;22:00;21;23;0;24;0;0;0;0;0;21;0
10.01.2017;22:00;23:00;0;0;0;0;0;0;0;0;0;0;0
10.01.2017;23:00;00:00;0;0;0;0;0;0;0;0;0;0;0
11.01.2017;00:00;01:00;0;0;0;0;0;0;0;0;0;0;1
11.01.2017;01:00;02:00;0;0;0;0;0;0;0;0;0;0;1
11.01.2017;02:00;03:00;0;0;0;0;0;0;0;0;0;0;0
11.01.2017;03:00;04:00;0;0;0;0;0;0;0;0;0;0;0
11.01.2017;04:00;05:00;0;0;0;0;0;0;0;0;0;0;0
11.01.2017;05:00;06:00;0;0;0;0;0;0;0;0;0;0;0
11.01.2017;06:00;07:00;17;17;0;18;0;0;0;0;0;17;60
11.01.2017;07:00;08:00;47;47;0;48;0;0;0;0;0;48;119
11.01.2017;08:00;09:00;67;67;0;68;0;80;84;81;156;68;151
11.01.2017;09:00;10:00;49;49;0;50;0;17;18;18;149;50;124
11.01.2017;10:00;11:00;37;37;0;38;0;37;39;38;137;37;103
11.01.2017;11:00;12:00;12;13;0;14;0;13;14;14;18;13;11
11.01.2017;12:00;13:00;15;14;0;16;0;14;16;15;0;15;1
11.01.2017;13:00;14:00;11;10;0;12;0;5;6;6;0;12;1
11.01.2017;14:00;15:00;0;0;0;0;0;9;10;2;0;0;1
11.01.2017;15:00;16:00;0;0;0;0;0;9;11;0;0;0;1
11.01.2017;16:00;17:00;0;0;0;0;0;43;46;0;0;0;1
11.01.2017;17:00;18:00;37;37;0;37;0;81;84;57;59;38;1
11.01.2017;18:00;19:00;55;54;0;55;0;55;57;56;155;55;1
11.01.2017;19:00;20:00;11;9;0;11;0;4;4;4;3;11;1
11.01.2017;20:00;21:00;12;11;0;12;0;0;0;0;0;12;0
11.01.2017;21:00;22:00;32;30;0;32;0;0;0;0;0;32;1
11.01.2017;22:00;23:00;67;66;0;67;0;0;0;0;0;68;1
11.01.2017;23:00;00:00;42;40;0;41;0;11;12;12;0;42;0
12.01.2017;00:00;01:00;35;34;0;35;0;0;0;0;0;36;0
12.01.2017;01:00;02:00;31;31;0;32;0;0;0;0;0;32;0
12.01.2017;02:00;03:00;0;0;0;0;0;0;0;0;0;0;0
12.01.2017;03:00;04:00;0;0;0;0;0;0;0;0;0;0;0
12.01.2017;04:00;05:00;0;0;0;0;0;0;0;0;0;0;0
12.01.2017;05:00;06:00;3;3;0;2;0;0;0;0;0;3;0
12.01.2017;06:00;07:00;35;34;0;35;0;0;0;0;0;35;1
12.01.2017;07:00;08:00;15;14;0;15;0;9;15;14;0;15;1
12.01.2017;08:00;09:00;54;53;0;54;0;0;43;42;0;55;1
12.01.2017;09:00;10:00;61;60;0;61;0;0;66;64;0;62;1
12.01.2017;10:00;11:00;24;23;0;24;0;0;27;26;0;24;1
12.01.2017;11:00;12:00;31;30;0;31;0;0;32;31;0;31;1
12.01.2017;12:00;13:00;7;6;0;8;0;0;23;22;0;8;1
12.01.2017;13:00;14:00;0;0;0;0;0;0;31;30;0;0;1
12.01.2017;14:00;15:00;0;0;0;0;0;0;48;47;0;0;1
12.01.2017;15:00;16:00;24;26;0;0;0;0;34;33;74;24;1
12.01.2017;16:00;17:00;39;38;0;0;0;0;0;0;0;39;67
12.01.2017;17:00;18:00;73;72;35;36;0;0;0;0;0;74;160
12.01.2017;18:00;19:00;78;78;80;79;0;0;70;69;0;79;169
12.01.2017;19:00;20:00;21;20;21;21;0;0;20;20;0;21;53
12.01.2017;20:00;21:00;0;0;0;0;0;0;0;0;0;0;1
12.01.2017;21:00;22:00;15;14;16;15;0;0;0;0;0;15;1
12.01.2017;22:00;23:00;47;46;48;47;0;0;0;0;0;47;1
12.01.2017;23:00;00:00;30;27;31;29;0;0;0;0;0;30;1
13.01.2017;00:00;01:00;0;0;0;0;0;0;0;0;0;0;0
13.01.2017;01:00;02:00;2;2;3;2;0;0;0;0;0;3;0
13.01.2017;02:00;03:00;51;50;52;51;0;0;0;0;0;52;0
13.01.2017;03:00;04:00;9;9;10;10;0;0;0;0;0;13;0
13.01.2017;04:00;05:00;0;0;0;0;0;0;0;0;0;0;0
13.01.2017;05:00;06:00;0;0;0;0;0;0;0;0;0;0;1
13.01.2017;06:00;07:00;37;36;38;37;0;0;0;0;0;37;1
13.01.2017;07:00;08:00;46;45;47;46;0;0;0;0;0;46;38
13.01.2017;08:00;09:00;39;37;39;15;0;0;0;0;0;15;40
13.01.2017;09:00;10:00;60;59;61;33;0;0;0;0;0;34;1
13.01.2017;10:00;11:00;15;14;16;15;0;0;0;0;0;15;1
13.01.2017;11:00;12:00;28;27;28;28;0;0;0;0;0;28;1
13.01.2017;12:00;13:00;62;61;64;17;0;0;0;0;0;18;1
13.01.2017;13:00;14:00;31;29;32;27;0;0;0;0;0;27;1
13.01.2017;14:00;15:00;20;1;2;0;0;0;4;4;0;0;1
13.01.2017;15:00;16:00;0;0;0;0;0;33;56;55;0;0;1
13.01.2017;16:00;17:00;26;26;0;0;0;2;2;2;0;0;1
13.01.2017;17:00;18:00;93;93;69;0;0;0;18;18;0;69;1
13.01.2017;18:00;19:00;1;1;1;0;0;23;25;24;0;1;1
13.01.2017;19:00;20:00;0;0;0;0;0;15;16;15;0;0;1
13.01.2017;20:00;21:00;11;0;0;0;0;9;9;9;0;11;1
13.01.2017;21:00;22:00;25;20;23;0;0;10;11;10;0;26;1
13.01.2017;22:00;23:00;33;31;34;0;0;5;5;5;0;33;1
13.01.2017;23:00;00:00;21;19;22;0;0;0;0;0;0;22;0
14.01.2017;00:00;01:00;15;14;16;0;0;0;0;0;0;15;0
14.01.2017;01:00;02:00;14;0;0;0;0;0;0;0;0;14;0
14.01.2017;02:00;03:00;29;0;0;0;0;0;0;0;0;29;0
14.01.2017;03:00;04:00;35;28;30;0;0;0;0;0;0;36;0
14.01.2017;04:00;05:00;9;0;0;0;0;0;0;0;0;10;0
14.01.2017;05:00;06:00;14;7;9;0;0;0;0;0;0;14;0
14.01.2017;06:00;07:00;0;0;0;0;0;0;0;0;0;0;0
14.01.2017;07:00;08:00;59;9;10;0;0;0;0;0;0;60;1
14.01.2017;08:00;09:00;49;48;50;0;0;9;0;15;0;50;1
14.01.2017;09:00;10:00;1;0;1;0;0;10;0;11;0;1;1
14.01.2017;10:00;11:00;0;0;5;0;0;10;0;10;0;5;1
14.01.2017;11:00;12:00;3;0;37;0;0;10;0;8;0;37;1
14.01.2017;12:00;13:00;14;0;14;0;0;0;0;0;0;14;1
14.01.2017;13:00;14:00;33;0;0;0;0;0;0;0;0;0;1
14.01.2017;14:00;15:00;17;16;0;0;0;0;0;0;0;0;1
14.01.2017;15:00;16:00;34;33;0;0;0;0;0;0;0;0;1
14.01.2017;16:00;17:00;44;43;0;0;0;0;0;0;0;0;1
14.01.2017;17:00;18:00;96;95;93;70;0;0;0;0;91;70;121
14.01.2017;18:00;19:00;31;30;32;31;0;0;0;0;124;32;3
14.01.2017;19:00;20:00;33;31;33;32;0;0;0;0;0;33;1
14.01.2017;20:00;21:00;14;11;14;13;0;0;0;0;0;13;1
14.01.2017;21:00;22:00;39;38;40;39;0;0;0;0;0;40;1
14.01.2017;22:00;23:00;47;45;48;47;0;0;0;0;0;47;1
14.01.2017;23:00;00:00;33;31;33;32;0;0;0;0;0;33;1
15.01.2017;00:00;01:00;21;20;21;21;0;0;0;0;0;21;0
15.01.2017;01:00;02:00;23;22;14;14;0;0;0;0;0;13;0
15.01.2017;02:00;03:00;3;2;0;0;0;16;19;16;0;0;0
15.01.2017;03:00;04:00;0;0;0;0;0;85;89;87;0;0;0
15.01.2017;04:00;05:00;0;0;0;0;0;67;64;68;0;0;0
15.01.2017;05:00;06:00;0;0;0;0;0;47;0;48;0;0;0
15.01.2017;06:00;07:00;0;0;0;0;0;46;0;47;0;0;0
15.01.2017;07:00;08:00;5;0;0;0;0;53;0;54;0;5;0
15.01.2017;08:00;09:00;76;0;0;0;0;39;0;39;0;77;0
15.01.2017;09:00;10:00;2;0;0;0;0;31;0;32;0;2;1
15.01.2017;10:00;11:00;0;0;0;0;0;11;0;11;0;0;0
15.01.2017;11:00;12:00;22;0;0;0;0;18;0;17;0;17;1
15.01.2017;12:00;13:00;0;0;0;0;0;18;0;18;0;0;1
15.01.2017;13:00;14:00;0;0;0;0;0;18;0;18;0;0;1
15.01.2017;14:00;15:00;0;0;0;0;0;18;0;18;0;0;1
15.01.2017;15:00;16:00;55;54;0;0;0;19;0;20;0;0;0
15.01.2017;16:00;17:00;61;61;58;57;0;21;0;21;0;58;1
15.01.2017;17:00;18:00;81;79;82;80;0;19;0;19;36;82;1
15.01.2017;18:00;19:00;63;62;64;63;0;11;0;11;161;63;1
15.01.2017;19:00;20:00;44;43;45;44;0;2;0;2;87;45;1
15.01.2017;20:00;21:00;27;25;12;12;0;0;0;0;0;27;0
15.01.2017;21:00;22:00;22;20;5;4;0;0;0;0;0;22;0
15.01.2017;22:00;23:00;42;41;44;42;0;30;13;13;0;43;0
15.01.2017;23:00;00:00;25;23;26;25;0;21;0;0;0;25;0
16.01.2017;00:00;01:00;11;11;12;12;0;28;16;15;0;11;1
16.01.2017;01:00;02:00;0;0;0;0;0;37;38;37;0;0;1
