Date;Start;End;Generation_DE PSW Goldisthal PSS D [MW] Original resolutions;Generation_DE PSW Goldisthal PSS C [MW] Original resolutions;Generation_DE PSW Goldisthal PSS B [MW] Original resolutions;Generation_DE PSW Goldisthal PSS A [MW] Original resolutions
02.07.2016;04:00;05:00;84;4;0;0
02.07.2016;05:00;06:00;41;0;0;0
02.07.2016;06:00;07:00;48;0;0;0
02.07.2016;07:00;08:00;123;0;0;0
02.07.2016;08:00;09:00;93;135;0;0
02.07.2016;09:00;10:00;72;12;0;65
02.07.2016;10:00;11:00;56;0;0;0
02.07.2016;11:00;12:00;113;0;0;111
02.07.2016;12:00;13:00;53;0;0;0
02.07.2016;13:00;14:00;46;0;0;0
02.07.2016;14:00;15:00;48;0;0;0
02.07.2016;15:00;16:00;48;0;0;0
02.07.2016;16:00;17:00;46;0;0;0
02.07.2016;17:00;18:00;47;0;0;0
02.07.2016;18:00;19:00;49;0;0;0
02.07.2016;19:00;20:00;109;181;0;0
02.07.2016;20:00;21:00;121;176;0;0
02.07.2016;21:00;22:00;43;0;0;0
02.07.2016;22:00;23:00;45;0;0;0
02.07.2016;23:00;00:00;54;0;0;0
03.07.2016;00:00;01:00;55;0;0;0
03.07.2016;01:00;02:00;49;0;0;0
03.07.2016;02:00;03:00;49;0;0;0
03.07.2016;03:00;04:00;74;0;0;0
03.07.2016;04:00;05:00;71;0;0;0
03.07.2016;05:00;06:00;1;0;0;0
03.07.2016;06:00;07:00;0;0;0;0
03.07.2016;07:00;08:00;0;0;0;0
03.07.2016;08:00;09:00;0;0;0;0
03.07.2016;09:00;10:00;0;0;0;0
03.07.2016;10:00;11:00;0;0;0;0
03.07.2016;11:00;12:00;0;0;0;0
03.07.2016;12:00;13:00;0;0;0;0
03.07.2016;13:00;14:00;0;0;0;0
03.07.2016;14:00;15:00;0;0;0;0
03.07.2016;15:00;16:00;0;0;0;0
03.07.2016;16:00;17:00;0;0;0;0
03.07.2016;17:00;18:00;1;2;0;0
03.07.2016;18:00;19:00;85;138;0;0
03.07.2016;19:00;20:00;65;1;0;0
03.07.2016;20:00;21:00;138;228;229;0
03.07.2016;21:00;22:00;125;2;227;0
03.07.2016;22:00;23:00;198;232;232;199
03.07.2016;23:00;00:00;90;210;8;0
04.07.2016;00:00;01:00;71;199;0;0
04.07.2016;01:00;02:00;0;0;0;0
04.07.2016;02:00;03:00;0;0;0;0
04.07.2016;03:00;04:00;0;0;0;0
04.07.2016;04:00;05:00;0;0;0;0
04.07.2016;05:00;06:00;1;0;0;0
04.07.2016;06:00;07:00;114;0;0;0
04.07.2016;07:00;08:00;103;232;231;0
04.07.2016;08:00;09:00;181;233;234;182
04.07.2016;09:00;10:00;195;236;234;0
04.07.2016;10:00;11:00;101;17;49;0
04.07.2016;11:00;12:00;86;0;0;0
04.07.2016;12:00;13:00;93;0;56;0
04.07.2016;13:00;14:00;108;0;14;0
04.07.2016;14:00;15:00;95;0;0;0
04.07.2016;15:00;16:00;116;0;0;0
04.07.2016;16:00;17:00;113;56;55;0
04.07.2016;17:00;18:00;112;54;106;0
04.07.2016;18:00;19:00;124;219;219;0
04.07.2016;19:00;20:00;201;230;231;191
04.07.2016;20:00;21:00;207;233;233;207
04.07.2016;21:00;22:00;229;238;238;229
04.07.2016;22:00;23:00;205;220;220;207
04.07.2016;23:00;00:00;95;48;48;33
05.07.2016;00:00;01:00;88;0;0;0
05.07.2016;01:00;02:00;1;0;0;0
05.07.2016;02:00;03:00;0;0;0;0
05.07.2016;03:00;04:00;0;0;0;0
05.07.2016;04:00;05:00;0;0;0;0
05.07.2016;05:00;06:00;1;0;0;0
05.07.2016;06:00;07:00;86;9;4;4
05.07.2016;07:00;08:00;205;231;232;206
05.07.2016;08:00;09:00;204;228;229;205
05.07.2016;09:00;10:00;204;223;222;205
05.07.2016;10:00;11:00;165;203;203;75
05.07.2016;11:00;12:00;101;113;0;0
05.07.2016;12:00;13:00;95;0;0;0
05.07.2016;13:00;14:00;61;0;0;0
05.07.2016;14:00;15:00;44;0;0;0
05.07.2016;15:00;16:00;49;0;0;0
05.07.2016;16:00;17:00;56;0;0;0
05.07.2016;17:00;18:00;81;0;0;0
05.07.2016;18:00;19:00;53;0;0;0
05.07.2016;19:00;20:00;51;0;0;0
05.07.2016;20:00;21:00;53;0;0;0
05.07.2016;21:00;22:00;73;17;0;0
05.07.2016;22:00;23:00;86;0;0;0
05.07.2016;23:00;00:00;0;0;0;0
06.07.2016;00:00;01:00;0;0;0;0
06.07.2016;01:00;02:00;0;0;0;0
06.07.2016;02:00;03:00;0;0;0;0
06.07.2016;03:00;04:00;0;0;0;0
06.07.2016;04:00;05:00;0;0;0;0
06.07.2016;05:00;06:00;0;0;0;0
06.07.2016;06:00;07:00;1;0;0;0
06.07.2016;07:00;08:00;85;1;2;0
06.07.2016;08:00;09:00;70;52;52;0
06.07.2016;09:00;10:00;85;0;0;0
06.07.2016;10:00;11:00;92;4;0;0
06.07.2016;11:00;12:00;97;101;0;0
06.07.2016;12:00;13:00;79;0;0;0
06.07.2016;13:00;14:00;77;0;0;0
06.07.2016;14:00;15:00;84;0;0;0
06.07.2016;15:00;16:00;83;0;0;0
06.07.2016;16:00;17:00;99;4;0;0
06.07.2016;17:00;18:00;76;5;0;0
06.07.2016;18:00;19:00;121;62;0;57
06.07.2016;19:00;20:00;161;115;0;107
06.07.2016;20:00;21:00;134;109;33;109
06.07.2016;21:00;22:00;106;4;2;31
06.07.2016;22:00;23:00;128;65;0;53
06.07.2016;23:00;00:00;99;66;0;0
07.07.2016;00:00;01:00;0;0;0;0
07.07.2016;01:00;02:00;0;0;0;0
07.07.2016;02:00;03:00;0;0;0;0
07.07.2016;03:00;04:00;0;0;0;0
07.07.2016;04:00;05:00;0;0;0;0
07.07.2016;05:00;06:00;1;0;0;0
07.07.2016;06:00;07:00;113;69;0;0
07.07.2016;07:00;08:00;167;233;233;135
07.07.2016;08:00;09:00;173;179;211;109
07.07.2016;09:00;10:00;134;167;170;57
07.07.2016;10:00;11:00;108;0;58;0
07.07.2016;11:00;12:00;103;0;0;0
07.07.2016;12:00;13:00;98;0;0;0
07.07.2016;13:00;14:00;86;0;0;0
07.07.2016;14:00;15:00;83;0;0;0
07.07.2016;15:00;16:00;100;0;0;0
07.07.2016;16:00;17:00;88;0;0;0
07.07.2016;17:00;18:00;122;60;60;43
07.07.2016;18:00;19:00;125;66;101;64
07.07.2016;19:00;20:00;210;230;231;211
07.07.2016;20:00;21:00;191;225;225;182
07.07.2016;21:00;22:00;158;161;209;26
07.07.2016;22:00;23:00;168;206;206;169
07.07.2016;23:00;00:00;138;199;199;59
08.07.2016;00:00;01:00;84;166;43;0
08.07.2016;01:00;02:00;0;0;0;0
08.07.2016;02:00;03:00;0;0;0;0
08.07.2016;03:00;04:00;0;0;0;0
08.07.2016;04:00;05:00;0;0;0;0
08.07.2016;05:00;06:00;1;0;0;0
08.07.2016;06:00;07:00;50;0;2;0
08.07.2016;07:00;08:00;206;233;234;207
08.07.2016;08:00;09:00;218;233;234;219
08.07.2016;09:00;10:00;195;216;216;94
08.07.2016;10:00;11:00;187;158;207;0
08.07.2016;11:00;12:00;84;0;0;0
08.07.2016;12:00;13:00;76;0;0;0
08.07.2016;13:00;14:00;96;0;28;21
08.07.2016;14:00;15:00;47;0;0;0
08.07.2016;15:00;16:00;46;0;0;0
08.07.2016;16:00;17:00;63;0;0;0
08.07.2016;17:00;18:00;86;0;0;45
08.07.2016;18:00;19:00;77;0;0;16
08.07.2016;19:00;20:00;77;0;0;26
08.07.2016;20:00;21:00;72;0;0;7
08.07.2016;21:00;22:00;64;0;0;0
08.07.2016;22:00;23:00;40;0;0;59
08.07.2016;23:00;00:00;112;0;0;113
09.07.2016;00:00;01:00;0;0;0;49
09.07.2016;01:00;02:00;0;0;0;60
09.07.2016;02:00;03:00;0;0;13;92
09.07.2016;03:00;04:00;0;0;14;91
09.07.2016;04:00;05:00;0;0;0;80
09.07.2016;05:00;06:00;0;0;0;78
09.07.2016;06:00;07:00;0;0;117;89
09.07.2016;07:00;08:00;0;0;116;114
09.07.2016;08:00;09:00;0;0;0;48
09.07.2016;09:00;10:00;21;0;0;22
09.07.2016;10:00;11:00;1;0;0;0
09.07.2016;11:00;12:00;0;0;0;0
09.07.2016;12:00;13:00;0;0;0;0
09.07.2016;13:00;14:00;0;0;0;0
09.07.2016;14:00;15:00;0;0;0;0
09.07.2016;15:00;16:00;0;0;0;0
09.07.2016;16:00;17:00;1;0;0;0
09.07.2016;17:00;18:00;99;61;60;54
09.07.2016;18:00;19:00;177;223;225;178
09.07.2016;19:00;20:00;222;243;244;223
09.07.2016;20:00;21:00;216;232;232;217
09.07.2016;21:00;22:00;205;221;221;205
09.07.2016;22:00;23:00;226;225;225;226
09.07.2016;23:00;00:00;187;201;200;187
10.07.2016;00:00;01:00;80;85;5;0
10.07.2016;01:00;02:00;0;0;0;0
10.07.2016;02:00;03:00;0;0;0;0
10.07.2016;03:00;04:00;0;0;0;0
10.07.2016;04:00;05:00;0;0;0;0
10.07.2016;05:00;06:00;0;0;0;0
10.07.2016;06:00;07:00;0;0;0;0
10.07.2016;07:00;08:00;0;0;0;0
10.07.2016;08:00;09:00;0;0;0;0
10.07.2016;09:00;10:00;0;0;0;0
10.07.2016;10:00;11:00;0;0;0;0
10.07.2016;11:00;12:00;0;0;0;0
10.07.2016;12:00;13:00;0;0;0;0
10.07.2016;13:00;14:00;0;0;0;0
10.07.2016;14:00;15:00;0;0;0;0
10.07.2016;15:00;16:00;0;0;0;0
10.07.2016;16:00;17:00;0;0;0;0
10.07.2016;17:00;18:00;63;58;0;0
10.07.2016;18:00;19:00;171;243;148;71
10.07.2016;19:00;20:00;143;230;116;63
10.07.2016;20:00;21:00;222;243;245;224
10.07.2016;21:00;22:00;228;244;244;230
10.07.2016;22:00;23:00;201;229;229;173
10.07.2016;23:00;00:00;110;55;56;46
11.07.2016;00:00;01:00;76;0;0;0
11.07.2016;01:00;02:00;19;0;0;0
11.07.2016;02:00;03:00;0;0;0;0
11.07.2016;03:00;04:00;0;0;0;0
11.07.2016;04:00;05:00;0;0;0;0
11.07.2016;05:00;06:00;36;0;0;0
11.07.2016;06:00;07:00;98;0;0;0
11.07.2016;07:00;08:00;195;232;232;195
11.07.2016;08:00;09:00;178;221;223;163
11.07.2016;09:00;10:00;138;200;170;0
11.07.2016;10:00;11:00;69;133;0;0
11.07.2016;11:00;12:00;121;113;0;0
11.07.2016;12:00;13:00;85;163;0;0
11.07.2016;13:00;14:00;100;178;0;0
11.07.2016;14:00;15:00;103;142;0;0
11.07.2016;15:00;16:00;66;69;0;0
11.07.2016;16:00;17:00;79;89;0;0
11.07.2016;17:00;18:00;89;56;0;0
11.07.2016;18:00;19:00;89;57;56;0
11.07.2016;19:00;20:00;75;56;56;0
11.07.2016;20:00;21:00;127;1;0;0
11.07.2016;21:00;22:00;68;0;0;0
11.07.2016;22:00;23:00;71;92;0;0
11.07.2016;23:00;00:00;57;46;0;0
12.07.2016;00:00;01:00;0;0;0;0
12.07.2016;01:00;02:00;0;0;0;0
12.07.2016;02:00;03:00;0;0;0;0
12.07.2016;03:00;04:00;0;0;0;0
12.07.2016;04:00;05:00;0;0;0;0
12.07.2016;05:00;06:00;0;0;0;0
12.07.2016;06:00;07:00;53;47;0;0
12.07.2016;07:00;08:00;84;57;0;1
12.07.2016;08:00;09:00;168;240;241;215
12.07.2016;09:00;10:00;0;147;40;131
12.07.2016;10:00;11:00;0;8;63;77
12.07.2016;11:00;12:00;0;0;0;89
12.07.2016;12:00;13:00;0;0;24;70
12.07.2016;13:00;14:00;0;98;97;110
12.07.2016;14:00;15:00;0;0;116;74
12.07.2016;15:00;16:00;0;0;99;101
12.07.2016;16:00;17:00;0;80;103;108
12.07.2016;17:00;18:00;0;0;84;99
12.07.2016;18:00;19:00;0;166;107;96
12.07.2016;19:00;20:00;157;214;213;165
12.07.2016;20:00;21:00;164;210;209;164
12.07.2016;21:00;22:00;0;0;1;69
12.07.2016;22:00;23:00;0;0;59;105
12.07.2016;23:00;00:00;28;53;53;90
13.07.2016;00:00;01:00;55;0;0;0
13.07.2016;01:00;02:00;49;0;0;0
13.07.2016;02:00;03:00;59;0;0;0
13.07.2016;03:00;04:00;44;0;0;0
13.07.2016;04:00;05:00;73;0;0;0
13.07.2016;05:00;06:00;39;0;0;0
13.07.2016;06:00;07:00;53;0;0;0
13.07.2016;07:00;08:00;205;229;226;164
13.07.2016;08:00;09:00;175;216;217;157
13.07.2016;09:00;10:00;178;163;160;83
13.07.2016;10:00;11:00;153;92;0;131
13.07.2016;11:00;12:00;59;2;0;0
13.07.2016;12:00;13:00;57;0;0;0
13.07.2016;13:00;14:00;46;0;0;0
13.07.2016;14:00;15:00;65;0;0;0
13.07.2016;15:00;16:00;45;0;0;0
13.07.2016;16:00;17:00;53;0;0;0
13.07.2016;17:00;18:00;74;0;0;0
13.07.2016;18:00;19:00;137;0;0;0
13.07.2016;19:00;20:00;158;23;0;0
13.07.2016;20:00;21:00;85;117;34;0
13.07.2016;21:00;22:00;86;64;0;0
13.07.2016;22:00;23:00;69;0;0;0
13.07.2016;23:00;00:00;54;0;0;0
14.07.2016;00:00;01:00;47;0;0;0
14.07.2016;01:00;02:00;1;0;0;0
14.07.2016;02:00;03:00;0;0;0;0
14.07.2016;03:00;04:00;0;0;0;0
14.07.2016;04:00;05:00;0;0;0;0
14.07.2016;05:00;06:00;0;0;0;0
14.07.2016;06:00;07:00;43;0;0;0
14.07.2016;07:00;08:00;145;1;155;0
14.07.2016;08:00;09:00;202;226;226;159
14.07.2016;09:00;10:00;119;161;194;0
14.07.2016;10:00;11:00;50;0;2;0
14.07.2016;11:00;12:00;80;0;0;0
14.07.2016;12:00;13:00;108;0;0;0
14.07.2016;13:00;14:00;53;0;0;0
14.07.2016;14:00;15:00;28;0;0;73
14.07.2016;15:00;16:00;0;0;0;72
14.07.2016;16:00;17:00;0;0;0;108
14.07.2016;17:00;18:00;0;0;27;61
14.07.2016;18:00;19:00;0;0;45;98
14.07.2016;19:00;20:00;0;0;0;43
14.07.2016;20:00;21:00;0;0;11;105
14.07.2016;21:00;22:00;0;0;0;42
14.07.2016;22:00;23:00;0;0;0;49
14.07.2016;23:00;00:00;0;0;0;59
15.07.2016;00:00;01:00;0;0;0;1
15.07.2016;01:00;02:00;0;0;0;0
15.07.2016;02:00;03:00;0;0;0;0
15.07.2016;03:00;04:00;0;0;0;0
15.07.2016;04:00;05:00;0;0;0;0
15.07.2016;05:00;06:00;0;0;0;0
15.07.2016;06:00;07:00;0;0;0;0
15.07.2016;07:00;08:00;44;0;0;0
15.07.2016;08:00;09:00;194;0;236;194
15.07.2016;09:00;10:00;0;0;2;60
15.07.2016;10:00;11:00;0;0;154;107
15.07.2016;11:00;12:00;0;0;44;100
15.07.2016;12:00;13:00;107;219;219;164
15.07.2016;13:00;14:00;1;2;3;46
15.07.2016;14:00;15:00;0;0;0;40
15.07.2016;15:00;16:00;0;0;0;51
15.07.2016;16:00;17:00;0;0;0;55
15.07.2016;17:00;18:00;0;0;0;63
15.07.2016;18:00;19:00;176;55;194;185
15.07.2016;19:00;20:00;194;226;227;195
15.07.2016;20:00;21:00;203;223;223;203
15.07.2016;21:00;22:00;186;208;208;186
15.07.2016;22:00;23:00;180;199;199;181
15.07.2016;23:00;00:00;89;100;6;0
16.07.2016;00:00;01:00;41;0;0;0
16.07.2016;01:00;02:00;46;0;0;0
16.07.2016;02:00;03:00;46;0;0;0
16.07.2016;03:00;04:00;44;0;0;0
16.07.2016;04:00;05:00;42;0;0;0
16.07.2016;05:00;06:00;42;0;0;0
16.07.2016;06:00;07:00;105;163;0;0
16.07.2016;07:00;08:00;45;2;0;0
16.07.2016;08:00;09:00;44;0;0;0
16.07.2016;09:00;10:00;46;0;0;0
16.07.2016;10:00;11:00;68;0;0;0
16.07.2016;11:00;12:00;69;0;0;0
16.07.2016;12:00;13:00;1;0;0;0
16.07.2016;13:00;14:00;0;0;0;0
16.07.2016;14:00;15:00;0;0;0;0
16.07.2016;15:00;16:00;0;0;0;0
16.07.2016;16:00;17:00;1;0;0;0
16.07.2016;17:00;18:00;77;0;0;0
16.07.2016;18:00;19:00;116;2;0;0
16.07.2016;19:00;20:00;193;217;217;0
16.07.2016;20:00;21:00;188;210;209;77
16.07.2016;21:00;22:00;162;189;189;163
16.07.2016;22:00;23:00;165;184;184;165
16.07.2016;23:00;00:00;88;5;3;0
17.07.2016;00:00;01:00;86;0;0;0
17.07.2016;01:00;02:00;79;0;0;0
17.07.2016;02:00;03:00;77;0;0;0
17.07.2016;03:00;04:00;54;0;0;0
17.07.2016;04:00;05:00;43;0;0;0
17.07.2016;05:00;06:00;1;0;0;0
17.07.2016;06:00;07:00;0;0;0;0
17.07.2016;07:00;08:00;0;0;0;0
17.07.2016;08:00;09:00;0;0;0;0
17.07.2016;09:00;10:00;0;0;0;0
17.07.2016;10:00;11:00;0;0;0;0
17.07.2016;11:00;12:00;0;0;0;0
17.07.2016;12:00;13:00;0;0;0;0
17.07.2016;13:00;14:00;0;0;0;0
17.07.2016;14:00;15:00;0;0;0;0
17.07.2016;15:00;16:00;0;0;0;0
17.07.2016;16:00;17:00;0;0;0;0
17.07.2016;17:00;18:00;1;0;0;0
17.07.2016;18:00;19:00;116;159;0;0
17.07.2016;19:00;20:00;96;57;0;0
17.07.2016;20:00;21:00;99;229;228;0
17.07.2016;21:00;22:00;95;226;225;0
17.07.2016;22:00;23:00;124;223;223;0
17.07.2016;23:00;00:00;71;2;0;47
18.07.2016;00:00;01:00;42;0;0;15
18.07.2016;01:00;02:00;45;0;0;15
18.07.2016;02:00;03:00;47;0;0;15
18.07.2016;03:00;04:00;52;0;0;15
18.07.2016;04:00;05:00;64;0;0;15
18.07.2016;05:00;06:00;51;0;0;15
18.07.2016;06:00;07:00;88;4;0;0
18.07.2016;07:00;08:00;173;235;222;172
18.07.2016;08:00;09:00;151;224;224;152
18.07.2016;09:00;10:00;159;80;65;160
18.07.2016;10:00;11:00;110;0;7;99
18.07.2016;11:00;12:00;74;0;0;18
18.07.2016;12:00;13:00;74;0;0;12
18.07.2016;13:00;14:00;77;0;0;17
18.07.2016;14:00;15:00;96;0;0;0
18.07.2016;15:00;16:00;119;0;0;0
18.07.2016;16:00;17:00;104;0;20;22
18.07.2016;17:00;18:00;90;48;49;0
18.07.2016;18:00;19:00;112;61;96;52
18.07.2016;19:00;20:00;198;225;226;200
18.07.2016;20:00;21:00;184;220;220;185
18.07.2016;21:00;22:00;186;217;217;187
18.07.2016;22:00;23:00;102;53;168;43
18.07.2016;23:00;00:00;73;0;14;0
19.07.2016;00:00;01:00;0;0;0;0
19.07.2016;01:00;02:00;0;0;0;0
19.07.2016;02:00;03:00;0;0;0;0
19.07.2016;03:00;04:00;0;0;0;0
19.07.2016;04:00;05:00;0;0;0;0
19.07.2016;05:00;06:00;1;0;0;0
19.07.2016;06:00;07:00;59;1;0;0
19.07.2016;07:00;08:00;87;194;2;0
19.07.2016;08:00;09:00;181;171;170;173
19.07.2016;09:00;10:00;116;90;20;101
19.07.2016;10:00;11:00;102;138;58;24
19.07.2016;11:00;12:00;112;56;0;114
19.07.2016;12:00;13:00;64;0;0;51
19.07.2016;13:00;14:00;81;0;0;52
19.07.2016;14:00;15:00;97;0;0;9
19.07.2016;15:00;16:00;106;0;0;70
19.07.2016;16:00;17:00;103;0;0;84
19.07.2016;17:00;18:00;138;93;44;138
19.07.2016;18:00;19:00;104;0;0;63
19.07.2016;19:00;20:00;109;89;19;111
19.07.2016;20:00;21:00;180;204;189;179
19.07.2016;21:00;22:00;153;141;3;153
19.07.2016;22:00;23:00;124;90;0;66
19.07.2016;23:00;00:00;82;0;0;0
20.07.2016;00:00;01:00;0;0;0;0
20.07.2016;01:00;02:00;0;0;0;0
20.07.2016;02:00;03:00;0;0;0;0
20.07.2016;03:00;04:00;0;0;0;0
20.07.2016;04:00;05:00;0;0;0;0
20.07.2016;05:00;06:00;0;0;0;0
20.07.2016;06:00;07:00;57;4;5;0
20.07.2016;07:00;08:00;181;220;220;148
20.07.2016;08:00;09:00;165;169;168;166
20.07.2016;09:00;10:00;114;54;0;71
20.07.2016;10:00;11:00;105;54;0;52
20.07.2016;11:00;12:00;96;30;0;69
20.07.2016;12:00;13:00;105;132;0;41
20.07.2016;13:00;14:00;81;0;0;56
20.07.2016;14:00;15:00;81;0;0;39
20.07.2016;15:00;16:00;89;35;0;30
20.07.2016;16:00;17:00;90;0;0;52
20.07.2016;17:00;18:00;120;89;47;102
20.07.2016;18:00;19:00;133;95;43;123
20.07.2016;19:00;20:00;123;178;178;123
20.07.2016;20:00;21:00;111;91;47;110
20.07.2016;21:00;22:00;80;0;0;7
20.07.2016;22:00;23:00;75;0;0;0
20.07.2016;23:00;00:00;69;0;0;0
21.07.2016;00:00;01:00;1;0;0;0
21.07.2016;01:00;02:00;0;0;0;0
21.07.2016;02:00;03:00;0;0;0;0
21.07.2016;03:00;04:00;0;0;0;0
21.07.2016;04:00;05:00;0;0;0;0
21.07.2016;05:00;06:00;0;0;0;0
21.07.2016;06:00;07:00;0;0;0;0
21.07.2016;07:00;08:00;99;2;0;17
21.07.2016;08:00;09:00;171;220;82;171
21.07.2016;09:00;10:00;196;226;226;197
21.07.2016;10:00;11:00;101;2;0;102
21.07.2016;11:00;12:00;126;0;0;126
21.07.2016;12:00;13:00;84;45;0;8
21.07.2016;13:00;14:00;80;0;0;38
21.07.2016;14:00;15:00;123;0;0;123
21.07.2016;15:00;16:00;121;144;0;122
21.07.2016;16:00;17:00;91;25;0;105
21.07.2016;17:00;18:00;94;0;0;95
21.07.2016;18:00;19:00;105;174;0;105
21.07.2016;19:00;20:00;108;182;0;109
21.07.2016;20:00;21:00;106;179;156;107
21.07.2016;21:00;22:00;78;2;0;79
21.07.2016;22:00;23:00;75;0;0;31
21.07.2016;23:00;00:00;59;4;0;0
22.07.2016;00:00;01:00;0;0;0;0
22.07.2016;01:00;02:00;0;0;0;0
22.07.2016;02:00;03:00;0;0;0;0
22.07.2016;03:00;04:00;0;0;0;0
22.07.2016;04:00;05:00;0;0;0;0
22.07.2016;05:00;06:00;0;0;0;0
22.07.2016;06:00;07:00;10;0;0;0
22.07.2016;07:00;08:00;126;210;0;0
22.07.2016;08:00;09:00;153;209;207;140
22.07.2016;09:00;10:00;142;188;188;123
22.07.2016;10:00;11:00;68;112;109;0
22.07.2016;11:00;12:00;79;32;0;0
22.07.2016;12:00;13:00;85;55;0;4
22.07.2016;13:00;14:00;93;0;0;40
22.07.2016;14:00;15:00;106;71;0;107
22.07.2016;15:00;16:00;106;0;0;79
22.07.2016;16:00;17:00;90;0;0;90
22.07.2016;17:00;18:00;87;31;0;29
22.07.2016;18:00;19:00;108;0;0;47
22.07.2016;19:00;20:00;99;0;164;99
22.07.2016;20:00;21:00;89;0;0;20
22.07.2016;21:00;22:00;72;0;0;0
22.07.2016;22:00;23:00;91;0;0;0
22.07.2016;23:00;00:00;59;0;0;0
23.07.2016;00:00;01:00;44;0;0;0
23.07.2016;01:00;02:00;45;0;0;0
23.07.2016;02:00;03:00;45;0;0;0
23.07.2016;03:00;04:00;43;0;0;0
23.07.2016;04:00;05:00;43;0;0;0
23.07.2016;05:00;06:00;43;0;0;0
23.07.2016;06:00;07:00;44;0;0;0
23.07.2016;07:00;08:00;64;0;0;0
23.07.2016;08:00;09:00;61;0;0;0
23.07.2016;09:00;10:00;100;0;0;0
23.07.2016;10:00;11:00;92;0;0;0
23.07.2016;11:00;12:00;84;0;0;0
23.07.2016;12:00;13:00;52;0;0;0
23.07.2016;13:00;14:00;74;0;0;0
23.07.2016;14:00;15:00;64;0;0;0
23.07.2016;15:00;16:00;77;0;0;0
23.07.2016;16:00;17:00;67;0;0;0
23.07.2016;17:00;18:00;99;46;0;0
23.07.2016;18:00;19:00;113;54;0;0
23.07.2016;19:00;20:00;84;0;0;0
23.07.2016;20:00;21:00;70;0;0;0
23.07.2016;21:00;22:00;90;0;0;0
23.07.2016;22:00;23:00;144;182;173;0
23.07.2016;23:00;00:00;64;1;0;8
24.07.2016;00:00;01:00;62;0;0;0
24.07.2016;01:00;02:00;62;0;0;0
24.07.2016;02:00;03:00;63;0;0;0
24.07.2016;03:00;04:00;0;0;0;0
24.07.2016;04:00;05:00;0;0;0;0
24.07.2016;05:00;06:00;0;0;0;0
24.07.2016;06:00;07:00;0;0;0;0
24.07.2016;07:00;08:00;0;0;0;0
24.07.2016;08:00;09:00;0;0;0;0
24.07.2016;09:00;10:00;0;0;0;0
24.07.2016;10:00;11:00;0;0;0;0
24.07.2016;11:00;12:00;0;0;0;0
24.07.2016;12:00;13:00;0;0;0;0
24.07.2016;13:00;14:00;0;0;0;0
24.07.2016;14:00;15:00;0;0;0;0
24.07.2016;15:00;16:00;0;0;0;0
24.07.2016;16:00;17:00;0;0;0;0
24.07.2016;17:00;18:00;13;0;0;0
24.07.2016;18:00;19:00;112;15;0;0
24.07.2016;19:00;20:00;140;4;0;0
24.07.2016;20:00;21:00;132;2;228;0
24.07.2016;21:00;22:00;190;233;233;0
24.07.2016;22:00;23:00;157;226;174;0
24.07.2016;23:00;00:00;63;2;0;0
25.07.2016;00:00;01:00;70;0;0;0
25.07.2016;01:00;02:00;65;0;0;0
25.07.2016;02:00;03:00;61;0;0;0
25.07.2016;03:00;04:00;58;0;0;0
25.07.2016;04:00;05:00;55;0;0;0
25.07.2016;05:00;06:00;57;0;0;0
25.07.2016;06:00;07:00;56;0;0;0
25.07.2016;07:00;08:00;102;192;0;4
25.07.2016;08:00;09:00;152;168;235;153
25.07.2016;09:00;10:00;212;0;239;212
25.07.2016;10:00;11:00;82;0;0;42
25.07.2016;11:00;12:00;102;0;0;103
25.07.2016;12:00;13:00;107;0;0;108
25.07.2016;13:00;14:00;99;0;0;59
25.07.2016;14:00;15:00;107;0;94;43
25.07.2016;15:00;16:00;111;0;193;0
25.07.2016;16:00;17:00;79;0;150;0
25.07.2016;17:00;18:00;87;0;58;82
25.07.2016;18:00;19:00;144;137;194;144
25.07.2016;19:00;20:00;178;216;216;178
25.07.2016;20:00;21:00;163;206;206;163
25.07.2016;21:00;22:00;76;2;2;11
25.07.2016;22:00;23:00;79;136;26;0
25.07.2016;23:00;00:00;106;47;0;0
26.07.2016;00:00;01:00;50;0;0;0
26.07.2016;01:00;02:00;48;0;0;0
26.07.2016;02:00;03:00;47;0;0;0
26.07.2016;03:00;04:00;45;0;0;0
26.07.2016;04:00;05:00;45;0;0;0
26.07.2016;05:00;06:00;157;0;0;0
26.07.2016;06:00;07:00;122;38;0;0
26.07.2016;07:00;08:00;102;203;199;0
26.07.2016;08:00;09:00;166;216;214;0
26.07.2016;09:00;10:00;140;199;198;0
26.07.2016;10:00;11:00;128;105;2;0
26.07.2016;11:00;12:00;98;81;0;0
26.07.2016;12:00;13:00;88;0;0;15
26.07.2016;13:00;14:00;88;0;0;28
26.07.2016;14:00;15:00;88;0;0;0
26.07.2016;15:00;16:00;71;0;0;0
26.07.2016;16:00;17:00;52;0;0;0
26.07.2016;17:00;18:00;137;0;0;54
26.07.2016;18:00;19:00;61;0;0;1
26.07.2016;19:00;20:00;118;13;0;119
26.07.2016;20:00;21:00;146;30;0;148
26.07.2016;21:00;22:00;79;0;0;36
26.07.2016;22:00;23:00;98;0;0;71
26.07.2016;23:00;00:00;70;0;0;0
27.07.2016;00:00;01:00;1;0;0;0
27.07.2016;01:00;02:00;0;0;0;0
27.07.2016;02:00;03:00;0;0;0;0
27.07.2016;03:00;04:00;0;0;0;0
27.07.2016;04:00;05:00;0;0;0;0
27.07.2016;05:00;06:00;0;0;0;0
27.07.2016;06:00;07:00;0;0;0;0
