Datum;Anfang;Ende;Generation_DE D [MW] Originalauflösungen;Generation_DE C [MW] Originalauflösungen;Generation_DE E [MW] Originalauflösungen;Generation_DE Weisweiler G VGT [MW] Originalauflösungen;Generation_DE Weisweiler H VGT [MW] Originalauflösungen;Generation_DE Weisweiler F [MW] Originalauflösungen;Generation_DE Weisweiler G [MW] Originalauflösungen;Generation_DE Weisweiler H [MW] Originalauflösungen
03.01.2023;22:00;23:00;-;-;-;0;0;101;645;655
03.01.2023;23:00;00:00;-;-;-;0;0;92;378;477
04.01.2023;00:00;01:00;-;-;-;0;0;93;240;244
04.01.2023;01:00;02:00;-;-;-;0;0;94;244;242
04.01.2023;02:00;03:00;-;-;-;0;0;94;244;246
04.01.2023;03:00;04:00;-;-;-;0;0;94;243;245
04.01.2023;04:00;05:00;-;-;-;0;0;95;244;244
04.01.2023;05:00;06:00;-;-;-;0;0;94;244;268
04.01.2023;06:00;07:00;-;-;-;0;0;96;243;273
04.01.2023;07:00;08:00;-;-;-;0;0;98;244;271
04.01.2023;08:00;09:00;-;-;-;0;0;98;241;271
04.01.2023;09:00;10:00;-;-;-;0;0;97;242;272
04.01.2023;10:00;11:00;-;-;-;0;0;101;241;267
04.01.2023;11:00;12:00;-;-;-;0;0;95;241;267
04.01.2023;12:00;13:00;-;-;-;0;0;94;242;253
04.01.2023;13:00;14:00;-;-;-;0;0;94;241;248
04.01.2023;14:00;15:00;-;-;-;0;0;91;241;248
04.01.2023;15:00;16:00;-;-;-;0;0;93;250;261
04.01.2023;16:00;17:00;-;-;-;0;0;92;260;266
04.01.2023;17:00;18:00;-;-;-;0;0;93;260;268
04.01.2023;18:00;19:00;-;-;-;0;0;94;261;270
04.01.2023;19:00;20:00;-;-;-;0;0;93;260;269
04.01.2023;20:00;21:00;-;-;-;0;0;5;260;275
04.01.2023;21:00;22:00;-;-;-;0;0;0;261;275
04.01.2023;22:00;23:00;-;-;-;0;0;0;261;274
04.01.2023;23:00;00:00;-;-;-;0;0;0;251;283
05.01.2023;00:00;01:00;-;-;-;0;0;0;412;448
05.01.2023;01:00;02:00;-;-;-;0;0;0;441;474
05.01.2023;02:00;03:00;-;-;-;0;0;0;441;474
05.01.2023;03:00;04:00;-;-;-;0;0;0;441;474
05.01.2023;04:00;05:00;-;-;-;0;0;0;440;474
05.01.2023;05:00;06:00;-;-;-;0;0;0;440;473
05.01.2023;06:00;07:00;-;-;-;0;0;0;469;495
05.01.2023;07:00;08:00;-;-;-;0;0;0;629;626
05.01.2023;08:00;09:00;-;-;-;0;0;0;658;650
05.01.2023;09:00;10:00;-;-;-;0;0;0;656;653
05.01.2023;10:00;11:00;-;-;-;0;0;0;652;654
05.01.2023;11:00;12:00;-;-;-;0;0;0;655;655
05.01.2023;12:00;13:00;-;-;-;0;0;0;653;658
05.01.2023;13:00;14:00;-;-;-;0;0;0;649;660
05.01.2023;14:00;15:00;-;-;-;0;0;0;650;599
05.01.2023;15:00;16:00;-;-;-;0;0;0;650;636
05.01.2023;16:00;17:00;-;-;-;0;0;0;652;658
05.01.2023;17:00;18:00;-;-;-;0;0;0;646;655
05.01.2023;18:00;19:00;-;-;-;0;0;0;652;655
05.01.2023;19:00;20:00;-;-;-;0;0;0;653;657
05.01.2023;20:00;21:00;-;-;-;0;0;0;651;655
05.01.2023;21:00;22:00;-;-;-;0;0;0;650;654
05.01.2023;22:00;23:00;-;-;-;0;0;0;647;659
05.01.2023;23:00;00:00;-;-;-;0;0;0;649;657
06.01.2023;00:00;01:00;-;-;-;0;0;0;648;658
06.01.2023;01:00;02:00;-;-;-;0;0;0;650;659
06.01.2023;02:00;03:00;-;-;-;0;0;0;648;658
06.01.2023;03:00;04:00;-;-;-;0;0;0;603;612
06.01.2023;04:00;05:00;-;-;-;0;0;0;558;578
06.01.2023;05:00;06:00;-;-;-;0;0;0;638;649
06.01.2023;06:00;07:00;-;-;-;0;0;0;652;654
06.01.2023;07:00;08:00;-;-;-;0;0;0;650;658
06.01.2023;08:00;09:00;-;-;-;0;0;0;650;655
06.01.2023;09:00;10:00;-;-;-;0;0;0;649;657
06.01.2023;10:00;11:00;-;-;-;0;0;0;651;657
06.01.2023;11:00;12:00;-;-;-;0;0;0;650;657
06.01.2023;12:00;13:00;-;-;-;0;0;0;652;659
06.01.2023;13:00;14:00;-;-;-;0;0;0;653;657
06.01.2023;14:00;15:00;-;-;-;0;0;0;653;656
06.01.2023;15:00;16:00;-;-;-;0;0;0;652;658
06.01.2023;16:00;17:00;-;-;-;0;0;0;649;658
06.01.2023;17:00;18:00;-;-;-;0;0;0;651;656
06.01.2023;18:00;19:00;-;-;-;0;0;0;645;656
06.01.2023;19:00;20:00;-;-;-;0;0;0;648;657
06.01.2023;20:00;21:00;-;-;-;0;0;0;650;656
06.01.2023;21:00;22:00;-;-;-;0;0;0;645;652
06.01.2023;22:00;23:00;-;-;-;0;0;0;645;657
06.01.2023;23:00;00:00;-;-;-;0;0;0;481;413
07.01.2023;00:00;01:00;-;-;-;0;0;0;257;269
07.01.2023;01:00;02:00;-;-;-;0;0;0;249;277
07.01.2023;02:00;03:00;-;-;-;0;0;0;248;274
07.01.2023;03:00;04:00;-;-;-;0;0;0;246;274
07.01.2023;04:00;05:00;-;-;-;0;0;69;245;272
07.01.2023;05:00;06:00;-;-;-;0;0;84;86;263
07.01.2023;06:00;07:00;-;-;-;0;0;96;0;310
07.01.2023;07:00;08:00;-;-;-;0;0;101;0;606
07.01.2023;08:00;09:00;-;-;-;0;0;0;0;653
07.01.2023;09:00;10:00;-;-;-;0;0;0;0;649
07.01.2023;10:00;11:00;-;-;-;0;0;0;0;652
07.01.2023;11:00;12:00;-;-;-;0;0;0;0;650
07.01.2023;12:00;13:00;-;-;-;0;0;0;0;645
07.01.2023;13:00;14:00;-;-;-;0;0;0;0;559
07.01.2023;14:00;15:00;-;-;-;0;0;0;0;531
07.01.2023;15:00;16:00;-;-;-;0;0;0;0;634
07.01.2023;16:00;17:00;-;-;-;0;0;0;0;642
07.01.2023;17:00;18:00;-;-;-;0;0;0;174;663
07.01.2023;18:00;19:00;-;-;-;0;0;0;305;654
07.01.2023;19:00;20:00;-;-;-;0;0;0;257;432
07.01.2023;20:00;21:00;-;-;-;0;0;0;240;243
07.01.2023;21:00;22:00;-;-;-;0;0;0;240;243
07.01.2023;22:00;23:00;-;-;-;0;0;0;240;244
07.01.2023;23:00;00:00;-;-;-;0;0;0;241;246
08.01.2023;00:00;01:00;-;-;-;0;0;0;240;268
08.01.2023;01:00;02:00;-;-;-;0;0;0;240;274
08.01.2023;02:00;03:00;-;-;-;0;0;0;241;268
08.01.2023;03:00;04:00;-;-;-;0;0;0;241;274
08.01.2023;04:00;05:00;-;-;-;0;0;0;240;269
08.01.2023;05:00;06:00;-;-;-;0;0;0;240;270
08.01.2023;06:00;07:00;-;-;-;0;0;0;240;272
08.01.2023;07:00;08:00;-;-;-;0;0;0;241;271
08.01.2023;08:00;09:00;-;-;-;0;0;0;240;272
08.01.2023;09:00;10:00;-;-;-;0;0;0;239;272
08.01.2023;10:00;11:00;-;-;-;0;0;0;311;270
08.01.2023;11:00;12:00;-;-;-;0;0;0;322;273
08.01.2023;12:00;13:00;-;-;-;0;0;0;321;272
08.01.2023;13:00;14:00;-;-;-;0;0;0;321;271
08.01.2023;14:00;15:00;-;-;-;0;0;0;322;271
08.01.2023;15:00;16:00;-;-;-;0;0;0;320;271
08.01.2023;16:00;17:00;-;-;-;0;0;0;321;272
08.01.2023;17:00;18:00;-;-;-;0;0;0;321;269
08.01.2023;18:00;19:00;-;-;-;0;0;0;319;270
08.01.2023;19:00;20:00;-;-;-;0;0;78;321;272
08.01.2023;20:00;21:00;-;-;-;0;0;92;322;272
08.01.2023;21:00;22:00;-;-;-;0;0;93;322;270
08.01.2023;22:00;23:00;-;-;-;0;0;101;322;271
08.01.2023;23:00;00:00;-;-;-;0;0;104;320;271
09.01.2023;00:00;01:00;-;-;-;0;0;94;247;271
09.01.2023;01:00;02:00;-;-;-;0;0;83;241;271
09.01.2023;02:00;03:00;-;-;-;0;0;86;242;274
09.01.2023;03:00;04:00;-;-;-;0;0;90;242;270
09.01.2023;04:00;05:00;-;-;-;0;0;89;247;297
09.01.2023;05:00;06:00;-;-;-;0;0;190;253;314
09.01.2023;06:00;07:00;-;-;-;0;0;203;305;452
09.01.2023;07:00;08:00;-;-;-;0;0;254;326;658
09.01.2023;08:00;09:00;-;-;-;0;0;286;323;650
09.01.2023;09:00;10:00;-;-;-;0;0;270;323;651
09.01.2023;10:00;11:00;-;-;-;0;0;132;323;654
09.01.2023;11:00;12:00;-;-;-;0;0;91;324;658
09.01.2023;12:00;13:00;-;-;-;0;0;90;324;660
09.01.2023;13:00;14:00;-;-;-;0;0;90;324;660
09.01.2023;14:00;15:00;-;-;-;0;0;90;324;660
09.01.2023;15:00;16:00;-;-;-;0;0;91;323;661
09.01.2023;16:00;17:00;-;-;-;0;0;91;323;660
09.01.2023;17:00;18:00;-;-;-;0;0;91;324;659
09.01.2023;18:00;19:00;-;-;-;0;0;89;323;660
09.01.2023;19:00;20:00;-;-;-;0;0;88;324;663
09.01.2023;20:00;21:00;-;-;-;0;0;89;324;664
09.01.2023;21:00;22:00;-;-;-;0;0;88;330;664
09.01.2023;22:00;23:00;-;-;-;0;0;87;333;662
09.01.2023;23:00;00:00;-;-;-;0;0;86;333;661
10.01.2023;00:00;01:00;-;-;-;0;0;85;333;661
10.01.2023;01:00;02:00;-;-;-;0;0;87;333;663
10.01.2023;02:00;03:00;-;-;-;0;0;87;331;660
10.01.2023;03:00;04:00;-;-;-;0;0;87;333;662
10.01.2023;04:00;05:00;-;-;-;0;0;86;334;661
10.01.2023;05:00;06:00;-;-;-;0;0;87;332;659
10.01.2023;06:00;07:00;-;-;-;0;0;90;331;656
10.01.2023;07:00;08:00;-;-;-;0;0;91;332;657
10.01.2023;08:00;09:00;-;-;-;0;0;91;335;660
10.01.2023;09:00;10:00;-;-;-;0;0;91;341;659
10.01.2023;10:00;11:00;-;-;-;0;0;91;342;659
10.01.2023;11:00;12:00;-;-;-;0;0;91;341;656
10.01.2023;12:00;13:00;-;-;-;0;0;91;342;661
10.01.2023;13:00;14:00;-;-;-;0;0;91;342;659
10.01.2023;14:00;15:00;-;-;-;0;0;89;343;661
10.01.2023;15:00;16:00;-;-;-;0;0;90;344;659
10.01.2023;16:00;17:00;-;-;-;0;0;91;342;659
10.01.2023;17:00;18:00;-;-;-;0;0;91;343;658
10.01.2023;18:00;19:00;-;-;-;0;0;90;343;660
10.01.2023;19:00;20:00;-;-;-;0;0;91;346;662
10.01.2023;20:00;21:00;-;-;-;0;0;92;342;644
10.01.2023;21:00;22:00;-;-;-;0;0;91;287;452
10.01.2023;22:00;23:00;-;-;-;0;0;91;262;276
10.01.2023;23:00;00:00;-;-;-;0;0;92;261;240
11.01.2023;00:00;01:00;-;-;-;0;0;92;261;242
11.01.2023;01:00;02:00;-;-;-;0;0;91;262;243
11.01.2023;02:00;03:00;-;-;-;0;0;91;262;243
11.01.2023;03:00;04:00;-;-;-;0;0;91;262;242
11.01.2023;04:00;05:00;-;-;-;0;0;91;261;243
11.01.2023;05:00;06:00;-;-;-;0;0;90;261;248
11.01.2023;06:00;07:00;-;-;-;0;0;88;261;287
11.01.2023;07:00;08:00;-;-;-;0;0;91;327;488
11.01.2023;08:00;09:00;-;-;-;0;0;91;344;633
11.01.2023;09:00;10:00;-;-;-;0;0;92;342;657
11.01.2023;10:00;11:00;-;-;-;0;0;92;342;659
11.01.2023;11:00;12:00;-;-;-;0;0;92;345;658
11.01.2023;12:00;13:00;-;-;-;0;0;91;343;660
11.01.2023;13:00;14:00;-;-;-;0;0;93;342;658
11.01.2023;14:00;15:00;-;-;-;0;0;92;342;660
11.01.2023;15:00;16:00;-;-;-;0;0;91;341;658
11.01.2023;16:00;17:00;-;-;-;0;0;93;341;658
11.01.2023;17:00;18:00;-;-;-;0;0;91;342;656
11.01.2023;18:00;19:00;-;-;-;0;0;90;341;656
11.01.2023;19:00;20:00;-;-;-;0;0;93;342;468
11.01.2023;20:00;21:00;-;-;-;0;0;91;309;269
11.01.2023;21:00;22:00;-;-;-;0;0;90;259;0
11.01.2023;22:00;23:00;-;-;-;0;0;85;262;0
11.01.2023;23:00;00:00;-;-;-;0;0;87;261;0
12.01.2023;00:00;01:00;-;-;-;0;0;89;260;0
12.01.2023;01:00;02:00;-;-;-;0;0;89;260;0
12.01.2023;02:00;03:00;-;-;-;0;0;87;260;0
12.01.2023;03:00;04:00;-;-;-;0;0;86;260;0
12.01.2023;04:00;05:00;-;-;-;0;0;87;260;0
12.01.2023;05:00;06:00;-;-;-;0;0;89;260;0
12.01.2023;06:00;07:00;-;-;-;0;0;90;258;0
12.01.2023;07:00;08:00;-;-;-;0;0;90;263;0
12.01.2023;08:00;09:00;-;-;-;0;0;91;288;0
12.01.2023;09:00;10:00;-;-;-;0;0;90;284;0
12.01.2023;10:00;11:00;-;-;-;0;0;89;273;0
12.01.2023;11:00;12:00;-;-;-;0;0;88;268;0
12.01.2023;12:00;13:00;-;-;-;0;0;89;264;0
12.01.2023;13:00;14:00;-;-;-;0;0;89;263;0
12.01.2023;14:00;15:00;-;-;-;0;0;90;274;0
12.01.2023;15:00;16:00;-;-;-;0;0;90;311;0
12.01.2023;16:00;17:00;-;-;-;0;0;90;309;0
12.01.2023;17:00;18:00;-;-;-;0;0;88;310;0
12.01.2023;18:00;19:00;-;-;-;0;0;88;311;0
12.01.2023;19:00;20:00;-;-;-;0;0;90;311;0
12.01.2023;20:00;21:00;-;-;-;0;0;89;274;0
12.01.2023;21:00;22:00;-;-;-;0;0;89;265;0
12.01.2023;22:00;23:00;-;-;-;0;0;89;265;0
12.01.2023;23:00;00:00;-;-;-;0;0;89;264;0
13.01.2023;00:00;01:00;-;-;-;0;0;89;264;0
13.01.2023;01:00;02:00;-;-;-;0;0;89;265;0
13.01.2023;02:00;03:00;-;-;-;0;0;89;264;0
13.01.2023;03:00;04:00;-;-;-;0;0;89;262;0
13.01.2023;04:00;05:00;-;-;-;0;0;90;265;0
13.01.2023;05:00;06:00;-;-;-;0;0;89;264;0
13.01.2023;06:00;07:00;-;-;-;0;0;90;272;0
13.01.2023;07:00;08:00;-;-;-;0;0;87;281;0
13.01.2023;08:00;09:00;-;-;-;0;0;84;307;0
13.01.2023;09:00;10:00;-;-;-;0;0;81;291;0
13.01.2023;10:00;11:00;-;-;-;0;0;78;301;0
13.01.2023;11:00;12:00;-;-;-;0;0;78;280;0
13.01.2023;12:00;13:00;-;-;-;0;0;79;274;0
13.01.2023;13:00;14:00;-;-;-;0;0;78;264;0
13.01.2023;14:00;15:00;-;-;-;0;0;88;263;0
13.01.2023;15:00;16:00;-;-;-;0;0;87;377;0
13.01.2023;16:00;17:00;-;-;-;0;0;86;605;0
13.01.2023;17:00;18:00;-;-;-;0;0;84;648;0
13.01.2023;18:00;19:00;-;-;-;0;0;82;645;0
13.01.2023;19:00;20:00;-;-;-;0;0;80;641;0
13.01.2023;20:00;21:00;-;-;-;0;0;76;641;0
13.01.2023;21:00;22:00;-;-;-;0;0;154;643;0
13.01.2023;22:00;23:00;-;-;-;0;0;215;613;0
13.01.2023;23:00;00:00;-;-;-;0;0;214;315;0
14.01.2023;00:00;01:00;-;-;-;0;0;213;248;0
14.01.2023;01:00;02:00;-;-;-;0;0;120;250;0
14.01.2023;02:00;03:00;-;-;-;0;0;94;251;0
14.01.2023;03:00;04:00;-;-;-;0;0;91;251;0
14.01.2023;04:00;05:00;-;-;-;0;0;93;251;0
14.01.2023;05:00;06:00;-;-;-;0;0;94;262;0
14.01.2023;06:00;07:00;-;-;-;0;0;94;275;0
14.01.2023;07:00;08:00;-;-;-;0;0;95;272;0
14.01.2023;08:00;09:00;-;-;-;0;0;91;265;0
14.01.2023;09:00;10:00;-;-;-;0;0;90;265;0
14.01.2023;10:00;11:00;-;-;-;0;0;110;259;0
14.01.2023;11:00;12:00;-;-;-;0;0;117;258;0
14.01.2023;12:00;13:00;-;-;-;0;0;123;256;0
14.01.2023;13:00;14:00;-;-;-;0;0;134;255;0
14.01.2023;14:00;15:00;-;-;-;0;0;102;316;0
14.01.2023;15:00;16:00;-;-;-;0;0;93;320;0
14.01.2023;16:00;17:00;-;-;-;0;0;95;316;0
14.01.2023;17:00;18:00;-;-;-;0;0;96;321;0
14.01.2023;18:00;19:00;-;-;-;0;0;98;318;0
14.01.2023;19:00;20:00;-;-;-;0;0;96;319;0
14.01.2023;20:00;21:00;-;-;-;0;0;97;320;0
14.01.2023;21:00;22:00;-;-;-;0;0;97;318;0
14.01.2023;22:00;23:00;-;-;-;0;0;97;319;0
14.01.2023;23:00;00:00;-;-;-;0;0;97;316;0
15.01.2023;00:00;01:00;-;-;-;0;0;97;249;0
15.01.2023;01:00;02:00;-;-;-;0;0;100;245;0
15.01.2023;02:00;03:00;-;-;-;0;0;98;245;0
15.01.2023;03:00;04:00;-;-;-;0;0;99;245;0
15.01.2023;04:00;05:00;-;-;-;0;0;98;244;0
15.01.2023;05:00;06:00;-;-;-;0;0;99;286;0
15.01.2023;06:00;07:00;-;-;-;0;0;99;328;0
15.01.2023;07:00;08:00;-;-;-;0;0;100;336;0
15.01.2023;08:00;09:00;-;-;-;0;0;98;414;0
15.01.2023;09:00;10:00;-;-;-;0;0;99;479;0
15.01.2023;10:00;11:00;-;-;-;0;0;99;510;0
15.01.2023;11:00;12:00;-;-;-;0;0;99;507;0
15.01.2023;12:00;13:00;-;-;-;0;0;99;507;0
15.01.2023;13:00;14:00;-;-;-;0;0;99;509;0
15.01.2023;14:00;15:00;-;-;-;0;0;98;580;0
15.01.2023;15:00;16:00;-;-;-;0;0;96;575;0
15.01.2023;16:00;17:00;-;-;-;0;0;96;579;0
15.01.2023;17:00;18:00;-;-;-;0;0;97;582;0
15.01.2023;18:00;19:00;-;-;-;0;0;97;613;0
15.01.2023;19:00;20:00;-;-;-;0;0;98;593;0
15.01.2023;20:00;21:00;-;-;-;0;0;97;563;0
15.01.2023;21:00;22:00;-;-;-;0;0;97;465;0
15.01.2023;22:00;23:00;-;-;-;0;0;98;365;0
15.01.2023;23:00;00:00;-;-;-;0;0;96;292;0
16.01.2023;00:00;01:00;-;-;-;0;0;93;300;0
16.01.2023;01:00;02:00;-;-;-;0;0;91;300;0
16.01.2023;02:00;03:00;-;-;-;0;0;89;301;0
16.01.2023;03:00;04:00;-;-;-;0;0;87;301;3
16.01.2023;04:00;05:00;-;-;-;0;0;119;321;226
16.01.2023;05:00;06:00;-;-;-;0;0;238;577;334
16.01.2023;06:00;07:00;-;-;-;0;0;264;644;340
16.01.2023;07:00;08:00;-;-;-;0;0;278;642;342
16.01.2023;08:00;09:00;-;-;-;0;0;269;645;495
16.01.2023;09:00;10:00;-;-;-;0;0;269;646;661
16.01.2023;10:00;11:00;-;-;-;0;0;268;644;656
16.01.2023;11:00;12:00;-;-;-;0;0;282;653;657
16.01.2023;12:00;13:00;-;-;-;0;0;298;654;659
16.01.2023;13:00;14:00;-;-;-;0;0;299;655;660
16.01.2023;14:00;15:00;-;-;-;0;0;299;655;659
16.01.2023;15:00;16:00;-;-;-;0;0;297;652;660
16.01.2023;16:00;17:00;-;-;-;0;0;296;656;661
16.01.2023;17:00;18:00;-;-;-;0;0;295;657;663
16.01.2023;18:00;19:00;-;-;-;0;0;298;656;662
16.01.2023;19:00;20:00;-;-;-;0;0;300;658;662
16.01.2023;20:00;21:00;-;-;-;0;0;300;657;665
16.01.2023;21:00;22:00;-;-;-;0;0;297;656;663
16.01.2023;22:00;23:00;-;-;-;0;0;294;658;661
16.01.2023;23:00;00:00;-;-;-;0;0;293;654;662
17.01.2023;00:00;01:00;-;-;-;0;0;258;656;659
17.01.2023;01:00;02:00;-;-;-;0;0;195;656;662
17.01.2023;02:00;03:00;-;-;-;0;0;192;657;559
17.01.2023;03:00;04:00;-;-;-;0;0;194;602;540
17.01.2023;04:00;05:00;-;-;-;0;0;193;609;551
17.01.2023;05:00;06:00;-;-;-;0;0;249;655;656
17.01.2023;06:00;07:00;-;-;-;0;0;298;656;660
17.01.2023;07:00;08:00;-;-;-;0;0;300;658;662
17.01.2023;08:00;09:00;-;-;-;0;0;304;657;663
17.01.2023;09:00;10:00;-;-;-;0;0;317;656;662
17.01.2023;10:00;11:00;-;-;-;0;0;320;657;656
17.01.2023;11:00;12:00;-;-;-;0;0;321;648;661
17.01.2023;12:00;13:00;-;-;-;0;0;320;650;663
17.01.2023;13:00;14:00;-;-;-;0;0;320;649;663
17.01.2023;14:00;15:00;-;-;-;0;0;320;645;662
17.01.2023;15:00;16:00;-;-;-;0;0;319;651;660
17.01.2023;16:00;17:00;-;-;-;13;9;321;652;667
17.01.2023;17:00;18:00;-;-;-;198;194;321;646;658
17.01.2023;18:00;19:00;-;-;-;192;191;319;644;654
17.01.2023;19:00;20:00;-;-;-;4;4;321;642;650
17.01.2023;20:00;21:00;-;-;-;0;0;318;590;659
17.01.2023;21:00;22:00;-;-;-;0;0;320;220;662
17.01.2023;22:00;23:00;-;-;-;0;0;320;0;660
17.01.2023;23:00;00:00;-;-;-;0;0;318;0;660
18.01.2023;00:00;01:00;-;-;-;0;0;318;0;657
18.01.2023;01:00;02:00;-;-;-;0;0;318;0;648
18.01.2023;02:00;03:00;-;-;-;0;0;320;0;655
18.01.2023;03:00;04:00;-;-;-;0;0;319;0;653
18.01.2023;04:00;05:00;-;-;-;0;0;316;0;652
18.01.2023;05:00;06:00;-;-;-;0;0;317;0;651
18.01.2023;06:00;07:00;-;-;-;0;0;317;0;649
18.01.2023;07:00;08:00;-;-;-;0;0;314;0;649
18.01.2023;08:00;09:00;-;-;-;0;0;314;0;647
18.01.2023;09:00;10:00;-;-;-;0;0;314;0;645
18.01.2023;10:00;11:00;-;-;-;0;0;316;0;655
18.01.2023;11:00;12:00;-;-;-;0;0;317;0;654
18.01.2023;12:00;13:00;-;-;-;0;0;319;0;655
18.01.2023;13:00;14:00;-;-;-;0;0;317;0;656
18.01.2023;14:00;15:00;-;-;-;0;0;317;0;653
18.01.2023;15:00;16:00;-;-;-;0;0;318;0;654
18.01.2023;16:00;17:00;-;-;-;0;0;318;0;655
18.01.2023;17:00;18:00;-;-;-;0;0;321;0;656
18.01.2023;18:00;19:00;-;-;-;0;0;318;0;654
18.01.2023;19:00;20:00;-;-;-;0;0;318;0;654
18.01.2023;20:00;21:00;-;-;-;0;0;318;0;658
18.01.2023;21:00;22:00;-;-;-;0;0;319;0;657
18.01.2023;22:00;23:00;-;-;-;0;0;318;0;652
18.01.2023;23:00;00:00;-;-;-;0;0;318;0;656
19.01.2023;00:00;01:00;-;-;-;0;0;318;0;655
19.01.2023;01:00;02:00;-;-;-;0;0;314;0;654
19.01.2023;02:00;03:00;-;-;-;0;0;316;0;657
19.01.2023;03:00;04:00;-;-;-;0;0;318;0;657
19.01.2023;04:00;05:00;-;-;-;0;0;319;0;653
19.01.2023;05:00;06:00;-;-;-;0;0;317;0;649
