Datum;Anfang;Ende;Generation_DE  [MW] Originalauflösungen
01.01.2018;00:00;01:00;200
01.01.2018;01:00;02:00;119
01.01.2018;02:00;03:00;119
01.01.2018;03:00;04:00;114
01.01.2018;04:00;05:00;99
01.01.2018;05:00;06:00;99
01.01.2018;06:00;07:00;99
01.01.2018;07:00;08:00;99
01.01.2018;08:00;09:00;99
01.01.2018;09:00;10:00;99
01.01.2018;10:00;11:00;102
01.01.2018;11:00;12:00;200
01.01.2018;12:00;13:00;217
01.01.2018;13:00;14:00;214
01.01.2018;14:00;15:00;214
01.01.2018;15:00;16:00;216
01.01.2018;16:00;17:00;220
01.01.2018;17:00;18:00;217
01.01.2018;18:00;19:00;216
01.01.2018;19:00;20:00;218
01.01.2018;20:00;21:00;215
01.01.2018;21:00;22:00;212
01.01.2018;22:00;23:00;208
01.01.2018;23:00;00:00;208
02.01.2018;00:00;01:00;206
02.01.2018;01:00;02:00;207
02.01.2018;02:00;03:00;208
02.01.2018;03:00;04:00;208
02.01.2018;04:00;05:00;209
02.01.2018;05:00;06:00;208
02.01.2018;06:00;07:00;207
02.01.2018;07:00;08:00;206
02.01.2018;08:00;09:00;213
02.01.2018;09:00;10:00;213
02.01.2018;10:00;11:00;216
02.01.2018;11:00;12:00;219
02.01.2018;12:00;13:00;215
02.01.2018;13:00;14:00;216
02.01.2018;14:00;15:00;214
02.01.2018;15:00;16:00;215
02.01.2018;16:00;17:00;214
02.01.2018;17:00;18:00;213
02.01.2018;18:00;19:00;213
02.01.2018;19:00;20:00;213
02.01.2018;20:00;21:00;215
02.01.2018;21:00;22:00;212
02.01.2018;22:00;23:00;211
02.01.2018;23:00;00:00;209
03.01.2018;00:00;01:00;209
03.01.2018;01:00;02:00;203
03.01.2018;02:00;03:00;202
03.01.2018;03:00;04:00;202
03.01.2018;04:00;05:00;203
03.01.2018;05:00;06:00;203
03.01.2018;06:00;07:00;199
03.01.2018;07:00;08:00;196
03.01.2018;08:00;09:00;201
03.01.2018;09:00;10:00;199
03.01.2018;10:00;11:00;201
03.01.2018;11:00;12:00;201
03.01.2018;12:00;13:00;202
03.01.2018;13:00;14:00;201
03.01.2018;14:00;15:00;203
03.01.2018;15:00;16:00;207
03.01.2018;16:00;17:00;210
03.01.2018;17:00;18:00;212
03.01.2018;18:00;19:00;211
03.01.2018;19:00;20:00;217
03.01.2018;20:00;21:00;220
03.01.2018;21:00;22:00;222
03.01.2018;22:00;23:00;226
03.01.2018;23:00;00:00;227
04.01.2018;00:00;01:00;228
04.01.2018;01:00;02:00;229
04.01.2018;02:00;03:00;233
04.01.2018;03:00;04:00;233
04.01.2018;04:00;05:00;233
04.01.2018;05:00;06:00;236
04.01.2018;06:00;07:00;237
04.01.2018;07:00;08:00;238
04.01.2018;08:00;09:00;238
04.01.2018;09:00;10:00;235
04.01.2018;10:00;11:00;237
04.01.2018;11:00;12:00;237
04.01.2018;12:00;13:00;233
04.01.2018;13:00;14:00;233
04.01.2018;14:00;15:00;235
04.01.2018;15:00;16:00;234
04.01.2018;16:00;17:00;233
04.01.2018;17:00;18:00;231
04.01.2018;18:00;19:00;231
04.01.2018;19:00;20:00;232
04.01.2018;20:00;21:00;231
04.01.2018;21:00;22:00;228
04.01.2018;22:00;23:00;233
04.01.2018;23:00;00:00;234
05.01.2018;00:00;01:00;238
05.01.2018;01:00;02:00;237
05.01.2018;02:00;03:00;214
05.01.2018;03:00;04:00;168
05.01.2018;04:00;05:00;170
05.01.2018;05:00;06:00;189
05.01.2018;06:00;07:00;187
05.01.2018;07:00;08:00;176
05.01.2018;08:00;09:00;167
05.01.2018;09:00;10:00;164
05.01.2018;10:00;11:00;159
05.01.2018;11:00;12:00;158
05.01.2018;12:00;13:00;161
05.01.2018;13:00;14:00;161
05.01.2018;14:00;15:00;160
05.01.2018;15:00;16:00;162
05.01.2018;16:00;17:00;159
05.01.2018;17:00;18:00;160
05.01.2018;18:00;19:00;162
05.01.2018;19:00;20:00;164
05.01.2018;20:00;21:00;164
05.01.2018;21:00;22:00;166
05.01.2018;22:00;23:00;171
05.01.2018;23:00;00:00;175
06.01.2018;00:00;01:00;178
06.01.2018;01:00;02:00;181
06.01.2018;02:00;03:00;182
06.01.2018;03:00;04:00;183
06.01.2018;04:00;05:00;186
06.01.2018;05:00;06:00;186
06.01.2018;06:00;07:00;184
06.01.2018;07:00;08:00;177
06.01.2018;08:00;09:00;181
06.01.2018;09:00;10:00;185
06.01.2018;10:00;11:00;188
06.01.2018;11:00;12:00;190
06.01.2018;12:00;13:00;193
06.01.2018;13:00;14:00;197
06.01.2018;14:00;15:00;201
06.01.2018;15:00;16:00;204
06.01.2018;16:00;17:00;204
06.01.2018;17:00;18:00;210
06.01.2018;18:00;19:00;210
06.01.2018;19:00;20:00;210
06.01.2018;20:00;21:00;212
06.01.2018;21:00;22:00;214
06.01.2018;22:00;23:00;215
06.01.2018;23:00;00:00;214
07.01.2018;00:00;01:00;214
07.01.2018;01:00;02:00;214
07.01.2018;02:00;03:00;215
07.01.2018;03:00;04:00;215
07.01.2018;04:00;05:00;213
07.01.2018;05:00;06:00;215
07.01.2018;06:00;07:00;216
07.01.2018;07:00;08:00;216
07.01.2018;08:00;09:00;217
07.01.2018;09:00;10:00;218
07.01.2018;10:00;11:00;220
07.01.2018;11:00;12:00;220
07.01.2018;12:00;13:00;220
07.01.2018;13:00;14:00;219
07.01.2018;14:00;15:00;220
07.01.2018;15:00;16:00;222
07.01.2018;16:00;17:00;223
07.01.2018;17:00;18:00;222
07.01.2018;18:00;19:00;223
07.01.2018;19:00;20:00;223
07.01.2018;20:00;21:00;223
07.01.2018;21:00;22:00;224
07.01.2018;22:00;23:00;226
07.01.2018;23:00;00:00;228
08.01.2018;00:00;01:00;229
08.01.2018;01:00;02:00;228
08.01.2018;02:00;03:00;228
08.01.2018;03:00;04:00;229
08.01.2018;04:00;05:00;231
08.01.2018;05:00;06:00;229
08.01.2018;06:00;07:00;228
08.01.2018;07:00;08:00;229
08.01.2018;08:00;09:00;226
08.01.2018;09:00;10:00;228
08.01.2018;10:00;11:00;231
08.01.2018;11:00;12:00;230
08.01.2018;12:00;13:00;230
08.01.2018;13:00;14:00;231
08.01.2018;14:00;15:00;230
08.01.2018;15:00;16:00;233
08.01.2018;16:00;17:00;232
08.01.2018;17:00;18:00;232
08.01.2018;18:00;19:00;232
08.01.2018;19:00;20:00;232
08.01.2018;20:00;21:00;235
08.01.2018;21:00;22:00;234
08.01.2018;22:00;23:00;233
08.01.2018;23:00;00:00;236
09.01.2018;00:00;01:00;234
09.01.2018;01:00;02:00;235
09.01.2018;02:00;03:00;235
09.01.2018;03:00;04:00;235
09.01.2018;04:00;05:00;237
09.01.2018;05:00;06:00;237
09.01.2018;06:00;07:00;235
09.01.2018;07:00;08:00;237
09.01.2018;08:00;09:00;238
09.01.2018;09:00;10:00;235
09.01.2018;10:00;11:00;238
09.01.2018;11:00;12:00;238
09.01.2018;12:00;13:00;237
09.01.2018;13:00;14:00;239
09.01.2018;14:00;15:00;240
09.01.2018;15:00;16:00;240
09.01.2018;16:00;17:00;239
09.01.2018;17:00;18:00;240
09.01.2018;18:00;19:00;239
09.01.2018;19:00;20:00;240
09.01.2018;20:00;21:00;239
09.01.2018;21:00;22:00;240
09.01.2018;22:00;23:00;241
09.01.2018;23:00;00:00;241
10.01.2018;00:00;01:00;241
10.01.2018;01:00;02:00;242
10.01.2018;02:00;03:00;241
10.01.2018;03:00;04:00;240
10.01.2018;04:00;05:00;241
10.01.2018;05:00;06:00;241
10.01.2018;06:00;07:00;240
10.01.2018;07:00;08:00;240
10.01.2018;08:00;09:00;240
10.01.2018;09:00;10:00;240
10.01.2018;10:00;11:00;237
10.01.2018;11:00;12:00;239
10.01.2018;12:00;13:00;241
10.01.2018;13:00;14:00;237
10.01.2018;14:00;15:00;241
10.01.2018;15:00;16:00;241
10.01.2018;16:00;17:00;241
10.01.2018;17:00;18:00;241
10.01.2018;18:00;19:00;240
10.01.2018;19:00;20:00;240
10.01.2018;20:00;21:00;237
10.01.2018;21:00;22:00;239
10.01.2018;22:00;23:00;237
10.01.2018;23:00;00:00;236
11.01.2018;00:00;01:00;237
11.01.2018;01:00;02:00;235
11.01.2018;02:00;03:00;234
11.01.2018;03:00;04:00;235
11.01.2018;04:00;05:00;235
11.01.2018;05:00;06:00;235
11.01.2018;06:00;07:00;233
11.01.2018;07:00;08:00;230
11.01.2018;08:00;09:00;231
11.01.2018;09:00;10:00;230
11.01.2018;10:00;11:00;229
11.01.2018;11:00;12:00;230
11.01.2018;12:00;13:00;227
11.01.2018;13:00;14:00;225
11.01.2018;14:00;15:00;227
11.01.2018;15:00;16:00;228
11.01.2018;16:00;17:00;226
11.01.2018;17:00;18:00;225
11.01.2018;18:00;19:00;226
11.01.2018;19:00;20:00;225
11.01.2018;20:00;21:00;221
11.01.2018;21:00;22:00;222
11.01.2018;22:00;23:00;222
11.01.2018;23:00;00:00;220
12.01.2018;00:00;01:00;220
12.01.2018;01:00;02:00;220
12.01.2018;02:00;03:00;220
12.01.2018;03:00;04:00;220
12.01.2018;04:00;05:00;218
12.01.2018;05:00;06:00;218
12.01.2018;06:00;07:00;220
12.01.2018;07:00;08:00;217
12.01.2018;08:00;09:00;215
12.01.2018;09:00;10:00;217
12.01.2018;10:00;11:00;216
12.01.2018;11:00;12:00;215
12.01.2018;12:00;13:00;213
12.01.2018;13:00;14:00;210
12.01.2018;14:00;15:00;214
12.01.2018;15:00;16:00;212
12.01.2018;16:00;17:00;210
12.01.2018;17:00;18:00;209
12.01.2018;18:00;19:00;211
12.01.2018;19:00;20:00;209
12.01.2018;20:00;21:00;208
12.01.2018;21:00;22:00;206
12.01.2018;22:00;23:00;205
12.01.2018;23:00;00:00;204
13.01.2018;00:00;01:00;205
13.01.2018;01:00;02:00;205
13.01.2018;02:00;03:00;202
13.01.2018;03:00;04:00;201
13.01.2018;04:00;05:00;202
13.01.2018;05:00;06:00;201
13.01.2018;06:00;07:00;199
13.01.2018;07:00;08:00;200
13.01.2018;08:00;09:00;203
13.01.2018;09:00;10:00;203
