Datum;Anfang;Ende;Generation_DE Boxberg Block N [MW] Originalauflösungen;Generation_DE Boxberg Block R [MW] Originalauflösungen;Generation_DE Boxberg Block P [MW] Originalauflösungen;Generation_DE Boxberg Block Q [MW] Originalauflösungen
05.01.2018;11:00;12:00;490;602;474;841
05.01.2018;12:00;13:00;497;601;466;839
05.01.2018;13:00;14:00;499;606;468;842
05.01.2018;14:00;15:00;498;578;472;838
05.01.2018;15:00;16:00;496;579;474;841
05.01.2018;16:00;17:00;498;579;479;841
05.01.2018;17:00;18:00;497;586;470;839
05.01.2018;18:00;19:00;499;579;472;842
05.01.2018;19:00;20:00;500;572;475;832
05.01.2018;20:00;21:00;498;574;475;833
05.01.2018;21:00;22:00;497;582;478;837
05.01.2018;22:00;23:00;494;579;481;839
05.01.2018;23:00;00:00;495;579;484;838
06.01.2018;00:00;01:00;496;579;472;840
06.01.2018;01:00;02:00;497;582;470;841
06.01.2018;02:00;03:00;497;581;475;841
06.01.2018;03:00;04:00;495;583;476;837
06.01.2018;04:00;05:00;496;581;476;838
06.01.2018;05:00;06:00;497;588;477;840
06.01.2018;06:00;07:00;496;583;475;838
06.01.2018;07:00;08:00;495;576;479;836
06.01.2018;08:00;09:00;483;581;472;837
06.01.2018;09:00;10:00;490;588;475;775
06.01.2018;10:00;11:00;495;579;476;839
06.01.2018;11:00;12:00;496;587;475;839
06.01.2018;12:00;13:00;497;581;471;840
06.01.2018;13:00;14:00;497;587;477;839
06.01.2018;14:00;15:00;496;586;479;839
06.01.2018;15:00;16:00;496;585;481;839
06.01.2018;16:00;17:00;492;591;482;837
06.01.2018;17:00;18:00;497;593;467;841
06.01.2018;18:00;19:00;497;593;466;839
06.01.2018;19:00;20:00;498;594;477;840
06.01.2018;20:00;21:00;495;588;457;839
06.01.2018;21:00;22:00;489;603;456;782
06.01.2018;22:00;23:00;497;606;481;834
06.01.2018;23:00;00:00;494;601;473;841
07.01.2018;00:00;01:00;492;600;485;839
07.01.2018;01:00;02:00;494;597;494;837
07.01.2018;02:00;03:00;459;590;479;837
07.01.2018;03:00;04:00;445;586;444;804
07.01.2018;04:00;05:00;431;539;445;766
07.01.2018;05:00;06:00;491;591;475;836
07.01.2018;06:00;07:00;476;591;211;823
07.01.2018;07:00;08:00;489;592;174;837
07.01.2018;08:00;09:00;497;598;177;840
07.01.2018;09:00;10:00;491;595;182;839
07.01.2018;10:00;11:00;498;580;178;842
07.01.2018;11:00;12:00;500;580;167;840
07.01.2018;12:00;13:00;496;584;177;843
07.01.2018;13:00;14:00;498;580;419;840
07.01.2018;14:00;15:00;498;578;418;840
07.01.2018;15:00;16:00;496;577;468;841
07.01.2018;16:00;17:00;497;579;472;839
07.01.2018;17:00;18:00;497;575;478;842
07.01.2018;18:00;19:00;496;576;474;839
07.01.2018;19:00;20:00;498;577;468;839
07.01.2018;20:00;21:00;497;576;470;842
07.01.2018;21:00;22:00;497;585;472;840
07.01.2018;22:00;23:00;495;583;474;843
07.01.2018;23:00;00:00;497;588;474;843
08.01.2018;00:00;01:00;496;579;484;841
08.01.2018;01:00;02:00;497;585;477;842
08.01.2018;02:00;03:00;496;594;477;837
08.01.2018;03:00;04:00;498;593;478;836
08.01.2018;04:00;05:00;497;594;481;837
08.01.2018;05:00;06:00;498;597;496;841
08.01.2018;06:00;07:00;497;592;496;838
08.01.2018;07:00;08:00;498;582;497;841
08.01.2018;08:00;09:00;499;574;485;843
08.01.2018;09:00;10:00;498;569;469;841
08.01.2018;10:00;11:00;499;574;468;842
08.01.2018;11:00;12:00;499;584;467;843
08.01.2018;12:00;13:00;498;578;468;843
08.01.2018;13:00;14:00;499;585;494;841
08.01.2018;14:00;15:00;498;582;494;840
08.01.2018;15:00;16:00;497;584;494;842
08.01.2018;16:00;17:00;498;575;494;849
08.01.2018;17:00;18:00;497;573;490;849
08.01.2018;18:00;19:00;498;573;487;850
08.01.2018;19:00;20:00;497;571;475;849
08.01.2018;20:00;21:00;497;570;480;849
08.01.2018;21:00;22:00;498;583;480;849
08.01.2018;22:00;23:00;498;577;473;849
08.01.2018;23:00;00:00;404;523;418;788
09.01.2018;00:00;01:00;490;572;481;839
09.01.2018;01:00;02:00;408;563;477;836
09.01.2018;02:00;03:00;398;470;412;700
09.01.2018;03:00;04:00;396;431;382;642
09.01.2018;04:00;05:00;396;462;388;751
09.01.2018;05:00;06:00;424;577;465;839
09.01.2018;06:00;07:00;424;584;478;838
09.01.2018;07:00;08:00;398;580;441;740
09.01.2018;08:00;09:00;399;584;438;738
09.01.2018;09:00;10:00;397;587;369;732
09.01.2018;10:00;11:00;399;573;462;836
09.01.2018;11:00;12:00;482;589;472;839
09.01.2018;12:00;13:00;495;587;483;838
09.01.2018;13:00;14:00;498;580;479;840
09.01.2018;14:00;15:00;496;576;476;840
09.01.2018;15:00;16:00;497;580;478;841
09.01.2018;16:00;17:00;497;572;473;838
09.01.2018;17:00;18:00;496;582;475;839
09.01.2018;18:00;19:00;498;579;484;840
09.01.2018;19:00;20:00;497;579;472;840
09.01.2018;20:00;21:00;498;576;482;838
09.01.2018;21:00;22:00;498;582;485;839
09.01.2018;22:00;23:00;499;583;471;836
09.01.2018;23:00;00:00;499;596;485;839
10.01.2018;00:00;01:00;499;586;479;839
10.01.2018;01:00;02:00;497;570;480;832
10.01.2018;02:00;03:00;497;571;479;838
10.01.2018;03:00;04:00;496;574;486;833
10.01.2018;04:00;05:00;497;571;479;835
10.01.2018;05:00;06:00;497;585;475;839
10.01.2018;06:00;07:00;498;593;476;840
10.01.2018;07:00;08:00;499;591;479;842
10.01.2018;08:00;09:00;498;589;474;842
10.01.2018;09:00;10:00;497;589;477;840
10.01.2018;10:00;11:00;496;597;496;839
10.01.2018;11:00;12:00;496;596;495;837
10.01.2018;12:00;13:00;497;590;479;836
10.01.2018;13:00;14:00;496;590;473;840
10.01.2018;14:00;15:00;498;590;473;841
10.01.2018;15:00;16:00;497;585;476;838
10.01.2018;16:00;17:00;498;570;475;840
10.01.2018;17:00;18:00;499;576;475;838
10.01.2018;18:00;19:00;499;572;479;841
10.01.2018;19:00;20:00;497;579;480;839
10.01.2018;20:00;21:00;498;576;480;839
10.01.2018;21:00;22:00;499;584;478;840
10.01.2018;22:00;23:00;498;574;477;840
10.01.2018;23:00;00:00;498;569;472;842
11.01.2018;00:00;01:00;498;577;471;838
11.01.2018;01:00;02:00;498;574;472;842
11.01.2018;02:00;03:00;497;571;471;838
11.01.2018;03:00;04:00;497;578;471;839
11.01.2018;04:00;05:00;498;579;469;843
11.01.2018;05:00;06:00;497;589;483;841
11.01.2018;06:00;07:00;496;587;494;839
11.01.2018;07:00;08:00;496;593;476;839
11.01.2018;08:00;09:00;498;601;495;848
11.01.2018;09:00;10:00;499;600;480;849
11.01.2018;10:00;11:00;496;601;482;846
11.01.2018;11:00;12:00;497;602;482;844
11.01.2018;12:00;13:00;498;601;477;846
11.01.2018;13:00;14:00;497;599;482;848
11.01.2018;14:00;15:00;498;591;482;847
11.01.2018;15:00;16:00;500;591;489;849
11.01.2018;16:00;17:00;498;590;487;847
11.01.2018;17:00;18:00;499;590;481;849
11.01.2018;18:00;19:00;496;585;471;845
11.01.2018;19:00;20:00;497;579;468;847
11.01.2018;20:00;21:00;497;577;469;846
11.01.2018;21:00;22:00;497;581;472;844
11.01.2018;22:00;23:00;497;575;482;847
11.01.2018;23:00;00:00;498;580;471;848
12.01.2018;00:00;01:00;499;582;472;847
12.01.2018;01:00;02:00;498;575;474;849
12.01.2018;02:00;03:00;499;573;473;847
12.01.2018;03:00;04:00;499;570;482;849
12.01.2018;04:00;05:00;498;573;484;849
12.01.2018;05:00;06:00;498;587;479;847
12.01.2018;06:00;07:00;496;612;489;847
12.01.2018;07:00;08:00;497;612;497;848
12.01.2018;08:00;09:00;497;611;480;844
12.01.2018;09:00;10:00;499;612;472;846
12.01.2018;10:00;11:00;498;611;474;845
12.01.2018;11:00;12:00;495;610;476;846
12.01.2018;12:00;13:00;496;610;472;848
12.01.2018;13:00;14:00;496;613;474;848
12.01.2018;14:00;15:00;497;598;485;848
12.01.2018;15:00;16:00;498;580;475;847
12.01.2018;16:00;17:00;497;575;469;848
12.01.2018;17:00;18:00;498;574;471;844
12.01.2018;18:00;19:00;498;578;478;846
12.01.2018;19:00;20:00;499;579;475;846
12.01.2018;20:00;21:00;499;579;475;847
12.01.2018;21:00;22:00;498;590;482;846
12.01.2018;22:00;23:00;498;587;472;847
12.01.2018;23:00;00:00;498;582;472;845
13.01.2018;00:00;01:00;498;584;471;847
13.01.2018;01:00;02:00;498;589;481;846
13.01.2018;02:00;03:00;498;587;477;848
13.01.2018;03:00;04:00;497;585;478;847
13.01.2018;04:00;05:00;498;586;475;847
13.01.2018;05:00;06:00;497;596;472;848
13.01.2018;06:00;07:00;498;594;470;846
13.01.2018;07:00;08:00;497;597;468;847
13.01.2018;08:00;09:00;499;592;480;848
13.01.2018;09:00;10:00;500;587;480;846
13.01.2018;10:00;11:00;499;578;482;849
13.01.2018;11:00;12:00;499;576;473;852
13.01.2018;12:00;13:00;499;590;472;849
13.01.2018;13:00;14:00;497;604;473;848
13.01.2018;14:00;15:00;498;589;476;851
13.01.2018;15:00;16:00;498;601;470;851
13.01.2018;16:00;17:00;497;575;470;850
13.01.2018;17:00;18:00;497;574;473;849
13.01.2018;18:00;19:00;500;581;466;847
13.01.2018;19:00;20:00;501;587;467;852
13.01.2018;20:00;21:00;501;586;477;853
13.01.2018;21:00;22:00;499;596;478;847
13.01.2018;22:00;23:00;498;586;473;848
13.01.2018;23:00;00:00;500;588;471;846
14.01.2018;00:00;01:00;499;587;471;847
14.01.2018;01:00;02:00;498;582;472;847
14.01.2018;02:00;03:00;499;582;471;846
14.01.2018;03:00;04:00;499;580;473;847
14.01.2018;04:00;05:00;498;586;471;847
14.01.2018;05:00;06:00;497;592;470;848
14.01.2018;06:00;07:00;498;586;468;848
14.01.2018;07:00;08:00;496;589;476;848
14.01.2018;08:00;09:00;499;584;475;851
14.01.2018;09:00;10:00;497;585;474;848
14.01.2018;10:00;11:00;498;586;471;850
14.01.2018;11:00;12:00;499;581;471;851
14.01.2018;12:00;13:00;500;583;473;848
14.01.2018;13:00;14:00;499;592;477;849
14.01.2018;14:00;15:00;500;597;474;848
14.01.2018;15:00;16:00;500;601;472;849
14.01.2018;16:00;17:00;498;596;471;851
14.01.2018;17:00;18:00;500;599;472;850
14.01.2018;18:00;19:00;501;591;471;848
14.01.2018;19:00;20:00;500;590;466;852
14.01.2018;20:00;21:00;500;594;466;850
14.01.2018;21:00;22:00;501;598;465;850
14.01.2018;22:00;23:00;501;600;467;848
14.01.2018;23:00;00:00;499;600;471;845
15.01.2018;00:00;01:00;500;591;472;841
15.01.2018;01:00;02:00;495;585;465;830
15.01.2018;02:00;03:00;499;589;470;836
15.01.2018;03:00;04:00;500;591;473;839
15.01.2018;04:00;05:00;501;590;473;839
15.01.2018;05:00;06:00;498;583;479;840
15.01.2018;06:00;07:00;496;580;495;839
15.01.2018;07:00;08:00;497;577;497;836
15.01.2018;08:00;09:00;431;577;495;798
15.01.2018;09:00;10:00;396;562;449;796
15.01.2018;10:00;11:00;396;450;392;786
15.01.2018;11:00;12:00;396;360;392;785
15.01.2018;12:00;13:00;394;361;394;799
15.01.2018;13:00;14:00;394;376;392;801
15.01.2018;14:00;15:00;394;398;387;789
15.01.2018;15:00;16:00;393;399;388;791
15.01.2018;16:00;17:00;394;383;388;782
15.01.2018;17:00;18:00;393;458;386;770
15.01.2018;18:00;19:00;394;390;387;521
15.01.2018;19:00;20:00;395;445;382;513
15.01.2018;20:00;21:00;394;312;389;512
15.01.2018;21:00;22:00;394;312;365;512
15.01.2018;22:00;23:00;394;313;318;513
15.01.2018;23:00;00:00;396;318;164;549
16.01.2018;00:00;01:00;417;307;165;614
16.01.2018;01:00;02:00;418;308;153;610
16.01.2018;02:00;03:00;417;310;155;612
16.01.2018;03:00;04:00;417;317;160;619
16.01.2018;04:00;05:00;416;412;155;792
16.01.2018;05:00;06:00;419;553;168;829
16.01.2018;06:00;07:00;486;565;185;826
16.01.2018;07:00;08:00;494;570;182;836
16.01.2018;08:00;09:00;497;574;183;777
16.01.2018;09:00;10:00;496;571;185;774
16.01.2018;10:00;11:00;497;566;181;784
16.01.2018;11:00;12:00;491;539;196;783
16.01.2018;12:00;13:00;493;546;11;782
16.01.2018;13:00;14:00;490;555;0;791
16.01.2018;14:00;15:00;487;544;0;795
16.01.2018;15:00;16:00;488;545;0;799
16.01.2018;16:00;17:00;488;548;0;792
16.01.2018;17:00;18:00;483;546;0;840
16.01.2018;18:00;19:00;479;543;0;838
16.01.2018;19:00;20:00;480;539;0;838
16.01.2018;20:00;21:00;480;539;0;838
16.01.2018;21:00;22:00;473;547;0;825
16.01.2018;22:00;23:00;475;552;0;824
16.01.2018;23:00;00:00;480;543;0;835
17.01.2018;00:00;01:00;480;545;0;838
17.01.2018;01:00;02:00;477;543;0;841
17.01.2018;02:00;03:00;478;541;46;842
17.01.2018;03:00;04:00;450;533;170;811
17.01.2018;04:00;05:00;458;515;176;830
17.01.2018;05:00;06:00;496;559;172;845
17.01.2018;06:00;07:00;487;559;172;831
17.01.2018;07:00;08:00;495;566;162;838
17.01.2018;08:00;09:00;492;563;176;786
17.01.2018;09:00;10:00;493;588;406;802
17.01.2018;10:00;11:00;494;590;476;802
17.01.2018;11:00;12:00;488;592;481;768
17.01.2018;12:00;13:00;494;584;474;794
17.01.2018;13:00;14:00;491;583;470;809
17.01.2018;14:00;15:00;483;536;433;815
17.01.2018;15:00;16:00;496;583;469;798
17.01.2018;16:00;17:00;495;582;471;791
17.01.2018;17:00;18:00;495;576;469;839
17.01.2018;18:00;19:00;495;575;470;835
17.01.2018;19:00;20:00;495;576;472;840
17.01.2018;20:00;21:00;496;574;466;842
17.01.2018;21:00;22:00;443;532;465;837
17.01.2018;22:00;23:00;486;494;471;838
17.01.2018;23:00;00:00;436;496;406;730
18.01.2018;00:00;01:00;490;553;412;812
18.01.2018;01:00;02:00;479;401;409;620
18.01.2018;02:00;03:00;488;500;404;603
18.01.2018;03:00;04:00;491;426;404;599
18.01.2018;04:00;05:00;460;465;396;557
18.01.2018;05:00;06:00;468;550;451;786
18.01.2018;06:00;07:00;487;576;491;834
18.01.2018;07:00;08:00;494;581;492;832
18.01.2018;08:00;09:00;496;584;496;801
18.01.2018;09:00;10:00;495;577;497;808
18.01.2018;10:00;11:00;495;590;496;816
18.01.2018;11:00;12:00;487;592;490;808
18.01.2018;12:00;13:00;486;588;496;806
18.01.2018;13:00;14:00;487;586;492;797
18.01.2018;14:00;15:00;488;581;473;797
18.01.2018;15:00;16:00;484;560;422;813
18.01.2018;16:00;17:00;496;586;494;791
18.01.2018;17:00;18:00;498;588;496;808
18.01.2018;18:00;19:00;496;590;493;840
18.01.2018;19:00;20:00;496;592;494;843
18.01.2018;20:00;21:00;493;587;494;831
18.01.2018;21:00;22:00;495;589;497;834
18.01.2018;22:00;23:00;497;592;496;842
18.01.2018;23:00;00:00;498;579;498;841
19.01.2018;00:00;01:00;495;581;495;841
19.01.2018;01:00;02:00;497;584;496;839
19.01.2018;02:00;03:00;497;583;497;841
19.01.2018;03:00;04:00;496;577;495;843
19.01.2018;04:00;05:00;495;575;498;843
19.01.2018;05:00;06:00;496;585;496;842
19.01.2018;06:00;07:00;498;603;497;843
19.01.2018;07:00;08:00;498;601;497;837
19.01.2018;08:00;09:00;498;597;493;830
19.01.2018;09:00;10:00;497;595;496;815
19.01.2018;10:00;11:00;498;600;498;817
19.01.2018;11:00;12:00;491;603;494;814
19.01.2018;12:00;13:00;496;601;482;824
19.01.2018;13:00;14:00;496;600;471;836
19.01.2018;14:00;15:00;496;592;469;819
19.01.2018;15:00;16:00;496;591;468;834
19.01.2018;16:00;17:00;497;591;470;827
19.01.2018;17:00;18:00;496;589;474;836
19.01.2018;18:00;19:00;497;585;469;841
19.01.2018;19:00;20:00;497;586;468;839
19.01.2018;20:00;21:00;498;587;476;842
19.01.2018;21:00;22:00;497;589;477;839
19.01.2018;22:00;23:00;496;582;491;839
19.01.2018;23:00;00:00;499;580;497;837
20.01.2018;00:00;01:00;498;577;497;835
20.01.2018;01:00;02:00;496;589;496;838
20.01.2018;02:00;03:00;496;588;483;838
20.01.2018;03:00;04:00;496;586;468;838
20.01.2018;04:00;05:00;494;581;466;838
20.01.2018;05:00;06:00;490;587;466;833
20.01.2018;06:00;07:00;493;584;468;839
20.01.2018;07:00;08:00;495;576;473;841
20.01.2018;08:00;09:00;495;574;475;840
20.01.2018;09:00;10:00;498;576;497;840
20.01.2018;10:00;11:00;498;578;486;843
20.01.2018;11:00;12:00;497;579;476;841
20.01.2018;12:00;13:00;496;577;477;842
20.01.2018;13:00;14:00;497;582;475;846
20.01.2018;14:00;15:00;498;577;471;852
20.01.2018;15:00;16:00;497;576;492;847
20.01.2018;16:00;17:00;497;582;490;850
20.01.2018;17:00;18:00;497;576;470;850
20.01.2018;18:00;19:00;497;574;460;848
20.01.2018;19:00;20:00;497;573;463;848
20.01.2018;20:00;21:00;496;573;452;850
20.01.2018;21:00;22:00;495;581;449;850
20.01.2018;22:00;23:00;495;581;455;849
20.01.2018;23:00;00:00;495;586;456;849
21.01.2018;00:00;01:00;496;601;457;849
21.01.2018;01:00;02:00;497;590;450;850
21.01.2018;02:00;03:00;496;588;468;849
21.01.2018;03:00;04:00;495;587;470;850
21.01.2018;04:00;05:00;496;581;475;848
21.01.2018;05:00;06:00;496;583;484;847
21.01.2018;06:00;07:00;498;583;481;849
21.01.2018;07:00;08:00;496;584;485;846
21.01.2018;08:00;09:00;496;581;480;846
21.01.2018;09:00;10:00;496;578;472;852
21.01.2018;10:00;11:00;497;576;497;852
21.01.2018;11:00;12:00;498;577;494;853
21.01.2018;12:00;13:00;495;578;474;851
21.01.2018;13:00;14:00;495;577;473;851
21.01.2018;14:00;15:00;495;576;471;851
21.01.2018;15:00;16:00;497;574;470;848
21.01.2018;16:00;17:00;495;582;475;850
21.01.2018;17:00;18:00;496;581;484;847
21.01.2018;18:00;19:00;495;571;491;852
21.01.2018;19:00;20:00;495;566;480;848
21.01.2018;20:00;21:00;497;576;469;849
21.01.2018;21:00;22:00;497;588;472;847
21.01.2018;22:00;23:00;495;581;473;849
21.01.2018;23:00;00:00;494;591;483;850
22.01.2018;00:00;01:00;495;605;479;850
22.01.2018;01:00;02:00;497;598;485;848
22.01.2018;02:00;03:00;496;594;497;852
22.01.2018;03:00;04:00;497;591;496;850
22.01.2018;04:00;05:00;496;586;497;848
22.01.2018;05:00;06:00;497;586;498;847
22.01.2018;06:00;07:00;495;583;498;849
22.01.2018;07:00;08:00;497;580;497;832
22.01.2018;08:00;09:00;496;575;497;834
22.01.2018;09:00;10:00;496;582;495;836
22.01.2018;10:00;11:00;496;584;495;833
22.01.2018;11:00;12:00;498;589;495;831
22.01.2018;12:00;13:00;497;588;495;839
22.01.2018;13:00;14:00;495;585;496;837
22.01.2018;14:00;15:00;494;581;497;837
22.01.2018;15:00;16:00;495;584;496;838
22.01.2018;16:00;17:00;495;588;493;842
22.01.2018;17:00;18:00;497;585;497;840
22.01.2018;18:00;19:00;497;584;497;841
22.01.2018;19:00;20:00;497;583;493;835
22.01.2018;20:00;21:00;495;590;487;847
22.01.2018;21:00;22:00;496;588;468;849
22.01.2018;22:00;23:00;496;579;469;849
22.01.2018;23:00;00:00;497;581;473;847
23.01.2018;00:00;01:00;496;588;472;848
23.01.2018;01:00;02:00;495;586;468;848
23.01.2018;02:00;03:00;496;580;476;847
23.01.2018;03:00;04:00;496;581;478;852
23.01.2018;04:00;05:00;497;576;478;850
23.01.2018;05:00;06:00;495;588;477;850
23.01.2018;06:00;07:00;493;585;473;848
23.01.2018;07:00;08:00;496;585;469;834
23.01.2018;08:00;09:00;497;596;475;765
23.01.2018;09:00;10:00;496;599;468;766
23.01.2018;10:00;11:00;496;597;469;769
23.01.2018;11:00;12:00;491;595;462;767
23.01.2018;12:00;13:00;496;599;468;736
23.01.2018;13:00;14:00;495;598;468;744
23.01.2018;14:00;15:00;497;590;468;737
23.01.2018;15:00;16:00;498;585;471;716
23.01.2018;16:00;17:00;498;582;472;725
23.01.2018;17:00;18:00;441;583;412;724
23.01.2018;18:00;19:00;426;571;415;743
23.01.2018;19:00;20:00;412;568;371;720
23.01.2018;20:00;21:00;431;569;449;836
23.01.2018;21:00;22:00;432;518;439;828
23.01.2018;22:00;23:00;432;530;469;829
23.01.2018;23:00;00:00;431;557;387;733
24.01.2018;00:00;01:00;398;463;370;576
24.01.2018;01:00;02:00;400;342;376;560
24.01.2018;02:00;03:00;395;336;372;592
24.01.2018;03:00;04:00;393;309;369;578
24.01.2018;04:00;05:00;392;377;367;585
24.01.2018;05:00;06:00;397;579;428;804
24.01.2018;06:00;07:00;485;575;461;825
24.01.2018;07:00;08:00;494;590;466;838
24.01.2018;08:00;09:00;489;574;411;705
24.01.2018;09:00;10:00;495;453;441;706
24.01.2018;10:00;11:00;459;564;434;719
24.01.2018;11:00;12:00;425;469;468;714
24.01.2018;12:00;13:00;429;515;487;661
24.01.2018;13:00;14:00;429;477;496;676
24.01.2018;14:00;15:00;432;403;422;671
24.01.2018;15:00;16:00;423;567;421;675
24.01.2018;16:00;17:00;445;559;460;648
24.01.2018;17:00;18:00;445;573;448;672
24.01.2018;18:00;19:00;425;570;377;829
24.01.2018;19:00;20:00;422;559;373;781
24.01.2018;20:00;21:00;394;569;470;827
24.01.2018;21:00;22:00;460;578;473;833
24.01.2018;22:00;23:00;489;575;476;829
24.01.2018;23:00;00:00;405;516;372;761
25.01.2018;00:00;01:00;391;284;184;577
25.01.2018;01:00;02:00;370;284;167;535
25.01.2018;02:00;03:00;362;285;164;535
25.01.2018;03:00;04:00;362;285;160;535
25.01.2018;04:00;05:00;369;443;303;553
25.01.2018;05:00;06:00;482;583;480;803
25.01.2018;06:00;07:00;493;579;489;835
25.01.2018;07:00;08:00;494;569;474;812
25.01.2018;08:00;09:00;495;576;473;616
25.01.2018;09:00;10:00;495;579;473;616
25.01.2018;10:00;11:00;496;578;478;622
25.01.2018;11:00;12:00;494;581;473;596
25.01.2018;12:00;13:00;494;587;475;566
25.01.2018;13:00;14:00;494;589;481;574
25.01.2018;14:00;15:00;493;586;473;545
25.01.2018;15:00;16:00;495;587;473;545
25.01.2018;16:00;17:00;495;579;471;563
25.01.2018;17:00;18:00;495;579;471;591
25.01.2018;18:00;19:00;495;580;475;827
25.01.2018;19:00;20:00;494;572;471;833
25.01.2018;20:00;21:00;495;577;479;837
25.01.2018;21:00;22:00;493;586;479;835
