Datum;Anfang;Ende;Generation_DE  [MW] Originalauflösungen
01.01.2018;00:00;01:00;193
01.01.2018;01:00;02:00;191
01.01.2018;02:00;03:00;191
01.01.2018;03:00;04:00;194
01.01.2018;04:00;05:00;194
01.01.2018;05:00;06:00;194
01.01.2018;06:00;07:00;194
01.01.2018;07:00;08:00;194
01.01.2018;08:00;09:00;190
01.01.2018;09:00;10:00;189
01.01.2018;10:00;11:00;191
01.01.2018;11:00;12:00;190
01.01.2018;12:00;13:00;191
01.01.2018;13:00;14:00;191
01.01.2018;14:00;15:00;190
01.01.2018;15:00;16:00;191
01.01.2018;16:00;17:00;192
01.01.2018;17:00;18:00;189
01.01.2018;18:00;19:00;189
01.01.2018;19:00;20:00;194
01.01.2018;20:00;21:00;189
01.01.2018;21:00;22:00;188
01.01.2018;22:00;23:00;183
01.01.2018;23:00;00:00;181
02.01.2018;00:00;01:00;183
02.01.2018;01:00;02:00;186
02.01.2018;02:00;03:00;186
02.01.2018;03:00;04:00;184
02.01.2018;04:00;05:00;185
02.01.2018;05:00;06:00;184
02.01.2018;06:00;07:00;185
02.01.2018;07:00;08:00;184
02.01.2018;08:00;09:00;187
02.01.2018;09:00;10:00;185
02.01.2018;10:00;11:00;187
02.01.2018;11:00;12:00;187
02.01.2018;12:00;13:00;186
02.01.2018;13:00;14:00;186
02.01.2018;14:00;15:00;185
02.01.2018;15:00;16:00;185
02.01.2018;16:00;17:00;185
02.01.2018;17:00;18:00;187
02.01.2018;18:00;19:00;189
02.01.2018;19:00;20:00;188
02.01.2018;20:00;21:00;189
02.01.2018;21:00;22:00;187
02.01.2018;22:00;23:00;185
02.01.2018;23:00;00:00;181
03.01.2018;00:00;01:00;183
03.01.2018;01:00;02:00;181
03.01.2018;02:00;03:00;183
03.01.2018;03:00;04:00;180
03.01.2018;04:00;05:00;181
03.01.2018;05:00;06:00;181
03.01.2018;06:00;07:00;180
03.01.2018;07:00;08:00;180
03.01.2018;08:00;09:00;184
03.01.2018;09:00;10:00;181
03.01.2018;10:00;11:00;183
03.01.2018;11:00;12:00;182
03.01.2018;12:00;13:00;183
03.01.2018;13:00;14:00;184
03.01.2018;14:00;15:00;185
03.01.2018;15:00;16:00;185
03.01.2018;16:00;17:00;187
03.01.2018;17:00;18:00;188
03.01.2018;18:00;19:00;188
03.01.2018;19:00;20:00;191
03.01.2018;20:00;21:00;192
03.01.2018;21:00;22:00;195
03.01.2018;22:00;23:00;197
03.01.2018;23:00;00:00;199
04.01.2018;00:00;01:00;199
04.01.2018;01:00;02:00;197
04.01.2018;02:00;03:00;198
04.01.2018;03:00;04:00;198
04.01.2018;04:00;05:00;196
04.01.2018;05:00;06:00;194
04.01.2018;06:00;07:00;194
