Datum;Anfang;Ende;Generation_DE PSW Goldisthal PSS D [MW] Originalauflösungen;Generation_DE PSW Goldisthal PSS C [MW] Originalauflösungen;Generation_DE PSW Goldisthal PSS B [MW] Originalauflösungen;Generation_DE PSW Goldisthal PSS A [MW] Originalauflösungen
04.01.2022;23:00;00:00;0;0;0;1
05.01.2022;00:00;01:00;0;0;0;0
05.01.2022;01:00;02:00;0;0;0;0
05.01.2022;02:00;03:00;0;0;0;0
05.01.2022;03:00;04:00;0;0;0;0
05.01.2022;04:00;05:00;0;0;0;0
05.01.2022;05:00;06:00;0;0;0;0
05.01.2022;06:00;07:00;0;0;0;0
05.01.2022;07:00;08:00;0;0;0;0
05.01.2022;08:00;09:00;0;0;0;0
05.01.2022;09:00;10:00;0;0;0;0
05.01.2022;10:00;11:00;0;0;0;0
05.01.2022;11:00;12:00;0;0;0;0
05.01.2022;12:00;13:00;0;0;0;0
05.01.2022;13:00;14:00;0;0;0;0
05.01.2022;14:00;15:00;0;0;0;0
05.01.2022;15:00;16:00;0;0;0;0
05.01.2022;16:00;17:00;38;1;2;0
05.01.2022;17:00;18:00;255;186;265;0
05.01.2022;18:00;19:00;247;255;255;247
05.01.2022;19:00;20:00;168;3;94;1
05.01.2022;20:00;21:00;0;0;3;0
05.01.2022;21:00;22:00;0;0;0;0
05.01.2022;22:00;23:00;0;0;0;0
05.01.2022;23:00;00:00;0;0;0;0
06.01.2022;00:00;01:00;0;0;0;0
06.01.2022;01:00;02:00;0;0;0;0
06.01.2022;02:00;03:00;0;0;0;0
06.01.2022;03:00;04:00;0;0;0;0
06.01.2022;04:00;05:00;0;0;0;1
06.01.2022;05:00;06:00;0;0;0;74
06.01.2022;06:00;07:00;0;0;0;87
06.01.2022;07:00;08:00;241;153;290;114
06.01.2022;08:00;09:00;297;288;279;272
06.01.2022;09:00;10:00;200;231;230;199
06.01.2022;10:00;11:00;18;3;218;167
06.01.2022;11:00;12:00;0;234;235;218
06.01.2022;12:00;13:00;0;0;0;87
06.01.2022;13:00;14:00;0;0;0;89
06.01.2022;14:00;15:00;0;0;48;94
06.01.2022;15:00;16:00;0;234;234;216
06.01.2022;16:00;17:00;227;236;239;231
06.01.2022;17:00;18:00;254;235;237;257
06.01.2022;18:00;19:00;164;240;235;235
06.01.2022;19:00;20:00;174;216;217;217
06.01.2022;20:00;21:00;0;44;47;26
06.01.2022;21:00;22:00;0;0;1;0
06.01.2022;22:00;23:00;0;0;37;0
06.01.2022;23:00;00:00;0;0;0;0
07.01.2022;00:00;01:00;0;0;0;0
07.01.2022;01:00;02:00;0;0;0;0
07.01.2022;02:00;03:00;0;0;0;0
07.01.2022;03:00;04:00;0;0;0;0
07.01.2022;04:00;05:00;0;0;0;0
07.01.2022;05:00;06:00;0;0;0;0
07.01.2022;06:00;07:00;0;0;0;0
07.01.2022;07:00;08:00;0;0;0;0
07.01.2022;08:00;09:00;0;0;0;128
07.01.2022;09:00;10:00;0;0;0;123
07.01.2022;10:00;11:00;0;0;0;106
07.01.2022;11:00;12:00;0;0;0;79
07.01.2022;12:00;13:00;0;0;0;94
07.01.2022;13:00;14:00;0;0;0;95
07.01.2022;14:00;15:00;0;0;0;94
07.01.2022;15:00;16:00;235;0;248;245
07.01.2022;16:00;17:00;268;238;250;272
07.01.2022;17:00;18:00;286;243;246;288
07.01.2022;18:00;19:00;278;270;273;279
07.01.2022;19:00;20:00;269;255;258;271
07.01.2022;20:00;21:00;258;248;250;197
07.01.2022;21:00;22:00;242;0;243;0
07.01.2022;22:00;23:00;202;0;215;0
07.01.2022;23:00;00:00;49;0;0;0
08.01.2022;00:00;01:00;1;0;0;0
08.01.2022;01:00;02:00;0;0;0;0
08.01.2022;02:00;03:00;0;0;0;0
08.01.2022;03:00;04:00;0;0;0;0
08.01.2022;04:00;05:00;0;0;0;0
08.01.2022;05:00;06:00;0;0;0;0
08.01.2022;06:00;07:00;0;0;0;59
08.01.2022;07:00;08:00;1;0;0;89
08.01.2022;08:00;09:00;242;239;248;247
08.01.2022;09:00;10:00;258;244;248;260
08.01.2022;10:00;11:00;249;245;248;252
08.01.2022;11:00;12:00;26;1;2;1
08.01.2022;12:00;13:00;0;0;0;0
08.01.2022;13:00;14:00;0;0;0;0
08.01.2022;14:00;15:00;0;0;0;0
08.01.2022;15:00;16:00;48;0;0;0
08.01.2022;16:00;17:00;3;0;0;0
08.01.2022;17:00;18:00;202;0;0;206
08.01.2022;18:00;19:00;12;0;0;7
08.01.2022;19:00;20:00;0;0;0;36
08.01.2022;20:00;21:00;0;0;0;0
08.01.2022;21:00;22:00;0;0;0;0
08.01.2022;22:00;23:00;0;0;0;0
08.01.2022;23:00;00:00;0;0;0;0
09.01.2022;00:00;01:00;0;0;0;0
09.01.2022;01:00;02:00;0;0;0;0
09.01.2022;02:00;03:00;0;0;0;0
09.01.2022;03:00;04:00;0;0;0;0
09.01.2022;04:00;05:00;0;0;0;0
09.01.2022;05:00;06:00;0;0;0;0
09.01.2022;06:00;07:00;0;0;0;0
09.01.2022;07:00;08:00;0;0;0;0
09.01.2022;08:00;09:00;0;0;0;0
09.01.2022;09:00;10:00;0;0;0;0
09.01.2022;10:00;11:00;0;0;0;43
09.01.2022;11:00;12:00;0;0;0;61
09.01.2022;12:00;13:00;77;0;0;0
09.01.2022;13:00;14:00;51;0;0;0
09.01.2022;14:00;15:00;201;0;0;0
09.01.2022;15:00;16:00;120;0;24;0
09.01.2022;16:00;17:00;178;0;0;0
09.01.2022;17:00;18:00;174;22;22;0
09.01.2022;18:00;19:00;107;0;7;0
09.01.2022;19:00;20:00;90;0;0;0
09.01.2022;20:00;21:00;1;0;0;0
09.01.2022;21:00;22:00;0;0;0;0
09.01.2022;22:00;23:00;0;0;0;0
09.01.2022;23:00;00:00;0;0;0;0
10.01.2022;00:00;01:00;0;0;0;0
10.01.2022;01:00;02:00;0;0;0;0
10.01.2022;02:00;03:00;0;0;0;0
10.01.2022;03:00;04:00;0;0;0;0
10.01.2022;04:00;05:00;0;0;0;0
10.01.2022;05:00;06:00;0;0;0;0
10.01.2022;06:00;07:00;0;0;0;0
10.01.2022;07:00;08:00;1;0;2;0
10.01.2022;08:00;09:00;254;261;260;254
10.01.2022;09:00;10:00;286;256;259;290
10.01.2022;10:00;11:00;248;248;251;252
10.01.2022;11:00;12:00;285;261;265;289
10.01.2022;12:00;13:00;281;243;247;283
10.01.2022;13:00;14:00;0;4;47;182
10.01.2022;14:00;15:00;0;0;5;199
10.01.2022;15:00;16:00;0;0;239;224
10.01.2022;16:00;17:00;191;251;261;267
10.01.2022;17:00;18:00;254;242;244;257
10.01.2022;18:00;19:00;246;242;245;248
10.01.2022;19:00;20:00;0;4;2;83
10.01.2022;20:00;21:00;0;0;0;1
10.01.2022;21:00;22:00;0;0;0;0
10.01.2022;22:00;23:00;0;0;0;0
10.01.2022;23:00;00:00;0;0;0;0
11.01.2022;00:00;01:00;0;0;0;0
11.01.2022;01:00;02:00;0;0;0;0
11.01.2022;02:00;03:00;0;0;0;0
11.01.2022;03:00;04:00;0;0;0;0
11.01.2022;04:00;05:00;0;0;0;0
11.01.2022;05:00;06:00;0;0;0;0
11.01.2022;06:00;07:00;0;0;0;0
11.01.2022;07:00;08:00;0;0;0;1
11.01.2022;08:00;09:00;176;0;0;181
11.01.2022;09:00;10:00;188;0;0;194
11.01.2022;10:00;11:00;106;0;0;123
11.01.2022;11:00;12:00;0;0;0;79
11.01.2022;12:00;13:00;0;0;0;44
11.01.2022;13:00;14:00;0;0;0;46
11.01.2022;14:00;15:00;0;0;0;65
11.01.2022;15:00;16:00;114;0;0;162
11.01.2022;16:00;17:00;223;10;164;217
11.01.2022;17:00;18:00;245;240;262;209
11.01.2022;18:00;19:00;235;236;208;239
11.01.2022;19:00;20:00;252;234;237;255
11.01.2022;20:00;21:00;3;26;96;117
11.01.2022;21:00;22:00;0;0;0;1
11.01.2022;22:00;23:00;0;0;0;0
11.01.2022;23:00;00:00;0;0;0;0
12.01.2022;00:00;01:00;0;0;0;0
12.01.2022;01:00;02:00;0;0;0;0
12.01.2022;02:00;03:00;0;0;0;0
12.01.2022;03:00;04:00;0;0;0;0
12.01.2022;04:00;05:00;0;0;0;0
12.01.2022;05:00;06:00;0;0;0;0
12.01.2022;06:00;07:00;1;0;1;1
12.01.2022;07:00;08:00;272;256;256;273
12.01.2022;08:00;09:00;0;58;234;235
12.01.2022;09:00;10:00;0;254;269;295
12.01.2022;10:00;11:00;0;267;266;268
12.01.2022;11:00;12:00;0;253;251;247
12.01.2022;12:00;13:00;0;6;228;197
12.01.2022;13:00;14:00;0;0;2;115
12.01.2022;14:00;15:00;0;0;0;121
12.01.2022;15:00;16:00;0;164;223;217
12.01.2022;16:00;17:00;0;238;235;240
12.01.2022;17:00;18:00;0;249;249;258
12.01.2022;18:00;19:00;0;236;236;235
12.01.2022;19:00;20:00;0;0;209;197
12.01.2022;20:00;21:00;0;0;14;33
12.01.2022;21:00;22:00;0;0;0;0
12.01.2022;22:00;23:00;0;0;0;0
12.01.2022;23:00;00:00;0;0;0;0
13.01.2022;00:00;01:00;0;0;0;0
13.01.2022;01:00;02:00;0;0;0;0
13.01.2022;02:00;03:00;0;0;0;0
13.01.2022;03:00;04:00;0;0;0;0
13.01.2022;04:00;05:00;0;0;0;0
13.01.2022;05:00;06:00;0;0;0;0
13.01.2022;06:00;07:00;0;0;0;0
13.01.2022;07:00;08:00;231;8;250;241
13.01.2022;08:00;09:00;203;227;229;205
13.01.2022;09:00;10:00;176;0;219;182
13.01.2022;10:00;11:00;33;0;0;102
13.01.2022;11:00;12:00;135;0;0;49
13.01.2022;12:00;13:00;40;0;0;0
13.01.2022;13:00;14:00;40;0;0;0
13.01.2022;14:00;15:00;40;0;0;0
13.01.2022;15:00;16:00;40;0;0;1
13.01.2022;16:00;17:00;151;0;0;154
13.01.2022;17:00;18:00;258;242;248;261
13.01.2022;18:00;19:00;238;233;235;241
13.01.2022;19:00;20:00;0;31;84;159
13.01.2022;20:00;21:00;0;0;1;106
13.01.2022;21:00;22:00;0;0;0;26
13.01.2022;22:00;23:00;0;0;0;0
13.01.2022;23:00;00:00;0;0;0;0
14.01.2022;00:00;01:00;0;0;0;0
14.01.2022;01:00;02:00;0;0;0;0
14.01.2022;02:00;03:00;0;0;0;0
14.01.2022;03:00;04:00;0;0;0;0
14.01.2022;04:00;05:00;0;0;0;0
14.01.2022;05:00;06:00;0;0;0;0
14.01.2022;06:00;07:00;0;0;0;0
14.01.2022;07:00;08:00;0;106;0;91
14.01.2022;08:00;09:00;0;275;87;257
14.01.2022;09:00;10:00;0;4;0;189
14.01.2022;10:00;11:00;0;0;0;149
14.01.2022;11:00;12:00;0;0;0;207
14.01.2022;12:00;13:00;0;0;0;112
14.01.2022;13:00;14:00;0;0;0;60
14.01.2022;14:00;15:00;0;0;0;64
14.01.2022;15:00;16:00;0;114;57;105
14.01.2022;16:00;17:00;172;253;255;250
14.01.2022;17:00;18:00;157;260;262;273
14.01.2022;18:00;19:00;281;258;261;282
14.01.2022;19:00;20:00;268;246;249;270
14.01.2022;20:00;21:00;40;208;164;177
14.01.2022;21:00;22:00;0;2;0;60
14.01.2022;22:00;23:00;0;0;0;47
14.01.2022;23:00;00:00;0;0;0;3
15.01.2022;00:00;01:00;0;0;0;35
15.01.2022;01:00;02:00;0;0;0;0
15.01.2022;02:00;03:00;0;0;0;0
15.01.2022;03:00;04:00;0;0;0;0
15.01.2022;04:00;05:00;0;0;0;0
15.01.2022;05:00;06:00;0;0;0;1
15.01.2022;06:00;07:00;0;0;0;77
15.01.2022;07:00;08:00;0;0;0;71
15.01.2022;08:00;09:00;0;0;0;133
15.01.2022;09:00;10:00;0;0;0;166
15.01.2022;10:00;11:00;0;0;0;124
15.01.2022;11:00;12:00;0;0;0;165
15.01.2022;12:00;13:00;0;63;9;149
15.01.2022;13:00;14:00;0;81;0;117
15.01.2022;14:00;15:00;0;17;7;157
15.01.2022;15:00;16:00;0;4;0;110
15.01.2022;16:00;17:00;0;176;0;110
15.01.2022;17:00;18:00;2;234;42;228
15.01.2022;18:00;19:00;236;228;230;238
15.01.2022;19:00;20:00;135;193;189;167
15.01.2022;20:00;21:00;0;3;145;123
15.01.2022;21:00;22:00;0;0;0;0
15.01.2022;22:00;23:00;0;0;0;0
15.01.2022;23:00;00:00;0;0;0;1
16.01.2022;00:00;01:00;0;0;0;52
16.01.2022;01:00;02:00;0;0;0;60
16.01.2022;02:00;03:00;0;0;0;51
16.01.2022;03:00;04:00;0;0;0;1
16.01.2022;04:00;05:00;0;0;0;0
16.01.2022;05:00;06:00;0;0;0;0
16.01.2022;06:00;07:00;0;0;0;0
16.01.2022;07:00;08:00;0;0;0;76
16.01.2022;08:00;09:00;0;0;0;76
16.01.2022;09:00;10:00;0;0;0;109
16.01.2022;10:00;11:00;0;0;102;155
16.01.2022;11:00;12:00;0;0;116;136
16.01.2022;12:00;13:00;0;0;0;44
16.01.2022;13:00;14:00;0;0;44;49
16.01.2022;14:00;15:00;0;0;0;85
16.01.2022;15:00;16:00;0;0;0;131
16.01.2022;16:00;17:00;0;0;0;3
16.01.2022;17:00;18:00;0;0;0;101
16.01.2022;18:00;19:00;0;0;0;97
16.01.2022;19:00;20:00;0;0;0;76
16.01.2022;20:00;21:00;0;0;0;0
16.01.2022;21:00;22:00;0;0;0;0
16.01.2022;22:00;23:00;0;0;0;0
16.01.2022;23:00;00:00;0;0;0;0
17.01.2022;00:00;01:00;0;0;0;0
17.01.2022;01:00;02:00;0;0;0;0
17.01.2022;02:00;03:00;0;0;0;0
17.01.2022;03:00;04:00;0;0;0;0
17.01.2022;04:00;05:00;0;0;0;0
17.01.2022;05:00;06:00;0;0;0;0
17.01.2022;06:00;07:00;0;0;0;0
17.01.2022;07:00;08:00;0;0;0;0
17.01.2022;08:00;09:00;0;0;0;0
17.01.2022;09:00;10:00;0;0;0;87
17.01.2022;10:00;11:00;0;0;0;2
17.01.2022;11:00;12:00;0;0;0;1
17.01.2022;12:00;13:00;0;0;0;139
17.01.2022;13:00;14:00;0;0;0;152
17.01.2022;14:00;15:00;0;0;0;104
17.01.2022;15:00;16:00;0;0;0;78
17.01.2022;16:00;17:00;0;0;0;121
17.01.2022;17:00;18:00;0;0;227;202
17.01.2022;18:00;19:00;0;242;242;220
17.01.2022;19:00;20:00;0;245;246;238
17.01.2022;20:00;21:00;0;253;253;254
17.01.2022;21:00;22:00;0;0;0;74
17.01.2022;22:00;23:00;0;0;0;61
17.01.2022;23:00;00:00;0;0;0;50
18.01.2022;00:00;01:00;0;0;0;0
18.01.2022;01:00;02:00;0;0;0;0
18.01.2022;02:00;03:00;0;0;0;0
18.01.2022;03:00;04:00;0;0;0;0
18.01.2022;04:00;05:00;0;0;0;0
18.01.2022;05:00;06:00;0;0;0;0
18.01.2022;06:00;07:00;3;0;0;77
18.01.2022;07:00;08:00;249;240;249;259
18.01.2022;08:00;09:00;2;259;243;216
18.01.2022;09:00;10:00;0;213;214;162
18.01.2022;10:00;11:00;0;217;221;142
18.01.2022;11:00;12:00;0;248;247;242
18.01.2022;12:00;13:00;0;215;212;163
18.01.2022;13:00;14:00;0;0;2;41
18.01.2022;14:00;15:00;0;0;0;76
18.01.2022;15:00;16:00;0;0;231;194
18.01.2022;16:00;17:00;208;228;234;216
18.01.2022;17:00;18:00;236;235;237;239
18.01.2022;18:00;19:00;217;225;227;220
18.01.2022;19:00;20:00;210;217;219;212
18.01.2022;20:00;21:00;0;19;157;109
18.01.2022;21:00;22:00;0;0;0;2
18.01.2022;22:00;23:00;0;0;0;0
18.01.2022;23:00;00:00;0;0;0;0
19.01.2022;00:00;01:00;0;0;0;0
19.01.2022;01:00;02:00;0;0;0;0
19.01.2022;02:00;03:00;0;0;0;0
19.01.2022;03:00;04:00;0;0;0;0
19.01.2022;04:00;05:00;0;0;0;0
19.01.2022;05:00;06:00;0;0;0;0
19.01.2022;06:00;07:00;0;0;0;39
19.01.2022;07:00;08:00;0;0;0;183
19.01.2022;08:00;09:00;0;0;234;235
19.01.2022;09:00;10:00;0;0;206;179
19.01.2022;10:00;11:00;96;0;212;191
19.01.2022;11:00;12:00;0;0;97;119
19.01.2022;12:00;13:00;0;0;0;124
19.01.2022;13:00;14:00;0;0;0;108
19.01.2022;14:00;15:00;0;0;0;141
19.01.2022;15:00;16:00;0;0;0;95
19.01.2022;16:00;17:00;0;0;0;122
19.01.2022;17:00;18:00;0;0;0;58
19.01.2022;18:00;19:00;0;0;0;108
19.01.2022;19:00;20:00;0;0;0;8
19.01.2022;20:00;21:00;0;0;0;0
19.01.2022;21:00;22:00;0;0;0;0
19.01.2022;22:00;23:00;0;0;0;0
19.01.2022;23:00;00:00;0;0;0;0
20.01.2022;00:00;01:00;0;0;0;0
20.01.2022;01:00;02:00;0;0;0;0
20.01.2022;02:00;03:00;0;0;0;0
20.01.2022;03:00;04:00;0;0;0;0
20.01.2022;04:00;05:00;0;0;0;0
20.01.2022;05:00;06:00;0;0;0;0
20.01.2022;06:00;07:00;0;0;0;0
20.01.2022;07:00;08:00;0;0;0;0
20.01.2022;08:00;09:00;144;0;0;0
20.01.2022;09:00;10:00;253;0;0;46
20.01.2022;10:00;11:00;49;0;0;198
20.01.2022;11:00;12:00;0;0;0;94
20.01.2022;12:00;13:00;0;0;0;41
20.01.2022;13:00;14:00;32;0;0;149
20.01.2022;14:00;15:00;2;0;0;143
20.01.2022;15:00;16:00;58;0;0;207
20.01.2022;16:00;17:00;0;2;9;200
20.01.2022;17:00;18:00;254;256;259;258
20.01.2022;18:00;19:00;252;251;254;256
20.01.2022;19:00;20:00;245;246;249;248
20.01.2022;20:00;21:00;0;13;0;54
20.01.2022;21:00;22:00;0;0;0;101
20.01.2022;22:00;23:00;0;0;0;0
20.01.2022;23:00;00:00;0;0;0;0
21.01.2022;00:00;01:00;0;0;0;0
21.01.2022;01:00;02:00;0;0;0;0
21.01.2022;02:00;03:00;0;0;0;0
21.01.2022;03:00;04:00;0;0;0;0
21.01.2022;04:00;05:00;0;0;0;0
21.01.2022;05:00;06:00;0;0;0;0
21.01.2022;06:00;07:00;0;0;0;87
21.01.2022;07:00;08:00;0;0;235;164
21.01.2022;08:00;09:00;2;237;257;255
21.01.2022;09:00;10:00;239;247;251;243
21.01.2022;10:00;11:00;111;241;233;210
21.01.2022;11:00;12:00;0;118;230;209
21.01.2022;12:00;13:00;0;0;226;113
21.01.2022;13:00;14:00;0;0;0;60
21.01.2022;14:00;15:00;0;0;0;72
21.01.2022;15:00;16:00;0;17;191;206
21.01.2022;16:00;17:00;205;227;231;222
21.01.2022;17:00;18:00;268;248;253;270
21.01.2022;18:00;19:00;257;253;256;260
21.01.2022;19:00;20:00;0;54;115;139
21.01.2022;20:00;21:00;0;0;0;124
21.01.2022;21:00;22:00;0;0;0;65
21.01.2022;22:00;23:00;0;0;0;1
21.01.2022;23:00;00:00;0;0;0;0
22.01.2022;00:00;01:00;0;0;0;0
22.01.2022;01:00;02:00;0;0;0;0
22.01.2022;02:00;03:00;0;0;0;0
22.01.2022;03:00;04:00;0;0;0;0
22.01.2022;04:00;05:00;0;0;0;0
22.01.2022;05:00;06:00;0;0;0;0
22.01.2022;06:00;07:00;0;0;0;0
22.01.2022;07:00;08:00;0;0;0;0
22.01.2022;08:00;09:00;0;0;0;152
22.01.2022;09:00;10:00;0;0;0;146
22.01.2022;10:00;11:00;0;0;0;137
22.01.2022;11:00;12:00;0;0;0;53
22.01.2022;12:00;13:00;0;0;0;88
22.01.2022;13:00;14:00;0;0;20;91
22.01.2022;14:00;15:00;0;0;104;87
22.01.2022;15:00;16:00;0;0;197;63
22.01.2022;16:00;17:00;6;3;212;190
22.01.2022;17:00;18:00;245;252;253;246
22.01.2022;18:00;19:00;260;252;255;263
22.01.2022;19:00;20:00;103;267;259;254
22.01.2022;20:00;21:00;0;0;0;90
22.01.2022;21:00;22:00;0;0;0;90
22.01.2022;22:00;23:00;0;0;0;56
22.01.2022;23:00;00:00;0;0;0;0
23.01.2022;00:00;01:00;0;0;0;0
23.01.2022;01:00;02:00;0;0;0;0
23.01.2022;02:00;03:00;0;0;0;0
23.01.2022;03:00;04:00;0;0;0;0
23.01.2022;04:00;05:00;0;0;0;0
23.01.2022;05:00;06:00;0;0;0;0
23.01.2022;06:00;07:00;0;0;0;0
23.01.2022;07:00;08:00;0;0;0;0
23.01.2022;08:00;09:00;0;0;0;67
23.01.2022;09:00;10:00;0;0;0;37
23.01.2022;10:00;11:00;0;0;0;60
23.01.2022;11:00;12:00;0;0;0;37
23.01.2022;12:00;13:00;0;0;0;65
23.01.2022;13:00;14:00;0;0;0;40
23.01.2022;14:00;15:00;0;0;0;37
23.01.2022;15:00;16:00;4;0;2;153
23.01.2022;16:00;17:00;202;225;234;207
23.01.2022;17:00;18:00;228;243;245;231
23.01.2022;18:00;19:00;234;244;247;237
23.01.2022;19:00;20:00;216;236;236;216
23.01.2022;20:00;21:00;98;6;2;1
23.01.2022;21:00;22:00;107;0;0;0
23.01.2022;22:00;23:00;49;0;0;0
23.01.2022;23:00;00:00;0;0;0;0
24.01.2022;00:00;01:00;0;0;0;0
24.01.2022;01:00;02:00;0;0;0;0
24.01.2022;02:00;03:00;0;0;0;0
24.01.2022;03:00;04:00;0;0;0;0
24.01.2022;04:00;05:00;0;0;0;0
24.01.2022;05:00;06:00;0;0;0;0
24.01.2022;06:00;07:00;1;0;0;1
24.01.2022;07:00;08:00;253;260;264;257
24.01.2022;08:00;09:00;238;50;0;219
24.01.2022;09:00;10:00;193;225;0;203
24.01.2022;10:00;11:00;170;225;0;171
24.01.2022;11:00;12:00;202;0;0;199
24.01.2022;12:00;13:00;2;0;0;56
24.01.2022;13:00;14:00;0;0;0;50
24.01.2022;14:00;15:00;0;0;0;39
24.01.2022;15:00;16:00;4;0;0;62
24.01.2022;16:00;17:00;210;223;108;224
24.01.2022;17:00;18:00;251;244;249;256
24.01.2022;18:00;19:00;192;222;224;194
24.01.2022;19:00;20:00;32;217;212;175
24.01.2022;20:00;21:00;245;235;239;251
24.01.2022;21:00;22:00;0;7;6;0
24.01.2022;22:00;23:00;0;0;0;0
24.01.2022;23:00;00:00;0;0;0;0
25.01.2022;00:00;01:00;0;0;0;0
25.01.2022;01:00;02:00;0;0;0;0
25.01.2022;02:00;03:00;0;0;0;0
25.01.2022;03:00;04:00;0;0;0;0
25.01.2022;04:00;05:00;0;0;0;0
25.01.2022;05:00;06:00;0;0;0;0
25.01.2022;06:00;07:00;0;0;0;0
25.01.2022;07:00;08:00;3;0;0;103
25.01.2022;08:00;09:00;240;247;247;245
25.01.2022;09:00;10:00;248;250;251;250
25.01.2022;10:00;11:00;255;253;254;256
25.01.2022;11:00;12:00;0;188;149;109
25.01.2022;12:00;13:00;0;210;0;144
25.01.2022;13:00;14:00;0;173;0;82
25.01.2022;14:00;15:00;0;4;152;156
25.01.2022;15:00;16:00;0;95;92;147
25.01.2022;16:00;17:00;1;9;197;162
25.01.2022;17:00;18:00;245;244;245;247
25.01.2022;18:00;19:00;244;239;241;246
25.01.2022;19:00;20:00;178;195;196;180
