Datum;Anfang;Ende;Generation_DE Heizkraftwerk West Block 1 [MW] Originalauflösungen;Generation_DE Heizkraftwerk West Block 2 [MW] Originalauflösungen
30.01.2023;19:00;20:00;95;79
30.01.2023;20:00;21:00;95;79
30.01.2023;21:00;22:00;86;80
30.01.2023;22:00;23:00;70;75
30.01.2023;23:00;00:00;62;62
31.01.2023;00:00;01:00;58;57
31.01.2023;01:00;02:00;56;59
31.01.2023;02:00;03:00;57;58
31.01.2023;03:00;04:00;61;62
31.01.2023;04:00;05:00;64;61
31.01.2023;05:00;06:00;72;67
31.01.2023;06:00;07:00;90;67
31.01.2023;07:00;08:00;114;72
31.01.2023;08:00;09:00;113;76
31.01.2023;09:00;10:00;115;80
31.01.2023;10:00;11:00;113;78
31.01.2023;11:00;12:00;85;60
31.01.2023;12:00;13:00;69;63
31.01.2023;13:00;14:00;65;59
31.01.2023;14:00;15:00;61;57
31.01.2023;15:00;16:00;65;63
31.01.2023;16:00;17:00;75;72
31.01.2023;17:00;18:00;75;72
31.01.2023;18:00;19:00;61;56
31.01.2023;19:00;20:00;65;59
31.01.2023;20:00;21:00;87;59
31.01.2023;21:00;22:00;88;59
31.01.2023;22:00;23:00;82;56
31.01.2023;23:00;00:00;79;54
01.02.2023;00:00;01:00;79;54
01.02.2023;01:00;02:00;79;54
01.02.2023;02:00;03:00;79;57
01.02.2023;03:00;04:00;80;57
01.02.2023;04:00;05:00;80;56
01.02.2023;05:00;06:00;79;56
01.02.2023;06:00;07:00;80;58
01.02.2023;07:00;08:00;84;64
01.02.2023;08:00;09:00;84;64
01.02.2023;09:00;10:00;84;72
01.02.2023;10:00;11:00;85;71
01.02.2023;11:00;12:00;80;63
01.02.2023;12:00;13:00;76;74
01.02.2023;13:00;14:00;78;66
01.02.2023;14:00;15:00;77;66
01.02.2023;15:00;16:00;81;68
01.02.2023;16:00;17:00;81;68
01.02.2023;17:00;18:00;88;66
01.02.2023;18:00;19:00;85;62
01.02.2023;19:00;20:00;89;70
01.02.2023;20:00;21:00;89;71
01.02.2023;21:00;22:00;84;67
01.02.2023;22:00;23:00;71;56
01.02.2023;23:00;00:00;72;56
02.02.2023;00:00;01:00;71;55
02.02.2023;01:00;02:00;71;53
02.02.2023;02:00;03:00;71;54
02.02.2023;03:00;04:00;72;54
02.02.2023;04:00;05:00;71;54
02.02.2023;05:00;06:00;71;53
02.02.2023;06:00;07:00;71;54
02.02.2023;07:00;08:00;74;61
02.02.2023;08:00;09:00;87;90
02.02.2023;09:00;10:00;85;97
02.02.2023;10:00;11:00;86;94
02.02.2023;11:00;12:00;88;95
02.02.2023;12:00;13:00;82;86
02.02.2023;13:00;14:00;80;84
02.02.2023;14:00;15:00;90;84
02.02.2023;15:00;16:00;86;84
02.02.2023;16:00;17:00;90;84
02.02.2023;17:00;18:00;82;89
02.02.2023;18:00;19:00;80;98
02.02.2023;19:00;20:00;82;98
02.02.2023;20:00;21:00;76;60
02.02.2023;21:00;22:00;75;56
02.02.2023;22:00;23:00;71;51
02.02.2023;23:00;00:00;71;51
03.02.2023;00:00;01:00;71;52
03.02.2023;01:00;02:00;73;53
03.02.2023;02:00;03:00;72;52
03.02.2023;03:00;04:00;72;52
03.02.2023;04:00;05:00;71;53
03.02.2023;05:00;06:00;71;51
03.02.2023;06:00;07:00;71;51
03.02.2023;07:00;08:00;72;51
03.02.2023;08:00;09:00;60;51
03.02.2023;09:00;10:00;51;51
03.02.2023;10:00;11:00;52;52
03.02.2023;11:00;12:00;52;51
03.02.2023;12:00;13:00;51;51
03.02.2023;13:00;14:00;51;52
03.02.2023;14:00;15:00;51;51
03.02.2023;15:00;16:00;51;51
03.02.2023;16:00;17:00;56;51
03.02.2023;17:00;18:00;75;51
03.02.2023;18:00;19:00;77;51
03.02.2023;19:00;20:00;77;43
03.02.2023;20:00;21:00;78;42
03.02.2023;21:00;22:00;78;41
03.02.2023;22:00;23:00;78;41
03.02.2023;23:00;00:00;78;41
04.02.2023;00:00;01:00;77;41
04.02.2023;01:00;02:00;78;47
04.02.2023;02:00;03:00;80;58
04.02.2023;03:00;04:00;83;62
04.02.2023;04:00;05:00;87;65
04.02.2023;05:00;06:00;87;67
04.02.2023;06:00;07:00;99;78
04.02.2023;07:00;08:00;99;76
04.02.2023;08:00;09:00;125;76
04.02.2023;09:00;10:00;130;76
04.02.2023;10:00;11:00;130;77
04.02.2023;11:00;12:00;130;61
04.02.2023;12:00;13:00;102;57
04.02.2023;13:00;14:00;48;55
04.02.2023;14:00;15:00;47;54
04.02.2023;15:00;16:00;48;55
04.02.2023;16:00;17:00;66;55
04.02.2023;17:00;18:00;106;80
04.02.2023;18:00;19:00;112;79
04.02.2023;19:00;20:00;120;77
04.02.2023;20:00;21:00;120;73
04.02.2023;21:00;22:00;87;60
04.02.2023;22:00;23:00;88;61
04.02.2023;23:00;00:00;88;61
05.02.2023;00:00;01:00;88;61
05.02.2023;01:00;02:00;88;61
05.02.2023;02:00;03:00;89;61
05.02.2023;03:00;04:00;89;61
05.02.2023;04:00;05:00;91;62
05.02.2023;05:00;06:00;65;61
05.02.2023;06:00;07:00;65;61
05.02.2023;07:00;08:00;65;61
05.02.2023;08:00;09:00;65;61
05.02.2023;09:00;10:00;65;61
05.02.2023;10:00;11:00;65;61
05.02.2023;11:00;12:00;65;61
05.02.2023;12:00;13:00;65;61
05.02.2023;13:00;14:00;65;60
05.02.2023;14:00;15:00;65;61
05.02.2023;15:00;16:00;65;61
05.02.2023;16:00;17:00;65;61
05.02.2023;17:00;18:00;67;61
05.02.2023;18:00;19:00;88;60
05.02.2023;19:00;20:00;85;61
05.02.2023;20:00;21:00;87;61
05.02.2023;21:00;22:00;95;69
05.02.2023;22:00;23:00;88;65
05.02.2023;23:00;00:00;88;65
06.02.2023;00:00;01:00;0;0
06.02.2023;01:00;02:00;0;0
06.02.2023;02:00;03:00;0;0
06.02.2023;03:00;04:00;0;0
06.02.2023;04:00;05:00;0;0
06.02.2023;05:00;06:00;0;0
06.02.2023;06:00;07:00;0;0
06.02.2023;07:00;08:00;53;37
06.02.2023;08:00;09:00;113;69
06.02.2023;09:00;10:00;135;62
06.02.2023;10:00;11:00;139;60
06.02.2023;11:00;12:00;139;64
06.02.2023;12:00;13:00;139;63
06.02.2023;13:00;14:00;139;63
06.02.2023;14:00;15:00;139;65
06.02.2023;15:00;16:00;139;69
06.02.2023;16:00;17:00;139;67
06.02.2023;17:00;18:00;107;89
06.02.2023;18:00;19:00;94;98
06.02.2023;19:00;20:00;82;108
06.02.2023;20:00;21:00;87;102
06.02.2023;21:00;22:00;87;104
06.02.2023;22:00;23:00;94;98
06.02.2023;23:00;00:00;56;58
07.02.2023;00:00;01:00;55;56
07.02.2023;01:00;02:00;56;58
07.02.2023;02:00;03:00;56;59
07.02.2023;03:00;04:00;61;63
07.02.2023;04:00;05:00;62;63
07.02.2023;05:00;06:00;63;63
07.02.2023;06:00;07:00;71;78
07.02.2023;07:00;08:00;85;91
07.02.2023;08:00;09:00;103;104
07.02.2023;09:00;10:00;107;108
07.02.2023;10:00;11:00;103;104
07.02.2023;11:00;12:00;67;68
07.02.2023;12:00;13:00;74;75
07.02.2023;13:00;14:00;74;76
07.02.2023;14:00;15:00;69;71
07.02.2023;15:00;16:00;104;78
07.02.2023;16:00;17:00;80;99
07.02.2023;17:00;18:00;72;98
07.02.2023;18:00;19:00;70;109
07.02.2023;19:00;20:00;65;93
07.02.2023;20:00;21:00;64;93
07.02.2023;21:00;22:00;65;96
07.02.2023;22:00;23:00;65;87
07.02.2023;23:00;00:00;65;88
08.02.2023;00:00;01:00;60;72
08.02.2023;01:00;02:00;58;69
08.02.2023;02:00;03:00;60;69
08.02.2023;03:00;04:00;64;68
08.02.2023;04:00;05:00;66;67
08.02.2023;05:00;06:00;70;65
08.02.2023;06:00;07:00;72;68
08.02.2023;07:00;08:00;96;100
08.02.2023;08:00;09:00;101;98
08.02.2023;09:00;10:00;107;101
08.02.2023;10:00;11:00;70;64
08.02.2023;11:00;12:00;77;60
08.02.2023;12:00;13:00;78;61
08.02.2023;13:00;14:00;74;59
08.02.2023;14:00;15:00;102;58
08.02.2023;15:00;16:00;122;58
08.02.2023;16:00;17:00;108;74
08.02.2023;17:00;18:00;82;102
08.02.2023;18:00;19:00;85;99
08.02.2023;19:00;20:00;81;62
08.02.2023;20:00;21:00;79;61
08.02.2023;21:00;22:00;80;64
08.02.2023;22:00;23:00;80;64
08.02.2023;23:00;00:00;80;64
09.02.2023;00:00;01:00;83;66
09.02.2023;01:00;02:00;89;65
09.02.2023;02:00;03:00;89;65
09.02.2023;03:00;04:00;90;65
09.02.2023;04:00;05:00;87;66
09.02.2023;05:00;06:00;88;68
09.02.2023;06:00;07:00;93;70
09.02.2023;07:00;08:00;120;69
09.02.2023;08:00;09:00;114;69
09.02.2023;09:00;10:00;105;62
09.02.2023;10:00;11:00;94;65
09.02.2023;11:00;12:00;93;65
09.02.2023;12:00;13:00;116;55
09.02.2023;13:00;14:00;132;53
09.02.2023;14:00;15:00;122;58
09.02.2023;15:00;16:00;75;106
09.02.2023;16:00;17:00;71;110
09.02.2023;17:00;18:00;72;109
09.02.2023;18:00;19:00;80;106
09.02.2023;19:00;20:00;101;92
09.02.2023;20:00;21:00;98;88
09.02.2023;21:00;22:00;100;85
09.02.2023;22:00;23:00;101;77
09.02.2023;23:00;00:00;102;61
10.02.2023;00:00;01:00;101;54
10.02.2023;01:00;02:00;101;53
10.02.2023;02:00;03:00;99;55
10.02.2023;03:00;04:00;106;59
10.02.2023;04:00;05:00;108;60
10.02.2023;05:00;06:00;104;61
10.02.2023;06:00;07:00;80;59
10.02.2023;07:00;08:00;118;60
10.02.2023;08:00;09:00;121;57
10.02.2023;09:00;10:00;126;58
10.02.2023;10:00;11:00;95;88
10.02.2023;11:00;12:00;85;104
10.02.2023;12:00;13:00;85;95
10.02.2023;13:00;14:00;78;57
10.02.2023;14:00;15:00;57;66
10.02.2023;15:00;16:00;58;70
10.02.2023;16:00;17:00;75;62
10.02.2023;17:00;18:00;81;61
10.02.2023;18:00;19:00;79;58
10.02.2023;19:00;20:00;76;55
10.02.2023;20:00;21:00;100;60
10.02.2023;21:00;22:00;99;59
10.02.2023;22:00;23:00;95;55
10.02.2023;23:00;00:00;95;46
11.02.2023;00:00;01:00;91;36
11.02.2023;01:00;02:00;91;40
11.02.2023;02:00;03:00;91;40
11.02.2023;03:00;04:00;111;39
11.02.2023;04:00;05:00;110;44
11.02.2023;05:00;06:00;109;44
11.02.2023;06:00;07:00;110;43
11.02.2023;07:00;08:00;106;39
11.02.2023;08:00;09:00;96;36
11.02.2023;09:00;10:00;92;38
11.02.2023;10:00;11:00;77;38
11.02.2023;11:00;12:00;62;37
11.02.2023;12:00;13:00;77;37
11.02.2023;13:00;14:00;74;40
11.02.2023;14:00;15:00;77;38
11.02.2023;15:00;16:00;79;36
11.02.2023;16:00;17:00;80;36
11.02.2023;17:00;18:00;79;36
11.02.2023;18:00;19:00;78;36
11.02.2023;19:00;20:00;79;36
11.02.2023;20:00;21:00;80;39
11.02.2023;21:00;22:00;72;38
11.02.2023;22:00;23:00;57;40
11.02.2023;23:00;00:00;61;43
12.02.2023;00:00;01:00;60;43
12.02.2023;01:00;02:00;60;44
12.02.2023;02:00;03:00;61;43
12.02.2023;03:00;04:00;59;43
12.02.2023;04:00;05:00;60;43
12.02.2023;05:00;06:00;60;43
12.02.2023;06:00;07:00;60;43
12.02.2023;07:00;08:00;60;43
12.02.2023;08:00;09:00;60;43
12.02.2023;09:00;10:00;63;43
12.02.2023;10:00;11:00;64;43
12.02.2023;11:00;12:00;62;40
12.02.2023;12:00;13:00;61;41
12.02.2023;13:00;14:00;60;40
12.02.2023;14:00;15:00;60;40
12.02.2023;15:00;16:00;60;40
12.02.2023;16:00;17:00;76;60
12.02.2023;17:00;18:00;115;90
12.02.2023;18:00;19:00;113;92
12.02.2023;19:00;20:00;106;86
12.02.2023;20:00;21:00;88;67
12.02.2023;21:00;22:00;87;67
12.02.2023;22:00;23:00;83;60
12.02.2023;23:00;00:00;78;58
13.02.2023;00:00;01:00;81;41
13.02.2023;01:00;02:00;84;39
13.02.2023;02:00;03:00;89;41
13.02.2023;03:00;04:00;90;55
13.02.2023;04:00;05:00;94;80
13.02.2023;05:00;06:00;95;82
13.02.2023;06:00;07:00;107;89
13.02.2023;07:00;08:00;109;92
13.02.2023;08:00;09:00;112;97
13.02.2023;09:00;10:00;108;98
13.02.2023;10:00;11:00;100;77
13.02.2023;11:00;12:00;104;75
13.02.2023;12:00;13:00;107;69
13.02.2023;13:00;14:00;109;74
13.02.2023;14:00;15:00;107;55
13.02.2023;15:00;16:00;111;55
13.02.2023;16:00;17:00;110;57
13.02.2023;17:00;18:00;121;84
13.02.2023;18:00;19:00;119;83
13.02.2023;19:00;20:00;120;79
13.02.2023;20:00;21:00;104;67
13.02.2023;21:00;22:00;97;58
13.02.2023;22:00;23:00;96;56
13.02.2023;23:00;00:00;95;60
14.02.2023;00:00;01:00;76;54
14.02.2023;01:00;02:00;82;57
14.02.2023;02:00;03:00;99;59
14.02.2023;03:00;04:00;92;56
14.02.2023;04:00;05:00;91;57
14.02.2023;05:00;06:00;92;57
14.02.2023;06:00;07:00;109;66
14.02.2023;07:00;08:00;131;74
14.02.2023;08:00;09:00;130;67
14.02.2023;09:00;10:00;120;63
14.02.2023;10:00;11:00;108;68
14.02.2023;11:00;12:00;118;56
14.02.2023;12:00;13:00;123;65
14.02.2023;13:00;14:00;126;62
14.02.2023;14:00;15:00;109;55
14.02.2023;15:00;16:00;77;63
14.02.2023;16:00;17:00;73;80
14.02.2023;17:00;18:00;91;58
14.02.2023;18:00;19:00;102;57
14.02.2023;19:00;20:00;100;68
14.02.2023;20:00;21:00;97;57
14.02.2023;21:00;22:00;96;60
14.02.2023;22:00;23:00;101;64
14.02.2023;23:00;00:00;100;67
15.02.2023;00:00;01:00;94;84
15.02.2023;01:00;02:00;99;63
15.02.2023;02:00;03:00;103;65
15.02.2023;03:00;04:00;108;66
15.02.2023;04:00;05:00;106;65
15.02.2023;05:00;06:00;115;69
15.02.2023;06:00;07:00;124;72
15.02.2023;07:00;08:00;129;72
15.02.2023;08:00;09:00;129;64
15.02.2023;09:00;10:00;131;62
15.02.2023;10:00;11:00;129;65
15.02.2023;11:00;12:00;128;64
15.02.2023;12:00;13:00;121;63
15.02.2023;13:00;14:00;119;61
15.02.2023;14:00;15:00;120;55
15.02.2023;15:00;16:00;116;58
15.02.2023;16:00;17:00;94;66
15.02.2023;17:00;18:00;103;66
15.02.2023;18:00;19:00;103;64
15.02.2023;19:00;20:00;88;66
15.02.2023;20:00;21:00;38;64
15.02.2023;21:00;22:00;38;66
15.02.2023;22:00;23:00;37;71
15.02.2023;23:00;00:00;39;68
16.02.2023;00:00;01:00;41;57
16.02.2023;01:00;02:00;42;66
16.02.2023;02:00;03:00;37;66
16.02.2023;03:00;04:00;44;63
16.02.2023;04:00;05:00;57;55
16.02.2023;05:00;06:00;78;51
16.02.2023;06:00;07:00;80;49
16.02.2023;07:00;08:00;107;58
16.02.2023;08:00;09:00;103;64
16.02.2023;09:00;10:00;92;65
16.02.2023;10:00;11:00;35;56
16.02.2023;11:00;12:00;33;56
16.02.2023;12:00;13:00;33;56
16.02.2023;13:00;14:00;33;56
16.02.2023;14:00;15:00;33;60
16.02.2023;15:00;16:00;39;71
16.02.2023;16:00;17:00;70;71
16.02.2023;17:00;18:00;112;84
16.02.2023;18:00;19:00;86;68
16.02.2023;19:00;20:00;88;62
16.02.2023;20:00;21:00;52;52
16.02.2023;21:00;22:00;50;51
16.02.2023;22:00;23:00;37;51
16.02.2023;23:00;00:00;39;52
17.02.2023;00:00;01:00;39;52
17.02.2023;01:00;02:00;39;51
17.02.2023;02:00;03:00;38;52
17.02.2023;03:00;04:00;39;52
17.02.2023;04:00;05:00;38;52
17.02.2023;05:00;06:00;54;53
17.02.2023;06:00;07:00;58;52
17.02.2023;07:00;08:00;73;52
17.02.2023;08:00;09:00;55;52
17.02.2023;09:00;10:00;56;52
17.02.2023;10:00;11:00;54;53
17.02.2023;11:00;12:00;58;57
17.02.2023;12:00;13:00;59;58
17.02.2023;13:00;14:00;52;56
17.02.2023;14:00;15:00;46;57
17.02.2023;15:00;16:00;47;57
17.02.2023;16:00;17:00;46;55
17.02.2023;17:00;18:00;44;62
17.02.2023;18:00;19:00;44;56
17.02.2023;19:00;20:00;44;57
17.02.2023;20:00;21:00;44;56
17.02.2023;21:00;22:00;43;56
17.02.2023;22:00;23:00;38;38
17.02.2023;23:00;00:00;38;34
18.02.2023;00:00;01:00;38;35
18.02.2023;01:00;02:00;39;35
18.02.2023;02:00;03:00;38;52
18.02.2023;03:00;04:00;38;51
18.02.2023;04:00;05:00;38;52
18.02.2023;05:00;06:00;38;51
18.02.2023;06:00;07:00;38;51
18.02.2023;07:00;08:00;37;52
18.02.2023;08:00;09:00;58;63
18.02.2023;09:00;10:00;55;56
18.02.2023;10:00;11:00;56;57
18.02.2023;11:00;12:00;91;4
18.02.2023;12:00;13:00;83;0
18.02.2023;13:00;14:00;74;4
18.02.2023;14:00;15:00;45;40
18.02.2023;15:00;16:00;42;44
18.02.2023;16:00;17:00;42;43
18.02.2023;17:00;18:00;42;38
18.02.2023;18:00;19:00;42;38
18.02.2023;19:00;20:00;42;38
18.02.2023;20:00;21:00;42;38
18.02.2023;21:00;22:00;42;38
18.02.2023;22:00;23:00;33;37
18.02.2023;23:00;00:00;31;36
19.02.2023;00:00;01:00;32;37
19.02.2023;01:00;02:00;33;37
19.02.2023;02:00;03:00;35;39
19.02.2023;03:00;04:00;35;42
19.02.2023;04:00;05:00;35;56
19.02.2023;05:00;06:00;39;58
19.02.2023;06:00;07:00;38;60
19.02.2023;07:00;08:00;37;61
19.02.2023;08:00;09:00;37;61
19.02.2023;09:00;10:00;37;62
19.02.2023;10:00;11:00;38;61
19.02.2023;11:00;12:00;39;56
19.02.2023;12:00;13:00;39;59
19.02.2023;13:00;14:00;40;58
19.02.2023;14:00;15:00;41;58
19.02.2023;15:00;16:00;41;55
19.02.2023;16:00;17:00;45;57
19.02.2023;17:00;18:00;77;76
19.02.2023;18:00;19:00;41;50
19.02.2023;19:00;20:00;39;53
19.02.2023;20:00;21:00;40;53
19.02.2023;21:00;22:00;40;51
19.02.2023;22:00;23:00;39;52
19.02.2023;23:00;00:00;39;53
20.02.2023;00:00;01:00;11;55
20.02.2023;01:00;02:00;0;57
20.02.2023;02:00;03:00;0;56
20.02.2023;03:00;04:00;0;57
20.02.2023;04:00;05:00;0;56
20.02.2023;05:00;06:00;0;59
20.02.2023;06:00;07:00;0;69
20.02.2023;07:00;08:00;0;118
20.02.2023;08:00;09:00;10;136
20.02.2023;09:00;10:00;15;136
20.02.2023;10:00;11:00;15;120
20.02.2023;11:00;12:00;15;101
20.02.2023;12:00;13:00;15;89
20.02.2023;13:00;14:00;16;90
20.02.2023;14:00;15:00;26;85
20.02.2023;15:00;16:00;35;66
20.02.2023;16:00;17:00;64;73
20.02.2023;17:00;18:00;79;94
20.02.2023;18:00;19:00;81;96
20.02.2023;19:00;20:00;80;87
20.02.2023;20:00;21:00;69;77
20.02.2023;21:00;22:00;67;74
20.02.2023;22:00;23:00;68;75
20.02.2023;23:00;00:00;68;59
21.02.2023;00:00;01:00;68;56
21.02.2023;01:00;02:00;67;56
21.02.2023;02:00;03:00;68;57
21.02.2023;03:00;04:00;68;56
21.02.2023;04:00;05:00;68;57
21.02.2023;05:00;06:00;68;70
21.02.2023;06:00;07:00;68;72
21.02.2023;07:00;08:00;68;95
21.02.2023;08:00;09:00;83;123
21.02.2023;09:00;10:00;107;118
21.02.2023;10:00;11:00;110;102
21.02.2023;11:00;12:00;122;79
21.02.2023;12:00;13:00;125;72
21.02.2023;13:00;14:00;138;63
21.02.2023;14:00;15:00;140;55
21.02.2023;15:00;16:00;140;56
21.02.2023;16:00;17:00;140;56
21.02.2023;17:00;18:00;123;84
21.02.2023;18:00;19:00;74;91
21.02.2023;19:00;20:00;70;93
21.02.2023;20:00;21:00;70;85
21.02.2023;21:00;22:00;70;78
21.02.2023;22:00;23:00;70;63
21.02.2023;23:00;00:00;70;61
22.02.2023;00:00;01:00;70;55
22.02.2023;01:00;02:00;70;59
22.02.2023;02:00;03:00;70;69
22.02.2023;03:00;04:00;70;69
22.02.2023;04:00;05:00;70;70
22.02.2023;05:00;06:00;70;72
22.02.2023;06:00;07:00;70;82
22.02.2023;07:00;08:00;70;108
22.02.2023;08:00;09:00;108;110
22.02.2023;09:00;10:00;138;87
22.02.2023;10:00;11:00;140;65
22.02.2023;11:00;12:00;139;71
22.02.2023;12:00;13:00;138;61
22.02.2023;13:00;14:00;139;68
22.02.2023;14:00;15:00;138;60
22.02.2023;15:00;16:00;139;61
22.02.2023;16:00;17:00;138;65
22.02.2023;17:00;18:00;137;75
22.02.2023;18:00;19:00;72;77
22.02.2023;19:00;20:00;70;82
22.02.2023;20:00;21:00;70;85
22.02.2023;21:00;22:00;70;73
22.02.2023;22:00;23:00;70;62
22.02.2023;23:00;00:00;70;76
23.02.2023;00:00;01:00;70;79
23.02.2023;01:00;02:00;70;80
23.02.2023;02:00;03:00;70;79
23.02.2023;03:00;04:00;70;80
23.02.2023;04:00;05:00;70;65
23.02.2023;05:00;06:00;70;64
23.02.2023;06:00;07:00;70;64
23.02.2023;07:00;08:00;71;105
23.02.2023;08:00;09:00;111;115
23.02.2023;09:00;10:00;138;104
23.02.2023;10:00;11:00;138;72
23.02.2023;11:00;12:00;138;71
23.02.2023;12:00;13:00;139;71
23.02.2023;13:00;14:00;139;79
23.02.2023;14:00;15:00;139;78
23.02.2023;15:00;16:00;139;76
23.02.2023;16:00;17:00;139;79
23.02.2023;17:00;18:00;139;105
23.02.2023;18:00;19:00;139;82
23.02.2023;19:00;20:00;139;100
23.02.2023;20:00;21:00;75;86
23.02.2023;21:00;22:00;70;72
23.02.2023;22:00;23:00;70;65
23.02.2023;23:00;00:00;70;61
24.02.2023;00:00;01:00;70;65
24.02.2023;01:00;02:00;70;68
24.02.2023;02:00;03:00;70;63
24.02.2023;03:00;04:00;70;62
24.02.2023;04:00;05:00;70;61
24.02.2023;05:00;06:00;70;67
24.02.2023;06:00;07:00;70;68
24.02.2023;07:00;08:00;70;73
24.02.2023;08:00;09:00;79;78
24.02.2023;09:00;10:00;81;75
24.02.2023;10:00;11:00;81;93
24.02.2023;11:00;12:00;81;88
24.02.2023;12:00;13:00;78;92
24.02.2023;13:00;14:00;78;78
24.02.2023;14:00;15:00;78;68
24.02.2023;15:00;16:00;77;66
24.02.2023;16:00;17:00;77;62
24.02.2023;17:00;18:00;77;60
24.02.2023;18:00;19:00;77;60
24.02.2023;19:00;20:00;77;60
24.02.2023;20:00;21:00;67;63
24.02.2023;21:00;22:00;67;64
24.02.2023;22:00;23:00;67;59
24.02.2023;23:00;00:00;67;60
25.02.2023;00:00;01:00;67;59
25.02.2023;01:00;02:00;67;63
25.02.2023;02:00;03:00;67;61
25.02.2023;03:00;04:00;67;65
25.02.2023;04:00;05:00;67;63
25.02.2023;05:00;06:00;67;76
25.02.2023;06:00;07:00;67;70
25.02.2023;07:00;08:00;67;79
25.02.2023;08:00;09:00;105;73
25.02.2023;09:00;10:00;107;76
25.02.2023;10:00;11:00;107;74
25.02.2023;11:00;12:00;107;66
25.02.2023;12:00;13:00;107;66
25.02.2023;13:00;14:00;109;68
25.02.2023;14:00;15:00;109;65
25.02.2023;15:00;16:00;109;90
25.02.2023;16:00;17:00;109;87
25.02.2023;17:00;18:00;38;77
25.02.2023;18:00;19:00;0;85
25.02.2023;19:00;20:00;0;87
25.02.2023;20:00;21:00;0;87
25.02.2023;21:00;22:00;0;87
25.02.2023;22:00;23:00;0;88
25.02.2023;23:00;00:00;0;89
26.02.2023;00:00;01:00;0;87
26.02.2023;01:00;02:00;0;69
26.02.2023;02:00;03:00;0;68
26.02.2023;03:00;04:00;0;68
26.02.2023;04:00;05:00;0;84
26.02.2023;05:00;06:00;0;83
26.02.2023;06:00;07:00;0;83
26.02.2023;07:00;08:00;0;80
26.02.2023;08:00;09:00;0;83
26.02.2023;09:00;10:00;0;84
26.02.2023;10:00;11:00;0;70
26.02.2023;11:00;12:00;0;69
26.02.2023;12:00;13:00;0;71
26.02.2023;13:00;14:00;0;80
26.02.2023;14:00;15:00;0;90
26.02.2023;15:00;16:00;0;78
26.02.2023;16:00;17:00;0;90
26.02.2023;17:00;18:00;0;96
26.02.2023;18:00;19:00;0;93
26.02.2023;19:00;20:00;0;94
26.02.2023;20:00;21:00;0;77
26.02.2023;21:00;22:00;0;81
26.02.2023;22:00;23:00;0;92
26.02.2023;23:00;00:00;0;93
27.02.2023;00:00;01:00;0;86
27.02.2023;01:00;02:00;0;76
27.02.2023;02:00;03:00;0;78
27.02.2023;03:00;04:00;0;83
27.02.2023;04:00;05:00;0;89
27.02.2023;05:00;06:00;0;79
27.02.2023;06:00;07:00;0;93
27.02.2023;07:00;08:00;0;111
27.02.2023;08:00;09:00;0;113
27.02.2023;09:00;10:00;0;101
27.02.2023;10:00;11:00;0;105
27.02.2023;11:00;12:00;12;103
27.02.2023;12:00;13:00;15;91
27.02.2023;13:00;14:00;15;103
27.02.2023;14:00;15:00;22;104
27.02.2023;15:00;16:00;56;109
27.02.2023;16:00;17:00;37;98
27.02.2023;17:00;18:00;35;113
27.02.2023;18:00;19:00;66;115
27.02.2023;19:00;20:00;67;115
27.02.2023;20:00;21:00;67;79
27.02.2023;21:00;22:00;67;75
27.02.2023;22:00;23:00;67;74
27.02.2023;23:00;00:00;67;65
28.02.2023;00:00;01:00;67;70
28.02.2023;01:00;02:00;67;70
28.02.2023;02:00;03:00;67;72
28.02.2023;03:00;04:00;67;71
28.02.2023;04:00;05:00;67;71
28.02.2023;05:00;06:00;67;69
28.02.2023;06:00;07:00;66;81
28.02.2023;07:00;08:00;66;80
28.02.2023;08:00;09:00;100;106
28.02.2023;09:00;10:00;106;73
28.02.2023;10:00;11:00;98;71
28.02.2023;11:00;12:00;102;71
28.02.2023;12:00;13:00;104;74
28.02.2023;13:00;14:00;133;77
28.02.2023;14:00;15:00;127;77
28.02.2023;15:00;16:00;120;77
28.02.2023;16:00;17:00;104;65
28.02.2023;17:00;18:00;106;84
28.02.2023;18:00;19:00;75;110
28.02.2023;19:00;20:00;67;117
28.02.2023;20:00;21:00;67;74
28.02.2023;21:00;22:00;67;69
28.02.2023;22:00;23:00;67;70
28.02.2023;23:00;00:00;67;70
01.03.2023;00:00;01:00;67;69
01.03.2023;01:00;02:00;67;70
01.03.2023;02:00;03:00;67;73
01.03.2023;03:00;04:00;67;74
01.03.2023;04:00;05:00;67;71
01.03.2023;05:00;06:00;67;72
01.03.2023;06:00;07:00;67;71
01.03.2023;07:00;08:00;68;111
01.03.2023;08:00;09:00;106;101
01.03.2023;09:00;10:00;106;102
01.03.2023;10:00;11:00;106;88
01.03.2023;11:00;12:00;105;98
01.03.2023;12:00;13:00;119;98
01.03.2023;13:00;14:00;137;96
01.03.2023;14:00;15:00;135;85
01.03.2023;15:00;16:00;134;92
01.03.2023;16:00;17:00;126;86
01.03.2023;17:00;18:00;80;101
01.03.2023;18:00;19:00;72;109
01.03.2023;19:00;20:00;67;116
01.03.2023;20:00;21:00;67;77
01.03.2023;21:00;22:00;67;67
01.03.2023;22:00;23:00;67;68
01.03.2023;23:00;00:00;67;70
02.03.2023;00:00;01:00;67;67
02.03.2023;01:00;02:00;67;68
02.03.2023;02:00;03:00;67;70
02.03.2023;03:00;04:00;67;69
02.03.2023;04:00;05:00;67;69
02.03.2023;05:00;06:00;67;70
02.03.2023;06:00;07:00;67;76
