Datum;Anfang;Ende;Generation_DE D [MW] Originalauflösungen;Generation_DE C [MW] Originalauflösungen;Generation_DE E [MW] Originalauflösungen;Generation_DE Weisweiler G VGT [MW] Originalauflösungen;Generation_DE Weisweiler H VGT [MW] Originalauflösungen;Generation_DE Weisweiler F [MW] Originalauflösungen;Generation_DE Weisweiler G [MW] Originalauflösungen;Generation_DE Weisweiler H [MW] Originalauflösungen
01.04.2017;00:00;01:00;-;-;310;0;0;323;647;653
01.04.2017;01:00;02:00;-;-;311;0;0;320;648;652
01.04.2017;02:00;03:00;-;-;315;0;0;323;648;652
01.04.2017;03:00;04:00;-;-;314;0;0;325;647;650
01.04.2017;04:00;05:00;-;-;316;0;0;325;648;652
01.04.2017;05:00;06:00;-;-;315;0;0;322;649;651
01.04.2017;06:00;07:00;-;-;312;0;0;320;649;652
01.04.2017;07:00;08:00;-;-;312;0;0;317;648;652
01.04.2017;08:00;09:00;-;-;312;0;0;324;649;652
01.04.2017;09:00;10:00;-;-;310;0;0;322;649;652
01.04.2017;10:00;11:00;-;-;310;0;0;322;649;654
01.04.2017;11:00;12:00;-;-;310;0;0;322;647;652
01.04.2017;12:00;13:00;-;-;311;0;0;320;649;651
01.04.2017;13:00;14:00;-;-;309;0;0;322;648;651
01.04.2017;14:00;15:00;-;-;310;0;0;324;648;651
01.04.2017;15:00;16:00;-;-;310;0;0;322;647;651
01.04.2017;16:00;17:00;-;-;313;0;0;322;646;650
01.04.2017;17:00;18:00;-;-;309;0;0;318;647;649
01.04.2017;18:00;19:00;-;-;301;0;0;324;647;652
01.04.2017;19:00;20:00;-;-;306;0;0;324;649;651
01.04.2017;20:00;21:00;-;-;304;0;0;321;649;650
01.04.2017;21:00;22:00;-;-;306;0;0;321;648;652
01.04.2017;22:00;23:00;-;-;313;0;0;321;649;653
01.04.2017;23:00;00:00;-;-;312;0;0;324;650;651
02.04.2017;00:00;01:00;-;-;312;0;0;322;646;650
02.04.2017;01:00;02:00;-;-;310;0;0;321;649;649
02.04.2017;02:00;03:00;-;-;313;0;0;323;649;651
02.04.2017;03:00;04:00;-;-;314;0;0;326;649;651
02.04.2017;04:00;05:00;-;-;314;0;0;322;648;651
02.04.2017;05:00;06:00;-;-;311;0;0;322;648;649
02.04.2017;06:00;07:00;-;-;311;0;0;323;647;649
02.04.2017;07:00;08:00;-;-;310;0;0;324;650;649
02.04.2017;08:00;09:00;-;-;314;0;0;322;648;649
02.04.2017;09:00;10:00;-;-;312;0;0;325;647;650
02.04.2017;10:00;11:00;-;-;311;0;0;325;649;650
02.04.2017;11:00;12:00;-;-;311;0;0;320;648;648
02.04.2017;12:00;13:00;-;-;311;0;0;320;645;647
02.04.2017;13:00;14:00;-;-;312;0;0;325;648;649
02.04.2017;14:00;15:00;-;-;312;0;0;323;646;648
02.04.2017;15:00;16:00;-;-;313;0;0;321;627;625
02.04.2017;16:00;17:00;-;-;311;0;0;323;643;647
02.04.2017;17:00;18:00;-;-;311;0;0;325;645;649
02.04.2017;18:00;19:00;-;-;314;0;0;327;647;649
02.04.2017;19:00;20:00;-;-;315;0;0;321;647;649
02.04.2017;20:00;21:00;-;-;314;0;0;323;645;649
02.04.2017;21:00;22:00;-;-;313;0;0;324;647;650
02.04.2017;22:00;23:00;-;-;313;0;0;325;647;651
02.04.2017;23:00;00:00;-;-;312;0;0;324;648;652
03.04.2017;00:00;01:00;-;-;312;0;0;325;650;654
03.04.2017;01:00;02:00;-;-;311;0;0;325;655;655
03.04.2017;02:00;03:00;-;-;312;0;0;324;654;655
03.04.2017;03:00;04:00;-;-;313;0;0;324;652;654
03.04.2017;04:00;05:00;-;-;315;0;0;326;652;653
03.04.2017;05:00;06:00;-;-;314;0;0;324;655;654
03.04.2017;06:00;07:00;-;-;322;0;0;322;661;661
03.04.2017;07:00;08:00;-;-;320;0;0;323;655;661
03.04.2017;08:00;09:00;-;-;319;0;0;322;659;662
03.04.2017;09:00;10:00;-;-;322;0;0;326;660;662
03.04.2017;10:00;11:00;-;-;320;0;0;321;658;662
03.04.2017;11:00;12:00;-;-;322;0;0;321;657;663
03.04.2017;12:00;13:00;-;-;322;0;0;325;657;661
03.04.2017;13:00;14:00;-;-;318;0;0;321;657;663
03.04.2017;14:00;15:00;-;-;314;0;0;319;658;664
03.04.2017;15:00;16:00;-;-;320;0;0;325;656;662
03.04.2017;16:00;17:00;-;-;319;0;0;321;656;665
03.04.2017;17:00;18:00;-;-;322;0;0;321;658;664
03.04.2017;18:00;19:00;-;-;320;0;0;321;656;663
03.04.2017;19:00;20:00;-;-;321;0;0;322;657;662
03.04.2017;20:00;21:00;-;-;321;0;0;321;657;662
03.04.2017;21:00;22:00;-;-;319;0;0;322;653;660
03.04.2017;22:00;23:00;-;-;322;0;0;321;653;661
03.04.2017;23:00;00:00;-;-;320;0;0;323;656;663
04.04.2017;00:00;01:00;-;-;321;0;0;325;656;664
04.04.2017;01:00;02:00;-;-;322;0;0;322;658;664
04.04.2017;02:00;03:00;-;-;319;0;0;322;656;664
04.04.2017;03:00;04:00;-;-;322;0;0;322;658;664
04.04.2017;04:00;05:00;-;-;321;0;0;323;654;661
04.04.2017;05:00;06:00;-;-;320;0;0;322;658;661
04.04.2017;06:00;07:00;-;-;319;0;0;325;658;660
04.04.2017;07:00;08:00;-;-;322;0;0;321;656;660
04.04.2017;08:00;09:00;-;-;321;0;0;320;660;663
04.04.2017;09:00;10:00;-;-;318;0;0;322;658;664
04.04.2017;10:00;11:00;-;-;320;0;0;323;657;664
04.04.2017;11:00;12:00;-;-;320;0;0;323;650;662
04.04.2017;12:00;13:00;-;-;322;0;0;322;653;661
04.04.2017;13:00;14:00;-;-;319;0;0;320;651;661
04.04.2017;14:00;15:00;-;-;321;0;0;320;654;662
04.04.2017;15:00;16:00;-;-;321;0;0;325;654;662
04.04.2017;16:00;17:00;-;-;320;0;0;321;651;660
04.04.2017;17:00;18:00;-;-;321;0;0;322;657;661
04.04.2017;18:00;19:00;-;-;321;0;0;322;654;664
04.04.2017;19:00;20:00;-;-;321;0;0;324;654;662
04.04.2017;20:00;21:00;-;-;321;0;0;322;657;663
04.04.2017;21:00;22:00;-;-;320;0;0;322;655;660
04.04.2017;22:00;23:00;-;-;320;0;0;324;654;660
04.04.2017;23:00;00:00;-;-;320;0;0;325;652;663
05.04.2017;00:00;01:00;-;-;321;0;0;322;660;664
05.04.2017;01:00;02:00;-;-;323;0;0;321;659;663
05.04.2017;02:00;03:00;-;-;321;0;0;325;659;662
05.04.2017;03:00;04:00;-;-;319;0;0;321;658;662
05.04.2017;04:00;05:00;-;-;320;0;0;321;658;662
05.04.2017;05:00;06:00;-;-;321;0;0;324;655;662
05.04.2017;06:00;07:00;-;-;321;0;0;322;656;661
05.04.2017;07:00;08:00;-;-;320;0;0;324;659;659
05.04.2017;08:00;09:00;-;-;320;0;0;323;655;661
05.04.2017;09:00;10:00;-;-;320;0;0;318;656;659
05.04.2017;10:00;11:00;-;-;320;0;0;319;658;659
05.04.2017;11:00;12:00;-;-;320;0;0;321;658;657
05.04.2017;12:00;13:00;-;-;321;0;0;319;656;656
05.04.2017;13:00;14:00;-;-;321;0;0;320;652;647
05.04.2017;14:00;15:00;-;-;313;0;0;316;650;650
05.04.2017;15:00;16:00;-;-;315;0;0;323;654;649
05.04.2017;16:00;17:00;-;-;315;0;0;320;649;652
05.04.2017;17:00;18:00;-;-;314;0;0;323;650;652
05.04.2017;18:00;19:00;-;-;314;0;0;321;650;651
05.04.2017;19:00;20:00;-;-;316;0;0;324;654;656
05.04.2017;20:00;21:00;-;-;320;0;0;320;656;662
05.04.2017;21:00;22:00;-;-;320;0;0;322;658;662
05.04.2017;22:00;23:00;-;-;322;0;0;322;657;661
05.04.2017;23:00;00:00;-;-;321;0;0;322;659;662
06.04.2017;00:00;01:00;-;-;320;0;0;321;597;661
06.04.2017;01:00;02:00;-;-;319;0;0;322;270;661
06.04.2017;02:00;03:00;-;-;322;0;0;323;248;661
06.04.2017;03:00;04:00;-;-;321;0;0;322;280;662
06.04.2017;04:00;05:00;-;-;320;0;0;321;584;663
06.04.2017;05:00;06:00;-;-;320;0;0;319;651;660
06.04.2017;06:00;07:00;-;-;318;0;0;320;657;658
06.04.2017;07:00;08:00;-;-;323;0;0;323;658;659
06.04.2017;08:00;09:00;-;-;314;0;0;323;654;659
06.04.2017;09:00;10:00;-;-;309;0;0;321;657;657
06.04.2017;10:00;11:00;-;-;320;0;0;323;657;661
06.04.2017;11:00;12:00;-;-;321;0;0;319;658;661
06.04.2017;12:00;13:00;-;-;320;0;0;323;654;659
06.04.2017;13:00;14:00;-;-;320;0;0;317;655;657
06.04.2017;14:00;15:00;-;-;321;0;0;322;656;661
06.04.2017;15:00;16:00;-;-;320;0;0;322;657;662
06.04.2017;16:00;17:00;-;-;321;0;0;319;657;661
06.04.2017;17:00;18:00;-;-;320;0;0;321;655;662
06.04.2017;18:00;19:00;-;-;320;0;0;319;659;662
06.04.2017;19:00;20:00;-;-;321;0;0;318;659;662
06.04.2017;20:00;21:00;-;-;321;0;0;324;659;663
06.04.2017;21:00;22:00;-;-;321;0;0;322;656;659
06.04.2017;22:00;23:00;-;-;319;0;0;321;657;661
06.04.2017;23:00;00:00;-;-;322;0;0;321;657;661
07.04.2017;00:00;01:00;-;-;320;0;0;323;657;657
07.04.2017;01:00;02:00;-;-;321;0;0;323;658;661
07.04.2017;02:00;03:00;-;-;317;0;0;320;659;662
07.04.2017;03:00;04:00;-;-;319;0;0;319;658;662
07.04.2017;04:00;05:00;-;-;321;0;0;322;658;662
07.04.2017;05:00;06:00;-;-;319;0;0;323;657;660
07.04.2017;06:00;07:00;-;-;318;0;0;321;657;658
07.04.2017;07:00;08:00;-;-;320;0;0;321;658;659
07.04.2017;08:00;09:00;-;-;318;0;0;321;660;659
07.04.2017;09:00;10:00;-;-;319;0;0;324;655;658
07.04.2017;10:00;11:00;-;-;319;0;0;320;659;661
07.04.2017;11:00;12:00;-;-;320;0;0;322;659;660
07.04.2017;12:00;13:00;-;-;320;0;0;322;659;659
07.04.2017;13:00;14:00;-;-;321;0;0;322;658;661
07.04.2017;14:00;15:00;-;-;322;0;0;316;654;660
07.04.2017;15:00;16:00;-;-;322;0;0;322;656;659
07.04.2017;16:00;17:00;-;-;321;0;0;324;654;660
07.04.2017;17:00;18:00;-;-;325;0;0;322;654;660
07.04.2017;18:00;19:00;-;-;323;0;0;320;658;661
07.04.2017;19:00;20:00;-;-;319;0;0;320;655;659
07.04.2017;20:00;21:00;-;-;324;0;0;324;659;659
07.04.2017;21:00;22:00;-;-;319;0;0;320;657;660
07.04.2017;22:00;23:00;-;-;320;0;0;316;659;661
07.04.2017;23:00;00:00;-;-;321;0;0;325;652;664
08.04.2017;00:00;01:00;-;-;320;0;0;318;657;660
08.04.2017;01:00;02:00;-;-;320;0;0;323;657;660
08.04.2017;02:00;03:00;-;-;321;0;0;325;659;659
08.04.2017;03:00;04:00;-;-;318;0;0;317;658;660
08.04.2017;04:00;05:00;-;-;318;0;0;319;657;661
08.04.2017;05:00;06:00;-;-;321;0;0;322;656;660
08.04.2017;06:00;07:00;-;-;318;0;0;319;660;659
08.04.2017;07:00;08:00;-;-;321;0;0;325;656;660
08.04.2017;08:00;09:00;-;-;321;0;0;322;656;660
08.04.2017;09:00;10:00;-;-;320;0;0;325;658;659
08.04.2017;10:00;11:00;-;-;319;0;0;322;659;661
08.04.2017;11:00;12:00;-;-;318;0;0;322;659;660
08.04.2017;12:00;13:00;-;-;321;0;0;316;657;659
08.04.2017;13:00;14:00;-;-;319;0;0;321;657;659
08.04.2017;14:00;15:00;-;-;319;0;0;323;655;658
08.04.2017;15:00;16:00;-;-;322;0;0;325;655;658
08.04.2017;16:00;17:00;-;-;320;0;0;320;654;658
08.04.2017;17:00;18:00;-;-;317;0;0;324;653;658
08.04.2017;18:00;19:00;-;-;320;0;0;319;654;657
08.04.2017;19:00;20:00;-;-;321;0;0;324;654;660
08.04.2017;20:00;21:00;-;-;318;0;0;318;657;663
08.04.2017;21:00;22:00;-;-;319;0;0;323;659;664
08.04.2017;22:00;23:00;-;-;319;0;0;323;660;665
08.04.2017;23:00;00:00;-;-;320;0;0;320;658;661
09.04.2017;00:00;01:00;-;-;311;0;0;319;651;650
09.04.2017;01:00;02:00;-;-;314;0;0;324;653;650
09.04.2017;02:00;03:00;-;-;311;0;0;325;655;650
09.04.2017;03:00;04:00;-;-;311;0;0;320;657;650
09.04.2017;04:00;05:00;-;-;311;0;0;321;655;651
09.04.2017;05:00;06:00;-;-;313;0;0;323;656;642
09.04.2017;06:00;07:00;-;-;313;0;0;323;657;589
09.04.2017;07:00;08:00;-;-;312;0;0;321;655;589
09.04.2017;08:00;09:00;-;-;312;0;0;322;655;588
09.04.2017;09:00;10:00;-;-;310;0;0;325;653;589
09.04.2017;10:00;11:00;-;-;312;0;0;323;649;587
09.04.2017;11:00;12:00;-;-;312;0;0;321;646;584
09.04.2017;12:00;13:00;-;-;314;0;0;322;642;584
09.04.2017;13:00;14:00;-;-;311;0;0;324;641;583
09.04.2017;14:00;15:00;-;-;312;0;0;254;642;582
09.04.2017;15:00;16:00;-;-;314;0;0;292;639;581
09.04.2017;16:00;17:00;-;-;315;0;0;324;638;580
09.04.2017;17:00;18:00;-;-;314;0;0;320;638;581
09.04.2017;18:00;19:00;-;-;312;0;0;321;638;579
09.04.2017;19:00;20:00;-;-;314;0;0;324;639;621
09.04.2017;20:00;21:00;-;-;315;0;0;321;640;644
09.04.2017;21:00;22:00;-;-;315;0;0;321;648;647
09.04.2017;22:00;23:00;-;-;315;0;0;325;648;649
09.04.2017;23:00;00:00;-;-;315;0;0;321;648;647
10.04.2017;00:00;01:00;-;-;312;0;0;323;650;649
10.04.2017;01:00;02:00;-;-;313;0;0;323;651;649
10.04.2017;02:00;03:00;-;-;312;0;0;322;649;649
10.04.2017;03:00;04:00;-;-;313;0;0;322;631;628
10.04.2017;04:00;05:00;-;-;313;0;0;323;642;640
10.04.2017;05:00;06:00;-;-;314;0;0;321;652;648
10.04.2017;06:00;07:00;-;-;314;0;0;322;651;648
10.04.2017;07:00;08:00;-;-;317;0;0;323;648;647
10.04.2017;08:00;09:00;-;-;313;0;0;320;644;645
10.04.2017;09:00;10:00;-;-;312;0;0;322;651;645
10.04.2017;10:00;11:00;-;-;313;0;0;320;650;650
10.04.2017;11:00;12:00;-;-;314;0;0;324;650;649
10.04.2017;12:00;13:00;-;-;313;0;0;321;652;646
10.04.2017;13:00;14:00;-;-;316;0;0;321;650;647
10.04.2017;14:00;15:00;-;-;312;0;0;323;648;646
10.04.2017;15:00;16:00;-;-;313;0;0;319;649;647
10.04.2017;16:00;17:00;-;-;313;0;0;323;653;647
10.04.2017;17:00;18:00;-;-;322;0;0;321;648;646
10.04.2017;18:00;19:00;-;-;318;0;0;321;650;645
10.04.2017;19:00;20:00;-;-;318;0;0;325;649;647
10.04.2017;20:00;21:00;-;-;322;0;0;320;650;648
10.04.2017;21:00;22:00;-;-;321;0;0;322;653;649
10.04.2017;22:00;23:00;-;-;317;0;0;323;652;649
10.04.2017;23:00;00:00;-;-;315;0;0;320;649;648
11.04.2017;00:00;01:00;-;-;315;0;0;324;650;643
11.04.2017;01:00;02:00;-;-;316;0;0;320;649;643
11.04.2017;02:00;03:00;-;-;317;0;0;326;649;642
11.04.2017;03:00;04:00;-;-;317;0;0;321;651;642
11.04.2017;04:00;05:00;-;-;316;0;0;320;651;642
11.04.2017;05:00;06:00;-;-;313;0;0;323;650;642
11.04.2017;06:00;07:00;-;-;313;0;0;324;650;639
11.04.2017;07:00;08:00;-;-;317;0;0;322;650;649
11.04.2017;08:00;09:00;-;-;324;0;0;322;658;651
11.04.2017;09:00;10:00;-;-;323;0;0;324;658;650
11.04.2017;10:00;11:00;-;-;322;0;0;322;656;653
11.04.2017;11:00;12:00;-;-;321;0;0;322;655;650
11.04.2017;12:00;13:00;-;-;323;0;0;321;654;652
11.04.2017;13:00;14:00;-;-;324;0;0;322;654;653
11.04.2017;14:00;15:00;-;-;324;0;0;322;656;649
11.04.2017;15:00;16:00;-;-;323;0;0;321;661;652
11.04.2017;16:00;17:00;-;-;323;0;0;324;657;653
11.04.2017;17:00;18:00;-;-;325;0;0;323;657;651
11.04.2017;18:00;19:00;-;-;319;0;0;322;654;651
11.04.2017;19:00;20:00;-;-;322;0;0;323;654;650
11.04.2017;20:00;21:00;-;-;325;0;0;322;655;652
11.04.2017;21:00;22:00;-;-;323;0;0;324;653;651
11.04.2017;22:00;23:00;-;-;322;0;0;321;654;662
11.04.2017;23:00;00:00;-;-;313;0;0;321;650;654
12.04.2017;00:00;01:00;-;-;313;0;0;325;650;658
12.04.2017;01:00;02:00;-;-;316;0;0;324;651;659
12.04.2017;02:00;03:00;-;-;316;0;0;321;652;659
12.04.2017;03:00;04:00;-;-;316;0;0;323;651;659
12.04.2017;04:00;05:00;-;-;316;0;0;325;651;658
12.04.2017;05:00;06:00;-;-;315;0;0;322;651;659
12.04.2017;06:00;07:00;-;-;315;0;0;321;647;658
12.04.2017;07:00;08:00;-;-;316;0;0;325;649;658
12.04.2017;08:00;09:00;-;-;315;0;0;322;648;652
12.04.2017;09:00;10:00;-;-;313;0;0;324;650;659
12.04.2017;10:00;11:00;-;-;312;0;0;321;649;659
12.04.2017;11:00;12:00;-;-;313;0;0;321;650;657
12.04.2017;12:00;13:00;-;-;315;0;0;324;650;648
12.04.2017;13:00;14:00;-;-;313;0;0;321;646;645
12.04.2017;14:00;15:00;-;-;316;0;0;319;651;647
12.04.2017;15:00;16:00;-;-;314;0;0;323;647;646
12.04.2017;16:00;17:00;-;-;315;0;0;324;648;646
12.04.2017;17:00;18:00;-;-;316;0;0;321;651;647
12.04.2017;18:00;19:00;-;-;320;0;0;326;646;647
12.04.2017;19:00;20:00;-;-;316;0;0;320;649;647
12.04.2017;20:00;21:00;-;-;316;0;0;322;649;647
12.04.2017;21:00;22:00;-;-;315;0;0;323;649;649
12.04.2017;22:00;23:00;-;-;313;0;0;321;650;650
12.04.2017;23:00;00:00;-;-;315;0;0;322;650;649
13.04.2017;00:00;01:00;-;-;314;0;0;325;649;640
13.04.2017;01:00;02:00;-;-;314;0;0;321;650;641
13.04.2017;02:00;03:00;-;-;314;0;0;321;649;640
13.04.2017;03:00;04:00;-;-;314;0;0;322;648;640
13.04.2017;04:00;05:00;-;-;314;0;0;323;648;638
13.04.2017;05:00;06:00;-;-;315;0;0;324;651;638
13.04.2017;06:00;07:00;-;-;315;0;0;321;650;637
13.04.2017;07:00;08:00;-;-;315;0;0;321;649;637
13.04.2017;08:00;09:00;-;-;315;0;0;322;648;636
13.04.2017;09:00;10:00;-;-;316;0;0;322;648;637
13.04.2017;10:00;11:00;-;-;315;0;0;324;651;637
13.04.2017;11:00;12:00;-;-;313;0;0;322;648;637
13.04.2017;12:00;13:00;-;-;314;0;0;320;649;637
13.04.2017;13:00;14:00;-;-;315;0;0;323;650;638
13.04.2017;14:00;15:00;-;-;315;0;0;322;649;638
13.04.2017;15:00;16:00;-;-;315;0;0;324;649;638
13.04.2017;16:00;17:00;-;-;318;0;0;320;649;639
13.04.2017;17:00;18:00;-;-;316;0;0;324;649;639
13.04.2017;18:00;19:00;-;-;316;0;0;321;648;639
13.04.2017;19:00;20:00;-;-;315;0;0;322;649;639
13.04.2017;20:00;21:00;-;-;316;0;0;325;650;639
13.04.2017;21:00;22:00;-;-;315;0;0;320;649;639
13.04.2017;22:00;23:00;-;-;313;0;0;324;650;641
13.04.2017;23:00;00:00;-;-;314;0;0;324;651;642
14.04.2017;00:00;01:00;-;-;315;0;0;321;653;650
14.04.2017;01:00;02:00;-;-;316;0;0;325;653;650
14.04.2017;02:00;03:00;-;-;314;0;0;322;652;651
14.04.2017;03:00;04:00;-;-;315;0;0;322;655;650
14.04.2017;04:00;05:00;-;-;317;0;0;324;653;651
14.04.2017;05:00;06:00;-;-;313;0;0;321;650;650
14.04.2017;06:00;07:00;-;-;312;0;0;321;650;650
14.04.2017;07:00;08:00;-;-;314;0;0;324;652;650
14.04.2017;08:00;09:00;-;-;315;0;0;323;653;650
14.04.2017;09:00;10:00;-;-;316;0;0;322;655;651
14.04.2017;10:00;11:00;-;-;316;0;0;323;654;651
14.04.2017;11:00;12:00;-;-;315;0;0;325;653;651
14.04.2017;12:00;13:00;-;-;314;0;0;322;653;649
14.04.2017;13:00;14:00;-;-;315;0;0;319;651;651
14.04.2017;14:00;15:00;-;-;314;0;0;320;651;649
14.04.2017;15:00;16:00;-;-;315;0;0;325;652;650
14.04.2017;16:00;17:00;-;-;316;0;0;321;652;649
14.04.2017;17:00;18:00;-;-;315;0;0;324;647;649
14.04.2017;18:00;19:00;-;-;315;0;0;321;653;649
14.04.2017;19:00;20:00;-;-;317;0;0;325;652;649
14.04.2017;20:00;21:00;-;-;316;0;0;322;652;650
14.04.2017;21:00;22:00;-;-;314;0;0;323;653;648
14.04.2017;22:00;23:00;-;-;313;0;0;321;653;651
14.04.2017;23:00;00:00;-;-;314;0;0;322;654;652
15.04.2017;00:00;01:00;-;-;314;0;0;324;647;652
15.04.2017;01:00;02:00;-;-;315;0;0;322;646;649
15.04.2017;02:00;03:00;-;-;316;0;0;321;645;650
15.04.2017;03:00;04:00;-;-;315;0;0;322;644;651
15.04.2017;04:00;05:00;-;-;316;0;0;324;644;650
15.04.2017;05:00;06:00;-;-;315;0;0;320;644;650
15.04.2017;06:00;07:00;-;-;316;0;0;323;642;650
15.04.2017;07:00;08:00;-;-;316;0;0;264;642;650
15.04.2017;08:00;09:00;-;-;315;0;0;191;644;645
15.04.2017;09:00;10:00;-;-;315;0;0;307;640;648
15.04.2017;10:00;11:00;-;-;315;0;0;325;599;613
15.04.2017;11:00;12:00;-;-;274;0;0;260;435;498
15.04.2017;12:00;13:00;-;-;177;0;0;206;286;306
15.04.2017;13:00;14:00;-;-;178;0;0;181;287;0
15.04.2017;14:00;15:00;-;-;202;0;0;211;287;0
15.04.2017;15:00;16:00;-;-;264;0;0;285;289;0
15.04.2017;16:00;17:00;-;-;316;0;0;296;287;0
15.04.2017;17:00;18:00;-;-;316;0;0;297;289;0
15.04.2017;18:00;19:00;-;-;314;0;0;299;412;0
15.04.2017;19:00;20:00;-;-;308;0;0;304;603;0
15.04.2017;20:00;21:00;-;-;310;0;0;300;644;0
15.04.2017;21:00;22:00;-;-;310;0;0;305;645;0
15.04.2017;22:00;23:00;-;-;307;0;0;303;645;0
15.04.2017;23:00;00:00;-;-;227;0;0;302;449;0
16.04.2017;00:00;01:00;-;-;103;0;0;274;287;0
16.04.2017;01:00;02:00;-;-;113;0;0;194;282;0
16.04.2017;02:00;03:00;-;-;113;0;0;200;285;0
16.04.2017;03:00;04:00;-;-;115;0;0;205;342;0
16.04.2017;04:00;05:00;-;-;114;0;0;205;488;0
16.04.2017;05:00;06:00;-;-;110;0;0;201;498;0
16.04.2017;06:00;07:00;-;-;107;0;0;202;436;0
16.04.2017;07:00;08:00;-;-;129;0;0;289;573;0
16.04.2017;08:00;09:00;-;-;143;0;0;317;644;0
16.04.2017;09:00;10:00;-;-;144;0;0;319;643;0
16.04.2017;10:00;11:00;-;-;143;0;0;319;643;0
16.04.2017;11:00;12:00;-;-;137;0;0;318;647;0
16.04.2017;12:00;13:00;-;-;142;0;0;321;647;0
16.04.2017;13:00;14:00;-;-;144;0;0;316;537;0
16.04.2017;14:00;15:00;-;-;145;0;0;316;504;0
16.04.2017;15:00;16:00;-;-;147;0;0;318;550;0
16.04.2017;16:00;17:00;-;-;145;0;0;318;581;0
16.04.2017;17:00;18:00;-;-;144;0;0;314;588;0
16.04.2017;18:00;19:00;-;-;141;0;0;318;609;0
16.04.2017;19:00;20:00;-;-;145;0;0;314;608;0
16.04.2017;20:00;21:00;-;-;142;0;0;316;610;0
16.04.2017;21:00;22:00;-;-;142;0;0;309;615;0
16.04.2017;22:00;23:00;-;-;147;0;0;309;600;0
16.04.2017;23:00;00:00;-;-;146;0;0;304;602;0
17.04.2017;00:00;01:00;-;-;146;0;0;302;610;0
17.04.2017;01:00;02:00;-;-;144;0;0;302;611;0
17.04.2017;02:00;03:00;-;-;143;0;0;302;610;0
17.04.2017;03:00;04:00;-;-;145;0;0;302;609;0
17.04.2017;04:00;05:00;-;-;90;0;0;299;610;0
17.04.2017;05:00;06:00;-;-;0;0;0;293;608;0
17.04.2017;06:00;07:00;-;-;0;0;0;291;607;0
17.04.2017;07:00;08:00;-;-;0;0;0;317;608;328
17.04.2017;08:00;09:00;-;-;0;0;0;324;608;645
17.04.2017;09:00;10:00;-;-;0;0;0;318;609;658
17.04.2017;10:00;11:00;-;-;0;0;0;321;610;651
17.04.2017;11:00;12:00;-;-;0;0;0;323;608;651
17.04.2017;12:00;13:00;-;-;0;0;0;320;608;652
17.04.2017;13:00;14:00;-;-;0;0;0;322;608;652
17.04.2017;14:00;15:00;-;-;0;0;0;232;602;641
17.04.2017;15:00;16:00;-;-;0;0;0;215;500;506
17.04.2017;16:00;17:00;-;-;0;0;0;295;505;509
17.04.2017;17:00;18:00;-;-;0;0;0;319;602;643
17.04.2017;18:00;19:00;-;-;0;0;0;322;607;655
17.04.2017;19:00;20:00;-;-;0;0;0;320;605;655
17.04.2017;20:00;21:00;-;-;0;0;0;322;603;652
17.04.2017;21:00;22:00;-;-;0;0;0;321;607;652
17.04.2017;22:00;23:00;-;-;0;0;0;319;607;653
17.04.2017;23:00;00:00;-;-;0;0;0;321;609;656
18.04.2017;00:00;01:00;-;-;0;0;0;323;605;656
18.04.2017;01:00;02:00;-;-;0;0;0;319;608;656
18.04.2017;02:00;03:00;-;-;0;0;0;319;623;653
18.04.2017;03:00;04:00;-;-;0;0;0;323;634;655
18.04.2017;04:00;05:00;-;-;0;0;0;320;651;652
18.04.2017;05:00;06:00;-;-;43;0;0;319;652;653
18.04.2017;06:00;07:00;-;-;91;0;0;323;651;656
18.04.2017;07:00;08:00;-;-;100;0;0;324;653;656
18.04.2017;08:00;09:00;-;-;117;0;0;322;657;655
18.04.2017;09:00;10:00;-;-;136;0;0;322;661;655
18.04.2017;10:00;11:00;-;-;143;0;0;324;662;658
18.04.2017;11:00;12:00;-;-;142;0;0;323;663;657
18.04.2017;12:00;13:00;-;-;144;0;0;322;661;656
18.04.2017;13:00;14:00;-;-;145;0;0;323;660;657
18.04.2017;14:00;15:00;-;-;148;0;0;323;660;656
18.04.2017;15:00;16:00;-;-;152;0;0;321;658;657
18.04.2017;16:00;17:00;-;-;150;0;0;325;657;659
18.04.2017;17:00;18:00;-;-;148;0;0;323;657;663
18.04.2017;18:00;19:00;-;-;152;0;0;322;655;662
18.04.2017;19:00;20:00;-;-;153;0;0;322;656;662
18.04.2017;20:00;21:00;-;-;151;0;0;324;655;663
18.04.2017;21:00;22:00;-;-;154;0;0;323;656;661
18.04.2017;22:00;23:00;-;-;150;0;0;319;657;665
18.04.2017;23:00;00:00;-;-;145;0;0;326;657;664
19.04.2017;00:00;01:00;-;-;145;0;0;322;659;662
19.04.2017;01:00;02:00;-;-;147;0;0;322;659;660
19.04.2017;02:00;03:00;-;-;146;0;0;324;659;659
19.04.2017;03:00;04:00;-;-;148;0;0;322;658;661
19.04.2017;04:00;05:00;-;-;146;0;0;322;662;660
19.04.2017;05:00;06:00;-;-;146;0;0;324;656;659
19.04.2017;06:00;07:00;-;-;146;0;0;321;658;658
19.04.2017;07:00;08:00;-;-;144;0;0;323;662;658
19.04.2017;08:00;09:00;-;-;146;0;0;320;663;657
19.04.2017;09:00;10:00;-;-;148;0;0;324;661;658
19.04.2017;10:00;11:00;-;-;152;0;0;323;657;659
19.04.2017;11:00;12:00;-;-;152;0;0;320;654;657
