Date;Start;End;Generation_DE D [MW] Original resolutions;Generation_DE C [MW] Original resolutions;Generation_DE E [MW] Original resolutions;Generation_DE Weisweiler G VGT [MW] Original resolutions;Generation_DE Weisweiler H VGT [MW] Original resolutions;Generation_DE Weisweiler F [MW] Original resolutions;Generation_DE Weisweiler G [MW] Original resolutions;Generation_DE Weisweiler H [MW] Original resolutions
07.03.2021;13:00;14:00;-;-;98;0;0;96;249;301
07.03.2021;14:00;15:00;-;-;98;0;0;96;250;289
07.03.2021;15:00;16:00;-;-;99;0;0;91;250;319
07.03.2021;16:00;17:00;-;-;98;0;0;216;250;412
07.03.2021;17:00;18:00;-;-;132;0;0;262;409;631
07.03.2021;18:00;19:00;-;-;152;0;0;324;648;666
07.03.2021;19:00;20:00;-;-;150;0;0;323;655;666
07.03.2021;20:00;21:00;-;-;149;0;0;322;656;666
07.03.2021;21:00;22:00;-;-;145;0;0;322;655;667
07.03.2021;22:00;23:00;-;-;94;0;0;322;656;669
07.03.2021;23:00;00:00;-;-;80;0;0;321;655;667
08.03.2021;00:00;01:00;-;-;81;0;0;321;643;666
08.03.2021;01:00;02:00;-;-;80;0;0;320;640;667
08.03.2021;02:00;03:00;-;-;81;0;0;322;644;672
08.03.2021;03:00;04:00;-;-;77;0;0;321;642;668
08.03.2021;04:00;05:00;-;-;177;0;0;321;655;667
08.03.2021;05:00;06:00;-;-;181;0;0;320;653;666
08.03.2021;06:00;07:00;-;-;226;29;44;320;652;663
08.03.2021;07:00;08:00;-;-;313;195;205;320;652;658
08.03.2021;08:00;09:00;-;-;316;208;207;321;657;661
08.03.2021;09:00;10:00;-;-;314;208;207;321;658;665
08.03.2021;10:00;11:00;-;-;315;207;206;320;658;668
08.03.2021;11:00;12:00;-;-;315;207;206;322;660;665
08.03.2021;12:00;13:00;-;-;313;207;205;322;658;662
08.03.2021;13:00;14:00;-;-;315;206;205;321;659;664
08.03.2021;14:00;15:00;-;-;315;206;204;321;655;658
08.03.2021;15:00;16:00;-;-;318;205;204;320;651;663
08.03.2021;16:00;17:00;-;-;318;205;204;321;650;669
08.03.2021;17:00;18:00;-;-;318;205;204;321;646;666
08.03.2021;18:00;19:00;-;-;316;205;204;321;650;670
08.03.2021;19:00;20:00;-;-;318;205;204;321;651;668
08.03.2021;20:00;21:00;-;-;319;206;205;321;647;669
08.03.2021;21:00;22:00;-;-;315;206;71;320;649;650
08.03.2021;22:00;23:00;-;-;313;207;0;321;647;235
08.03.2021;23:00;00:00;-;-;302;36;0;320;583;0
09.03.2021;00:00;01:00;-;-;268;0;0;315;589;0
09.03.2021;01:00;02:00;-;-;234;0;0;250;483;0
09.03.2021;02:00;03:00;-;-;226;0;0;197;312;0
09.03.2021;03:00;04:00;-;-;221;0;0;202;312;0
09.03.2021;04:00;05:00;-;-;221;0;0;201;314;0
09.03.2021;05:00;06:00;-;-;225;0;0;200;403;0
09.03.2021;06:00;07:00;-;-;232;41;0;207;605;0
09.03.2021;07:00;08:00;-;-;303;209;0;304;626;0
09.03.2021;08:00;09:00;-;-;316;210;0;320;627;0
09.03.2021;09:00;10:00;-;-;317;211;0;323;627;2
09.03.2021;10:00;11:00;-;-;317;211;0;319;633;2
09.03.2021;11:00;12:00;-;-;317;210;0;317;634;2
09.03.2021;12:00;13:00;-;-;315;210;0;318;639;2
09.03.2021;13:00;14:00;-;-;315;209;0;320;644;2
09.03.2021;14:00;15:00;-;-;316;208;0;321;637;2
09.03.2021;15:00;16:00;-;-;316;207;0;319;638;2
09.03.2021;16:00;17:00;-;-;317;207;0;319;643;2
09.03.2021;17:00;18:00;-;-;316;207;0;317;638;2
09.03.2021;18:00;19:00;-;-;316;208;0;318;642;2
09.03.2021;19:00;20:00;-;-;316;208;0;320;640;2
09.03.2021;20:00;21:00;-;-;315;208;0;319;640;2
09.03.2021;21:00;22:00;-;-;314;208;0;317;642;1
09.03.2021;22:00;23:00;-;-;316;180;0;320;617;1
09.03.2021;23:00;00:00;-;-;318;0;0;322;590;1
10.03.2021;00:00;01:00;-;-;315;0;0;320;612;1
10.03.2021;01:00;02:00;-;-;315;0;0;319;643;1
10.03.2021;02:00;03:00;-;-;316;0;0;320;646;1
10.03.2021;03:00;04:00;-;-;317;0;0;320;646;1
10.03.2021;04:00;05:00;-;-;316;0;0;320;645;1
10.03.2021;05:00;06:00;-;-;316;0;0;319;644;1
10.03.2021;06:00;07:00;-;-;315;0;0;318;642;1
10.03.2021;07:00;08:00;-;-;313;0;0;318;642;1
10.03.2021;08:00;09:00;-;-;313;0;0;320;641;0
10.03.2021;09:00;10:00;-;-;315;0;0;318;642;1
10.03.2021;10:00;11:00;-;-;316;0;0;319;639;1
10.03.2021;11:00;12:00;-;-;259;0;0;319;639;1
10.03.2021;12:00;13:00;-;-;87;0;0;320;637;2
10.03.2021;13:00;14:00;-;-;86;0;0;319;636;2
10.03.2021;14:00;15:00;-;-;86;0;0;263;638;2
10.03.2021;15:00;16:00;-;-;124;0;0;307;638;1
10.03.2021;16:00;17:00;-;-;149;0;0;323;643;1
10.03.2021;17:00;18:00;-;-;148;0;0;324;643;1
10.03.2021;18:00;19:00;-;-;149;0;0;322;640;1
10.03.2021;19:00;20:00;-;-;147;0;0;318;637;2
10.03.2021;20:00;21:00;-;-;99;0;0;216;393;4
10.03.2021;21:00;22:00;-;-;91;0;0;193;248;3
10.03.2021;22:00;23:00;-;-;90;0;0;151;269;1
10.03.2021;23:00;00:00;-;-;90;0;0;154;272;2
11.03.2021;00:00;01:00;-;-;91;0;0;109;271;2
11.03.2021;01:00;02:00;-;-;92;0;0;90;272;0
11.03.2021;02:00;03:00;-;-;93;0;0;91;272;1
11.03.2021;03:00;04:00;-;-;92;0;0;91;272;0
11.03.2021;04:00;05:00;-;-;91;0;0;91;272;1
11.03.2021;05:00;06:00;-;-;91;0;0;90;273;1
11.03.2021;06:00;07:00;-;-;90;0;0;97;270;0
11.03.2021;07:00;08:00;-;-;92;0;0;140;270;1
11.03.2021;08:00;09:00;-;-;91;0;0;148;268;1
11.03.2021;09:00;10:00;-;-;89;0;0;149;261;1
11.03.2021;10:00;11:00;-;-;88;0;0;148;248;2
11.03.2021;11:00;12:00;-;-;91;0;0;149;250;2
11.03.2021;12:00;13:00;-;-;92;0;0;149;252;1
11.03.2021;13:00;14:00;-;-;84;0;0;152;254;1
11.03.2021;14:00;15:00;-;-;0;0;0;138;254;0
11.03.2021;15:00;16:00;-;-;0;0;0;111;254;0
11.03.2021;16:00;17:00;-;-;0;0;0;127;252;0
11.03.2021;17:00;18:00;-;-;0;0;0;148;251;0
11.03.2021;18:00;19:00;-;-;0;0;0;149;252;0
11.03.2021;19:00;20:00;-;-;0;0;0;148;252;0
11.03.2021;20:00;21:00;-;-;0;0;0;150;254;0
11.03.2021;21:00;22:00;-;-;0;0;0;153;253;0
11.03.2021;22:00;23:00;-;-;0;0;0;150;253;0
11.03.2021;23:00;00:00;-;-;0;0;0;149;252;0
12.03.2021;00:00;01:00;-;-;0;0;0;149;253;0
12.03.2021;01:00;02:00;-;-;0;0;0;107;255;0
12.03.2021;02:00;03:00;-;-;0;0;0;97;254;0
12.03.2021;03:00;04:00;-;-;0;0;0;95;251;0
12.03.2021;04:00;05:00;-;-;0;0;0;105;256;0
12.03.2021;05:00;06:00;-;-;0;0;0;149;274;0
12.03.2021;06:00;07:00;-;-;0;0;0;151;291;0
12.03.2021;07:00;08:00;-;-;0;0;0;148;276;0
12.03.2021;08:00;09:00;-;-;0;0;0;148;276;0
12.03.2021;09:00;10:00;-;-;0;0;0;114;274;0
12.03.2021;10:00;11:00;-;-;0;0;0;98;274;0
12.03.2021;11:00;12:00;-;-;0;0;0;98;277;0
12.03.2021;12:00;13:00;-;-;0;0;0;93;274;0
12.03.2021;13:00;14:00;-;-;0;0;0;104;277;0
12.03.2021;14:00;15:00;-;-;0;0;0;136;278;0
12.03.2021;15:00;16:00;-;-;0;0;0;147;278;0
12.03.2021;16:00;17:00;-;-;0;0;0;142;276;0
12.03.2021;17:00;18:00;-;-;0;0;0;148;279;0
12.03.2021;18:00;19:00;-;-;0;0;0;153;277;0
12.03.2021;19:00;20:00;-;-;0;0;0;151;277;0
12.03.2021;20:00;21:00;-;-;0;0;0;147;278;0
12.03.2021;21:00;22:00;-;-;0;0;0;151;279;1
12.03.2021;22:00;23:00;-;-;0;0;0;152;278;0
12.03.2021;23:00;00:00;-;-;0;0;0;150;278;0
13.03.2021;00:00;01:00;-;-;0;0;0;131;278;1
13.03.2021;01:00;02:00;-;-;0;0;0;94;277;0
13.03.2021;02:00;03:00;-;-;0;0;0;92;279;0
13.03.2021;03:00;04:00;-;-;0;0;0;93;278;0
13.03.2021;04:00;05:00;-;-;0;0;0;92;277;0
13.03.2021;05:00;06:00;-;-;0;0;0;91;279;0
13.03.2021;06:00;07:00;-;-;0;0;0;91;277;1
13.03.2021;07:00;08:00;-;-;0;0;0;91;274;1
13.03.2021;08:00;09:00;-;-;0;0;0;90;278;1
13.03.2021;09:00;10:00;-;-;0;0;0;89;278;1
13.03.2021;10:00;11:00;-;-;0;0;0;90;280;1
13.03.2021;11:00;12:00;-;-;0;0;0;96;277;1
13.03.2021;12:00;13:00;-;-;0;0;0;94;279;1
13.03.2021;13:00;14:00;-;-;0;0;0;90;275;1
13.03.2021;14:00;15:00;-;-;0;0;0;93;271;1
13.03.2021;15:00;16:00;-;-;0;0;0;96;278;1
13.03.2021;16:00;17:00;-;-;0;0;0;98;266;1
13.03.2021;17:00;18:00;-;-;0;0;0;98;284;1
13.03.2021;18:00;19:00;-;-;0;0;0;99;277;1
13.03.2021;19:00;20:00;-;-;0;0;0;96;277;1
13.03.2021;20:00;21:00;-;-;0;0;0;94;277;1
13.03.2021;21:00;22:00;-;-;0;0;0;93;277;0
13.03.2021;22:00;23:00;-;-;0;0;0;94;277;0
13.03.2021;23:00;00:00;-;-;0;0;0;93;278;1
14.03.2021;00:00;01:00;-;-;0;0;0;94;280;1
14.03.2021;01:00;02:00;-;-;0;0;0;94;277;1
14.03.2021;02:00;03:00;-;-;0;0;0;97;279;1
14.03.2021;03:00;04:00;-;-;0;0;0;96;278;1
14.03.2021;04:00;05:00;-;-;0;0;0;92;278;1
14.03.2021;05:00;06:00;-;-;0;0;0;92;279;0
14.03.2021;06:00;07:00;-;-;0;0;0;94;276;0
14.03.2021;07:00;08:00;-;-;0;0;0;93;277;0
14.03.2021;08:00;09:00;-;-;0;0;0;94;278;0
14.03.2021;09:00;10:00;-;-;0;0;0;92;278;0
14.03.2021;10:00;11:00;-;-;0;0;0;94;278;0
14.03.2021;11:00;12:00;-;-;0;0;0;94;279;0
14.03.2021;12:00;13:00;-;-;0;0;0;93;278;0
14.03.2021;13:00;14:00;-;-;0;0;0;92;277;0
14.03.2021;14:00;15:00;-;-;0;0;0;94;280;0
14.03.2021;15:00;16:00;-;-;0;0;0;95;279;0
14.03.2021;16:00;17:00;-;-;0;0;0;96;280;0
14.03.2021;17:00;18:00;-;-;0;0;0;115;282;0
14.03.2021;18:00;19:00;-;-;0;0;0;147;279;0
14.03.2021;19:00;20:00;-;-;0;0;0;151;280;0
14.03.2021;20:00;21:00;-;-;0;0;0;150;315;0
14.03.2021;21:00;22:00;-;-;0;0;0;141;317;0
14.03.2021;22:00;23:00;-;-;0;0;0;132;318;0
14.03.2021;23:00;00:00;-;-;0;0;0;134;318;0
15.03.2021;00:00;01:00;-;-;0;0;0;121;320;0
15.03.2021;01:00;02:00;-;-;0;0;0;114;330;0
15.03.2021;02:00;03:00;-;-;0;0;0;114;330;0
15.03.2021;03:00;04:00;-;-;0;0;0;114;330;0
15.03.2021;04:00;05:00;-;-;0;0;0;114;331;0
15.03.2021;05:00;06:00;-;-;0;0;0;147;355;0
15.03.2021;06:00;07:00;-;-;0;0;0;149;372;0
15.03.2021;07:00;08:00;-;-;0;0;0;149;366;0
15.03.2021;08:00;09:00;-;-;0;0;0;148;365;0
15.03.2021;09:00;10:00;-;-;0;0;0;148;372;0
15.03.2021;10:00;11:00;-;-;0;0;0;146;397;0
15.03.2021;11:00;12:00;-;-;0;0;0;143;453;0
15.03.2021;12:00;13:00;-;-;0;0;0;139;389;0
15.03.2021;13:00;14:00;-;-;0;0;0;196;275;0
15.03.2021;14:00;15:00;-;-;0;0;0;221;258;0
15.03.2021;15:00;16:00;-;-;0;0;0;202;253;0
15.03.2021;16:00;17:00;-;-;0;0;0;203;252;0
15.03.2021;17:00;18:00;-;-;0;0;0;202;359;0
15.03.2021;18:00;19:00;-;-;0;0;0;204;557;0
15.03.2021;19:00;20:00;-;-;0;0;0;203;631;0
15.03.2021;20:00;21:00;-;-;0;0;0;203;629;0
15.03.2021;21:00;22:00;-;-;0;0;0;203;536;0
15.03.2021;22:00;23:00;-;-;0;0;0;203;396;0
15.03.2021;23:00;00:00;-;-;0;0;0;205;275;0
16.03.2021;00:00;01:00;-;-;0;0;0;203;253;0
16.03.2021;01:00;02:00;-;-;0;0;0;199;255;0
16.03.2021;02:00;03:00;-;-;0;0;0;199;255;0
16.03.2021;03:00;04:00;-;-;0;0;0;201;257;0
16.03.2021;04:00;05:00;-;-;0;0;0;211;309;0
16.03.2021;05:00;06:00;-;-;0;0;0;218;460;0
16.03.2021;06:00;07:00;-;-;0;0;0;297;616;0
16.03.2021;07:00;08:00;-;-;0;0;0;316;637;0
16.03.2021;08:00;09:00;-;-;0;0;0;316;640;0
16.03.2021;09:00;10:00;-;-;0;0;0;310;636;0
16.03.2021;10:00;11:00;-;-;0;0;0;310;630;0
16.03.2021;11:00;12:00;-;-;0;0;0;306;624;0
16.03.2021;12:00;13:00;-;-;0;0;0;306;551;0
16.03.2021;13:00;14:00;-;-;0;0;0;312;481;0
16.03.2021;14:00;15:00;-;-;0;0;0;315;477;0
16.03.2021;15:00;16:00;-;-;0;0;0;315;552;0
16.03.2021;16:00;17:00;-;-;0;0;0;318;636;0
16.03.2021;17:00;18:00;-;-;0;0;0;321;642;0
16.03.2021;18:00;19:00;-;-;0;0;0;319;642;0
16.03.2021;19:00;20:00;-;-;0;0;0;316;644;0
16.03.2021;20:00;21:00;-;-;0;0;0;316;646;0
16.03.2021;21:00;22:00;-;-;0;0;0;240;640;2
16.03.2021;22:00;23:00;-;-;0;0;0;148;643;0
16.03.2021;23:00;00:00;-;-;0;0;0;148;528;0
17.03.2021;00:00;01:00;-;-;0;0;0;104;275;0
17.03.2021;01:00;02:00;-;-;0;0;0;97;242;0
17.03.2021;02:00;03:00;-;-;0;0;0;97;246;0
17.03.2021;03:00;04:00;-;-;0;0;0;97;247;0
17.03.2021;04:00;05:00;-;-;0;0;0;97;316;0
17.03.2021;05:00;06:00;-;-;0;0;0;107;368;0
17.03.2021;06:00;07:00;-;-;0;0;0;147;520;0
17.03.2021;07:00;08:00;-;-;0;0;0;150;635;0
17.03.2021;08:00;09:00;-;-;0;0;0;153;641;0
17.03.2021;09:00;10:00;-;-;0;0;0;150;639;0
17.03.2021;10:00;11:00;-;-;0;0;0;148;635;0
17.03.2021;11:00;12:00;-;-;0;0;0;148;638;0
17.03.2021;12:00;13:00;-;-;0;0;0;147;637;0
17.03.2021;13:00;14:00;-;-;0;0;0;150;635;0
17.03.2021;14:00;15:00;-;-;0;0;0;155;635;0
17.03.2021;15:00;16:00;-;-;0;0;0;155;635;0
17.03.2021;16:00;17:00;-;-;0;0;0;155;635;0
17.03.2021;17:00;18:00;-;-;0;0;0;155;645;0
17.03.2021;18:00;19:00;-;-;0;0;0;152;637;0
17.03.2021;19:00;20:00;-;-;0;0;0;153;636;0
17.03.2021;20:00;21:00;-;-;0;0;0;152;633;0
17.03.2021;21:00;22:00;-;-;0;0;0;157;636;0
17.03.2021;22:00;23:00;-;-;0;0;0;149;637;0
17.03.2021;23:00;00:00;-;-;0;0;0;152;647;0
18.03.2021;00:00;01:00;-;-;0;0;0;151;638;0
18.03.2021;01:00;02:00;-;-;0;0;0;102;628;0
18.03.2021;02:00;03:00;-;-;0;0;0;103;612;0
18.03.2021;03:00;04:00;-;-;0;0;0;105;619;0
18.03.2021;04:00;05:00;-;-;0;0;0;105;619;0
18.03.2021;05:00;06:00;-;-;0;0;0;130;631;0
18.03.2021;06:00;07:00;-;-;0;18;0;150;636;0
18.03.2021;07:00;08:00;-;-;0;180;0;148;626;0
18.03.2021;08:00;09:00;-;-;0;212;0;151;629;0
18.03.2021;09:00;10:00;-;-;0;212;0;157;638;0
18.03.2021;10:00;11:00;-;-;0;211;0;155;650;0
18.03.2021;11:00;12:00;-;-;0;212;0;151;649;0
18.03.2021;12:00;13:00;-;-;0;210;0;151;645;0
18.03.2021;13:00;14:00;-;-;0;210;0;154;644;0
18.03.2021;14:00;15:00;-;-;0;210;0;152;645;0
18.03.2021;15:00;16:00;-;-;0;210;0;148;649;0
18.03.2021;16:00;17:00;-;-;0;210;0;151;647;0
18.03.2021;17:00;18:00;-;-;0;210;0;154;646;0
18.03.2021;18:00;19:00;-;-;0;210;0;153;644;0
18.03.2021;19:00;20:00;-;-;0;209;0;148;645;0
18.03.2021;20:00;21:00;-;-;0;208;0;150;645;0
18.03.2021;21:00;22:00;-;-;0;174;0;153;623;0
18.03.2021;22:00;23:00;-;-;0;0;0;149;610;0
18.03.2021;23:00;00:00;-;-;0;0;0;154;639;0
19.03.2021;00:00;01:00;-;-;0;0;0;157;631;0
19.03.2021;01:00;02:00;-;-;0;0;0;156;633;0
19.03.2021;02:00;03:00;-;-;0;0;0;157;636;0
19.03.2021;03:00;04:00;-;-;0;0;0;153;646;0
19.03.2021;04:00;05:00;-;-;0;0;0;153;648;0
19.03.2021;05:00;06:00;-;-;0;0;0;156;646;0
19.03.2021;06:00;07:00;-;-;0;0;0;155;642;0
19.03.2021;07:00;08:00;-;-;0;0;0;154;644;0
19.03.2021;08:00;09:00;-;-;0;0;0;152;643;0
19.03.2021;09:00;10:00;-;-;0;0;0;152;644;0
19.03.2021;10:00;11:00;-;-;0;0;0;153;619;0
19.03.2021;11:00;12:00;-;-;0;0;0;150;338;2
19.03.2021;12:00;13:00;-;-;0;0;0;149;253;4
19.03.2021;13:00;14:00;-;-;0;0;0;140;253;4
19.03.2021;14:00;15:00;-;-;0;0;0;144;253;3
19.03.2021;15:00;16:00;-;-;0;0;0;150;253;3
19.03.2021;16:00;17:00;-;-;0;0;0;152;257;3
19.03.2021;17:00;18:00;-;-;0;0;0;148;405;1
19.03.2021;18:00;19:00;-;-;0;0;0;155;640;0
19.03.2021;19:00;20:00;-;-;0;0;0;155;650;0
19.03.2021;20:00;21:00;-;-;0;0;0;149;652;0
19.03.2021;21:00;22:00;-;-;0;0;0;136;653;0
19.03.2021;22:00;23:00;-;-;0;0;0;131;652;0
19.03.2021;23:00;00:00;-;-;0;0;0;133;650;0
20.03.2021;00:00;01:00;-;-;0;0;0;130;646;0
20.03.2021;01:00;02:00;-;-;0;0;0;133;647;0
20.03.2021;02:00;03:00;-;-;0;0;0;134;651;0
20.03.2021;03:00;04:00;-;-;0;0;0;136;648;0
20.03.2021;04:00;05:00;-;-;0;0;0;137;646;0
20.03.2021;05:00;06:00;-;-;0;0;0;136;649;0
20.03.2021;06:00;07:00;-;-;0;0;0;133;644;0
20.03.2021;07:00;08:00;-;-;0;0;0;133;644;0
20.03.2021;08:00;09:00;-;-;0;0;0;134;641;0
20.03.2021;09:00;10:00;-;-;0;0;0;137;640;0
20.03.2021;10:00;11:00;-;-;0;0;0;144;447;1
20.03.2021;11:00;12:00;-;-;0;0;0;143;299;0
20.03.2021;12:00;13:00;-;-;0;0;0;140;265;0
20.03.2021;13:00;14:00;-;-;0;0;0;133;261;1
20.03.2021;14:00;15:00;-;-;0;0;0;94;262;0
20.03.2021;15:00;16:00;-;-;0;0;0;128;263;0
20.03.2021;16:00;17:00;-;-;0;0;0;153;265;0
20.03.2021;17:00;18:00;-;-;0;0;0;153;462;0
20.03.2021;18:00;19:00;-;-;0;0;0;148;625;0
20.03.2021;19:00;20:00;-;-;0;0;0;152;623;0
20.03.2021;20:00;21:00;-;-;0;0;0;157;616;0
20.03.2021;21:00;22:00;-;-;0;0;0;154;464;0
20.03.2021;22:00;23:00;-;-;0;0;0;149;283;0
20.03.2021;23:00;00:00;-;-;0;0;0;148;255;1
21.03.2021;00:00;01:00;-;-;0;0;0;150;246;1
21.03.2021;01:00;02:00;-;-;0;0;0;152;246;1
21.03.2021;02:00;03:00;-;-;0;0;0;150;248;1
21.03.2021;03:00;04:00;-;-;0;0;0;151;247;1
21.03.2021;04:00;05:00;-;-;0;0;0;153;247;1
21.03.2021;05:00;06:00;-;-;0;0;0;152;246;1
21.03.2021;06:00;07:00;-;-;0;0;0;148;247;1
21.03.2021;07:00;08:00;-;-;0;0;0;146;246;1
21.03.2021;08:00;09:00;-;-;0;0;0;131;248;1
21.03.2021;09:00;10:00;-;-;0;0;0;131;247;0
21.03.2021;10:00;11:00;-;-;0;0;0;130;248;0
21.03.2021;11:00;12:00;-;-;0;0;0;127;247;0
21.03.2021;12:00;13:00;-;-;0;0;0;125;248;0
21.03.2021;13:00;14:00;-;-;0;0;0;134;248;1
21.03.2021;14:00;15:00;-;-;0;0;0;132;246;1
21.03.2021;15:00;16:00;-;-;0;0;0;131;247;2
21.03.2021;16:00;17:00;-;-;0;0;0;125;247;1
21.03.2021;17:00;18:00;-;-;0;0;0;156;248;0
21.03.2021;18:00;19:00;-;-;0;0;0;263;406;0
21.03.2021;19:00;20:00;-;-;0;0;0;307;648;0
21.03.2021;20:00;21:00;-;-;0;0;0;294;649;1
21.03.2021;21:00;22:00;-;-;0;0;0;208;645;0
21.03.2021;22:00;23:00;-;-;0;0;0;208;645;0
21.03.2021;23:00;00:00;-;-;0;0;0;204;575;0
22.03.2021;00:00;01:00;-;-;0;0;0;201;350;0
22.03.2021;01:00;02:00;-;-;0;0;0;199;273;0
22.03.2021;02:00;03:00;-;-;0;0;0;203;272;0
22.03.2021;03:00;04:00;-;-;0;0;0;203;288;0
22.03.2021;04:00;05:00;-;-;0;0;0;202;301;0
22.03.2021;05:00;06:00;-;-;0;0;0;200;385;0
22.03.2021;06:00;07:00;-;-;0;0;0;247;636;0
22.03.2021;07:00;08:00;-;-;0;0;0;317;646;0
22.03.2021;08:00;09:00;-;-;0;0;0;317;648;0
22.03.2021;09:00;10:00;-;-;0;0;0;310;647;0
22.03.2021;10:00;11:00;-;-;0;0;0;322;645;0
22.03.2021;11:00;12:00;-;-;0;0;0;319;647;0
22.03.2021;12:00;13:00;-;-;0;0;0;319;647;0
22.03.2021;13:00;14:00;-;-;0;0;0;318;647;0
22.03.2021;14:00;15:00;-;-;0;0;0;317;649;0
22.03.2021;15:00;16:00;-;-;0;0;0;317;650;0
22.03.2021;16:00;17:00;-;-;0;0;0;316;651;0
22.03.2021;17:00;18:00;-;-;0;0;0;316;653;0
22.03.2021;18:00;19:00;-;-;0;0;0;318;649;0
22.03.2021;19:00;20:00;-;-;0;0;0;316;646;0
22.03.2021;20:00;21:00;-;-;0;0;0;316;648;0
22.03.2021;21:00;22:00;-;-;0;0;0;317;648;0
22.03.2021;22:00;23:00;-;-;0;0;0;317;649;0
22.03.2021;23:00;00:00;-;-;0;0;0;316;642;0
23.03.2021;00:00;01:00;-;-;0;0;0;316;634;0
23.03.2021;01:00;02:00;-;-;0;0;0;317;632;0
23.03.2021;02:00;03:00;-;-;0;0;0;315;628;0
23.03.2021;03:00;04:00;-;-;0;0;0;316;626;0
23.03.2021;04:00;05:00;-;-;0;0;0;316;642;0
23.03.2021;05:00;06:00;-;-;0;0;0;316;643;7
23.03.2021;06:00;07:00;-;-;0;0;0;317;646;77
23.03.2021;07:00;08:00;-;-;0;167;0;318;647;252
23.03.2021;08:00;09:00;-;-;0;207;0;319;645;325
23.03.2021;09:00;10:00;-;-;0;207;0;318;648;529
23.03.2021;10:00;11:00;-;-;0;207;0;318;651;602
23.03.2021;11:00;12:00;-;-;0;205;0;317;648;604
23.03.2021;12:00;13:00;-;-;0;204;0;319;653;604
23.03.2021;13:00;14:00;-;-;0;204;0;317;648;616
23.03.2021;14:00;15:00;-;-;0;203;0;318;650;616
23.03.2021;15:00;16:00;-;-;0;203;0;320;651;617
23.03.2021;16:00;17:00;-;-;0;203;0;321;653;614
23.03.2021;17:00;18:00;-;-;0;204;0;319;654;596
23.03.2021;18:00;19:00;-;-;28;204;0;320;652;602
23.03.2021;19:00;20:00;-;-;83;205;0;318;654;608
23.03.2021;20:00;21:00;-;-;82;206;0;317;650;615
23.03.2021;21:00;22:00;-;-;83;175;0;317;624;605
23.03.2021;22:00;23:00;-;-;92;0;0;319;599;603
23.03.2021;23:00;00:00;-;-;95;0;0;264;604;589
24.03.2021;00:00;01:00;-;-;97;0;0;193;476;440
24.03.2021;01:00;02:00;-;-;96;0;0;191;336;320
24.03.2021;02:00;03:00;-;-;94;0;0;192;330;319
24.03.2021;03:00;04:00;-;-;97;0;0;190;330;320
24.03.2021;04:00;05:00;-;-;96;0;0;191;471;525
24.03.2021;05:00;06:00;-;-;95;0;0;270;648;664
24.03.2021;06:00;07:00;-;-;134;0;0;321;650;664
24.03.2021;07:00;08:00;-;-;145;0;0;322;654;666
24.03.2021;08:00;09:00;-;-;146;0;0;322;654;666
24.03.2021;09:00;10:00;-;-;113;0;0;253;605;593
24.03.2021;10:00;11:00;-;-;87;0;0;191;329;314
24.03.2021;11:00;12:00;-;-;90;0;0;191;249;253
24.03.2021;12:00;13:00;-;-;89;0;0;189;248;253
24.03.2021;13:00;14:00;-;-;89;0;0;189;247;254
24.03.2021;14:00;15:00;-;-;87;0;0;189;247;253
24.03.2021;15:00;16:00;-;-;87;0;0;191;298;304
24.03.2021;16:00;17:00;-;-;105;0;0;223;532;538
24.03.2021;17:00;18:00;-;-;144;0;0;316;654;665
24.03.2021;18:00;19:00;-;-;142;0;0;323;653;665
24.03.2021;19:00;20:00;-;-;141;0;0;321;654;666
24.03.2021;20:00;21:00;-;-;143;0;0;320;654;666
24.03.2021;21:00;22:00;-;-;143;0;0;321;655;667
24.03.2021;22:00;23:00;-;-;144;0;0;320;656;666
24.03.2021;23:00;00:00;-;-;144;0;0;320;651;666
25.03.2021;00:00;01:00;-;-;143;0;0;320;567;575
25.03.2021;01:00;02:00;-;-;144;0;0;321;651;651
25.03.2021;02:00;03:00;-;-;145;0;0;320;657;667
25.03.2021;03:00;04:00;-;-;144;0;0;321;654;667
25.03.2021;04:00;05:00;-;-;143;0;0;320;655;666
25.03.2021;05:00;06:00;-;-;143;0;0;321;652;667
25.03.2021;06:00;07:00;-;-;144;0;0;320;654;666
25.03.2021;07:00;08:00;-;-;144;0;0;321;655;666
25.03.2021;08:00;09:00;-;-;148;0;0;321;653;665
25.03.2021;09:00;10:00;-;-;148;0;0;317;655;667
25.03.2021;10:00;11:00;-;-;98;0;0;223;657;668
25.03.2021;11:00;12:00;-;-;88;0;0;194;653;666
25.03.2021;12:00;13:00;-;-;89;0;0;192;657;666
25.03.2021;13:00;14:00;-;-;88;0;0;192;658;668
25.03.2021;14:00;15:00;-;-;90;0;0;193;655;669
25.03.2021;15:00;16:00;-;-;112;0;0;229;655;665
25.03.2021;16:00;17:00;-;-;144;0;0;316;656;667
25.03.2021;17:00;18:00;-;-;145;0;0;323;653;667
25.03.2021;18:00;19:00;-;-;148;0;0;318;657;667
25.03.2021;19:00;20:00;-;-;145;0;0;320;652;669
25.03.2021;20:00;21:00;-;-;149;0;0;321;655;667
25.03.2021;21:00;22:00;-;-;152;0;0;317;654;666
25.03.2021;22:00;23:00;-;-;119;0;0;321;654;666
25.03.2021;23:00;00:00;-;-;93;0;0;313;653;669
26.03.2021;00:00;01:00;-;-;95;0;0;163;653;665
26.03.2021;01:00;02:00;-;-;94;0;0;103;655;657
