Datum;Anfang;Ende;Generation_DE  [MW] Originalauflösungen
01.01.2018;00:00;01:00;156
01.01.2018;01:00;02:00;72
01.01.2018;02:00;03:00;72
01.01.2018;03:00;04:00;68
01.01.2018;04:00;05:00;52
01.01.2018;05:00;06:00;52
01.01.2018;06:00;07:00;52
01.01.2018;07:00;08:00;52
01.01.2018;08:00;09:00;52
01.01.2018;09:00;10:00;52
01.01.2018;10:00;11:00;52
01.01.2018;11:00;12:00;66
01.01.2018;12:00;13:00;98
01.01.2018;13:00;14:00;156
01.01.2018;14:00;15:00;183
01.01.2018;15:00;16:00;182
01.01.2018;16:00;17:00;181
01.01.2018;17:00;18:00;182
01.01.2018;18:00;19:00;182
01.01.2018;19:00;20:00;182
01.01.2018;20:00;21:00;183
01.01.2018;21:00;22:00;184
01.01.2018;22:00;23:00;185
01.01.2018;23:00;00:00;185
02.01.2018;00:00;01:00;185
02.01.2018;01:00;02:00;184
02.01.2018;02:00;03:00;184
02.01.2018;03:00;04:00;184
02.01.2018;04:00;05:00;185
02.01.2018;05:00;06:00;185
02.01.2018;06:00;07:00;185
02.01.2018;07:00;08:00;183
02.01.2018;08:00;09:00;183
02.01.2018;09:00;10:00;182
02.01.2018;10:00;11:00;182
02.01.2018;11:00;12:00;182
02.01.2018;12:00;13:00;183
02.01.2018;13:00;14:00;184
02.01.2018;14:00;15:00;184
02.01.2018;15:00;16:00;183
02.01.2018;16:00;17:00;184
02.01.2018;17:00;18:00;184
02.01.2018;18:00;19:00;184
02.01.2018;19:00;20:00;183
02.01.2018;20:00;21:00;184
02.01.2018;21:00;22:00;184
02.01.2018;22:00;23:00;185
02.01.2018;23:00;00:00;185
03.01.2018;00:00;01:00;186
03.01.2018;01:00;02:00;186
03.01.2018;02:00;03:00;186
03.01.2018;03:00;04:00;185
03.01.2018;04:00;05:00;185
03.01.2018;05:00;06:00;183
03.01.2018;06:00;07:00;185
03.01.2018;07:00;08:00;185
03.01.2018;08:00;09:00;185
03.01.2018;09:00;10:00;185
03.01.2018;10:00;11:00;185
03.01.2018;11:00;12:00;185
03.01.2018;12:00;13:00;184
03.01.2018;13:00;14:00;185
03.01.2018;14:00;15:00;185
03.01.2018;15:00;16:00;184
03.01.2018;16:00;17:00;184
03.01.2018;17:00;18:00;184
03.01.2018;18:00;19:00;183
03.01.2018;19:00;20:00;182
03.01.2018;20:00;21:00;181
03.01.2018;21:00;22:00;181
03.01.2018;22:00;23:00;180
03.01.2018;23:00;00:00;179
04.01.2018;00:00;01:00;178
04.01.2018;01:00;02:00;99
04.01.2018;02:00;03:00;80
04.01.2018;03:00;04:00;81
04.01.2018;04:00;05:00;95
04.01.2018;05:00;06:00;177
04.01.2018;06:00;07:00;177
04.01.2018;07:00;08:00;176
04.01.2018;08:00;09:00;176
04.01.2018;09:00;10:00;176
04.01.2018;10:00;11:00;177
04.01.2018;11:00;12:00;177
04.01.2018;12:00;13:00;178
04.01.2018;13:00;14:00;178
04.01.2018;14:00;15:00;178
04.01.2018;15:00;16:00;178
04.01.2018;16:00;17:00;178
04.01.2018;17:00;18:00;179
04.01.2018;18:00;19:00;178
04.01.2018;19:00;20:00;178
04.01.2018;20:00;21:00;180
04.01.2018;21:00;22:00;179
04.01.2018;22:00;23:00;178
04.01.2018;23:00;00:00;177
05.01.2018;00:00;01:00;173
05.01.2018;01:00;02:00;165
05.01.2018;02:00;03:00;144
05.01.2018;03:00;04:00;98
05.01.2018;04:00;05:00;99
05.01.2018;05:00;06:00;108
05.01.2018;06:00;07:00;107
05.01.2018;07:00;08:00;103
05.01.2018;08:00;09:00;101
05.01.2018;09:00;10:00;101
05.01.2018;10:00;11:00;100
05.01.2018;11:00;12:00;99
05.01.2018;12:00;13:00;98
05.01.2018;13:00;14:00;98
05.01.2018;14:00;15:00;101
05.01.2018;15:00;16:00;101
05.01.2018;16:00;17:00;103
05.01.2018;17:00;18:00;105
05.01.2018;18:00;19:00;106
05.01.2018;19:00;20:00;107
05.01.2018;20:00;21:00;109
05.01.2018;21:00;22:00;112
05.01.2018;22:00;23:00;118
05.01.2018;23:00;00:00;123
06.01.2018;00:00;01:00;128
06.01.2018;01:00;02:00;133
06.01.2018;02:00;03:00;131
06.01.2018;03:00;04:00;131
06.01.2018;04:00;05:00;129
06.01.2018;05:00;06:00;129
06.01.2018;06:00;07:00;129
06.01.2018;07:00;08:00;130
06.01.2018;08:00;09:00;132
06.01.2018;09:00;10:00;132
06.01.2018;10:00;11:00;132
06.01.2018;11:00;12:00;133
06.01.2018;12:00;13:00;137
06.01.2018;13:00;14:00;139
06.01.2018;14:00;15:00;142
06.01.2018;15:00;16:00;142
06.01.2018;16:00;17:00;142
06.01.2018;17:00;18:00;145
06.01.2018;18:00;19:00;144
06.01.2018;19:00;20:00;145
06.01.2018;20:00;21:00;146
06.01.2018;21:00;22:00;148
06.01.2018;22:00;23:00;148
06.01.2018;23:00;00:00;147
07.01.2018;00:00;01:00;146
