Datum;Anfang;Ende;Generation_DE Kraftwerk Schwarze Pumpe Block A [MW] Originalauflösungen;Generation_DE Kraftwerk Schwarze Pumpe Block B [MW] Originalauflösungen
31.01.2023;07:00;08:00;430;0
31.01.2023;08:00;09:00;429;0
31.01.2023;09:00;10:00;315;0
31.01.2023;10:00;11:00;0;0
31.01.2023;11:00;12:00;0;0
31.01.2023;12:00;13:00;0;0
31.01.2023;13:00;14:00;0;0
31.01.2023;14:00;15:00;0;0
31.01.2023;15:00;16:00;0;0
31.01.2023;16:00;17:00;227;0
31.01.2023;17:00;18:00;288;0
31.01.2023;18:00;19:00;278;0
31.01.2023;19:00;20:00;281;0
31.01.2023;20:00;21:00;235;0
31.01.2023;21:00;22:00;183;0
31.01.2023;22:00;23:00;176;0
31.01.2023;23:00;00:00;265;0
01.02.2023;00:00;01:00;269;0
01.02.2023;01:00;02:00;216;0
01.02.2023;02:00;03:00;206;0
01.02.2023;03:00;04:00;208;0
01.02.2023;04:00;05:00;207;0
01.02.2023;05:00;06:00;267;0
01.02.2023;06:00;07:00;229;0
01.02.2023;07:00;08:00;261;0
01.02.2023;08:00;09:00;319;0
01.02.2023;09:00;10:00;443;0
01.02.2023;10:00;11:00;311;0
01.02.2023;11:00;12:00;326;0
01.02.2023;12:00;13:00;276;0
01.02.2023;13:00;14:00;272;0
01.02.2023;14:00;15:00;280;0
01.02.2023;15:00;16:00;278;0
01.02.2023;16:00;17:00;285;0
01.02.2023;17:00;18:00;293;0
01.02.2023;18:00;19:00;294;0
01.02.2023;19:00;20:00;293;0
01.02.2023;20:00;21:00;253;0
01.02.2023;21:00;22:00;238;0
01.02.2023;22:00;23:00;266;0
01.02.2023;23:00;00:00;497;0
02.02.2023;00:00;01:00;332;0
02.02.2023;01:00;02:00;438;0
02.02.2023;02:00;03:00;420;0
02.02.2023;03:00;04:00;271;263
02.02.2023;04:00;05:00;404;306
02.02.2023;05:00;06:00;622;317
02.02.2023;06:00;07:00;645;425
02.02.2023;07:00;08:00;664;451
02.02.2023;08:00;09:00;638;627
02.02.2023;09:00;10:00;618;695
02.02.2023;10:00;11:00;684;715
02.02.2023;11:00;12:00;675;723
02.02.2023;12:00;13:00;682;683
02.02.2023;13:00;14:00;685;718
02.02.2023;14:00;15:00;697;729
02.02.2023;15:00;16:00;692;741
02.02.2023;16:00;17:00;677;733
02.02.2023;17:00;18:00;675;733
02.02.2023;18:00;19:00;668;726
02.02.2023;19:00;20:00;680;730
02.02.2023;20:00;21:00;688;731
02.02.2023;21:00;22:00;670;725
02.02.2023;22:00;23:00;675;728
02.02.2023;23:00;00:00;558;593
03.02.2023;00:00;01:00;364;423
03.02.2023;01:00;02:00;313;401
03.02.2023;02:00;03:00;322;418
03.02.2023;03:00;04:00;324;479
03.02.2023;04:00;05:00;297;460
03.02.2023;05:00;06:00;274;359
03.02.2023;06:00;07:00;301;342
03.02.2023;07:00;08:00;318;354
03.02.2023;08:00;09:00;321;389
03.02.2023;09:00;10:00;316;358
03.02.2023;10:00;11:00;309;392
03.02.2023;11:00;12:00;306;377
03.02.2023;12:00;13:00;259;324
03.02.2023;13:00;14:00;270;315
03.02.2023;14:00;15:00;255;320
03.02.2023;15:00;16:00;269;321
03.02.2023;16:00;17:00;345;355
03.02.2023;17:00;18:00;323;358
03.02.2023;18:00;19:00;292;345
03.02.2023;19:00;20:00;298;343
03.02.2023;20:00;21:00;302;353
03.02.2023;21:00;22:00;311;360
03.02.2023;22:00;23:00;303;350
03.02.2023;23:00;00:00;278;330
04.02.2023;00:00;01:00;438;457
04.02.2023;01:00;02:00;402;487
04.02.2023;02:00;03:00;470;474
04.02.2023;03:00;04:00;485;615
04.02.2023;04:00;05:00;526;654
04.02.2023;05:00;06:00;492;612
04.02.2023;06:00;07:00;569;632
04.02.2023;07:00;08:00;612;666
04.02.2023;08:00;09:00;705;724
04.02.2023;09:00;10:00;683;708
04.02.2023;10:00;11:00;687;707
04.02.2023;11:00;12:00;700;721
04.02.2023;12:00;13:00;679;715
04.02.2023;13:00;14:00;645;677
04.02.2023;14:00;15:00;672;711
04.02.2023;15:00;16:00;695;730
04.02.2023;16:00;17:00;701;719
04.02.2023;17:00;18:00;705;733
04.02.2023;18:00;19:00;726;717
04.02.2023;19:00;20:00;700;724
04.02.2023;20:00;21:00;709;742
04.02.2023;21:00;22:00;713;741
04.02.2023;22:00;23:00;709;753
04.02.2023;23:00;00:00;712;742
05.02.2023;00:00;01:00;711;744
05.02.2023;01:00;02:00;714;747
05.02.2023;02:00;03:00;705;743
05.02.2023;03:00;04:00;704;745
05.02.2023;04:00;05:00;733;749
05.02.2023;05:00;06:00;741;747
05.02.2023;06:00;07:00;739;750
05.02.2023;07:00;08:00;736;750
05.02.2023;08:00;09:00;738;748
05.02.2023;09:00;10:00;730;735
05.02.2023;10:00;11:00;719;729
05.02.2023;11:00;12:00;741;746
05.02.2023;12:00;13:00;741;747
05.02.2023;13:00;14:00;740;745
05.02.2023;14:00;15:00;745;750
05.02.2023;15:00;16:00;741;747
05.02.2023;16:00;17:00;738;751
05.02.2023;17:00;18:00;741;744
05.02.2023;18:00;19:00;735;742
05.02.2023;19:00;20:00;739;751
05.02.2023;20:00;21:00;740;744
05.02.2023;21:00;22:00;732;743
05.02.2023;22:00;23:00;743;748
05.02.2023;23:00;00:00;739;741
06.02.2023;00:00;01:00;737;748
06.02.2023;01:00;02:00;736;749
06.02.2023;02:00;03:00;733;745
06.02.2023;03:00;04:00;733;742
06.02.2023;04:00;05:00;741;741
06.02.2023;05:00;06:00;744;748
06.02.2023;06:00;07:00;722;746
06.02.2023;07:00;08:00;724;741
06.02.2023;08:00;09:00;773;710
06.02.2023;09:00;10:00;768;721
06.02.2023;10:00;11:00;761;723
06.02.2023;11:00;12:00;757;725
06.02.2023;12:00;13:00;729;740
06.02.2023;13:00;14:00;729;739
06.02.2023;14:00;15:00;724;741
06.02.2023;15:00;16:00;720;739
06.02.2023;16:00;17:00;717;738
06.02.2023;17:00;18:00;721;740
06.02.2023;18:00;19:00;719;725
06.02.2023;19:00;20:00;725;723
06.02.2023;20:00;21:00;726;721
06.02.2023;21:00;22:00;728;722
06.02.2023;22:00;23:00;723;725
06.02.2023;23:00;00:00;712;717
07.02.2023;00:00;01:00;686;719
07.02.2023;01:00;02:00;691;721
07.02.2023;02:00;03:00;690;722
07.02.2023;03:00;04:00;693;724
07.02.2023;04:00;05:00;695;722
07.02.2023;05:00;06:00;672;715
07.02.2023;06:00;07:00;713;686
07.02.2023;07:00;08:00;729;678
07.02.2023;08:00;09:00;735;691
07.02.2023;09:00;10:00;725;683
07.02.2023;10:00;11:00;757;678
07.02.2023;11:00;12:00;758;653
07.02.2023;12:00;13:00;752;607
07.02.2023;13:00;14:00;746;616
07.02.2023;14:00;15:00;658;689
07.02.2023;15:00;16:00;665;702
07.02.2023;16:00;17:00;686;717
07.02.2023;17:00;18:00;664;714
07.02.2023;18:00;19:00;681;729
07.02.2023;19:00;20:00;687;728
07.02.2023;20:00;21:00;683;723
07.02.2023;21:00;22:00;688;720
07.02.2023;22:00;23:00;685;729
07.02.2023;23:00;00:00;678;725
08.02.2023;00:00;01:00;684;724
08.02.2023;01:00;02:00;689;726
08.02.2023;02:00;03:00;685;721
08.02.2023;03:00;04:00;677;727
08.02.2023;04:00;05:00;698;724
08.02.2023;05:00;06:00;687;725
08.02.2023;06:00;07:00;698;730
08.02.2023;07:00;08:00;684;704
08.02.2023;08:00;09:00;527;540
08.02.2023;09:00;10:00;352;366
08.02.2023;10:00;11:00;326;369
08.02.2023;11:00;12:00;299;377
08.02.2023;12:00;13:00;359;483
08.02.2023;13:00;14:00;444;603
08.02.2023;14:00;15:00;491;573
08.02.2023;15:00;16:00;632;714
08.02.2023;16:00;17:00;678;709
08.02.2023;17:00;18:00;678;715
08.02.2023;18:00;19:00;670;709
08.02.2023;19:00;20:00;651;693
08.02.2023;20:00;21:00;480;539
08.02.2023;21:00;22:00;486;527
08.02.2023;22:00;23:00;496;552
08.02.2023;23:00;00:00;579;675
09.02.2023;00:00;01:00;519;607
09.02.2023;01:00;02:00;408;500
09.02.2023;02:00;03:00;336;426
09.02.2023;03:00;04:00;436;505
09.02.2023;04:00;05:00;323;492
09.02.2023;05:00;06:00;516;465
09.02.2023;06:00;07:00;720;464
09.02.2023;07:00;08:00;718;471
09.02.2023;08:00;09:00;733;438
09.02.2023;09:00;10:00;742;464
09.02.2023;10:00;11:00;748;512
09.02.2023;11:00;12:00;762;566
09.02.2023;12:00;13:00;741;548
09.02.2023;13:00;14:00;731;661
09.02.2023;14:00;15:00;650;694
09.02.2023;15:00;16:00;598;684
09.02.2023;16:00;17:00;671;686
09.02.2023;17:00;18:00;654;721
09.02.2023;18:00;19:00;595;720
09.02.2023;19:00;20:00;635;717
09.02.2023;20:00;21:00;669;715
09.02.2023;21:00;22:00;653;703
09.02.2023;22:00;23:00;659;716
09.02.2023;23:00;00:00;628;694
10.02.2023;00:00;01:00;453;526
10.02.2023;01:00;02:00;292;398
10.02.2023;02:00;03:00;280;398
10.02.2023;03:00;04:00;291;390
10.02.2023;04:00;05:00;333;396
10.02.2023;05:00;06:00;367;405
10.02.2023;06:00;07:00;517;573
10.02.2023;07:00;08:00;567;719
10.02.2023;08:00;09:00;449;642
10.02.2023;09:00;10:00;358;502
10.02.2023;10:00;11:00;455;637
10.02.2023;11:00;12:00;425;493
10.02.2023;12:00;13:00;418;404
10.02.2023;13:00;14:00;407;375
10.02.2023;14:00;15:00;439;391
10.02.2023;15:00;16:00;608;577
10.02.2023;16:00;17:00;690;719
10.02.2023;17:00;18:00;672;719
10.02.2023;18:00;19:00;671;664
10.02.2023;19:00;20:00;504;506
10.02.2023;20:00;21:00;317;338
10.02.2023;21:00;22:00;302;288
10.02.2023;22:00;23:00;265;308
10.02.2023;23:00;00:00;226;281
11.02.2023;00:00;01:00;218;275
11.02.2023;01:00;02:00;231;276
11.02.2023;02:00;03:00;231;279
11.02.2023;03:00;04:00;319;347
11.02.2023;04:00;05:00;291;394
11.02.2023;05:00;06:00;318;398
11.02.2023;06:00;07:00;259;329
11.02.2023;07:00;08:00;307;364
11.02.2023;08:00;09:00;319;337
11.02.2023;09:00;10:00;335;340
11.02.2023;10:00;11:00;423;333
11.02.2023;11:00;12:00;326;334
11.02.2023;12:00;13:00;327;344
11.02.2023;13:00;14:00;321;338
11.02.2023;14:00;15:00;324;354
11.02.2023;15:00;16:00;319;444
11.02.2023;16:00;17:00;370;400
11.02.2023;17:00;18:00;364;437
11.02.2023;18:00;19:00;360;580
11.02.2023;19:00;20:00;385;613
11.02.2023;20:00;21:00;600;718
11.02.2023;21:00;22:00;705;647
11.02.2023;22:00;23:00;635;580
11.02.2023;23:00;00:00;619;580
12.02.2023;00:00;01:00;705;724
12.02.2023;01:00;02:00;694;721
12.02.2023;02:00;03:00;695;711
12.02.2023;03:00;04:00;696;714
12.02.2023;04:00;05:00;706;723
12.02.2023;05:00;06:00;716;702
12.02.2023;06:00;07:00;712;695
12.02.2023;07:00;08:00;730;703
12.02.2023;08:00;09:00;725;697
12.02.2023;09:00;10:00;735;717
12.02.2023;10:00;11:00;744;723
12.02.2023;11:00;12:00;739;730
12.02.2023;12:00;13:00;740;732
12.02.2023;13:00;14:00;743;731
12.02.2023;14:00;15:00;745;737
12.02.2023;15:00;16:00;752;735
12.02.2023;16:00;17:00;758;735
12.02.2023;17:00;18:00;754;734
12.02.2023;18:00;19:00;749;741
12.02.2023;19:00;20:00;744;742
12.02.2023;20:00;21:00;750;745
12.02.2023;21:00;22:00;744;738
12.02.2023;22:00;23:00;747;737
12.02.2023;23:00;00:00;746;738
13.02.2023;00:00;01:00;741;729
13.02.2023;01:00;02:00;744;737
13.02.2023;02:00;03:00;750;737
13.02.2023;03:00;04:00;745;732
13.02.2023;04:00;05:00;743;740
13.02.2023;05:00;06:00;737;743
13.02.2023;06:00;07:00;711;740
13.02.2023;07:00;08:00;707;734
13.02.2023;08:00;09:00;703;742
13.02.2023;09:00;10:00;701;747
13.02.2023;10:00;11:00;707;745
13.02.2023;11:00;12:00;699;753
13.02.2023;12:00;13:00;705;745
13.02.2023;13:00;14:00;691;746
13.02.2023;14:00;15:00;701;732
13.02.2023;15:00;16:00;721;726
13.02.2023;16:00;17:00;721;725
13.02.2023;17:00;18:00;718;728
13.02.2023;18:00;19:00;723;724
13.02.2023;19:00;20:00;723;724
13.02.2023;20:00;21:00;700;738
13.02.2023;21:00;22:00;690;731
13.02.2023;22:00;23:00;697;727
13.02.2023;23:00;00:00;683;735
14.02.2023;00:00;01:00;698;729
14.02.2023;01:00;02:00;700;732
14.02.2023;02:00;03:00;687;733
14.02.2023;03:00;04:00;676;734
14.02.2023;04:00;05:00;684;732
14.02.2023;05:00;06:00;704;724
14.02.2023;06:00;07:00;703;733
14.02.2023;07:00;08:00;708;731
14.02.2023;08:00;09:00;738;734
14.02.2023;09:00;10:00;737;730
14.02.2023;10:00;11:00;724;730
14.02.2023;11:00;12:00;714;729
14.02.2023;12:00;13:00;697;734
14.02.2023;13:00;14:00;696;734
14.02.2023;14:00;15:00;692;734
14.02.2023;15:00;16:00;692;736
14.02.2023;16:00;17:00;688;734
14.02.2023;17:00;18:00;693;732
14.02.2023;18:00;19:00;689;733
14.02.2023;19:00;20:00;691;736
14.02.2023;20:00;21:00;688;734
14.02.2023;21:00;22:00;692;730
14.02.2023;22:00;23:00;686;735
14.02.2023;23:00;00:00;688;732
15.02.2023;00:00;01:00;687;730
15.02.2023;01:00;02:00;692;731
15.02.2023;02:00;03:00;686;736
15.02.2023;03:00;04:00;685;734
15.02.2023;04:00;05:00;690;734
15.02.2023;05:00;06:00;670;733
15.02.2023;06:00;07:00;692;732
15.02.2023;07:00;08:00;698;729
15.02.2023;08:00;09:00;699;725
15.02.2023;09:00;10:00;700;730
15.02.2023;10:00;11:00;702;719
15.02.2023;11:00;12:00;703;724
15.02.2023;12:00;13:00;696;731
15.02.2023;13:00;14:00;695;727
15.02.2023;14:00;15:00;694;736
15.02.2023;15:00;16:00;696;738
15.02.2023;16:00;17:00;696;735
15.02.2023;17:00;18:00;693;727
15.02.2023;18:00;19:00;686;727
15.02.2023;19:00;20:00;687;728
15.02.2023;20:00;21:00;687;731
15.02.2023;21:00;22:00;679;727
15.02.2023;22:00;23:00;676;734
15.02.2023;23:00;00:00;676;732
16.02.2023;00:00;01:00;678;731
16.02.2023;01:00;02:00;672;729
16.02.2023;02:00;03:00;680;732
16.02.2023;03:00;04:00;648;734
16.02.2023;04:00;05:00;520;705
16.02.2023;05:00;06:00;366;559
16.02.2023;06:00;07:00;502;728
16.02.2023;07:00;08:00;513;590
16.02.2023;08:00;09:00;336;421
16.02.2023;09:00;10:00;364;556
16.02.2023;10:00;11:00;341;662
16.02.2023;11:00;12:00;370;574
16.02.2023;12:00;13:00;402;583
16.02.2023;13:00;14:00;569;729
16.02.2023;14:00;15:00;645;730
16.02.2023;15:00;16:00;686;733
16.02.2023;16:00;17:00;680;729
16.02.2023;17:00;18:00;689;729
16.02.2023;18:00;19:00;689;734
16.02.2023;19:00;20:00;659;698
16.02.2023;20:00;21:00;693;727
16.02.2023;21:00;22:00;650;689
16.02.2023;22:00;23:00;618;670
16.02.2023;23:00;00:00;602;652
17.02.2023;00:00;01:00;461;507
17.02.2023;01:00;02:00;275;305
17.02.2023;02:00;03:00;274;0
17.02.2023;03:00;04:00;255;0
17.02.2023;04:00;05:00;227;0
17.02.2023;05:00;06:00;233;0
17.02.2023;06:00;07:00;275;0
17.02.2023;07:00;08:00;270;0
17.02.2023;08:00;09:00;332;0
17.02.2023;09:00;10:00;316;0
17.02.2023;10:00;11:00;330;0
17.02.2023;11:00;12:00;324;0
17.02.2023;12:00;13:00;255;0
17.02.2023;13:00;14:00;268;0
17.02.2023;14:00;15:00;266;0
17.02.2023;15:00;16:00;262;0
17.02.2023;16:00;17:00;274;0
17.02.2023;17:00;18:00;288;0
17.02.2023;18:00;19:00;286;0
17.02.2023;19:00;20:00;283;0
17.02.2023;20:00;21:00;279;0
17.02.2023;21:00;22:00;276;0
17.02.2023;22:00;23:00;263;0
17.02.2023;23:00;00:00;259;0
18.02.2023;00:00;01:00;265;0
18.02.2023;01:00;02:00;272;0
18.02.2023;02:00;03:00;276;0
18.02.2023;03:00;04:00;263;0
18.02.2023;04:00;05:00;260;0
18.02.2023;05:00;06:00;272;0
18.02.2023;06:00;07:00;436;0
18.02.2023;07:00;08:00;566;0
18.02.2023;08:00;09:00;601;0
18.02.2023;09:00;10:00;462;0
18.02.2023;10:00;11:00;435;0
18.02.2023;11:00;12:00;445;0
18.02.2023;12:00;13:00;374;0
18.02.2023;13:00;14:00;274;0
18.02.2023;14:00;15:00;278;0
18.02.2023;15:00;16:00;287;0
18.02.2023;16:00;17:00;444;0
18.02.2023;17:00;18:00;585;0
18.02.2023;18:00;19:00;682;0
18.02.2023;19:00;20:00;697;0
18.02.2023;20:00;21:00;684;0
18.02.2023;21:00;22:00;664;0
18.02.2023;22:00;23:00;681;0
18.02.2023;23:00;00:00;680;0
19.02.2023;00:00;01:00;687;0
19.02.2023;01:00;02:00;652;0
19.02.2023;02:00;03:00;680;0
19.02.2023;03:00;04:00;583;0
19.02.2023;04:00;05:00;522;0
19.02.2023;05:00;06:00;638;0
19.02.2023;06:00;07:00;617;0
19.02.2023;07:00;08:00;720;0
19.02.2023;08:00;09:00;731;0
19.02.2023;09:00;10:00;729;0
19.02.2023;10:00;11:00;705;0
19.02.2023;11:00;12:00;548;0
19.02.2023;12:00;13:00;431;0
19.02.2023;13:00;14:00;380;0
19.02.2023;14:00;15:00;386;0
19.02.2023;15:00;16:00;603;0
19.02.2023;16:00;17:00;727;0
19.02.2023;17:00;18:00;735;0
19.02.2023;18:00;19:00;706;0
19.02.2023;19:00;20:00;571;0
19.02.2023;20:00;21:00;395;0
19.02.2023;21:00;22:00;452;0
19.02.2023;22:00;23:00;478;0
19.02.2023;23:00;00:00;309;0
20.02.2023;00:00;01:00;291;0
20.02.2023;01:00;02:00;337;0
20.02.2023;02:00;03:00;285;0
20.02.2023;03:00;04:00;279;0
20.02.2023;04:00;05:00;279;0
20.02.2023;05:00;06:00;280;0
20.02.2023;06:00;07:00;373;0
20.02.2023;07:00;08:00;333;0
20.02.2023;08:00;09:00;277;0
20.02.2023;09:00;10:00;279;0
20.02.2023;10:00;11:00;274;0
20.02.2023;11:00;12:00;278;0
20.02.2023;12:00;13:00;281;0
20.02.2023;13:00;14:00;286;0
20.02.2023;14:00;15:00;271;0
20.02.2023;15:00;16:00;273;0
20.02.2023;16:00;17:00;274;0
20.02.2023;17:00;18:00;268;0
20.02.2023;18:00;19:00;275;0
20.02.2023;19:00;20:00;293;0
20.02.2023;20:00;21:00;291;0
20.02.2023;21:00;22:00;288;0
20.02.2023;22:00;23:00;505;0
20.02.2023;23:00;00:00;272;0
21.02.2023;00:00;01:00;281;0
21.02.2023;01:00;02:00;268;0
21.02.2023;02:00;03:00;278;0
21.02.2023;03:00;04:00;305;0
21.02.2023;04:00;05:00;337;21
21.02.2023;05:00;06:00;276;291
21.02.2023;06:00;07:00;317;382
21.02.2023;07:00;08:00;331;429
21.02.2023;08:00;09:00;398;460
21.02.2023;09:00;10:00;383;616
21.02.2023;10:00;11:00;451;491
21.02.2023;11:00;12:00;459;326
21.02.2023;12:00;13:00;540;397
21.02.2023;13:00;14:00;490;419
21.02.2023;14:00;15:00;615;483
21.02.2023;15:00;16:00;545;571
21.02.2023;16:00;17:00;652;729
21.02.2023;17:00;18:00;684;734
21.02.2023;18:00;19:00;694;725
21.02.2023;19:00;20:00;705;721
21.02.2023;20:00;21:00;695;727
21.02.2023;21:00;22:00;714;723
21.02.2023;22:00;23:00;696;729
21.02.2023;23:00;00:00;682;728
22.02.2023;00:00;01:00;613;652
22.02.2023;01:00;02:00;616;665
22.02.2023;02:00;03:00;614;668
22.02.2023;03:00;04:00;615;677
22.02.2023;04:00;05:00;656;699
22.02.2023;05:00;06:00;702;724
22.02.2023;06:00;07:00;708;724
22.02.2023;07:00;08:00;712;723
22.02.2023;08:00;09:00;701;712
22.02.2023;09:00;10:00;635;664
22.02.2023;10:00;11:00;576;706
22.02.2023;11:00;12:00;530;667
22.02.2023;12:00;13:00;566;719
22.02.2023;13:00;14:00;579;702
22.02.2023;14:00;15:00;702;712
22.02.2023;15:00;16:00;712;722
22.02.2023;16:00;17:00;712;731
22.02.2023;17:00;18:00;705;725
22.02.2023;18:00;19:00;704;722
22.02.2023;19:00;20:00;708;728
22.02.2023;20:00;21:00;708;729
22.02.2023;21:00;22:00;708;729
22.02.2023;22:00;23:00;707;735
22.02.2023;23:00;00:00;705;726
23.02.2023;00:00;01:00;710;728
23.02.2023;01:00;02:00;711;733
23.02.2023;02:00;03:00;711;736
23.02.2023;03:00;04:00;701;720
23.02.2023;04:00;05:00;700;726
23.02.2023;05:00;06:00;728;726
23.02.2023;06:00;07:00;730;731
23.02.2023;07:00;08:00;728;727
23.02.2023;08:00;09:00;720;715
23.02.2023;09:00;10:00;717;713
23.02.2023;10:00;11:00;732;725
23.02.2023;11:00;12:00;736;730
23.02.2023;12:00;13:00;731;726
23.02.2023;13:00;14:00;730;728
23.02.2023;14:00;15:00;710;739
23.02.2023;15:00;16:00;707;733
23.02.2023;16:00;17:00;715;722
23.02.2023;17:00;18:00;717;734
23.02.2023;18:00;19:00;702;735
23.02.2023;19:00;20:00;707;729
23.02.2023;20:00;21:00;695;712
23.02.2023;21:00;22:00;686;704
23.02.2023;22:00;23:00;695;719
23.02.2023;23:00;00:00;690;718
24.02.2023;00:00;01:00;498;527
24.02.2023;01:00;02:00;379;527
24.02.2023;02:00;03:00;365;531
24.02.2023;03:00;04:00;366;516
24.02.2023;04:00;05:00;370;400
24.02.2023;05:00;06:00;374;400
24.02.2023;06:00;07:00;376;404
24.02.2023;07:00;08:00;365;392
24.02.2023;08:00;09:00;379;395
24.02.2023;09:00;10:00;496;557
24.02.2023;10:00;11:00;390;588
24.02.2023;11:00;12:00;390;385
24.02.2023;12:00;13:00;378;374
24.02.2023;13:00;14:00;371;369
24.02.2023;14:00;15:00;367;380
24.02.2023;15:00;16:00;347;374
24.02.2023;16:00;17:00;363;433
24.02.2023;17:00;18:00;373;457
24.02.2023;18:00;19:00;346;451
24.02.2023;19:00;20:00;352;433
24.02.2023;20:00;21:00;263;309
24.02.2023;21:00;22:00;262;315
24.02.2023;22:00;23:00;262;321
24.02.2023;23:00;00:00;321;433
25.02.2023;00:00;01:00;250;440
25.02.2023;01:00;02:00;248;277
25.02.2023;02:00;03:00;258;290
25.02.2023;03:00;04:00;271;312
25.02.2023;04:00;05:00;297;330
25.02.2023;05:00;06:00;283;325
25.02.2023;06:00;07:00;292;336
25.02.2023;07:00;08:00;349;530
25.02.2023;08:00;09:00;426;689
25.02.2023;09:00;10:00;411;613
25.02.2023;10:00;11:00;282;418
25.02.2023;11:00;12:00;292;345
25.02.2023;12:00;13:00;274;294
25.02.2023;13:00;14:00;290;299
25.02.2023;14:00;15:00;287;302
25.02.2023;15:00;16:00;316;305
25.02.2023;16:00;17:00;472;432
25.02.2023;17:00;18:00;422;383
25.02.2023;18:00;19:00;432;346
25.02.2023;19:00;20:00;447;352
25.02.2023;20:00;21:00;442;339
25.02.2023;21:00;22:00;433;445
25.02.2023;22:00;23:00;436;488
25.02.2023;23:00;00:00;434;513
26.02.2023;00:00;01:00;512;544
26.02.2023;01:00;02:00;469;493
26.02.2023;02:00;03:00;306;339
26.02.2023;03:00;04:00;293;318
26.02.2023;04:00;05:00;336;378
26.02.2023;05:00;06:00;361;378
26.02.2023;06:00;07:00;364;395
26.02.2023;07:00;08:00;428;437
26.02.2023;08:00;09:00;526;630
26.02.2023;09:00;10:00;618;713
26.02.2023;10:00;11:00;356;457
26.02.2023;11:00;12:00;303;310
26.02.2023;12:00;13:00;304;325
26.02.2023;13:00;14:00;375;380
26.02.2023;14:00;15:00;388;409
26.02.2023;15:00;16:00;479;494
26.02.2023;16:00;17:00;671;685
26.02.2023;17:00;18:00;732;736
26.02.2023;18:00;19:00;742;748
26.02.2023;19:00;20:00;739;746
26.02.2023;20:00;21:00;724;724
26.02.2023;21:00;22:00;731;734
26.02.2023;22:00;23:00;739;742
26.02.2023;23:00;00:00;734;733
27.02.2023;00:00;01:00;739;738
27.02.2023;01:00;02:00;739;739
27.02.2023;02:00;03:00;737;738
27.02.2023;03:00;04:00;740;739
27.02.2023;04:00;05:00;741;743
27.02.2023;05:00;06:00;742;746
27.02.2023;06:00;07:00;715;749
27.02.2023;07:00;08:00;712;744
27.02.2023;08:00;09:00;708;740
27.02.2023;09:00;10:00;704;728
27.02.2023;10:00;11:00;709;730
27.02.2023;11:00;12:00;706;742
27.02.2023;12:00;13:00;699;744
27.02.2023;13:00;14:00;702;746
27.02.2023;14:00;15:00;704;740
27.02.2023;15:00;16:00;693;732
27.02.2023;16:00;17:00;692;730
27.02.2023;17:00;18:00;686;724
27.02.2023;18:00;19:00;697;729
27.02.2023;19:00;20:00;699;726
27.02.2023;20:00;21:00;693;727
27.02.2023;21:00;22:00;691;721
27.02.2023;22:00;23:00;688;725
27.02.2023;23:00;00:00;690;720
28.02.2023;00:00;01:00;690;722
28.02.2023;01:00;02:00;686;729
28.02.2023;02:00;03:00;693;730
28.02.2023;03:00;04:00;693;727
28.02.2023;04:00;05:00;700;729
28.02.2023;05:00;06:00;703;728
28.02.2023;06:00;07:00;713;732
28.02.2023;07:00;08:00;706;726
28.02.2023;08:00;09:00;706;712
28.02.2023;09:00;10:00;700;715
28.02.2023;10:00;11:00;707;719
28.02.2023;11:00;12:00;540;576
28.02.2023;12:00;13:00;480;500
28.02.2023;13:00;14:00;560;606
28.02.2023;14:00;15:00;645;717
28.02.2023;15:00;16:00;696;715
28.02.2023;16:00;17:00;702;727
28.02.2023;17:00;18:00;707;727
28.02.2023;18:00;19:00;710;726
28.02.2023;19:00;20:00;703;726
28.02.2023;20:00;21:00;694;728
28.02.2023;21:00;22:00;690;724
28.02.2023;22:00;23:00;690;728
28.02.2023;23:00;00:00;690;725
01.03.2023;00:00;01:00;692;728
01.03.2023;01:00;02:00;690;732
01.03.2023;02:00;03:00;693;726
01.03.2023;03:00;04:00;695;724
01.03.2023;04:00;05:00;694;728
01.03.2023;05:00;06:00;695;726
01.03.2023;06:00;07:00;715;726
01.03.2023;07:00;08:00;721;727
01.03.2023;08:00;09:00;718;719
01.03.2023;09:00;10:00;662;665
01.03.2023;10:00;11:00;589;656
01.03.2023;11:00;12:00;559;576
01.03.2023;12:00;13:00;505;469
01.03.2023;13:00;14:00;490;511
01.03.2023;14:00;15:00;567;645
01.03.2023;15:00;16:00;469;658
01.03.2023;16:00;17:00;524;675
01.03.2023;17:00;18:00;537;711
01.03.2023;18:00;19:00;610;724
01.03.2023;19:00;20:00;632;727
01.03.2023;20:00;21:00;628;726
01.03.2023;21:00;22:00;632;729
01.03.2023;22:00;23:00;616;730
01.03.2023;23:00;00:00;622;725
02.03.2023;00:00;01:00;691;728
02.03.2023;01:00;02:00;688;726
02.03.2023;02:00;03:00;693;727
02.03.2023;03:00;04:00;693;725
02.03.2023;04:00;05:00;694;728
02.03.2023;05:00;06:00;696;728
02.03.2023;06:00;07:00;691;722
02.03.2023;07:00;08:00;690;716
02.03.2023;08:00;09:00;698;706
02.03.2023;09:00;10:00;696;713
02.03.2023;10:00;11:00;620;650
02.03.2023;11:00;12:00;543;574
02.03.2023;12:00;13:00;540;568
02.03.2023;13:00;14:00;541;568
02.03.2023;14:00;15:00;636;663
02.03.2023;15:00;16:00;689;719
02.03.2023;16:00;17:00;689;721
02.03.2023;17:00;18:00;690;720
02.03.2023;18:00;19:00;686;723
