Datum;Anfang;Ende;Generation_DE RDK 4S [MW] Originalauflösungen;Generation_DE Rheinhafen-Dampfkraftwerk RDK 7 [MW] Originalauflösungen;Generation_DE Rheinhafen-Dampfkraftwerk RDK 8 [MW] Originalauflösungen
13.01.2023;08:00;09:00;-;221;769
13.01.2023;09:00;10:00;-;216;769
13.01.2023;10:00;11:00;-;215;705
13.01.2023;11:00;12:00;-;216;471
13.01.2023;12:00;13:00;-;219;429
13.01.2023;13:00;14:00;-;220;430
13.01.2023;14:00;15:00;-;221;373
13.01.2023;15:00;16:00;-;221;454
13.01.2023;16:00;17:00;-;222;731
13.01.2023;17:00;18:00;-;285;800
13.01.2023;18:00;19:00;-;423;800
13.01.2023;19:00;20:00;-;497;800
13.01.2023;20:00;21:00;-;497;800
13.01.2023;21:00;22:00;-;495;800
13.01.2023;22:00;23:00;-;494;801
13.01.2023;23:00;00:00;-;491;800
14.01.2023;00:00;01:00;-;460;799
14.01.2023;01:00;02:00;-;293;748
14.01.2023;02:00;03:00;-;219;749
14.01.2023;03:00;04:00;-;221;647
14.01.2023;04:00;05:00;-;220;513
14.01.2023;05:00;06:00;-;220;507
14.01.2023;06:00;07:00;-;220;511
14.01.2023;07:00;08:00;-;220;511
14.01.2023;08:00;09:00;-;220;462
14.01.2023;09:00;10:00;-;220;375
14.01.2023;10:00;11:00;-;221;372
14.01.2023;11:00;12:00;-;221;372
14.01.2023;12:00;13:00;-;221;373
14.01.2023;13:00;14:00;-;222;373
14.01.2023;14:00;15:00;-;221;373
14.01.2023;15:00;16:00;-;288;397
14.01.2023;16:00;17:00;-;398;548
14.01.2023;17:00;18:00;-;478;750
14.01.2023;18:00;19:00;-;493;801
14.01.2023;19:00;20:00;-;494;800
14.01.2023;20:00;21:00;-;496;801
14.01.2023;21:00;22:00;-;494;734
14.01.2023;22:00;23:00;-;492;528
14.01.2023;23:00;00:00;-;458;322
15.01.2023;00:00;01:00;-;404;0
15.01.2023;01:00;02:00;-;404;0
15.01.2023;02:00;03:00;-;401;0
15.01.2023;03:00;04:00;-;399;0
15.01.2023;04:00;05:00;-;396;0
15.01.2023;05:00;06:00;-;400;0
15.01.2023;06:00;07:00;-;403;0
15.01.2023;07:00;08:00;-;417;0
15.01.2023;08:00;09:00;-;483;0
15.01.2023;09:00;10:00;-;464;0
15.01.2023;10:00;11:00;-;405;0
15.01.2023;11:00;12:00;-;403;0
15.01.2023;12:00;13:00;-;399;0
15.01.2023;13:00;14:00;-;401;0
15.01.2023;14:00;15:00;-;402;0
15.01.2023;15:00;16:00;-;403;0
15.01.2023;16:00;17:00;-;403;0
15.01.2023;17:00;18:00;-;401;0
15.01.2023;18:00;19:00;-;352;0
15.01.2023;19:00;20:00;-;404;0
15.01.2023;20:00;21:00;-;403;0
15.01.2023;21:00;22:00;-;298;0
15.01.2023;22:00;23:00;-;222;0
15.01.2023;23:00;00:00;-;220;0
16.01.2023;00:00;01:00;-;221;0
16.01.2023;01:00;02:00;-;221;0
16.01.2023;02:00;03:00;-;223;0
16.01.2023;03:00;04:00;-;222;0
16.01.2023;04:00;05:00;-;220;32
16.01.2023;05:00;06:00;-;247;210
16.01.2023;06:00;07:00;-;418;309
16.01.2023;07:00;08:00;-;470;490
16.01.2023;08:00;09:00;-;475;758
16.01.2023;09:00;10:00;-;478;785
16.01.2023;10:00;11:00;-;488;786
16.01.2023;11:00;12:00;-;398;735
16.01.2023;12:00;13:00;-;226;488
16.01.2023;13:00;14:00;-;223;470
16.01.2023;14:00;15:00;-;225;554
16.01.2023;15:00;16:00;-;223;760
16.01.2023;16:00;17:00;-;436;785
16.01.2023;17:00;18:00;-;498;750
16.01.2023;18:00;19:00;-;501;740
16.01.2023;19:00;20:00;-;499;740
16.01.2023;20:00;21:00;-;500;740
16.01.2023;21:00;22:00;-;500;741
16.01.2023;22:00;23:00;-;494;707
16.01.2023;23:00;00:00;-;480;660
17.01.2023;00:00;01:00;-;404;569
17.01.2023;01:00;02:00;-;304;565
17.01.2023;02:00;03:00;-;296;586
17.01.2023;03:00;04:00;-;296;719
17.01.2023;04:00;05:00;-;295;752
17.01.2023;05:00;06:00;-;346;751
17.01.2023;06:00;07:00;-;442;788
17.01.2023;07:00;08:00;-;483;789
17.01.2023;08:00;09:00;-;491;789
17.01.2023;09:00;10:00;-;492;780
17.01.2023;10:00;11:00;-;493;781
17.01.2023;11:00;12:00;-;496;781
17.01.2023;12:00;13:00;-;496;782
17.01.2023;13:00;14:00;-;491;782
17.01.2023;14:00;15:00;-;488;782
17.01.2023;15:00;16:00;-;489;781
17.01.2023;16:00;17:00;-;491;781
17.01.2023;17:00;18:00;-;493;781
17.01.2023;18:00;19:00;-;495;780
17.01.2023;19:00;20:00;-;494;781
17.01.2023;20:00;21:00;-;494;782
17.01.2023;21:00;22:00;-;495;785
17.01.2023;22:00;23:00;-;494;787
17.01.2023;23:00;00:00;-;497;785
18.01.2023;00:00;01:00;-;491;786
18.01.2023;01:00;02:00;-;487;786
18.01.2023;02:00;03:00;-;486;786
18.01.2023;03:00;04:00;-;492;785
18.01.2023;04:00;05:00;-;494;786
18.01.2023;05:00;06:00;-;490;786
18.01.2023;06:00;07:00;-;494;786
18.01.2023;07:00;08:00;-;494;785
18.01.2023;08:00;09:00;-;492;786
18.01.2023;09:00;10:00;-;493;786
18.01.2023;10:00;11:00;-;493;786
18.01.2023;11:00;12:00;-;495;787
18.01.2023;12:00;13:00;-;495;786
18.01.2023;13:00;14:00;-;493;786
18.01.2023;14:00;15:00;-;493;787
18.01.2023;15:00;16:00;-;493;786
18.01.2023;16:00;17:00;-;494;787
18.01.2023;17:00;18:00;-;495;786
18.01.2023;18:00;19:00;-;496;786
18.01.2023;19:00;20:00;-;495;786
18.01.2023;20:00;21:00;-;493;786
18.01.2023;21:00;22:00;-;494;787
18.01.2023;22:00;23:00;-;493;786
18.01.2023;23:00;00:00;-;493;786
19.01.2023;00:00;01:00;-;467;719
19.01.2023;01:00;02:00;-;494;623
19.01.2023;02:00;03:00;-;494;707
19.01.2023;03:00;04:00;-;495;787
19.01.2023;04:00;05:00;-;494;786
19.01.2023;05:00;06:00;-;494;786
19.01.2023;06:00;07:00;-;491;786
19.01.2023;07:00;08:00;-;490;785
19.01.2023;08:00;09:00;-;488;784
19.01.2023;09:00;10:00;-;493;786
19.01.2023;10:00;11:00;-;491;786
19.01.2023;11:00;12:00;-;491;786
19.01.2023;12:00;13:00;-;491;787
19.01.2023;13:00;14:00;-;491;786
19.01.2023;14:00;15:00;-;497;786
19.01.2023;15:00;16:00;-;497;787
19.01.2023;16:00;17:00;-;499;786
19.01.2023;17:00;18:00;-;500;786
19.01.2023;18:00;19:00;-;497;786
19.01.2023;19:00;20:00;-;501;786
19.01.2023;20:00;21:00;-;498;786
19.01.2023;21:00;22:00;-;498;787
19.01.2023;22:00;23:00;-;497;787
19.01.2023;23:00;00:00;-;498;786
20.01.2023;00:00;01:00;-;496;786
20.01.2023;01:00;02:00;-;496;786
20.01.2023;02:00;03:00;-;498;787
20.01.2023;03:00;04:00;-;502;786
20.01.2023;04:00;05:00;-;500;786
20.01.2023;05:00;06:00;-;495;785
20.01.2023;06:00;07:00;-;495;786
20.01.2023;07:00;08:00;-;490;785
20.01.2023;08:00;09:00;-;489;786
20.01.2023;09:00;10:00;-;488;785
20.01.2023;10:00;11:00;-;489;787
20.01.2023;11:00;12:00;-;490;787
20.01.2023;12:00;13:00;-;490;792
20.01.2023;13:00;14:00;-;489;812
20.01.2023;14:00;15:00;-;491;815
20.01.2023;15:00;16:00;-;495;815
20.01.2023;16:00;17:00;-;492;812
20.01.2023;17:00;18:00;-;492;810
20.01.2023;18:00;19:00;-;495;808
20.01.2023;19:00;20:00;-;494;811
20.01.2023;20:00;21:00;-;492;813
20.01.2023;21:00;22:00;-;493;813
20.01.2023;22:00;23:00;-;498;813
20.01.2023;23:00;00:00;-;497;815
21.01.2023;00:00;01:00;-;498;818
21.01.2023;01:00;02:00;-;499;818
21.01.2023;02:00;03:00;-;500;818
21.01.2023;03:00;04:00;-;496;817
21.01.2023;04:00;05:00;-;499;814
21.01.2023;05:00;06:00;-;500;812
21.01.2023;06:00;07:00;-;498;810
21.01.2023;07:00;08:00;-;498;806
21.01.2023;08:00;09:00;-;499;804
21.01.2023;09:00;10:00;-;498;807
21.01.2023;10:00;11:00;-;498;808
21.01.2023;11:00;12:00;-;497;809
21.01.2023;12:00;13:00;-;498;808
21.01.2023;13:00;14:00;-;497;809
21.01.2023;14:00;15:00;-;495;810
21.01.2023;15:00;16:00;-;499;809
21.01.2023;16:00;17:00;-;500;809
21.01.2023;17:00;18:00;-;499;811
21.01.2023;18:00;19:00;-;498;811
21.01.2023;19:00;20:00;-;501;809
21.01.2023;20:00;21:00;-;499;811
21.01.2023;21:00;22:00;-;487;811
21.01.2023;22:00;23:00;-;486;811
21.01.2023;23:00;00:00;-;484;798
22.01.2023;00:00;01:00;-;495;699
22.01.2023;01:00;02:00;-;484;742
22.01.2023;02:00;03:00;-;352;657
22.01.2023;03:00;04:00;-;330;603
22.01.2023;04:00;05:00;-;318;663
22.01.2023;05:00;06:00;-;320;804
22.01.2023;06:00;07:00;-;340;813
22.01.2023;07:00;08:00;-;436;813
22.01.2023;08:00;09:00;-;495;813
22.01.2023;09:00;10:00;-;492;813
22.01.2023;10:00;11:00;-;496;812
22.01.2023;11:00;12:00;-;493;814
22.01.2023;12:00;13:00;-;495;813
22.01.2023;13:00;14:00;-;499;812
22.01.2023;14:00;15:00;-;497;813
22.01.2023;15:00;16:00;-;495;814
22.01.2023;16:00;17:00;-;494;813
22.01.2023;17:00;18:00;-;498;812
22.01.2023;18:00;19:00;-;496;808
22.01.2023;19:00;20:00;-;498;801
22.01.2023;20:00;21:00;-;498;770
22.01.2023;21:00;22:00;-;498;741
22.01.2023;22:00;23:00;-;499;741
22.01.2023;23:00;00:00;-;498;741
23.01.2023;00:00;01:00;-;497;740
23.01.2023;01:00;02:00;-;495;741
23.01.2023;02:00;03:00;-;495;741
23.01.2023;03:00;04:00;-;495;741
23.01.2023;04:00;05:00;-;499;744
23.01.2023;05:00;06:00;-;499;796
23.01.2023;06:00;07:00;-;498;798
23.01.2023;07:00;08:00;-;496;799
23.01.2023;08:00;09:00;-;496;798
23.01.2023;09:00;10:00;-;497;798
23.01.2023;10:00;11:00;-;493;796
23.01.2023;11:00;12:00;-;495;522
23.01.2023;12:00;13:00;-;493;340
23.01.2023;13:00;14:00;-;491;103
23.01.2023;14:00;15:00;-;480;0
23.01.2023;15:00;16:00;-;472;0
23.01.2023;16:00;17:00;-;473;0
23.01.2023;17:00;18:00;-;473;0
23.01.2023;18:00;19:00;-;474;0
23.01.2023;19:00;20:00;-;476;0
23.01.2023;20:00;21:00;-;476;0
23.01.2023;21:00;22:00;-;475;0
23.01.2023;22:00;23:00;-;475;0
23.01.2023;23:00;00:00;-;475;0
24.01.2023;00:00;01:00;-;478;0
24.01.2023;01:00;02:00;-;478;0
24.01.2023;02:00;03:00;-;472;0
24.01.2023;03:00;04:00;-;478;168
24.01.2023;04:00;05:00;-;475;252
24.01.2023;05:00;06:00;-;472;378
24.01.2023;06:00;07:00;-;477;530
24.01.2023;07:00;08:00;-;482;727
24.01.2023;08:00;09:00;-;495;793
24.01.2023;09:00;10:00;-;497;801
24.01.2023;10:00;11:00;-;499;808
24.01.2023;11:00;12:00;-;500;807
24.01.2023;12:00;13:00;-;499;809
24.01.2023;13:00;14:00;-;501;809
24.01.2023;14:00;15:00;-;499;807
24.01.2023;15:00;16:00;-;501;804
24.01.2023;16:00;17:00;-;502;801
24.01.2023;17:00;18:00;-;500;803
24.01.2023;18:00;19:00;-;501;798
24.01.2023;19:00;20:00;-;501;795
24.01.2023;20:00;21:00;-;500;795
24.01.2023;21:00;22:00;-;492;803
24.01.2023;22:00;23:00;-;493;804
24.01.2023;23:00;00:00;-;490;804
25.01.2023;00:00;01:00;-;490;804
25.01.2023;01:00;02:00;-;492;804
25.01.2023;02:00;03:00;-;492;804
25.01.2023;03:00;04:00;-;491;804
25.01.2023;04:00;05:00;-;489;803
25.01.2023;05:00;06:00;-;490;804
25.01.2023;06:00;07:00;-;490;803
25.01.2023;07:00;08:00;-;491;803
25.01.2023;08:00;09:00;-;493;804
25.01.2023;09:00;10:00;-;494;804
25.01.2023;10:00;11:00;-;491;804
25.01.2023;11:00;12:00;-;490;805
25.01.2023;12:00;13:00;-;487;804
25.01.2023;13:00;14:00;-;489;805
25.01.2023;14:00;15:00;-;492;805
25.01.2023;15:00;16:00;-;492;804
25.01.2023;16:00;17:00;-;492;804
25.01.2023;17:00;18:00;-;490;804
25.01.2023;18:00;19:00;-;490;804
25.01.2023;19:00;20:00;-;491;805
25.01.2023;20:00;21:00;-;491;804
25.01.2023;21:00;22:00;-;493;804
25.01.2023;22:00;23:00;-;495;804
25.01.2023;23:00;00:00;-;492;804
26.01.2023;00:00;01:00;-;493;805
26.01.2023;01:00;02:00;-;494;804
26.01.2023;02:00;03:00;-;493;805
26.01.2023;03:00;04:00;-;495;805
26.01.2023;04:00;05:00;-;493;804
26.01.2023;05:00;06:00;-;493;804
26.01.2023;06:00;07:00;-;494;803
26.01.2023;07:00;08:00;-;494;804
26.01.2023;08:00;09:00;-;494;804
26.01.2023;09:00;10:00;-;493;804
26.01.2023;10:00;11:00;-;493;804
26.01.2023;11:00;12:00;-;494;804
26.01.2023;12:00;13:00;-;496;804
26.01.2023;13:00;14:00;-;495;805
26.01.2023;14:00;15:00;-;495;804
26.01.2023;15:00;16:00;-;494;804
26.01.2023;16:00;17:00;-;492;804
26.01.2023;17:00;18:00;-;495;804
26.01.2023;18:00;19:00;-;493;805
26.01.2023;19:00;20:00;-;497;804
26.01.2023;20:00;21:00;-;496;804
26.01.2023;21:00;22:00;-;494;804
26.01.2023;22:00;23:00;-;490;804
26.01.2023;23:00;00:00;-;492;805
27.01.2023;00:00;01:00;-;494;804
27.01.2023;01:00;02:00;-;495;806
27.01.2023;02:00;03:00;-;494;804
27.01.2023;03:00;04:00;-;494;803
27.01.2023;04:00;05:00;-;494;804
27.01.2023;05:00;06:00;-;493;804
27.01.2023;06:00;07:00;-;494;805
27.01.2023;07:00;08:00;-;494;804
27.01.2023;08:00;09:00;-;494;803
27.01.2023;09:00;10:00;-;495;804
27.01.2023;10:00;11:00;-;493;805
27.01.2023;11:00;12:00;-;495;804
27.01.2023;12:00;13:00;-;494;804
27.01.2023;13:00;14:00;-;496;804
27.01.2023;14:00;15:00;-;494;804
27.01.2023;15:00;16:00;-;493;804
27.01.2023;16:00;17:00;-;490;804
27.01.2023;17:00;18:00;-;494;804
27.01.2023;18:00;19:00;-;493;803
27.01.2023;19:00;20:00;-;493;804
27.01.2023;20:00;21:00;-;493;804
27.01.2023;21:00;22:00;-;493;804
27.01.2023;22:00;23:00;-;493;805
27.01.2023;23:00;00:00;-;493;804
28.01.2023;00:00;01:00;-;493;804
28.01.2023;01:00;02:00;-;494;804
28.01.2023;02:00;03:00;-;494;804
28.01.2023;03:00;04:00;-;495;804
28.01.2023;04:00;05:00;-;494;804
28.01.2023;05:00;06:00;-;495;804
