Datum;Anfang;Ende;Generation_DE H1 [MW] Originalauflösungen;Generation_DE K2 [MW] Originalauflösungen;Generation_DE Gersteinwerk F GT (F1) [MW] Originalauflösungen;Generation_DE Gersteinwerk G GT (G1) [MW] Originalauflösungen;Generation_DE Gersteinwerk I GT (I1) [MW] Originalauflösungen;Generation_DE Gersteinwerk I DT (I2) [MW] Originalauflösungen;Generation_DE Gersteinwerk F DT (F2) [MW] Originalauflösungen;Generation_DE Gersteinwerk G DT (G2) [MW] Originalauflösungen;Generation_DE Gersteinwerk K [MW] Originalauflösungen
01.01.2017;22:00;23:00;-;0;-;-;-;0;0;0;0
01.01.2017;23:00;00:00;-;0;-;-;-;0;0;0;0
02.01.2017;00:00;01:00;-;0;-;-;-;0;0;0;0
02.01.2017;01:00;02:00;-;0;-;-;-;0;0;0;0
02.01.2017;02:00;03:00;-;0;-;-;-;0;0;0;0
02.01.2017;03:00;04:00;-;0;-;-;-;0;0;0;0
02.01.2017;04:00;05:00;-;0;-;-;-;0;0;0;0
02.01.2017;05:00;06:00;-;0;-;-;-;0;0;0;0
02.01.2017;06:00;07:00;-;30;-;-;-;0;0;0;0
02.01.2017;07:00;08:00;-;121;-;-;-;0;0;0;0
02.01.2017;08:00;09:00;-;138;-;-;-;0;0;0;0
02.01.2017;09:00;10:00;-;284;-;-;-;0;0;0;0
02.01.2017;10:00;11:00;-;465;-;-;-;0;0;0;8
02.01.2017;11:00;12:00;-;518;-;-;-;0;0;0;71
02.01.2017;12:00;13:00;-;547;-;-;-;0;0;0;117
02.01.2017;13:00;14:00;-;606;-;-;-;0;0;0;118
02.01.2017;14:00;15:00;-;608;-;-;-;0;0;0;118
02.01.2017;15:00;16:00;-;611;-;-;-;0;0;0;118
02.01.2017;16:00;17:00;-;609;-;-;-;0;0;0;118
02.01.2017;17:00;18:00;-;612;-;-;-;0;0;0;117
02.01.2017;18:00;19:00;-;586;-;-;-;0;0;0;87
02.01.2017;19:00;20:00;-;565;-;-;-;0;0;0;73
02.01.2017;20:00;21:00;-;564;-;-;-;0;0;0;27
02.01.2017;21:00;22:00;-;614;-;-;-;0;0;0;0
02.01.2017;22:00;23:00;-;611;-;-;-;0;0;0;0
02.01.2017;23:00;00:00;-;613;-;-;-;0;0;0;0
03.01.2017;00:00;01:00;-;462;-;-;-;0;0;0;0
03.01.2017;01:00;02:00;-;163;-;-;-;0;0;0;0
03.01.2017;02:00;03:00;-;169;-;-;-;0;0;0;0
03.01.2017;03:00;04:00;-;560;-;-;-;0;0;0;0
03.01.2017;04:00;05:00;-;613;-;-;-;0;0;0;0
03.01.2017;05:00;06:00;-;606;-;-;-;0;0;0;0
03.01.2017;06:00;07:00;-;612;-;-;-;0;0;0;0
03.01.2017;07:00;08:00;-;609;-;-;-;0;0;0;0
03.01.2017;08:00;09:00;-;613;-;-;-;0;0;0;0
03.01.2017;09:00;10:00;-;611;-;-;-;0;0;0;0
03.01.2017;10:00;11:00;-;612;-;-;-;0;0;0;0
03.01.2017;11:00;12:00;-;611;-;-;-;0;0;0;0
03.01.2017;12:00;13:00;-;610;-;-;-;0;0;0;0
03.01.2017;13:00;14:00;-;594;-;-;-;0;0;0;0
03.01.2017;14:00;15:00;-;581;-;-;-;0;0;0;0
03.01.2017;15:00;16:00;-;503;-;-;-;0;0;0;0
03.01.2017;16:00;17:00;-;375;-;-;-;0;0;0;0
03.01.2017;17:00;18:00;-;228;-;-;-;0;0;0;0
03.01.2017;18:00;19:00;-;0;-;-;-;0;0;0;0
03.01.2017;19:00;20:00;-;0;-;-;-;0;0;0;0
03.01.2017;20:00;21:00;-;0;-;-;-;0;0;0;0
03.01.2017;21:00;22:00;-;0;-;-;-;0;0;0;0
03.01.2017;22:00;23:00;-;0;-;-;-;0;0;0;0
03.01.2017;23:00;00:00;-;0;-;-;-;0;0;0;0
04.01.2017;00:00;01:00;-;0;-;-;-;0;0;0;0
04.01.2017;01:00;02:00;-;0;-;-;-;0;0;0;0
04.01.2017;02:00;03:00;-;0;-;-;-;0;0;0;0
04.01.2017;03:00;04:00;-;0;-;-;-;0;0;0;0
04.01.2017;04:00;05:00;-;0;-;-;-;0;0;0;0
04.01.2017;05:00;06:00;-;0;-;-;-;0;0;0;0
04.01.2017;06:00;07:00;-;0;-;-;-;0;0;0;0
04.01.2017;07:00;08:00;-;0;-;-;-;0;0;0;0
04.01.2017;08:00;09:00;-;0;-;-;-;0;0;0;0
04.01.2017;09:00;10:00;-;0;-;-;-;0;0;0;0
04.01.2017;10:00;11:00;-;0;-;-;-;0;0;0;0
04.01.2017;11:00;12:00;-;0;-;-;-;0;0;0;0
04.01.2017;12:00;13:00;-;0;-;-;-;0;0;0;0
04.01.2017;13:00;14:00;-;0;-;-;-;0;0;0;0
04.01.2017;14:00;15:00;-;0;-;-;-;0;0;0;0
04.01.2017;15:00;16:00;-;0;-;-;-;0;0;0;0
04.01.2017;16:00;17:00;-;0;-;-;-;0;0;0;0
04.01.2017;17:00;18:00;-;0;-;-;-;0;0;0;0
04.01.2017;18:00;19:00;-;0;-;-;-;0;0;0;0
04.01.2017;19:00;20:00;-;0;-;-;-;0;0;0;0
04.01.2017;20:00;21:00;-;0;-;-;-;0;0;0;0
04.01.2017;21:00;22:00;-;0;-;-;-;0;0;0;0
04.01.2017;22:00;23:00;-;0;-;-;-;0;0;0;0
04.01.2017;23:00;00:00;-;0;-;-;-;0;0;0;0
05.01.2017;00:00;01:00;-;0;-;-;-;0;0;0;0
05.01.2017;01:00;02:00;-;0;-;-;-;0;0;0;0
05.01.2017;02:00;03:00;-;0;-;-;-;0;0;0;0
05.01.2017;03:00;04:00;-;11;-;-;-;0;0;0;0
05.01.2017;04:00;05:00;-;199;-;-;-;0;0;0;0
05.01.2017;05:00;06:00;-;439;-;-;-;0;0;0;12
05.01.2017;06:00;07:00;-;530;-;-;-;0;0;0;79
05.01.2017;07:00;08:00;-;601;-;-;-;0;0;0;120
05.01.2017;08:00;09:00;-;606;-;-;-;0;0;0;121
05.01.2017;09:00;10:00;-;610;-;-;-;0;0;0;121
05.01.2017;10:00;11:00;-;609;-;-;-;0;0;0;121
05.01.2017;11:00;12:00;-;611;-;-;-;0;0;0;121
05.01.2017;12:00;13:00;-;609;-;-;-;0;0;0;121
05.01.2017;13:00;14:00;-;613;-;-;-;0;0;0;121
05.01.2017;14:00;15:00;-;611;-;-;-;0;0;0;121
05.01.2017;15:00;16:00;-;610;-;-;-;0;0;0;121
05.01.2017;16:00;17:00;-;612;-;-;-;0;0;0;122
05.01.2017;17:00;18:00;-;612;-;-;-;0;0;0;122
05.01.2017;18:00;19:00;-;611;-;-;-;0;0;0;122
05.01.2017;19:00;20:00;-;612;-;-;-;0;0;0;122
05.01.2017;20:00;21:00;-;543;-;-;-;0;0;0;59
05.01.2017;21:00;22:00;-;600;-;-;-;0;0;0;0
05.01.2017;22:00;23:00;-;613;-;-;-;0;0;0;0
05.01.2017;23:00;00:00;-;610;-;-;-;0;0;0;0
06.01.2017;00:00;01:00;-;396;-;-;-;0;0;0;0
06.01.2017;01:00;02:00;-;154;-;-;-;0;0;0;0
06.01.2017;02:00;03:00;-;131;-;-;-;0;0;0;0
06.01.2017;03:00;04:00;-;133;-;-;-;0;0;0;0
06.01.2017;04:00;05:00;-;134;-;-;-;0;0;0;0
06.01.2017;05:00;06:00;-;186;-;-;-;0;0;0;0
06.01.2017;06:00;07:00;-;457;-;-;-;0;0;0;36
06.01.2017;07:00;08:00;-;521;-;-;-;0;0;0;95
06.01.2017;08:00;09:00;-;606;-;-;-;0;0;0;124
06.01.2017;09:00;10:00;-;611;-;-;-;0;0;0;127
06.01.2017;10:00;11:00;-;612;-;-;-;0;0;0;127
06.01.2017;11:00;12:00;-;611;-;-;-;0;0;0;127
06.01.2017;12:00;13:00;-;612;-;-;-;0;0;0;127
06.01.2017;13:00;14:00;-;613;-;-;-;0;0;0;126
06.01.2017;14:00;15:00;-;613;-;-;-;0;0;0;124
06.01.2017;15:00;16:00;-;611;-;-;-;0;0;0;124
06.01.2017;16:00;17:00;-;612;-;-;-;0;0;0;124
06.01.2017;17:00;18:00;-;613;-;-;-;0;0;0;124
06.01.2017;18:00;19:00;-;609;-;-;-;0;0;0;124
06.01.2017;19:00;20:00;-;585;-;-;-;0;0;0;115
06.01.2017;20:00;21:00;-;571;-;-;-;0;0;0;32
06.01.2017;21:00;22:00;-;610;-;-;-;0;0;0;0
06.01.2017;22:00;23:00;-;608;-;-;-;0;0;0;0
06.01.2017;23:00;00:00;-;597;-;-;-;0;0;0;0
07.01.2017;00:00;01:00;-;379;-;-;-;0;0;0;0
07.01.2017;01:00;02:00;-;157;-;-;-;0;0;0;0
07.01.2017;02:00;03:00;-;133;-;-;-;0;0;0;0
07.01.2017;03:00;04:00;-;136;-;-;-;0;0;0;0
07.01.2017;04:00;05:00;-;138;-;-;-;0;0;0;0
07.01.2017;05:00;06:00;-;149;-;-;-;0;0;0;0
07.01.2017;06:00;07:00;-;306;-;-;-;0;0;0;0
07.01.2017;07:00;08:00;-;418;-;-;-;0;0;0;0
07.01.2017;08:00;09:00;-;604;-;-;-;0;0;0;0
07.01.2017;09:00;10:00;-;609;-;-;-;0;0;0;0
07.01.2017;10:00;11:00;-;612;-;-;-;0;0;0;0
07.01.2017;11:00;12:00;-;611;-;-;-;0;0;0;0
07.01.2017;12:00;13:00;-;612;-;-;-;0;0;0;0
07.01.2017;13:00;14:00;-;611;-;-;-;0;0;0;0
07.01.2017;14:00;15:00;-;612;-;-;-;0;0;0;0
07.01.2017;15:00;16:00;-;586;-;-;-;0;0;0;19
07.01.2017;16:00;17:00;-;524;-;-;-;0;0;0;67
07.01.2017;17:00;18:00;-;598;-;-;-;0;0;0;121
07.01.2017;18:00;19:00;-;611;-;-;-;0;0;0;121
07.01.2017;19:00;20:00;-;613;-;-;-;0;0;0;121
07.01.2017;20:00;21:00;-;614;-;-;-;0;0;0;121
07.01.2017;21:00;22:00;-;612;-;-;-;0;0;0;121
07.01.2017;22:00;23:00;-;581;-;-;-;0;0;0;99
07.01.2017;23:00;00:00;-;435;-;-;-;0;0;0;23
08.01.2017;00:00;01:00;-;270;-;-;-;0;0;0;0
08.01.2017;01:00;02:00;-;297;-;-;-;0;0;0;0
08.01.2017;02:00;03:00;-;402;-;-;-;0;0;0;0
08.01.2017;03:00;04:00;-;607;-;-;-;0;0;0;0
08.01.2017;04:00;05:00;-;612;-;-;-;0;0;0;0
08.01.2017;05:00;06:00;-;598;-;-;-;0;0;0;0
08.01.2017;06:00;07:00;-;605;-;-;-;0;0;0;0
08.01.2017;07:00;08:00;-;572;-;-;-;0;0;0;28
08.01.2017;08:00;09:00;-;555;-;-;-;0;0;0;99
08.01.2017;09:00;10:00;-;612;-;-;-;0;0;0;119
08.01.2017;10:00;11:00;-;612;-;-;-;0;0;0;119
08.01.2017;11:00;12:00;-;612;-;-;-;0;0;0;119
08.01.2017;12:00;13:00;-;612;-;-;-;0;0;0;119
08.01.2017;13:00;14:00;-;612;-;-;-;0;0;0;119
08.01.2017;14:00;15:00;-;612;-;-;-;0;0;0;119
08.01.2017;15:00;16:00;-;613;-;-;-;0;0;0;119
08.01.2017;16:00;17:00;-;612;-;-;-;0;0;0;119
08.01.2017;17:00;18:00;-;612;-;-;-;0;0;0;119
08.01.2017;18:00;19:00;-;612;-;-;-;0;0;0;119
08.01.2017;19:00;20:00;-;612;-;-;-;0;0;0;119
08.01.2017;20:00;21:00;-;612;-;-;-;0;0;0;119
08.01.2017;21:00;22:00;-;611;-;-;-;0;0;0;119
08.01.2017;22:00;23:00;-;543;-;-;-;0;0;0;53
08.01.2017;23:00;00:00;-;529;-;-;-;0;0;0;0
09.01.2017;00:00;01:00;-;349;-;-;-;0;0;0;0
09.01.2017;01:00;02:00;-;347;-;-;-;0;0;0;0
09.01.2017;02:00;03:00;-;348;-;-;-;0;0;0;0
09.01.2017;03:00;04:00;-;347;-;-;-;0;0;0;0
09.01.2017;04:00;05:00;-;347;-;-;-;0;0;0;0
09.01.2017;05:00;06:00;-;383;-;-;-;0;0;0;0
09.01.2017;06:00;07:00;-;518;-;-;-;0;0;0;73
09.01.2017;07:00;08:00;-;606;-;-;-;0;0;0;119
09.01.2017;08:00;09:00;-;604;-;-;-;0;0;0;119
09.01.2017;09:00;10:00;-;624;-;-;-;0;0;0;118
09.01.2017;10:00;11:00;-;609;-;-;-;0;0;0;118
09.01.2017;11:00;12:00;-;604;-;-;-;0;0;0;118
09.01.2017;12:00;13:00;-;597;-;-;-;0;0;0;117
09.01.2017;13:00;14:00;-;603;-;-;-;0;0;0;116
09.01.2017;14:00;15:00;-;606;-;-;-;0;0;0;116
09.01.2017;15:00;16:00;-;611;-;-;-;0;0;0;116
09.01.2017;16:00;17:00;-;612;-;-;-;0;0;0;116
09.01.2017;17:00;18:00;-;612;-;-;-;0;0;0;116
09.01.2017;18:00;19:00;-;612;-;-;-;0;0;0;116
09.01.2017;19:00;20:00;-;586;-;-;-;0;0;0;99
09.01.2017;20:00;21:00;-;584;-;-;-;0;0;0;21
09.01.2017;21:00;22:00;-;612;-;-;-;0;0;0;0
09.01.2017;22:00;23:00;-;533;-;-;-;0;0;0;0
09.01.2017;23:00;00:00;-;228;-;-;-;0;0;0;0
10.01.2017;00:00;01:00;-;192;-;-;-;0;0;0;0
10.01.2017;01:00;02:00;-;137;-;-;-;0;0;0;0
10.01.2017;02:00;03:00;-;141;-;-;-;0;0;0;0
10.01.2017;03:00;04:00;-;137;-;-;-;0;0;0;0
10.01.2017;04:00;05:00;-;139;-;-;-;0;0;0;0
10.01.2017;05:00;06:00;-;181;-;-;-;0;0;0;0
10.01.2017;06:00;07:00;-;405;-;-;-;0;0;0;0
10.01.2017;07:00;08:00;-;562;-;-;-;0;0;0;26
10.01.2017;08:00;09:00;-;548;-;-;-;0;0;0;104
10.01.2017;09:00;10:00;-;620;-;-;-;0;0;0;115
10.01.2017;10:00;11:00;-;629;-;-;-;0;0;0;115
10.01.2017;11:00;12:00;-;627;-;-;-;0;0;0;115
10.01.2017;12:00;13:00;-;626;-;-;-;0;0;0;115
10.01.2017;13:00;14:00;-;627;-;-;-;0;0;0;115
10.01.2017;14:00;15:00;-;627;-;-;-;0;0;0;115
10.01.2017;15:00;16:00;-;627;-;-;-;0;0;0;115
10.01.2017;16:00;17:00;-;627;-;-;-;0;0;0;115
10.01.2017;17:00;18:00;-;627;-;-;-;0;0;0;115
10.01.2017;18:00;19:00;-;626;-;-;-;0;0;0;115
10.01.2017;19:00;20:00;-;627;-;-;-;0;0;0;115
10.01.2017;20:00;21:00;-;552;-;-;-;0;0;0;65
10.01.2017;21:00;22:00;-;600;-;-;-;0;0;0;0
10.01.2017;22:00;23:00;-;612;-;-;-;0;0;0;0
10.01.2017;23:00;00:00;-;427;-;-;-;0;0;0;0
11.01.2017;00:00;01:00;-;30;-;-;-;0;0;0;0
11.01.2017;01:00;02:00;-;0;-;-;-;0;0;0;0
11.01.2017;02:00;03:00;-;0;-;-;-;0;0;0;0
11.01.2017;03:00;04:00;-;0;-;-;-;0;0;0;0
11.01.2017;04:00;05:00;-;0;-;-;-;0;0;0;0
11.01.2017;05:00;06:00;-;0;-;-;-;0;0;0;0
11.01.2017;06:00;07:00;-;0;-;-;-;0;0;0;0
11.01.2017;07:00;08:00;-;0;-;-;-;0;0;0;0
11.01.2017;08:00;09:00;-;0;-;-;-;0;0;0;0
11.01.2017;09:00;10:00;-;0;-;-;-;0;0;0;0
11.01.2017;10:00;11:00;-;0;-;-;-;0;0;0;0
11.01.2017;11:00;12:00;-;0;-;-;-;0;0;0;0
11.01.2017;12:00;13:00;-;0;-;-;-;0;0;0;0
11.01.2017;13:00;14:00;-;0;-;-;-;0;0;0;0
11.01.2017;14:00;15:00;-;0;-;-;-;0;0;0;0
11.01.2017;15:00;16:00;-;0;-;-;-;0;0;0;0
11.01.2017;16:00;17:00;-;0;-;-;-;0;0;0;0
11.01.2017;17:00;18:00;-;0;-;-;-;0;0;0;0
11.01.2017;18:00;19:00;-;0;-;-;-;0;0;0;0
11.01.2017;19:00;20:00;-;0;-;-;-;0;0;0;0
11.01.2017;20:00;21:00;-;0;-;-;-;0;0;0;0
11.01.2017;21:00;22:00;-;0;-;-;-;0;0;0;0
11.01.2017;22:00;23:00;-;0;-;-;-;0;0;0;0
11.01.2017;23:00;00:00;-;0;-;-;-;0;0;0;0
12.01.2017;00:00;01:00;-;0;-;-;-;0;0;0;0
12.01.2017;01:00;02:00;-;0;-;-;-;0;0;0;0
12.01.2017;02:00;03:00;-;0;-;-;-;0;0;0;0
12.01.2017;03:00;04:00;-;0;-;-;-;0;0;0;0
12.01.2017;04:00;05:00;-;0;-;-;-;0;0;0;0
12.01.2017;05:00;06:00;-;58;-;-;-;0;0;0;0
12.01.2017;06:00;07:00;-;252;-;-;-;0;0;0;0
12.01.2017;07:00;08:00;-;433;-;-;-;0;0;0;0
12.01.2017;08:00;09:00;-;594;-;-;-;0;0;0;0
12.01.2017;09:00;10:00;-;611;-;-;-;0;0;0;0
12.01.2017;10:00;11:00;-;611;-;-;-;0;0;0;0
12.01.2017;11:00;12:00;-;612;-;-;-;0;0;0;0
12.01.2017;12:00;13:00;-;508;-;-;-;0;0;0;0
12.01.2017;13:00;14:00;-;558;-;-;-;0;0;0;0
12.01.2017;14:00;15:00;-;580;-;-;-;0;0;0;0
12.01.2017;15:00;16:00;-;612;-;-;-;0;0;0;0
12.01.2017;16:00;17:00;-;611;-;-;-;0;0;0;0
12.01.2017;17:00;18:00;-;611;-;-;-;0;0;0;0
12.01.2017;18:00;19:00;-;612;-;-;-;0;0;0;0
12.01.2017;19:00;20:00;-;613;-;-;-;0;0;0;0
12.01.2017;20:00;21:00;-;613;-;-;-;0;0;0;0
12.01.2017;21:00;22:00;-;612;-;-;-;0;0;0;0
12.01.2017;22:00;23:00;-;612;-;-;-;0;0;0;0
12.01.2017;23:00;00:00;-;394;-;-;-;0;0;0;0
13.01.2017;00:00;01:00;-;232;-;-;-;0;0;0;0
13.01.2017;01:00;02:00;-;134;-;-;-;0;0;0;0
13.01.2017;02:00;03:00;-;131;-;-;-;0;0;0;0
13.01.2017;03:00;04:00;-;131;-;-;-;0;0;0;0
13.01.2017;04:00;05:00;-;133;-;-;-;0;0;0;0
13.01.2017;05:00;06:00;-;197;-;-;-;0;0;0;0
13.01.2017;06:00;07:00;-;484;-;-;-;0;0;0;0
13.01.2017;07:00;08:00;-;607;-;-;-;0;0;0;0
13.01.2017;08:00;09:00;-;597;-;-;-;0;0;0;0
13.01.2017;09:00;10:00;-;612;-;-;-;0;0;0;0
13.01.2017;10:00;11:00;-;601;-;-;-;0;0;0;0
13.01.2017;11:00;12:00;-;540;-;-;-;0;0;0;0
13.01.2017;12:00;13:00;-;610;-;-;-;0;0;0;0
13.01.2017;13:00;14:00;-;612;-;-;-;0;0;0;0
13.01.2017;14:00;15:00;-;611;-;-;-;0;0;0;0
13.01.2017;15:00;16:00;-;611;-;-;-;0;0;0;0
13.01.2017;16:00;17:00;-;612;-;-;-;0;0;0;0
13.01.2017;17:00;18:00;-;610;-;-;-;0;0;0;0
13.01.2017;18:00;19:00;-;609;-;-;-;0;0;0;0
13.01.2017;19:00;20:00;-;510;-;-;-;0;0;0;0
13.01.2017;20:00;21:00;-;355;-;-;-;0;0;0;0
13.01.2017;21:00;22:00;-;203;-;-;-;0;0;0;0
13.01.2017;22:00;23:00;-;127;-;-;-;0;0;0;0
13.01.2017;23:00;00:00;-;130;-;-;-;0;0;0;0
14.01.2017;00:00;01:00;-;126;-;-;-;0;0;0;0
14.01.2017;01:00;02:00;-;132;-;-;-;0;0;0;0
14.01.2017;02:00;03:00;-;132;-;-;-;0;0;0;0
14.01.2017;03:00;04:00;-;130;-;-;-;0;0;0;0
14.01.2017;04:00;05:00;-;131;-;-;-;0;0;0;0
14.01.2017;05:00;06:00;-;130;-;-;-;0;0;0;0
14.01.2017;06:00;07:00;-;132;-;-;-;0;0;0;0
14.01.2017;07:00;08:00;-;151;-;-;-;0;0;0;0
14.01.2017;08:00;09:00;-;253;-;-;-;0;0;0;0
14.01.2017;09:00;10:00;-;302;-;-;-;0;0;0;0
14.01.2017;10:00;11:00;-;348;-;-;-;0;0;0;0
14.01.2017;11:00;12:00;-;437;-;-;-;0;0;0;0
14.01.2017;12:00;13:00;-;444;-;-;-;0;0;0;0
14.01.2017;13:00;14:00;-;318;-;-;-;0;0;0;0
14.01.2017;14:00;15:00;-;302;-;-;-;0;0;0;0
14.01.2017;15:00;16:00;-;301;-;-;-;0;0;0;0
14.01.2017;16:00;17:00;-;302;-;-;-;0;0;0;0
14.01.2017;17:00;18:00;-;266;-;-;-;0;0;0;0
14.01.2017;18:00;19:00;-;137;-;-;-;0;0;0;0
14.01.2017;19:00;20:00;-;139;-;-;-;0;0;0;0
14.01.2017;20:00;21:00;-;132;-;-;-;0;0;0;0
14.01.2017;21:00;22:00;-;128;-;-;-;0;0;0;0
14.01.2017;22:00;23:00;-;128;-;-;-;0;0;0;0
14.01.2017;23:00;00:00;-;129;-;-;-;0;0;0;0
15.01.2017;00:00;01:00;-;131;-;-;-;0;0;0;0
15.01.2017;01:00;02:00;-;130;-;-;-;0;0;0;0
15.01.2017;02:00;03:00;-;130;-;-;-;0;0;0;0
15.01.2017;03:00;04:00;-;129;-;-;-;0;0;0;0
15.01.2017;04:00;05:00;-;130;-;-;-;0;0;0;0
15.01.2017;05:00;06:00;-;130;-;-;-;0;0;0;0
15.01.2017;06:00;07:00;-;129;-;-;-;0;0;0;0
15.01.2017;07:00;08:00;-;128;-;-;-;0;0;0;0
15.01.2017;08:00;09:00;-;130;-;-;-;0;0;0;0
15.01.2017;09:00;10:00;-;185;-;-;-;0;0;0;0
15.01.2017;10:00;11:00;-;441;-;-;-;0;0;0;0
15.01.2017;11:00;12:00;-;596;-;-;-;0;0;0;0
15.01.2017;12:00;13:00;-;610;-;-;-;0;0;0;0
15.01.2017;13:00;14:00;-;477;-;-;-;0;0;0;0
15.01.2017;14:00;15:00;-;446;-;-;-;0;0;0;0
15.01.2017;15:00;16:00;-;448;-;-;-;0;0;0;0
15.01.2017;16:00;17:00;-;522;-;-;-;0;0;0;0
15.01.2017;17:00;18:00;-;612;-;-;-;0;0;0;0
15.01.2017;18:00;19:00;-;612;-;-;-;0;0;0;0
15.01.2017;19:00;20:00;-;612;-;-;-;0;0;0;0
15.01.2017;20:00;21:00;-;611;-;-;-;0;0;0;0
15.01.2017;21:00;22:00;-;613;-;-;-;0;0;0;0
15.01.2017;22:00;23:00;-;612;-;-;-;0;0;0;0
15.01.2017;23:00;00:00;-;612;-;-;-;0;0;0;0
16.01.2017;00:00;01:00;-;613;-;-;-;0;0;0;0
16.01.2017;01:00;02:00;-;613;-;-;-;0;0;0;0
16.01.2017;02:00;03:00;-;612;-;-;-;0;0;0;0
16.01.2017;03:00;04:00;-;612;-;-;-;0;0;0;0
16.01.2017;04:00;05:00;-;612;-;-;-;0;0;0;0
16.01.2017;05:00;06:00;-;527;-;-;-;0;0;0;57
16.01.2017;06:00;07:00;-;577;-;-;-;0;0;0;118
16.01.2017;07:00;08:00;-;624;-;-;-;0;0;0;120
16.01.2017;08:00;09:00;-;628;-;-;-;0;0;0;120
16.01.2017;09:00;10:00;-;626;-;-;-;0;0;0;120
16.01.2017;10:00;11:00;-;605;-;-;-;0;0;0;120
16.01.2017;11:00;12:00;-;613;-;-;-;0;0;0;120
16.01.2017;12:00;13:00;-;611;-;-;-;0;0;0;121
16.01.2017;13:00;14:00;-;612;-;-;-;0;0;0;120
16.01.2017;14:00;15:00;-;612;-;-;-;0;0;0;119
16.01.2017;15:00;16:00;-;611;-;-;-;0;0;0;119
16.01.2017;16:00;17:00;-;612;-;-;-;0;0;0;119
16.01.2017;17:00;18:00;-;612;-;-;-;0;0;0;121
16.01.2017;18:00;19:00;-;612;-;-;-;0;0;0;121
16.01.2017;19:00;20:00;-;613;-;-;-;0;0;0;121
16.01.2017;20:00;21:00;-;612;-;-;-;0;0;0;121
16.01.2017;21:00;22:00;-;578;-;-;-;0;0;0;98
16.01.2017;22:00;23:00;-;575;-;-;-;0;0;0;20
16.01.2017;23:00;00:00;-;613;-;-;-;0;0;0;0
17.01.2017;00:00;01:00;-;612;-;-;-;0;0;0;0
17.01.2017;01:00;02:00;-;611;-;-;-;0;0;0;0
17.01.2017;02:00;03:00;-;613;-;-;-;0;0;0;0
17.01.2017;03:00;04:00;-;612;-;-;-;0;0;0;0
17.01.2017;04:00;05:00;-;573;-;-;-;0;0;0;26
17.01.2017;05:00;06:00;-;531;-;-;-;0;0;0;86
17.01.2017;06:00;07:00;-;608;-;-;-;0;0;0;103
17.01.2017;07:00;08:00;-;614;-;-;-;0;0;0;108
17.01.2017;08:00;09:00;-;612;-;-;-;0;0;0;124
17.01.2017;09:00;10:00;-;611;-;-;-;0;0;0;124
17.01.2017;10:00;11:00;-;612;-;-;-;0;0;0;124
17.01.2017;11:00;12:00;-;611;-;-;-;0;0;0;124
17.01.2017;12:00;13:00;-;613;-;-;-;0;0;0;121
17.01.2017;13:00;14:00;-;614;-;-;-;0;0;0;114
17.01.2017;14:00;15:00;-;612;-;-;-;0;0;0;114
17.01.2017;15:00;16:00;-;612;-;-;-;0;0;0;116
17.01.2017;16:00;17:00;-;612;-;-;-;0;0;0;120
17.01.2017;17:00;18:00;-;613;-;-;-;0;0;0;122
17.01.2017;18:00;19:00;-;611;-;-;-;0;0;0;123
17.01.2017;19:00;20:00;-;613;-;-;-;0;0;0;122
17.01.2017;20:00;21:00;-;563;-;-;-;0;0;0;85
17.01.2017;21:00;22:00;-;590;-;-;-;0;0;0;8
