Datum;Anfang;Ende;Generation_DE  [MW] Originalauflösungen
01.01.2018;00:00;01:00;262
01.01.2018;01:00;02:00;263
01.01.2018;02:00;03:00;262
01.01.2018;03:00;04:00;262
01.01.2018;04:00;05:00;263
01.01.2018;05:00;06:00;263
01.01.2018;06:00;07:00;264
01.01.2018;07:00;08:00;263
01.01.2018;08:00;09:00;265
01.01.2018;09:00;10:00;265
01.01.2018;10:00;11:00;267
01.01.2018;11:00;12:00;269
01.01.2018;12:00;13:00;267
01.01.2018;13:00;14:00;267
01.01.2018;14:00;15:00;265
01.01.2018;15:00;16:00;266
01.01.2018;16:00;17:00;266
01.01.2018;17:00;18:00;266
01.01.2018;18:00;19:00;265
01.01.2018;19:00;20:00;264
01.01.2018;20:00;21:00;263
01.01.2018;21:00;22:00;264
01.01.2018;22:00;23:00;264
01.01.2018;23:00;00:00;264
02.01.2018;00:00;01:00;263
02.01.2018;01:00;02:00;257
02.01.2018;02:00;03:00;255
02.01.2018;03:00;04:00;254
02.01.2018;04:00;05:00;257
02.01.2018;05:00;06:00;256
02.01.2018;06:00;07:00;254
02.01.2018;07:00;08:00;254
02.01.2018;08:00;09:00;255
02.01.2018;09:00;10:00;257
02.01.2018;10:00;11:00;253
02.01.2018;11:00;12:00;257
02.01.2018;12:00;13:00;258
02.01.2018;13:00;14:00;257
02.01.2018;14:00;15:00;261
02.01.2018;15:00;16:00;263
02.01.2018;16:00;17:00;265
02.01.2018;17:00;18:00;264
02.01.2018;18:00;19:00;263
02.01.2018;19:00;20:00;263
02.01.2018;20:00;21:00;260
02.01.2018;21:00;22:00;261
02.01.2018;22:00;23:00;263
02.01.2018;23:00;00:00;259
03.01.2018;00:00;01:00;261
03.01.2018;01:00;02:00;256
03.01.2018;02:00;03:00;255
03.01.2018;03:00;04:00;257
03.01.2018;04:00;05:00;250
03.01.2018;05:00;06:00;251
03.01.2018;06:00;07:00;250
03.01.2018;07:00;08:00;249
03.01.2018;08:00;09:00;231
03.01.2018;09:00;10:00;244
03.01.2018;10:00;11:00;244
03.01.2018;11:00;12:00;248
03.01.2018;12:00;13:00;249
03.01.2018;13:00;14:00;235
03.01.2018;14:00;15:00;244
03.01.2018;15:00;16:00;246
03.01.2018;16:00;17:00;252
03.01.2018;17:00;18:00;257
03.01.2018;18:00;19:00;254
03.01.2018;19:00;20:00;256
03.01.2018;20:00;21:00;257
03.01.2018;21:00;22:00;259
03.01.2018;22:00;23:00;264
03.01.2018;23:00;00:00;265
04.01.2018;00:00;01:00;271
04.01.2018;01:00;02:00;275
04.01.2018;02:00;03:00;280
04.01.2018;03:00;04:00;278
04.01.2018;04:00;05:00;282
04.01.2018;05:00;06:00;284
04.01.2018;06:00;07:00;285
04.01.2018;07:00;08:00;287
04.01.2018;08:00;09:00;290
04.01.2018;09:00;10:00;289
04.01.2018;10:00;11:00;292
04.01.2018;11:00;12:00;289
04.01.2018;12:00;13:00;286
04.01.2018;13:00;14:00;289
04.01.2018;14:00;15:00;289
04.01.2018;15:00;16:00;288
04.01.2018;16:00;17:00;287
04.01.2018;17:00;18:00;284
04.01.2018;18:00;19:00;281
04.01.2018;19:00;20:00;281
04.01.2018;20:00;21:00;279
04.01.2018;21:00;22:00;277
04.01.2018;22:00;23:00;277
04.01.2018;23:00;00:00;276
05.01.2018;00:00;01:00;275
05.01.2018;01:00;02:00;275
05.01.2018;02:00;03:00;279
05.01.2018;03:00;04:00;284
05.01.2018;04:00;05:00;283
05.01.2018;05:00;06:00;274
05.01.2018;06:00;07:00;261
05.01.2018;07:00;08:00;255
05.01.2018;08:00;09:00;247
05.01.2018;09:00;10:00;239
05.01.2018;10:00;11:00;232
05.01.2018;11:00;12:00;227
05.01.2018;12:00;13:00;223
05.01.2018;13:00;14:00;217
05.01.2018;14:00;15:00;216
05.01.2018;15:00;16:00;216
05.01.2018;16:00;17:00;221
05.01.2018;17:00;18:00;220
05.01.2018;18:00;19:00;220
05.01.2018;19:00;20:00;219
05.01.2018;20:00;21:00;219
05.01.2018;21:00;22:00;222
05.01.2018;22:00;23:00;223
05.01.2018;23:00;00:00;228
06.01.2018;00:00;01:00;233
06.01.2018;01:00;02:00;235
06.01.2018;02:00;03:00;237
06.01.2018;03:00;04:00;240
06.01.2018;04:00;05:00;241
06.01.2018;05:00;06:00;242
06.01.2018;06:00;07:00;241
06.01.2018;07:00;08:00;242
06.01.2018;08:00;09:00;244
06.01.2018;09:00;10:00;243
06.01.2018;10:00;11:00;243
06.01.2018;11:00;12:00;244
06.01.2018;12:00;13:00;245
06.01.2018;13:00;14:00;245
06.01.2018;14:00;15:00;247
06.01.2018;15:00;16:00;250
06.01.2018;16:00;17:00;249
06.01.2018;17:00;18:00;250
06.01.2018;18:00;19:00;251
06.01.2018;19:00;20:00;252
06.01.2018;20:00;21:00;253
06.01.2018;21:00;22:00;254
06.01.2018;22:00;23:00;255
06.01.2018;23:00;00:00;255
07.01.2018;00:00;01:00;257
07.01.2018;01:00;02:00;258
07.01.2018;02:00;03:00;257
07.01.2018;03:00;04:00;258
07.01.2018;04:00;05:00;259
07.01.2018;05:00;06:00;258
07.01.2018;06:00;07:00;257
07.01.2018;07:00;08:00;258
07.01.2018;08:00;09:00;258
07.01.2018;09:00;10:00;258
07.01.2018;10:00;11:00;260
07.01.2018;11:00;12:00;259
07.01.2018;12:00;13:00;259
07.01.2018;13:00;14:00;258
07.01.2018;14:00;15:00;259
07.01.2018;15:00;16:00;259
07.01.2018;16:00;17:00;260
07.01.2018;17:00;18:00;262
07.01.2018;18:00;19:00;260
07.01.2018;19:00;20:00;262
07.01.2018;20:00;21:00;263
07.01.2018;21:00;22:00;261
07.01.2018;22:00;23:00;262
07.01.2018;23:00;00:00;264
08.01.2018;00:00;01:00;265
08.01.2018;01:00;02:00;266
08.01.2018;02:00;03:00;267
08.01.2018;03:00;04:00;267
08.01.2018;04:00;05:00;267
08.01.2018;05:00;06:00;269
08.01.2018;06:00;07:00;270
08.01.2018;07:00;08:00;270
08.01.2018;08:00;09:00;268
08.01.2018;09:00;10:00;269
08.01.2018;10:00;11:00;269
08.01.2018;11:00;12:00;268
08.01.2018;12:00;13:00;269
08.01.2018;13:00;14:00;269
08.01.2018;14:00;15:00;269
08.01.2018;15:00;16:00;269
08.01.2018;16:00;17:00;271
08.01.2018;17:00;18:00;271
08.01.2018;18:00;19:00;270
