Datum;Anfang;Ende;Generation_DE D [MW] Originalauflösungen;Generation_DE C [MW] Originalauflösungen;Generation_DE E [MW] Originalauflösungen;Generation_DE Weisweiler G VGT [MW] Originalauflösungen;Generation_DE Weisweiler H VGT [MW] Originalauflösungen;Generation_DE Weisweiler F [MW] Originalauflösungen;Generation_DE Weisweiler G [MW] Originalauflösungen;Generation_DE Weisweiler H [MW] Originalauflösungen
03.01.2020;20:00;21:00;-;-;192;0;0;0;0;290
03.01.2020;21:00;22:00;-;-;192;0;0;0;0;303
03.01.2020;22:00;23:00;-;-;190;0;0;0;0;305
03.01.2020;23:00;00:00;-;-;194;0;0;0;0;294
04.01.2020;00:00;01:00;-;-;191;0;0;0;0;298
04.01.2020;01:00;02:00;-;-;193;0;0;0;0;294
04.01.2020;02:00;03:00;-;-;194;0;0;0;0;298
04.01.2020;03:00;04:00;-;-;193;0;0;0;0;295
04.01.2020;04:00;05:00;-;-;193;0;0;0;0;298
04.01.2020;05:00;06:00;-;-;193;0;0;0;0;302
04.01.2020;06:00;07:00;-;-;194;0;0;0;0;307
04.01.2020;07:00;08:00;-;-;193;0;0;0;0;305
04.01.2020;08:00;09:00;-;-;192;0;0;0;0;316
04.01.2020;09:00;10:00;-;-;192;0;0;0;0;336
04.01.2020;10:00;11:00;-;-;192;0;0;0;0;303
04.01.2020;11:00;12:00;-;-;193;0;0;0;0;293
04.01.2020;12:00;13:00;-;-;191;0;0;0;0;294
04.01.2020;13:00;14:00;-;-;194;0;0;0;0;295
04.01.2020;14:00;15:00;-;-;191;0;0;0;0;292
04.01.2020;15:00;16:00;-;-;193;0;0;0;0;294
04.01.2020;16:00;17:00;-;-;193;0;0;0;0;428
04.01.2020;17:00;18:00;-;-;193;0;0;0;0;530
04.01.2020;18:00;19:00;-;-;192;0;0;0;0;613
04.01.2020;19:00;20:00;-;-;192;0;0;0;0;654
04.01.2020;20:00;21:00;-;-;193;0;0;0;0;654
04.01.2020;21:00;22:00;-;-;198;0;0;0;0;565
04.01.2020;22:00;23:00;-;-;291;0;0;0;0;657
04.01.2020;23:00;00:00;-;-;315;0;0;0;0;656
05.01.2020;00:00;01:00;-;-;237;0;0;0;0;651
05.01.2020;01:00;02:00;-;-;192;0;0;0;0;652
05.01.2020;02:00;03:00;-;-;189;0;0;0;0;464
05.01.2020;03:00;04:00;-;-;190;0;0;0;0;513
05.01.2020;04:00;05:00;-;-;191;0;0;0;0;609
05.01.2020;05:00;06:00;-;-;192;0;0;0;0;577
05.01.2020;06:00;07:00;-;-;193;0;0;0;0;613
05.01.2020;07:00;08:00;-;-;191;0;0;0;0;655
05.01.2020;08:00;09:00;-;-;240;0;0;0;0;653
05.01.2020;09:00;10:00;-;-;309;0;0;0;0;655
05.01.2020;10:00;11:00;-;-;313;0;0;0;0;653
05.01.2020;11:00;12:00;-;-;311;0;0;0;0;651
05.01.2020;12:00;13:00;-;-;219;0;0;0;0;632
05.01.2020;13:00;14:00;-;-;191;0;0;0;0;641
05.01.2020;14:00;15:00;-;-;263;0;0;0;0;651
05.01.2020;15:00;16:00;-;-;317;0;0;0;0;655
05.01.2020;16:00;17:00;-;-;316;0;0;0;0;654
05.01.2020;17:00;18:00;-;-;315;0;0;0;0;653
05.01.2020;18:00;19:00;-;-;309;0;0;0;0;649
05.01.2020;19:00;20:00;-;-;306;0;0;0;0;654
05.01.2020;20:00;21:00;-;-;311;0;0;0;0;654
05.01.2020;21:00;22:00;-;-;316;0;0;0;0;655
05.01.2020;22:00;23:00;-;-;318;0;0;0;0;656
05.01.2020;23:00;00:00;-;-;260;0;0;0;0;501
06.01.2020;00:00;01:00;-;-;193;0;0;0;0;306
06.01.2020;01:00;02:00;-;-;192;0;0;0;0;292
06.01.2020;02:00;03:00;-;-;194;0;0;0;0;311
06.01.2020;03:00;04:00;-;-;192;0;0;0;0;294
06.01.2020;04:00;05:00;-;-;192;0;0;0;0;504
06.01.2020;05:00;06:00;-;-;230;0;0;0;0;654
06.01.2020;06:00;07:00;-;-;309;0;0;0;0;647
06.01.2020;07:00;08:00;-;-;314;0;0;0;0;650
06.01.2020;08:00;09:00;-;-;311;0;0;0;0;651
06.01.2020;09:00;10:00;-;-;312;0;0;0;0;652
06.01.2020;10:00;11:00;-;-;312;0;0;0;0;654
06.01.2020;11:00;12:00;-;-;314;0;0;0;0;655
06.01.2020;12:00;13:00;-;-;312;0;0;0;0;652
06.01.2020;13:00;14:00;-;-;315;0;0;0;0;655
06.01.2020;14:00;15:00;-;-;317;0;0;0;0;656
06.01.2020;15:00;16:00;-;-;315;0;0;0;0;653
06.01.2020;16:00;17:00;-;-;316;0;0;0;0;652
06.01.2020;17:00;18:00;-;-;318;0;0;0;0;654
06.01.2020;18:00;19:00;-;-;320;0;0;0;0;656
06.01.2020;19:00;20:00;-;-;318;0;0;0;0;655
06.01.2020;20:00;21:00;-;-;306;0;0;0;0;649
06.01.2020;21:00;22:00;-;-;203;0;0;0;0;648
06.01.2020;22:00;23:00;-;-;195;0;0;0;0;643
06.01.2020;23:00;00:00;-;-;192;0;0;0;0;625
07.01.2020;00:00;01:00;-;-;190;0;0;0;0;637
07.01.2020;01:00;02:00;-;-;192;0;0;0;0;595
07.01.2020;02:00;03:00;-;-;193;0;0;0;0;502
07.01.2020;03:00;04:00;-;-;194;0;0;0;0;461
07.01.2020;04:00;05:00;-;-;192;0;0;0;69;599
07.01.2020;05:00;06:00;-;-;190;0;0;0;235;652
07.01.2020;06:00;07:00;-;-;262;0;25;0;459;636
07.01.2020;07:00;08:00;-;-;316;0;189;0;658;652
07.01.2020;08:00;09:00;-;-;318;0;191;0;660;663
07.01.2020;09:00;10:00;-;-;319;0;192;0;662;660
07.01.2020;10:00;11:00;-;-;318;0;192;0;658;662
07.01.2020;11:00;12:00;-;-;317;0;192;0;657;662
07.01.2020;12:00;13:00;-;-;318;0;192;0;657;662
07.01.2020;13:00;14:00;-;-;316;0;191;0;658;662
07.01.2020;14:00;15:00;-;-;316;0;191;0;659;659
07.01.2020;15:00;16:00;-;-;318;0;191;0;658;663
07.01.2020;16:00;17:00;-;-;316;0;192;0;658;662
07.01.2020;17:00;18:00;-;-;317;0;193;0;658;663
07.01.2020;18:00;19:00;-;-;319;0;192;0;659;663
07.01.2020;19:00;20:00;-;-;317;0;150;0;659;661
07.01.2020;20:00;21:00;-;-;310;0;0;0;658;631
07.01.2020;21:00;22:00;-;-;210;0;0;0;658;659
07.01.2020;22:00;23:00;-;-;192;0;0;0;659;661
07.01.2020;23:00;00:00;-;-;191;0;0;0;522;513
08.01.2020;00:00;01:00;-;-;190;0;0;0;319;299
08.01.2020;01:00;02:00;-;-;192;0;0;0;309;291
08.01.2020;02:00;03:00;-;-;192;0;0;0;309;291
08.01.2020;03:00;04:00;-;-;192;0;0;0;280;291
08.01.2020;04:00;05:00;-;-;191;0;0;0;267;297
08.01.2020;05:00;06:00;-;-;191;0;0;0;372;342
08.01.2020;06:00;07:00;-;-;204;0;0;0;453;544
08.01.2020;07:00;08:00;-;-;300;0;0;0;597;633
08.01.2020;08:00;09:00;-;-;317;0;0;0;657;639
08.01.2020;09:00;10:00;-;-;319;0;0;0;656;638
08.01.2020;10:00;11:00;-;-;317;0;2;0;657;631
08.01.2020;11:00;12:00;-;-;316;0;173;0;650;649
08.01.2020;12:00;13:00;-;-;318;122;185;0;635;658
08.01.2020;13:00;14:00;-;-;318;1;186;0;624;658
08.01.2020;14:00;15:00;-;-;316;58;186;0;631;658
08.01.2020;15:00;16:00;-;-;317;191;187;0;642;660
08.01.2020;16:00;17:00;-;-;316;192;187;0;661;663
08.01.2020;17:00;18:00;-;-;317;193;187;0;656;660
08.01.2020;18:00;19:00;-;-;317;194;187;0;659;657
08.01.2020;19:00;20:00;-;-;316;194;187;0;662;660
08.01.2020;20:00;21:00;-;-;286;195;188;0;661;661
08.01.2020;21:00;22:00;-;-;261;195;187;0;659;661
08.01.2020;22:00;23:00;-;-;264;168;162;0;658;657
08.01.2020;23:00;00:00;-;-;274;0;0;0;624;634
09.01.2020;00:00;01:00;-;-;272;0;0;0;652;661
09.01.2020;01:00;02:00;-;-;273;0;0;0;654;662
09.01.2020;02:00;03:00;-;-;278;0;0;0;654;660
09.01.2020;03:00;04:00;-;-;257;0;0;0;657;657
09.01.2020;04:00;05:00;-;-;203;0;0;0;660;658
09.01.2020;05:00;06:00;-;-;235;0;0;0;661;661
09.01.2020;06:00;07:00;-;-;275;0;0;0;658;655
09.01.2020;07:00;08:00;-;-;295;0;0;0;655;654
09.01.2020;08:00;09:00;-;-;311;0;0;0;651;653
09.01.2020;09:00;10:00;-;-;314;0;0;0;660;655
09.01.2020;10:00;11:00;-;-;315;0;0;0;657;654
09.01.2020;11:00;12:00;-;-;314;0;0;0;655;654
09.01.2020;12:00;13:00;-;-;314;0;0;0;655;655
09.01.2020;13:00;14:00;-;-;242;0;0;0;650;611
09.01.2020;14:00;15:00;-;-;191;0;0;0;657;576
09.01.2020;15:00;16:00;-;-;191;0;0;0;658;604
09.01.2020;16:00;17:00;-;-;221;0;0;0;655;654
09.01.2020;17:00;18:00;-;-;311;0;0;0;657;658
09.01.2020;18:00;19:00;-;-;318;0;0;0;656;659
09.01.2020;19:00;20:00;-;-;317;0;0;0;657;659
09.01.2020;20:00;21:00;-;-;310;0;0;0;657;650
09.01.2020;21:00;22:00;-;-;212;0;0;0;545;464
09.01.2020;22:00;23:00;-;-;189;0;0;0;316;293
09.01.2020;23:00;00:00;-;-;190;0;0;0;248;252
10.01.2020;00:00;01:00;-;-;190;0;0;0;246;252
10.01.2020;01:00;02:00;-;-;190;0;0;0;246;251
10.01.2020;02:00;03:00;-;-;187;0;0;0;248;251
10.01.2020;03:00;04:00;-;-;186;0;0;0;301;252
10.01.2020;04:00;05:00;-;-;190;0;0;0;402;277
10.01.2020;05:00;06:00;-;-;191;0;0;0;520;399
10.01.2020;06:00;07:00;-;-;211;0;0;0;612;565
10.01.2020;07:00;08:00;-;-;300;0;0;0;629;658
10.01.2020;08:00;09:00;-;-;312;0;0;0;660;656
10.01.2020;09:00;10:00;-;-;314;0;0;0;657;658
10.01.2020;10:00;11:00;-;-;316;0;0;0;657;661
10.01.2020;11:00;12:00;-;-;315;0;0;0;659;660
10.01.2020;12:00;13:00;-;-;291;0;0;0;657;660
10.01.2020;13:00;14:00;-;-;289;0;0;0;659;661
10.01.2020;14:00;15:00;-;-;316;0;0;0;660;660
10.01.2020;15:00;16:00;-;-;315;0;0;0;661;660
10.01.2020;16:00;17:00;-;-;312;0;0;0;662;660
10.01.2020;17:00;18:00;-;-;312;0;0;0;663;665
10.01.2020;18:00;19:00;-;-;316;0;0;0;661;658
10.01.2020;19:00;20:00;-;-;316;0;0;0;662;660
10.01.2020;20:00;21:00;-;-;315;0;0;0;662;662
10.01.2020;21:00;22:00;-;-;316;0;0;0;663;662
10.01.2020;22:00;23:00;-;-;315;0;0;0;658;663
10.01.2020;23:00;00:00;-;-;316;0;0;0;662;661
11.01.2020;00:00;01:00;-;-;316;0;0;0;664;660
11.01.2020;01:00;02:00;-;-;317;0;0;0;666;661
11.01.2020;02:00;03:00;-;-;256;0;0;0;662;663
11.01.2020;03:00;04:00;-;-;191;0;0;0;662;506
11.01.2020;04:00;05:00;-;-;191;0;0;0;516;326
11.01.2020;05:00;06:00;-;-;191;0;0;0;422;281
11.01.2020;06:00;07:00;-;-;191;0;0;0;334;304
11.01.2020;07:00;08:00;-;-;193;0;0;0;338;437
11.01.2020;08:00;09:00;-;-;195;0;0;0;613;595
11.01.2020;09:00;10:00;-;-;201;0;0;0;663;663
11.01.2020;10:00;11:00;-;-;294;0;0;0;663;661
11.01.2020;11:00;12:00;-;-;316;0;0;0;662;662
11.01.2020;12:00;13:00;-;-;217;0;0;0;659;647
11.01.2020;13:00;14:00;-;-;192;0;0;0;427;406
11.01.2020;14:00;15:00;-;-;192;0;0;0;279;258
11.01.2020;15:00;16:00;-;-;193;0;0;0;340;419
11.01.2020;16:00;17:00;-;-;193;0;0;0;625;629
11.01.2020;17:00;18:00;-;-;215;0;0;0;657;663
11.01.2020;18:00;19:00;-;-;247;0;0;0;661;663
11.01.2020;19:00;20:00;-;-;199;0;0;0;659;613
11.01.2020;20:00;21:00;-;-;192;0;0;0;485;352
11.01.2020;21:00;22:00;-;-;194;0;0;0;258;293
11.01.2020;22:00;23:00;-;-;194;0;0;0;256;265
11.01.2020;23:00;00:00;-;-;196;0;0;0;255;261
12.01.2020;00:00;01:00;-;-;194;0;0;0;255;258
12.01.2020;01:00;02:00;-;-;194;0;0;0;255;257
12.01.2020;02:00;03:00;-;-;194;0;0;0;255;258
12.01.2020;03:00;04:00;-;-;193;0;0;0;255;257
12.01.2020;04:00;05:00;-;-;193;0;0;0;255;257
12.01.2020;05:00;06:00;-;-;190;0;0;0;253;266
12.01.2020;06:00;07:00;-;-;190;0;0;0;254;275
12.01.2020;07:00;08:00;-;-;191;0;0;0;255;273
12.01.2020;08:00;09:00;-;-;192;0;0;0;256;274
12.01.2020;09:00;10:00;-;-;193;0;0;0;255;274
12.01.2020;10:00;11:00;-;-;191;0;0;0;255;267
12.01.2020;11:00;12:00;-;-;190;0;0;0;255;258
12.01.2020;12:00;13:00;-;-;189;0;0;0;255;255
12.01.2020;13:00;14:00;-;-;189;0;0;0;254;248
12.01.2020;14:00;15:00;-;-;190;0;0;0;255;248
12.01.2020;15:00;16:00;-;-;193;0;0;0;254;249
12.01.2020;16:00;17:00;-;-;194;0;0;0;255;256
12.01.2020;17:00;18:00;-;-;196;0;0;0;259;256
12.01.2020;18:00;19:00;-;-;196;0;0;0;356;312
12.01.2020;19:00;20:00;-;-;197;0;0;0;326;257
12.01.2020;20:00;21:00;-;-;196;0;0;0;249;254
12.01.2020;21:00;22:00;-;-;195;0;0;0;250;254
12.01.2020;22:00;23:00;-;-;193;0;0;0;249;276
12.01.2020;23:00;00:00;-;-;193;0;0;0;250;287
13.01.2020;00:00;01:00;-;-;195;0;0;0;249;265
13.01.2020;01:00;02:00;-;-;194;0;0;0;250;252
13.01.2020;02:00;03:00;-;-;195;0;0;0;250;255
13.01.2020;03:00;04:00;-;-;194;0;0;0;249;254
13.01.2020;04:00;05:00;-;-;192;0;0;6;250;277
13.01.2020;05:00;06:00;-;-;213;0;0;86;313;465
13.01.2020;06:00;07:00;-;-;303;0;64;88;594;632
13.01.2020;07:00;08:00;-;-;313;137;182;99;636;640
13.01.2020;08:00;09:00;-;-;316;198;190;104;654;654
13.01.2020;09:00;10:00;-;-;321;199;191;113;658;654
13.01.2020;10:00;11:00;-;-;321;198;190;118;659;653
13.01.2020;11:00;12:00;-;-;318;197;190;129;655;656
13.01.2020;12:00;13:00;-;-;320;197;177;157;660;655
13.01.2020;13:00;14:00;-;-;319;196;180;156;657;655
13.01.2020;14:00;15:00;-;-;318;197;189;156;658;651
13.01.2020;15:00;16:00;-;-;321;197;189;153;657;655
13.01.2020;16:00;17:00;-;-;322;197;190;154;660;658
13.01.2020;17:00;18:00;-;-;321;197;190;152;658;656
13.01.2020;18:00;19:00;-;-;321;196;189;155;658;659
13.01.2020;19:00;20:00;-;-;294;170;164;147;656;656
13.01.2020;20:00;21:00;-;-;196;0;0;109;629;623
13.01.2020;21:00;22:00;-;-;194;0;0;105;465;471
13.01.2020;22:00;23:00;-;-;193;0;0;111;253;255
13.01.2020;23:00;00:00;-;-;193;0;0;111;247;248
14.01.2020;00:00;01:00;-;-;193;0;0;108;249;259
14.01.2020;01:00;02:00;-;-;195;0;0;106;250;274
14.01.2020;02:00;03:00;-;-;195;0;0;104;251;272
14.01.2020;03:00;04:00;-;-;195;0;0;104;250;269
14.01.2020;04:00;05:00;-;-;195;0;0;102;249;266
14.01.2020;05:00;06:00;-;-;194;0;0;104;250;271
14.01.2020;06:00;07:00;-;-;194;0;0;192;250;297
14.01.2020;07:00;08:00;-;-;196;0;0;244;247;362
14.01.2020;08:00;09:00;-;-;268;0;0;240;386;562
14.01.2020;09:00;10:00;-;-;255;0;0;241;485;565
14.01.2020;10:00;11:00;-;-;197;0;0;235;314;565
14.01.2020;11:00;12:00;-;-;196;0;0;244;411;564
14.01.2020;12:00;13:00;-;-;195;0;0;263;424;546
14.01.2020;13:00;14:00;-;-;193;0;0;277;425;601
14.01.2020;14:00;15:00;-;-;194;0;0;295;467;606
14.01.2020;15:00;16:00;-;-;194;0;0;315;652;561
14.01.2020;16:00;17:00;-;-;193;0;0;320;664;632
14.01.2020;17:00;18:00;-;-;193;0;0;264;659;636
14.01.2020;18:00;19:00;-;-;194;0;0;203;494;586
14.01.2020;19:00;20:00;-;-;198;0;0;204;157;637
14.01.2020;20:00;21:00;-;-;195;0;0;205;0;636
14.01.2020;21:00;22:00;-;-;194;0;0;205;0;420
14.01.2020;22:00;23:00;-;-;77;0;0;205;0;304
14.01.2020;23:00;00:00;-;-;84;0;0;206;0;306
15.01.2020;00:00;01:00;-;-;88;0;0;204;0;282
15.01.2020;01:00;02:00;-;-;86;0;0;205;0;276
15.01.2020;02:00;03:00;-;-;82;0;0;207;0;276
15.01.2020;03:00;04:00;-;-;88;0;0;205;0;276
15.01.2020;04:00;05:00;-;-;88;0;0;205;0;278
15.01.2020;05:00;06:00;-;-;88;0;0;203;0;277
15.01.2020;06:00;07:00;-;-;88;0;0;206;0;415
15.01.2020;07:00;08:00;-;-;108;0;0;224;0;632
15.01.2020;08:00;09:00;-;-;152;0;0;314;0;653
15.01.2020;09:00;10:00;-;-;157;0;0;320;0;654
15.01.2020;10:00;11:00;-;-;108;0;0;321;0;644
15.01.2020;11:00;12:00;-;-;84;0;0;256;0;587
15.01.2020;12:00;13:00;-;-;83;0;0;203;0;505
15.01.2020;13:00;14:00;-;-;84;0;0;204;0;650
15.01.2020;14:00;15:00;-;-;93;0;0;220;0;654
15.01.2020;15:00;16:00;-;-;140;0;0;314;0;655
15.01.2020;16:00;17:00;-;-;153;0;0;322;0;655
15.01.2020;17:00;18:00;-;-;152;0;0;319;0;655
15.01.2020;18:00;19:00;-;-;155;0;0;321;0;652
15.01.2020;19:00;20:00;-;-;155;0;0;322;0;651
15.01.2020;20:00;21:00;-;-;147;0;0;303;0;644
15.01.2020;21:00;22:00;-;-;101;0;0;207;0;644
15.01.2020;22:00;23:00;-;-;93;0;0;204;0;649
15.01.2020;23:00;00:00;-;-;90;0;0;205;0;651
16.01.2020;00:00;01:00;-;-;107;0;0;268;0;648
16.01.2020;01:00;02:00;-;-;147;0;0;323;0;650
16.01.2020;02:00;03:00;-;-;156;0;0;321;0;648
16.01.2020;03:00;04:00;-;-;160;0;0;321;166;657
16.01.2020;04:00;05:00;-;-;160;0;0;321;339;657
16.01.2020;05:00;06:00;-;-;158;0;0;320;541;649
16.01.2020;06:00;07:00;-;-;157;0;140;321;610;656
16.01.2020;07:00;08:00;-;-;157;0;192;320;662;660
16.01.2020;08:00;09:00;-;-;158;0;194;320;662;664
16.01.2020;09:00;10:00;-;-;158;0;194;320;661;661
16.01.2020;10:00;11:00;-;-;159;0;192;322;663;665
16.01.2020;11:00;12:00;-;-;159;0;189;321;660;659
16.01.2020;12:00;13:00;-;-;158;0;188;320;659;664
16.01.2020;13:00;14:00;-;-;153;0;188;321;660;666
16.01.2020;14:00;15:00;-;-;142;0;187;320;660;667
16.01.2020;15:00;16:00;-;-;154;0;187;321;661;666
16.01.2020;16:00;17:00;-;-;154;0;188;320;660;666
16.01.2020;17:00;18:00;-;-;156;0;189;319;658;667
16.01.2020;18:00;19:00;-;-;156;0;190;320;660;665
16.01.2020;19:00;20:00;-;-;156;0;164;320;659;664
16.01.2020;20:00;21:00;-;-;142;0;0;294;660;640
16.01.2020;21:00;22:00;-;-;94;0;0;205;628;641
16.01.2020;22:00;23:00;-;-;90;0;0;203;389;552
16.01.2020;23:00;00:00;-;-;91;0;0;205;254;367
17.01.2020;00:00;01:00;-;-;89;0;0;203;251;291
17.01.2020;01:00;02:00;-;-;89;0;0;205;250;291
17.01.2020;02:00;03:00;-;-;90;0;0;205;250;293
17.01.2020;03:00;04:00;-;-;90;0;0;204;250;291
17.01.2020;04:00;05:00;-;-;91;0;0;205;266;313
17.01.2020;05:00;06:00;-;-;93;0;0;209;551;553
17.01.2020;06:00;07:00;-;-;140;0;0;305;641;641
17.01.2020;07:00;08:00;-;-;152;117;147;322;630;630
17.01.2020;08:00;09:00;-;-;149;187;177;322;651;646
17.01.2020;09:00;10:00;-;-;153;193;187;321;662;663
17.01.2020;10:00;11:00;-;-;153;193;187;320;662;665
17.01.2020;11:00;12:00;-;-;151;193;187;320;662;667
17.01.2020;12:00;13:00;-;-;152;195;188;321;664;664
17.01.2020;13:00;14:00;-;-;152;195;188;321;661;665
17.01.2020;14:00;15:00;-;-;153;195;188;322;662;664
17.01.2020;15:00;16:00;-;-;154;195;188;321;663;662
17.01.2020;16:00;17:00;-;-;150;195;189;321;659;666
17.01.2020;17:00;18:00;-;-;152;176;189;319;631;665
17.01.2020;18:00;19:00;-;-;153;196;190;319;655;667
17.01.2020;19:00;20:00;-;-;147;168;165;312;639;643
17.01.2020;20:00;21:00;-;-;95;0;0;215;610;617
17.01.2020;21:00;22:00;-;-;87;0;0;203;640;605
17.01.2020;22:00;23:00;-;-;89;0;0;205;627;483
17.01.2020;23:00;00:00;-;-;90;0;0;209;401;354
18.01.2020;00:00;01:00;-;-;89;0;0;206;310;285
18.01.2020;01:00;02:00;-;-;92;0;0;208;308;288
18.01.2020;02:00;03:00;-;-;92;0;0;204;290;275
18.01.2020;03:00;04:00;-;-;90;0;0;203;247;259
18.01.2020;04:00;05:00;-;-;90;0;0;204;249;258
18.01.2020;05:00;06:00;-;-;89;0;0;207;250;258
18.01.2020;06:00;07:00;-;-;91;0;0;208;291;293
18.01.2020;07:00;08:00;-;-;91;0;0;209;510;509
18.01.2020;08:00;09:00;-;-;137;0;0;294;654;652
18.01.2020;09:00;10:00;-;-;152;0;0;320;661;653
18.01.2020;10:00;11:00;-;-;151;0;0;318;660;654
18.01.2020;11:00;12:00;-;-;152;0;0;322;658;653
18.01.2020;12:00;13:00;-;-;154;0;0;320;661;654
18.01.2020;13:00;14:00;-;-;154;0;0;320;660;654
18.01.2020;14:00;15:00;-;-;154;0;0;323;662;651
18.01.2020;15:00;16:00;-;-;154;0;0;321;661;651
18.01.2020;16:00;17:00;-;-;154;0;0;320;661;649
18.01.2020;17:00;18:00;-;-;153;0;0;321;660;650
18.01.2020;18:00;19:00;-;-;154;0;0;320;658;648
18.01.2020;19:00;20:00;-;-;154;0;0;320;660;650
18.01.2020;20:00;21:00;-;-;153;0;0;321;655;651
18.01.2020;21:00;22:00;-;-;153;0;0;322;661;651
18.01.2020;22:00;23:00;-;-;153;0;0;321;659;659
18.01.2020;23:00;00:00;-;-;136;0;0;289;660;659
19.01.2020;00:00;01:00;-;-;93;0;0;207;658;645
19.01.2020;01:00;02:00;-;-;94;0;0;204;657;643
19.01.2020;02:00;03:00;-;-;100;0;0;201;620;642
19.01.2020;03:00;04:00;-;-;94;0;0;203;655;453
19.01.2020;04:00;05:00;-;-;94;0;0;204;551;374
19.01.2020;05:00;06:00;-;-;95;0;0;206;450;483
