Datum;Anfang;Ende;Generation_DE Vianden M6 [MW] Originalauflösungen;Generation_DE Vianden M7 [MW] Originalauflösungen;Generation_DE Vianden M8 [MW] Originalauflösungen;Generation_DE Vianden M9 [MW] Originalauflösungen;Generation_DE Vianden M1 [MW] Originalauflösungen;Generation_DE Vianden M2 [MW] Originalauflösungen;Generation_DE Vianden M3 [MW] Originalauflösungen;Generation_DE Vianden M4 [MW] Originalauflösungen;Generation_DE Vianden M10 [MW] Originalauflösungen;Generation_DE Vianden M5 [MW] Originalauflösungen;Generation_DE Vianden M11 [MW] Originalauflösungen
10.02.2023;18:00;19:00;1;0;1;2;1;1;2;1;5;1;5
10.02.2023;19:00;20:00;0;0;0;0;0;0;0;0;0;0;1
10.02.2023;20:00;21:00;0;0;0;0;0;0;0;0;0;0;1
10.02.2023;21:00;22:00;0;0;0;0;0;0;0;0;0;0;1
10.02.2023;22:00;23:00;0;0;0;0;0;0;0;0;0;0;1
10.02.2023;23:00;00:00;0;0;0;0;0;9;0;5;0;0;1
11.02.2023;00:00;01:00;0;0;0;0;0;31;0;0;0;0;1
11.02.2023;01:00;02:00;0;0;0;0;0;46;0;0;0;0;0
11.02.2023;02:00;03:00;0;0;0;0;0;57;0;0;0;0;1
11.02.2023;03:00;04:00;0;0;0;0;0;31;0;0;0;0;1
11.02.2023;04:00;05:00;0;0;0;0;0;41;22;0;0;0;0
11.02.2023;05:00;06:00;0;0;0;0;0;55;33;0;0;0;0
11.02.2023;06:00;07:00;0;0;0;0;0;42;26;0;0;0;1
11.02.2023;07:00;08:00;0;0;0;0;20;46;0;0;0;0;1
11.02.2023;08:00;09:00;0;0;0;0;34;38;0;0;0;0;1
11.02.2023;09:00;10:00;0;0;0;0;21;14;0;41;0;0;1
11.02.2023;10:00;11:00;0;0;0;0;15;0;0;16;0;0;1
11.02.2023;11:00;12:00;0;0;0;0;16;0;0;21;0;0;0
11.02.2023;12:00;13:00;0;0;0;0;52;15;0;52;0;0;1
11.02.2023;13:00;14:00;0;0;0;0;12;19;0;12;0;0;0
11.02.2023;14:00;15:00;0;0;0;0;18;0;0;18;0;0;0
11.02.2023;15:00;16:00;0;0;0;0;43;0;0;47;0;0;1
11.02.2023;16:00;17:00;0;0;0;0;23;18;0;36;0;0;1
11.02.2023;17:00;18:00;0;11;0;0;41;56;0;42;0;36;41
11.02.2023;18:00;19:00;0;19;0;0;69;72;0;35;0;68;141
11.02.2023;19:00;20:00;0;8;0;0;1;70;0;32;0;26;99
11.02.2023;20:00;21:00;0;0;0;0;0;30;21;0;0;0;1
11.02.2023;21:00;22:00;0;0;0;0;0;31;53;0;0;0;1
11.02.2023;22:00;23:00;0;0;0;0;0;28;0;0;0;0;1
11.02.2023;23:00;00:00;0;0;0;0;0;54;56;0;0;0;1
12.02.2023;00:00;01:00;0;0;0;0;0;69;44;0;0;0;1
12.02.2023;01:00;02:00;0;0;0;0;0;0;30;0;0;0;1
12.02.2023;02:00;03:00;0;43;0;0;0;0;21;0;0;0;1
12.02.2023;03:00;04:00;0;0;0;0;0;7;0;0;0;0;1
12.02.2023;04:00;05:00;0;0;0;0;0;22;0;0;0;0;1
12.02.2023;05:00;06:00;0;0;0;0;0;68;0;0;0;0;1
12.02.2023;06:00;07:00;0;0;0;0;0;20;0;0;0;0;1
12.02.2023;07:00;08:00;0;0;0;0;0;19;0;0;0;0;1
12.02.2023;08:00;09:00;0;0;0;0;0;15;0;0;0;0;1
12.02.2023;09:00;10:00;0;0;0;0;19;51;0;49;0;0;1
12.02.2023;10:00;11:00;0;0;0;0;76;70;0;77;0;0;1
12.02.2023;11:00;12:00;0;0;0;0;16;15;0;3;0;0;1
12.02.2023;12:00;13:00;0;0;0;0;33;15;0;0;0;0;1
12.02.2023;13:00;14:00;0;0;0;0;16;15;0;0;0;0;1
12.02.2023;14:00;15:00;0;0;0;0;16;15;0;0;0;0;1
12.02.2023;15:00;16:00;0;0;0;0;16;15;0;0;0;0;1
12.02.2023;16:00;17:00;0;0;0;0;48;33;0;1;0;0;1
12.02.2023;17:00;18:00;0;22;0;0;58;61;0;59;0;50;1
12.02.2023;18:00;19:00;0;0;0;0;69;22;0;70;0;0;1
12.02.2023;19:00;20:00;0;0;0;0;56;20;0;58;0;0;1
12.02.2023;20:00;21:00;0;0;0;0;3;20;0;9;0;0;1
12.02.2023;21:00;22:00;0;0;0;0;0;65;26;0;0;0;1
12.02.2023;22:00;23:00;0;0;0;0;0;9;18;0;0;0;1
12.02.2023;23:00;00:00;0;0;0;0;0;0;0;0;0;0;1
13.02.2023;00:00;01:00;0;0;0;0;0;34;35;17;0;0;1
13.02.2023;01:00;02:00;0;0;0;0;0;8;0;0;0;0;1
13.02.2023;02:00;03:00;0;0;0;0;0;1;0;0;0;0;0
13.02.2023;03:00;04:00;0;0;0;0;0;0;0;0;0;0;0
13.02.2023;04:00;05:00;0;0;0;0;0;0;0;0;0;0;0
13.02.2023;05:00;06:00;0;0;0;0;0;30;0;0;0;0;1
13.02.2023;06:00;07:00;0;2;0;0;0;34;0;0;0;1;1
13.02.2023;07:00;08:00;37;58;38;0;47;42;37;48;27;58;74
13.02.2023;08:00;09:00;86;86;88;0;82;51;76;84;164;86;166
13.02.2023;09:00;10:00;18;18;19;0;27;35;19;17;7;18;7
13.02.2023;10:00;11:00;0;0;0;0;0;56;0;0;0;0;1
13.02.2023;11:00;12:00;0;0;0;0;0;15;0;0;0;0;1
13.02.2023;12:00;13:00;0;0;0;0;0;0;0;0;0;0;1
13.02.2023;13:00;14:00;0;0;0;0;0;0;0;0;0;0;0
13.02.2023;14:00;15:00;0;0;0;0;0;0;0;0;0;0;0
13.02.2023;15:00;16:00;0;0;0;0;0;0;0;0;0;0;1
13.02.2023;16:00;17:00;0;0;0;0;30;22;0;2;0;0;1
13.02.2023;17:00;18:00;0;0;0;0;16;15;10;46;0;0;1
13.02.2023;18:00;19:00;13;14;21;14;20;19;15;94;182;16;100
13.02.2023;19:00;20:00;27;19;30;42;25;25;79;55;116;27;72
13.02.2023;20:00;21:00;3;4;3;3;29;29;11;9;0;3;1
13.02.2023;21:00;22:00;0;0;0;0;30;30;11;0;0;0;1
13.02.2023;22:00;23:00;0;0;0;0;9;8;6;0;0;0;1
13.02.2023;23:00;00:00;0;0;0;0;0;0;0;0;0;0;1
14.02.2023;00:00;01:00;0;0;0;0;0;0;0;0;0;0;1
14.02.2023;01:00;02:00;0;0;0;0;0;0;0;0;0;0;1
14.02.2023;02:00;03:00;0;0;0;0;0;0;0;0;0;0;1
14.02.2023;03:00;04:00;0;0;0;0;0;0;0;0;0;0;1
14.02.2023;04:00;05:00;0;0;0;0;0;0;0;0;0;0;1
14.02.2023;05:00;06:00;0;0;0;0;0;0;0;0;0;0;1
14.02.2023;06:00;07:00;0;0;0;0;0;0;0;0;0;0;1
14.02.2023;07:00;08:00;0;0;0;0;47;47;72;46;20;0;27
14.02.2023;08:00;09:00;50;44;0;0;48;49;74;57;123;51;116
14.02.2023;09:00;10:00;12;12;0;0;34;33;19;13;5;12;34
14.02.2023;10:00;11:00;0;0;0;0;28;19;0;0;0;0;12
14.02.2023;11:00;12:00;0;0;0;0;34;21;0;16;0;15;1
14.02.2023;12:00;13:00;0;0;0;0;16;16;0;0;0;0;0
14.02.2023;13:00;14:00;0;0;0;0;27;26;0;0;0;0;0
14.02.2023;14:00;15:00;0;0;0;0;1;17;0;0;0;0;0
14.02.2023;15:00;16:00;0;0;0;0;0;14;13;12;0;0;1
14.02.2023;16:00;17:00;0;0;0;0;0;17;50;63;0;0;1
14.02.2023;17:00;18:00;0;0;0;0;0;10;12;41;0;0;1
14.02.2023;18:00;19:00;0;0;0;0;0;14;16;55;0;0;1
14.02.2023;19:00;20:00;0;17;17;0;13;33;35;34;0;19;1
14.02.2023;20:00;21:00;0;6;6;0;10;31;33;27;0;5;1
14.02.2023;21:00;22:00;0;0;0;0;7;19;5;5;0;0;1
14.02.2023;22:00;23:00;0;0;0;0;0;2;0;0;0;0;1
14.02.2023;23:00;00:00;0;0;0;0;0;0;0;0;0;0;1
15.02.2023;00:00;01:00;0;0;0;0;0;17;0;0;0;0;1
15.02.2023;01:00;02:00;0;0;0;0;0;10;0;0;0;0;1
15.02.2023;02:00;03:00;0;0;0;0;0;9;0;0;0;0;1
15.02.2023;03:00;04:00;0;0;0;0;0;0;0;0;0;0;1
15.02.2023;04:00;05:00;0;0;0;0;0;0;0;0;0;0;1
15.02.2023;05:00;06:00;0;0;0;0;0;0;0;0;0;0;1
15.02.2023;06:00;07:00;0;5;5;0;39;4;0;5;0;0;2
15.02.2023;07:00;08:00;0;31;31;0;66;42;37;39;0;31;39
15.02.2023;08:00;09:00;0;23;23;0;98;28;26;38;0;23;1
15.02.2023;09:00;10:00;0;0;0;0;35;15;13;51;0;0;1
15.02.2023;10:00;11:00;0;0;0;0;35;33;28;46;0;0;1
15.02.2023;11:00;12:00;0;0;0;0;70;62;21;20;0;0;1
15.02.2023;12:00;13:00;0;0;0;0;0;9;23;22;0;0;1
15.02.2023;13:00;14:00;0;0;0;0;0;9;24;12;0;0;1
15.02.2023;14:00;15:00;0;0;0;0;0;0;20;11;0;0;1
15.02.2023;15:00;16:00;0;0;0;0;32;0;40;28;0;0;1
15.02.2023;16:00;17:00;9;2;1;0;47;0;64;51;0;14;1
15.02.2023;17:00;18:00;74;74;75;15;65;0;66;63;0;74;1
15.02.2023;18:00;19:00;43;49;44;43;49;0;49;35;0;51;1
15.02.2023;19:00;20:00;23;22;0;0;26;0;67;24;0;23;1
15.02.2023;20:00;21:00;0;0;0;0;15;0;21;0;0;0;1
15.02.2023;21:00;22:00;0;0;0;0;15;0;21;0;0;0;1
15.02.2023;22:00;23:00;0;0;0;0;15;0;21;0;0;0;1
15.02.2023;23:00;00:00;0;0;0;0;15;0;21;0;0;0;0
16.02.2023;00:00;01:00;0;0;0;0;20;0;21;0;0;0;0
16.02.2023;01:00;02:00;0;0;0;0;15;0;21;0;0;0;1
16.02.2023;02:00;03:00;0;0;0;0;15;0;21;0;0;0;1
16.02.2023;03:00;04:00;0;0;0;0;15;0;21;0;0;0;1
16.02.2023;04:00;05:00;0;0;0;0;20;0;21;0;0;0;1
16.02.2023;05:00;06:00;0;0;0;0;17;0;18;0;0;0;1
16.02.2023;06:00;07:00;0;0;0;0;30;29;44;13;0;2;1
16.02.2023;07:00;08:00;32;32;29;28;23;87;89;91;0;35;77
16.02.2023;08:00;09:00;53;50;28;26;15;14;16;94;0;62;33
16.02.2023;09:00;10:00;0;0;0;0;5;5;15;22;0;0;1
16.02.2023;10:00;11:00;0;0;0;0;0;0;24;17;0;0;1
16.02.2023;11:00;12:00;0;0;0;0;0;0;15;23;0;0;1
16.02.2023;12:00;13:00;0;0;0;0;0;0;15;3;0;0;1
16.02.2023;13:00;14:00;0;0;0;0;0;0;15;0;0;0;1
16.02.2023;14:00;15:00;0;0;0;0;0;0;19;0;0;0;1
16.02.2023;15:00;16:00;0;0;0;0;35;35;46;0;0;0;1
16.02.2023;16:00;17:00;0;0;0;0;37;37;41;0;0;0;1
16.02.2023;17:00;18:00;0;59;60;30;40;40;26;67;0;66;1
16.02.2023;18:00;19:00;75;75;76;75;50;50;26;75;0;75;1
16.02.2023;19:00;20:00;25;2;2;2;35;35;14;42;0;25;1
16.02.2023;20:00;21:00;0;0;0;0;0;14;0;0;0;0;1
16.02.2023;21:00;22:00;11;29;26;0;32;28;36;37;0;20;37
16.02.2023;22:00;23:00;0;0;0;0;34;12;51;44;0;0;1
16.02.2023;23:00;00:00;0;0;0;0;0;23;37;19;0;0;1
17.02.2023;00:00;01:00;0;0;0;0;0;36;11;98;0;0;1
17.02.2023;01:00;02:00;0;0;0;0;0;5;11;100;0;0;1
17.02.2023;02:00;03:00;0;0;0;0;0;0;11;99;0;0;0
17.02.2023;03:00;04:00;0;0;0;0;3;0;0;2;0;0;0
17.02.2023;04:00;05:00;0;0;0;0;54;53;0;0;0;0;0
17.02.2023;05:00;06:00;0;0;0;0;53;13;0;0;0;0;1
17.02.2023;06:00;07:00;0;0;0;0;33;43;0;16;0;0;1
17.02.2023;07:00;08:00;0;0;0;0;69;56;0;10;0;0;1
17.02.2023;08:00;09:00;0;0;0;0;99;100;0;93;90;0;100
17.02.2023;09:00;10:00;0;0;0;0;66;37;0;56;163;0;65
17.02.2023;10:00;11:00;0;0;0;0;10;0;0;11;0;0;1
17.02.2023;11:00;12:00;0;0;0;0;1;0;0;1;0;0;1
17.02.2023;12:00;13:00;0;0;0;0;0;0;0;0;0;0;1
17.02.2023;13:00;14:00;0;0;0;0;5;3;0;0;0;0;0
17.02.2023;14:00;15:00;0;0;0;0;0;14;12;0;0;0;0
17.02.2023;15:00;16:00;0;0;0;0;0;15;0;0;0;0;0
17.02.2023;16:00;17:00;0;0;0;0;62;68;67;65;0;0;0
17.02.2023;17:00;18:00;0;0;0;0;74;75;77;75;0;0;0
17.02.2023;18:00;19:00;0;0;0;0;57;63;65;63;0;0;1
17.02.2023;19:00;20:00;0;0;0;0;24;6;14;20;0;0;1
17.02.2023;20:00;21:00;0;0;0;0;0;0;19;61;0;0;1
17.02.2023;21:00;22:00;0;0;0;0;0;0;16;34;0;0;1
17.02.2023;22:00;23:00;0;0;0;0;0;0;30;0;0;0;1
17.02.2023;23:00;00:00;0;0;0;0;0;0;25;0;0;0;1
18.02.2023;00:00;01:00;0;0;0;0;0;0;30;0;0;0;1
18.02.2023;01:00;02:00;0;0;0;0;0;0;26;0;0;0;1
18.02.2023;02:00;03:00;0;0;0;0;0;0;12;0;0;0;0
18.02.2023;03:00;04:00;0;0;0;0;0;0;12;0;0;0;1
18.02.2023;04:00;05:00;0;0;0;0;0;0;12;0;0;0;1
18.02.2023;05:00;06:00;0;0;0;0;0;10;14;0;0;0;1
18.02.2023;06:00;07:00;0;0;0;0;0;33;34;32;0;0;1
18.02.2023;07:00;08:00;0;0;0;0;0;17;18;45;0;0;1
18.02.2023;08:00;09:00;0;0;0;0;0;0;0;3;0;0;1
18.02.2023;09:00;10:00;0;0;0;0;0;0;0;0;0;0;1
18.02.2023;10:00;11:00;0;0;0;0;0;0;0;0;0;0;1
18.02.2023;11:00;12:00;0;0;0;0;0;0;0;0;0;0;1
18.02.2023;12:00;13:00;0;0;0;0;0;0;0;0;0;0;1
18.02.2023;13:00;14:00;0;0;0;0;0;0;0;0;0;0;1
18.02.2023;14:00;15:00;0;4;0;0;0;0;0;0;0;0;1
18.02.2023;15:00;16:00;0;25;1;0;0;0;0;0;0;0;1
18.02.2023;16:00;17:00;0;20;15;0;15;15;1;15;0;15;28
18.02.2023;17:00;18:00;0;14;9;0;69;52;7;54;0;15;17
18.02.2023;18:00;19:00;0;2;5;0;10;14;0;5;0;2;1
18.02.2023;19:00;20:00;0;0;0;0;11;31;0;0;0;0;1
18.02.2023;20:00;21:00;0;0;0;0;10;10;0;0;0;0;1
18.02.2023;21:00;22:00;0;0;0;0;10;13;0;0;0;0;1
18.02.2023;22:00;23:00;0;0;0;0;22;46;0;0;0;0;1
18.02.2023;23:00;00:00;0;0;0;0;14;47;0;0;0;0;1
19.02.2023;00:00;01:00;0;0;0;0;26;28;0;11;0;0;1
19.02.2023;01:00;02:00;0;0;0;0;23;0;0;23;0;0;1
19.02.2023;02:00;03:00;0;0;0;0;51;0;0;52;0;0;1
19.02.2023;03:00;04:00;0;0;0;0;23;0;0;24;0;0;1
19.02.2023;04:00;05:00;0;0;0;0;11;0;0;11;0;0;0
19.02.2023;05:00;06:00;0;0;0;0;11;0;0;11;0;0;1
19.02.2023;06:00;07:00;0;0;0;0;12;0;0;12;0;0;0
19.02.2023;07:00;08:00;0;0;0;0;24;0;0;13;0;0;1
19.02.2023;08:00;09:00;0;0;0;0;76;58;0;52;0;0;1
19.02.2023;09:00;10:00;0;0;0;0;85;89;0;11;0;0;1
19.02.2023;10:00;11:00;0;0;0;0;12;8;0;0;0;0;1
19.02.2023;11:00;12:00;0;0;0;0;0;0;0;0;0;0;1
19.02.2023;12:00;13:00;0;0;0;0;0;0;0;0;0;0;1
19.02.2023;13:00;14:00;0;0;0;0;0;0;0;0;0;0;0
19.02.2023;14:00;15:00;0;0;0;0;0;0;0;0;0;0;1
19.02.2023;15:00;16:00;0;0;0;0;0;0;0;0;0;0;1
19.02.2023;16:00;17:00;0;0;0;0;42;43;0;56;0;19;1
19.02.2023;17:00;18:00;0;40;58;45;71;70;62;20;123;33;103
19.02.2023;18:00;19:00;0;98;73;80;99;97;89;76;195;38;193
19.02.2023;19:00;20:00;0;92;62;87;66;91;63;101;182;25;186
19.02.2023;20:00;21:00;0;62;65;60;48;57;49;83;112;13;85
19.02.2023;21:00;22:00;0;0;0;0;1;0;1;13;0;1;1
19.02.2023;22:00;23:00;0;0;0;0;0;0;0;14;0;0;1
19.02.2023;23:00;00:00;0;0;0;0;0;0;0;12;0;0;1
20.02.2023;00:00;01:00;0;0;0;0;0;0;0;54;0;0;1
20.02.2023;01:00;02:00;0;0;0;0;12;25;13;19;0;7;1
20.02.2023;02:00;03:00;0;0;0;0;0;0;0;14;0;0;0
20.02.2023;03:00;04:00;0;0;0;0;0;0;0;6;0;0;0
20.02.2023;04:00;05:00;0;0;0;0;0;0;0;0;0;0;1
20.02.2023;05:00;06:00;0;0;0;0;0;0;0;3;0;0;1
20.02.2023;06:00;07:00;0;46;0;0;22;67;51;23;0;49;1
20.02.2023;07:00;08:00;0;9;0;0;3;5;9;22;0;9;1
20.02.2023;08:00;09:00;0;0;0;0;0;0;0;25;0;0;1
20.02.2023;09:00;10:00;0;0;0;0;6;7;0;20;0;0;0
20.02.2023;10:00;11:00;0;0;0;0;0;0;0;0;0;0;0
20.02.2023;11:00;12:00;0;0;0;0;0;0;0;0;0;0;0
20.02.2023;12:00;13:00;0;0;0;0;0;0;0;0;0;0;1
20.02.2023;13:00;14:00;0;0;0;0;0;0;0;0;0;0;0
20.02.2023;14:00;15:00;0;0;0;0;0;0;0;0;0;0;1
20.02.2023;15:00;16:00;0;0;0;0;0;0;31;0;0;0;0
20.02.2023;16:00;17:00;0;0;0;0;0;7;5;0;0;0;1
20.02.2023;17:00;18:00;0;0;0;0;0;72;13;12;21;46;43
20.02.2023;18:00;19:00;0;98;99;97;59;94;97;101;195;99;153
20.02.2023;19:00;20:00;0;45;46;20;61;84;87;75;13;70;1
20.02.2023;20:00;21:00;0;0;0;0;16;30;9;2;0;1;1
20.02.2023;21:00;22:00;0;0;0;0;0;34;23;2;0;0;0
20.02.2023;22:00;23:00;0;0;0;0;0;14;16;13;0;0;1
20.02.2023;23:00;00:00;0;0;0;0;0;14;16;5;0;0;1
21.02.2023;00:00;01:00;0;0;0;0;0;2;52;0;0;0;0
21.02.2023;01:00;02:00;0;0;0;0;0;0;19;3;0;0;0
21.02.2023;02:00;03:00;0;0;0;0;0;0;15;0;0;0;0
21.02.2023;03:00;04:00;0;0;0;0;0;6;15;0;0;0;0
21.02.2023;04:00;05:00;0;0;0;0;0;9;15;0;0;0;1
21.02.2023;05:00;06:00;0;0;0;0;0;39;15;0;0;0;1
21.02.2023;06:00;07:00;0;0;0;0;34;58;15;36;0;0;1
21.02.2023;07:00;08:00;0;0;0;0;50;57;13;50;0;0;1
21.02.2023;08:00;09:00;0;0;0;0;2;2;0;70;0;0;1
21.02.2023;09:00;10:00;0;0;0;0;0;0;0;20;0;0;1
21.02.2023;10:00;11:00;0;0;0;0;0;0;0;0;0;0;1
21.02.2023;11:00;12:00;0;0;0;0;0;0;0;0;0;0;1
21.02.2023;12:00;13:00;0;0;0;0;0;0;0;0;0;0;0
21.02.2023;13:00;14:00;0;0;0;0;0;0;0;0;0;0;0
21.02.2023;14:00;15:00;0;0;0;0;0;0;0;0;0;2;1
21.02.2023;15:00;16:00;0;0;0;0;0;6;17;0;0;3;1
21.02.2023;16:00;17:00;0;0;0;0;0;34;44;0;0;0;1
21.02.2023;17:00;18:00;0;0;1;0;0;32;48;18;27;17;28
21.02.2023;18:00;19:00;0;4;70;36;12;46;56;69;163;70;131
21.02.2023;19:00;20:00;0;10;96;84;96;30;31;83;149;82;171
21.02.2023;20:00;21:00;0;3;25;16;28;35;37;28;0;27;34
21.02.2023;21:00;22:00;0;0;0;0;0;36;38;5;0;0;1
21.02.2023;22:00;23:00;0;0;0;0;28;19;20;25;0;0;1
21.02.2023;23:00;00:00;0;0;0;0;0;21;21;0;0;0;1
22.02.2023;00:00;01:00;0;0;0;0;0;27;16;14;0;0;1
22.02.2023;01:00;02:00;0;0;0;0;0;18;19;34;0;0;1
22.02.2023;02:00;03:00;0;0;0;0;28;30;32;37;0;0;0
22.02.2023;03:00;04:00;0;0;0;0;24;18;19;9;0;0;1
22.02.2023;04:00;05:00;0;0;0;0;10;17;18;0;0;0;1
22.02.2023;05:00;06:00;0;0;0;0;17;18;20;4;0;0;1
22.02.2023;06:00;07:00;0;0;0;0;23;24;25;22;0;0;1
22.02.2023;07:00;08:00;0;0;0;0;27;15;16;32;0;0;1
22.02.2023;08:00;09:00;0;0;0;0;29;15;17;32;0;0;1
22.02.2023;09:00;10:00;0;0;0;0;21;17;15;19;0;0;1
22.02.2023;10:00;11:00;0;0;0;0;31;31;0;22;0;0;1
22.02.2023;11:00;12:00;0;0;0;0;37;9;0;0;0;0;1
22.02.2023;12:00;13:00;0;0;0;0;29;9;0;0;0;0;1
22.02.2023;13:00;14:00;0;0;0;0;34;28;0;0;0;0;1
22.02.2023;14:00;15:00;0;0;0;0;15;13;0;0;0;0;1
22.02.2023;15:00;16:00;0;0;0;0;15;0;0;0;0;0;1
22.02.2023;16:00;17:00;0;0;0;0;15;0;0;0;0;0;1
22.02.2023;17:00;18:00;0;18;0;0;20;21;0;21;0;19;1
22.02.2023;18:00;19:00;0;95;92;0;17;96;0;97;181;95;178
22.02.2023;19:00;20:00;0;37;37;0;41;39;0;40;110;36;96
22.02.2023;20:00;21:00;0;0;0;0;26;72;0;75;0;0;1
22.02.2023;21:00;22:00;0;0;0;0;59;30;0;16;0;0;1
22.02.2023;22:00;23:00;0;0;0;0;51;47;38;0;0;0;1
22.02.2023;23:00;00:00;0;0;0;0;24;22;0;0;0;0;1
23.02.2023;00:00;01:00;0;0;0;0;30;5;0;0;0;0;1
23.02.2023;01:00;02:00;0;0;0;0;30;0;0;0;0;0;1
23.02.2023;02:00;03:00;0;0;0;0;35;0;0;0;0;0;1
23.02.2023;03:00;04:00;0;0;0;0;10;0;0;0;0;0;0
23.02.2023;04:00;05:00;0;0;0;0;0;0;0;0;0;0;0
23.02.2023;05:00;06:00;0;0;0;0;0;36;0;0;0;0;1
23.02.2023;06:00;07:00;0;0;0;0;0;32;0;0;0;13;1
23.02.2023;07:00;08:00;0;11;12;0;12;31;0;13;0;22;1
23.02.2023;08:00;09:00;0;30;26;9;82;30;0;100;0;55;1
23.02.2023;09:00;10:00;0;26;26;3;76;33;0;65;0;29;1
23.02.2023;10:00;11:00;0;0;0;0;35;39;0;22;0;0;1
23.02.2023;11:00;12:00;0;0;0;0;13;27;0;0;0;0;1
23.02.2023;12:00;13:00;0;0;0;0;0;50;0;0;0;0;1
23.02.2023;13:00;14:00;0;0;0;0;0;40;0;0;0;0;1
23.02.2023;14:00;15:00;0;0;0;0;0;70;0;52;0;0;1
23.02.2023;15:00;16:00;0;0;0;0;0;16;0;90;0;7;1
23.02.2023;16:00;17:00;0;0;0;0;0;29;0;0;0;0;1
23.02.2023;17:00;18:00;0;0;0;0;0;36;0;0;0;0;1
23.02.2023;18:00;19:00;0;0;0;0;0;21;0;0;0;0;1
23.02.2023;19:00;20:00;0;0;0;0;81;32;0;60;0;0;1
23.02.2023;20:00;21:00;0;0;0;0;6;39;0;0;0;0;1
23.02.2023;21:00;22:00;0;0;0;0;0;33;0;0;0;0;1
23.02.2023;22:00;23:00;0;18;0;0;0;18;0;0;0;15;1
23.02.2023;23:00;00:00;0;21;0;0;0;16;0;0;0;8;1
24.02.2023;00:00;01:00;0;0;0;0;0;15;0;0;0;0;1
24.02.2023;01:00;02:00;0;0;0;0;0;43;8;0;0;0;1
24.02.2023;02:00;03:00;0;0;0;0;0;0;0;0;0;12;1
24.02.2023;03:00;04:00;0;0;0;0;0;0;0;0;0;0;0
24.02.2023;04:00;05:00;0;0;0;0;0;0;0;0;0;0;1
24.02.2023;05:00;06:00;0;0;0;0;0;0;0;0;0;0;1
24.02.2023;06:00;07:00;0;0;0;0;0;15;0;0;0;0;1
24.02.2023;07:00;08:00;0;0;0;0;27;70;78;62;0;0;1
24.02.2023;08:00;09:00;43;0;0;0;99;2;92;20;0;0;1
24.02.2023;09:00;10:00;78;0;0;0;82;0;72;23;0;0;1
24.02.2023;10:00;11:00;7;0;0;0;20;0;26;20;0;0;1
24.02.2023;11:00;12:00;0;0;0;0;0;18;34;36;0;0;1
24.02.2023;12:00;13:00;0;0;0;0;0;28;34;28;0;0;0
24.02.2023;13:00;14:00;0;0;0;0;0;23;11;23;0;0;1
24.02.2023;14:00;15:00;0;0;0;0;19;2;0;2;0;0;0
24.02.2023;15:00;16:00;0;0;0;0;25;0;0;0;0;0;1
24.02.2023;16:00;17:00;0;0;0;0;16;0;0;0;0;0;1
24.02.2023;17:00;18:00;0;0;0;0;29;7;0;18;0;0;20
24.02.2023;18:00;19:00;0;0;0;0;18;18;0;36;0;0;92
24.02.2023;19:00;20:00;0;0;0;0;18;18;0;0;0;0;1
24.02.2023;20:00;21:00;0;0;0;0;28;27;0;0;0;0;1
24.02.2023;21:00;22:00;0;0;0;0;55;58;0;0;0;0;1
24.02.2023;22:00;23:00;0;0;0;0;0;10;0;0;0;0;1
24.02.2023;23:00;00:00;0;0;0;0;0;34;0;0;0;0;0
25.02.2023;00:00;01:00;0;0;0;0;0;25;0;7;0;0;1
25.02.2023;01:00;02:00;0;0;0;0;0;70;0;0;0;0;1
25.02.2023;02:00;03:00;0;0;0;0;0;77;0;0;0;0;0
25.02.2023;03:00;04:00;0;0;0;0;0;76;0;0;0;0;0
25.02.2023;04:00;05:00;0;0;0;0;0;16;0;0;0;0;1
25.02.2023;05:00;06:00;0;0;0;0;0;26;0;0;0;0;1
25.02.2023;06:00;07:00;0;0;0;0;0;22;1;9;0;0;1
25.02.2023;07:00;08:00;0;0;0;0;0;0;11;29;0;0;1
25.02.2023;08:00;09:00;0;0;0;0;0;28;22;29;0;0;1
25.02.2023;09:00;10:00;0;0;0;0;0;15;22;17;0;0;1
25.02.2023;10:00;11:00;0;0;0;0;0;8;17;34;0;0;0
25.02.2023;11:00;12:00;0;0;0;0;0;0;19;31;0;0;0
25.02.2023;12:00;13:00;0;0;0;0;0;2;20;24;0;0;0
25.02.2023;13:00;14:00;0;0;0;0;0;28;16;15;0;0;0
25.02.2023;14:00;15:00;0;0;0;0;0;26;33;32;0;0;0
25.02.2023;15:00;16:00;0;0;0;0;0;9;18;16;0;0;0
25.02.2023;16:00;17:00;0;0;5;0;0;0;0;0;0;5;0
25.02.2023;17:00;18:00;47;28;40;26;0;0;0;0;121;86;121
25.02.2023;18:00;19:00;81;66;67;65;14;14;13;13;119;87;121
25.02.2023;19:00;20:00;69;69;70;68;50;50;52;51;10;69;11
25.02.2023;20:00;21:00;6;6;6;6;57;30;31;30;0;5;1
25.02.2023;21:00;22:00;0;0;0;0;0;0;0;60;0;0;1
25.02.2023;22:00;23:00;0;0;0;0;0;0;0;94;0;0;1
25.02.2023;23:00;00:00;0;0;0;0;0;0;0;23;0;0;1
26.02.2023;00:00;01:00;0;0;0;0;0;0;0;0;0;0;1
26.02.2023;01:00;02:00;0;0;0;0;0;0;0;0;0;0;1
26.02.2023;02:00;03:00;0;0;0;0;0;0;0;0;0;0;1
26.02.2023;03:00;04:00;0;0;0;0;0;0;0;0;0;0;0
