Datum;Anfang;Ende;Generation_DE Kraftwerk Jänschwalde Block A [MW] Originalauflösungen;Generation_DE Kraftwerk Jänschwalde Block B [MW] Originalauflösungen;Generation_DE Kraftwerk Jänschwalde Block C [MW] Originalauflösungen;Generation_DE Kraftwerk Jänschwalde Block D [MW] Originalauflösungen;Generation_DE Kraftwerk Jänschwalde Block E [MW] Originalauflösungen;Generation_DE Kraftwerk Jänschwalde Block F [MW] Originalauflösungen
10.01.2023;22:00;23:00;301;377;0;309;299;0
10.01.2023;23:00;00:00;301;372;0;297;300;0
11.01.2023;00:00;01:00;301;379;0;299;300;0
11.01.2023;01:00;02:00;299;381;0;298;299;0
11.01.2023;02:00;03:00;300;381;0;298;300;0
11.01.2023;03:00;04:00;301;379;0;298;298;0
11.01.2023;04:00;05:00;300;365;0;298;298;0
11.01.2023;05:00;06:00;299;369;0;298;300;0
11.01.2023;06:00;07:00;336;394;0;308;331;0
11.01.2023;07:00;08:00;433;427;0;365;433;0
11.01.2023;08:00;09:00;485;435;0;423;459;0
11.01.2023;09:00;10:00;471;442;0;420;447;0
11.01.2023;10:00;11:00;489;432;0;439;459;0
11.01.2023;11:00;12:00;490;443;0;435;458;0
11.01.2023;12:00;13:00;479;444;0;434;460;0
11.01.2023;13:00;14:00;474;446;0;422;445;0
11.01.2023;14:00;15:00;490;454;0;433;461;0
11.01.2023;15:00;16:00;488;452;0;433;459;0
11.01.2023;16:00;17:00;486;454;0;435;462;0
11.01.2023;17:00;18:00;467;449;0;390;411;0
11.01.2023;18:00;19:00;492;444;0;436;462;0
11.01.2023;19:00;20:00;469;432;0;371;428;0
11.01.2023;20:00;21:00;470;423;0;321;347;0
11.01.2023;21:00;22:00;471;324;0;302;320;0
11.01.2023;22:00;23:00;451;161;0;301;300;0
11.01.2023;23:00;00:00;423;179;0;305;299;0
12.01.2023;00:00;01:00;417;133;0;209;299;0
12.01.2023;01:00;02:00;409;133;0;164;301;0
12.01.2023;02:00;03:00;416;134;0;165;299;0
12.01.2023;03:00;04:00;411;134;0;165;300;0
12.01.2023;04:00;05:00;407;129;0;164;300;0
12.01.2023;05:00;06:00;408;129;0;166;300;0
12.01.2023;06:00;07:00;410;130;0;175;300;0
12.01.2023;07:00;08:00;408;127;0;194;299;0
12.01.2023;08:00;09:00;449;123;0;193;299;0
12.01.2023;09:00;10:00;446;109;0;194;299;0
12.01.2023;10:00;11:00;441;117;0;199;305;0
12.01.2023;11:00;12:00;450;114;0;194;304;0
12.01.2023;12:00;13:00;416;112;0;193;301;0
12.01.2023;13:00;14:00;414;117;0;196;299;0
12.01.2023;14:00;15:00;422;265;0;194;300;0
12.01.2023;15:00;16:00;469;330;0;194;328;0
12.01.2023;16:00;17:00;472;363;0;194;371;0
12.01.2023;17:00;18:00;487;443;0;200;420;0
12.01.2023;18:00;19:00;483;446;0;214;294;0
12.01.2023;19:00;20:00;427;426;0;213;173;0
12.01.2023;20:00;21:00;407;371;0;190;168;0
12.01.2023;21:00;22:00;394;352;0;196;18;0
12.01.2023;22:00;23:00;401;374;0;192;0;0
12.01.2023;23:00;00:00;330;372;0;161;0;0
13.01.2023;00:00;01:00;320;370;0;156;0;0
13.01.2023;01:00;02:00;299;384;0;154;0;0
13.01.2023;02:00;03:00;298;373;0;155;0;0
13.01.2023;03:00;04:00;295;376;0;156;0;0
13.01.2023;04:00;05:00;295;374;0;155;0;0
13.01.2023;05:00;06:00;296;389;0;155;0;0
13.01.2023;06:00;07:00;301;388;0;157;0;0
13.01.2023;07:00;08:00;387;401;0;155;0;0
13.01.2023;08:00;09:00;421;387;0;156;0;0
13.01.2023;09:00;10:00;412;387;0;156;0;0
13.01.2023;10:00;11:00;416;387;0;158;0;0
13.01.2023;11:00;12:00;464;451;0;180;0;0
13.01.2023;12:00;13:00;319;391;0;154;0;0
13.01.2023;13:00;14:00;297;402;0;155;0;0
13.01.2023;14:00;15:00;326;408;0;161;0;0
13.01.2023;15:00;16:00;424;433;0;185;0;0
13.01.2023;16:00;17:00;437;436;0;228;0;0
13.01.2023;17:00;18:00;440;462;0;230;0;0
13.01.2023;18:00;19:00;408;393;0;161;0;0
13.01.2023;19:00;20:00;402;404;0;157;0;0
13.01.2023;20:00;21:00;409;409;0;181;0;0
13.01.2023;21:00;22:00;412;411;0;198;0;0
13.01.2023;22:00;23:00;324;385;0;184;0;0
13.01.2023;23:00;00:00;301;385;0;155;0;0
14.01.2023;00:00;01:00;298;385;0;155;0;0
14.01.2023;01:00;02:00;310;393;0;155;0;0
14.01.2023;02:00;03:00;295;384;0;157;0;0
14.01.2023;03:00;04:00;295;386;0;157;0;0
14.01.2023;04:00;05:00;299;392;0;156;0;0
14.01.2023;05:00;06:00;293;393;0;157;0;0
14.01.2023;06:00;07:00;294;387;0;156;0;0
14.01.2023;07:00;08:00;293;379;0;156;0;0
14.01.2023;08:00;09:00;294;383;0;156;0;0
14.01.2023;09:00;10:00;294;376;0;156;0;0
14.01.2023;10:00;11:00;295;374;0;156;0;0
14.01.2023;11:00;12:00;295;383;0;156;0;0
14.01.2023;12:00;13:00;306;394;0;156;0;0
14.01.2023;13:00;14:00;294;385;0;155;0;0
14.01.2023;14:00;15:00;295;373;0;156;0;0
14.01.2023;15:00;16:00;295;376;0;156;0;0
14.01.2023;16:00;17:00;295;378;0;156;0;0
14.01.2023;17:00;18:00;297;398;0;156;0;0
14.01.2023;18:00;19:00;297;391;0;156;0;0
14.01.2023;19:00;20:00;294;381;0;156;0;0
14.01.2023;20:00;21:00;294;379;0;155;0;0
14.01.2023;21:00;22:00;295;382;0;155;0;0
14.01.2023;22:00;23:00;298;386;0;155;0;0
14.01.2023;23:00;00:00;298;380;0;157;0;0
15.01.2023;00:00;01:00;294;378;0;155;0;0
15.01.2023;01:00;02:00;296;382;0;155;0;0
15.01.2023;02:00;03:00;298;378;0;155;0;0
15.01.2023;03:00;04:00;296;375;0;156;0;0
15.01.2023;04:00;05:00;295;377;0;155;0;0
15.01.2023;05:00;06:00;293;380;0;156;0;0
15.01.2023;06:00;07:00;294;377;0;155;0;0
15.01.2023;07:00;08:00;297;378;0;156;0;0
15.01.2023;08:00;09:00;295;377;0;156;0;0
15.01.2023;09:00;10:00;304;380;0;142;0;0
15.01.2023;10:00;11:00;297;382;0;142;0;0
15.01.2023;11:00;12:00;298;372;0;142;0;0
15.01.2023;12:00;13:00;300;383;0;156;0;0
15.01.2023;13:00;14:00;317;389;0;253;0;0
15.01.2023;14:00;15:00;320;370;0;293;0;0
15.01.2023;15:00;16:00;318;370;0;298;0;0
15.01.2023;16:00;17:00;351;371;0;300;0;0
15.01.2023;17:00;18:00;346;378;0;300;0;0
15.01.2023;18:00;19:00;354;385;0;302;0;0
15.01.2023;19:00;20:00;354;389;0;309;0;0
15.01.2023;20:00;21:00;358;406;0;308;0;0
15.01.2023;21:00;22:00;344;406;0;307;0;0
15.01.2023;22:00;23:00;364;404;0;308;0;0
15.01.2023;23:00;00:00;359;403;0;307;10;0
16.01.2023;00:00;01:00;345;406;0;308;96;0
16.01.2023;01:00;02:00;345;404;0;307;95;0
16.01.2023;02:00;03:00;354;406;0;307;100;0
16.01.2023;03:00;04:00;361;407;0;308;126;0
16.01.2023;04:00;05:00;422;420;0;309;172;0
16.01.2023;05:00;06:00;426;423;0;332;166;0
16.01.2023;06:00;07:00;450;418;0;431;176;0
16.01.2023;07:00;08:00;440;418;0;438;168;0
16.01.2023;08:00;09:00;434;417;0;437;247;0
16.01.2023;09:00;10:00;433;424;0;437;360;0
16.01.2023;10:00;11:00;426;415;0;435;410;0
16.01.2023;11:00;12:00;432;417;0;426;425;0
16.01.2023;12:00;13:00;456;420;0;402;421;0
16.01.2023;13:00;14:00;464;443;0;435;421;0
16.01.2023;14:00;15:00;460;446;0;438;435;0
16.01.2023;15:00;16:00;458;439;0;437;430;0
16.01.2023;16:00;17:00;457;438;0;439;434;0
16.01.2023;17:00;18:00;462;447;0;439;437;2
16.01.2023;18:00;19:00;380;412;0;355;361;78
16.01.2023;19:00;20:00;415;419;0;351;354;99
16.01.2023;20:00;21:00;412;421;0;348;342;142
16.01.2023;21:00;22:00;395;408;0;350;343;155
16.01.2023;22:00;23:00;478;458;0;409;417;144
16.01.2023;23:00;00:00;480;440;0;438;463;136
17.01.2023;00:00;01:00;479;431;0;436;461;176
17.01.2023;01:00;02:00;431;427;0;386;405;170
17.01.2023;02:00;03:00;390;414;0;379;413;165
17.01.2023;03:00;04:00;325;406;0;308;307;156
17.01.2023;04:00;05:00;333;432;0;307;309;148
17.01.2023;05:00;06:00;423;480;0;373;379;154
17.01.2023;06:00;07:00;352;467;0;312;303;283
17.01.2023;07:00;08:00;358;468;0;307;299;295
17.01.2023;08:00;09:00;338;447;0;308;299;293
17.01.2023;09:00;10:00;340;449;0;310;298;293
17.01.2023;10:00;11:00;328;439;0;300;299;292
17.01.2023;11:00;12:00;317;427;0;301;299;293
17.01.2023;12:00;13:00;337;445;0;301;301;293
17.01.2023;13:00;14:00;337;444;0;301;299;293
17.01.2023;14:00;15:00;415;440;0;301;334;294
17.01.2023;15:00;16:00;488;456;0;366;408;345
17.01.2023;16:00;17:00;479;434;0;351;423;355
17.01.2023;17:00;18:00;451;446;0;384;423;372
17.01.2023;18:00;19:00;378;422;0;315;315;303
17.01.2023;19:00;20:00;383;418;0;301;300;293
17.01.2023;20:00;21:00;374;419;0;360;369;356
17.01.2023;21:00;22:00;413;456;0;436;458;407
17.01.2023;22:00;23:00;409;449;0;439;459;435
17.01.2023;23:00;00:00;372;440;0;373;393;370
18.01.2023;00:00;01:00;411;447;0;436;458;433
18.01.2023;01:00;02:00;408;445;0;438;458;438
18.01.2023;02:00;03:00;407;442;0;438;460;437
18.01.2023;03:00;04:00;420;443;0;439;459;437
18.01.2023;04:00;05:00;417;446;0;435;460;437
18.01.2023;05:00;06:00;424;452;0;438;458;436
18.01.2023;06:00;07:00;425;446;0;434;458;437
18.01.2023;07:00;08:00;483;445;0;434;458;437
18.01.2023;08:00;09:00;485;447;0;438;460;438
18.01.2023;09:00;10:00;482;444;0;438;459;437
18.01.2023;10:00;11:00;480;454;0;438;456;435
18.01.2023;11:00;12:00;481;452;0;440;459;436
18.01.2023;12:00;13:00;473;428;0;435;458;437
18.01.2023;13:00;14:00;472;434;0;436;457;437
18.01.2023;14:00;15:00;466;424;0;432;457;437
18.01.2023;15:00;16:00;473;436;0;432;457;437
18.01.2023;16:00;17:00;473;432;0;433;455;437
18.01.2023;17:00;18:00;474;429;0;439;454;437
18.01.2023;18:00;19:00;466;436;0;438;453;437
18.01.2023;19:00;20:00;458;450;0;434;445;437
18.01.2023;20:00;21:00;455;444;0;437;450;439
18.01.2023;21:00;22:00;442;441;0;439;454;438
18.01.2023;22:00;23:00;436;445;0;424;452;437
18.01.2023;23:00;00:00;413;418;0;423;439;421
19.01.2023;00:00;01:00;347;439;0;305;302;289
19.01.2023;01:00;02:00;347;430;0;301;304;296
19.01.2023;02:00;03:00;360;450;0;301;302;296
19.01.2023;03:00;04:00;357;443;0;301;300;296
19.01.2023;04:00;05:00;343;441;0;301;300;296
19.01.2023;05:00;06:00;352;440;0;300;300;297
19.01.2023;06:00;07:00;359;442;0;300;311;295
19.01.2023;07:00;08:00;419;428;0;354;408;295
19.01.2023;08:00;09:00;469;422;0;437;458;403
19.01.2023;09:00;10:00;469;421;0;437;456;436
19.01.2023;10:00;11:00;474;443;0;439;456;436
19.01.2023;11:00;12:00;477;456;0;439;449;438
19.01.2023;12:00;13:00;473;449;0;433;447;437
19.01.2023;13:00;14:00;475;462;0;380;451;437
19.01.2023;14:00;15:00;409;409;0;363;389;354
19.01.2023;15:00;16:00;467;423;0;401;449;431
19.01.2023;16:00;17:00;461;417;0;434;456;438
19.01.2023;17:00;18:00;462;412;0;440;456;401
19.01.2023;18:00;19:00;457;411;0;438;456;436
19.01.2023;19:00;20:00;461;415;0;438;456;437
19.01.2023;20:00;21:00;463;415;0;438;453;411
19.01.2023;21:00;22:00;395;439;0;362;389;361
19.01.2023;22:00;23:00;465;439;0;352;408;361
19.01.2023;23:00;00:00;475;441;0;415;428;339
20.01.2023;00:00;01:00;419;435;0;360;386;309
20.01.2023;01:00;02:00;481;428;0;348;405;310
20.01.2023;02:00;03:00;482;426;0;352;416;310
20.01.2023;03:00;04:00;479;436;0;350;426;310
20.01.2023;04:00;05:00;486;434;0;428;457;400
20.01.2023;05:00;06:00;487;455;0;438;457;428
20.01.2023;06:00;07:00;491;475;0;439;457;429
20.01.2023;07:00;08:00;491;471;0;439;457;429
20.01.2023;08:00;09:00;491;473;0;438;457;431
20.01.2023;09:00;10:00;488;471;0;441;449;435
20.01.2023;10:00;11:00;486;471;0;439;419;434
20.01.2023;11:00;12:00;490;472;0;440;429;436
20.01.2023;12:00;13:00;490;474;0;439;443;436
20.01.2023;13:00;14:00;489;477;0;441;455;434
20.01.2023;14:00;15:00;485;472;0;440;453;433
20.01.2023;15:00;16:00;487;468;0;439;452;430
20.01.2023;16:00;17:00;483;461;0;440;451;431
20.01.2023;17:00;18:00;479;465;0;437;456;430
20.01.2023;18:00;19:00;476;455;0;439;454;428
20.01.2023;19:00;20:00;480;444;0;437;455;428
20.01.2023;20:00;21:00;476;463;0;440;454;430
20.01.2023;21:00;22:00;473;484;0;440;419;437
20.01.2023;22:00;23:00;468;477;0;440;413;436
20.01.2023;23:00;00:00;470;322;0;425;416;436
21.01.2023;00:00;01:00;475;167;0;395;384;331
21.01.2023;01:00;02:00;455;181;0;335;297;312
21.01.2023;02:00;03:00;455;155;0;317;299;310
21.01.2023;03:00;04:00;454;147;0;312;300;310
21.01.2023;04:00;05:00;452;161;0;314;300;310
21.01.2023;05:00;06:00;451;161;0;314;301;312
21.01.2023;06:00;07:00;455;155;0;312;311;312
21.01.2023;07:00;08:00;457;161;0;314;315;312
21.01.2023;08:00;09:00;479;200;0;350;352;325
21.01.2023;09:00;10:00;421;151;0;302;333;330
21.01.2023;10:00;11:00;458;196;0;360;380;328
21.01.2023;11:00;12:00;461;196;0;353;428;341
21.01.2023;12:00;13:00;460;206;0;354;356;345
21.01.2023;13:00;14:00;463;213;0;351;333;346
21.01.2023;14:00;15:00;451;172;0;330;302;347
21.01.2023;15:00;16:00;447;197;0;335;303;345
21.01.2023;16:00;17:00;443;157;0;319;298;345
21.01.2023;17:00;18:00;452;162;0;313;302;347
21.01.2023;18:00;19:00;451;160;0;305;304;315
21.01.2023;19:00;20:00;436;162;0;305;305;302
21.01.2023;20:00;21:00;414;151;0;306;309;303
