Datum;Anfang;Ende;Generation_DE  [MW] Originalauflösungen
01.01.2018;00:00;01:00;172
01.01.2018;01:00;02:00;172
01.01.2018;02:00;03:00;172
01.01.2018;03:00;04:00;173
01.01.2018;04:00;05:00;172
01.01.2018;05:00;06:00;172
01.01.2018;06:00;07:00;172
01.01.2018;07:00;08:00;172
01.01.2018;08:00;09:00;171
01.01.2018;09:00;10:00;171
01.01.2018;10:00;11:00;169
01.01.2018;11:00;12:00;170
01.01.2018;12:00;13:00;169
01.01.2018;13:00;14:00;168
01.01.2018;14:00;15:00;166
01.01.2018;15:00;16:00;168
01.01.2018;16:00;17:00;166
01.01.2018;17:00;18:00;165
01.01.2018;18:00;19:00;165
01.01.2018;19:00;20:00;166
01.01.2018;20:00;21:00;167
01.01.2018;21:00;22:00;166
01.01.2018;22:00;23:00;166
01.01.2018;23:00;00:00;165
02.01.2018;00:00;01:00;165
02.01.2018;01:00;02:00;164
02.01.2018;02:00;03:00;164
02.01.2018;03:00;04:00;162
02.01.2018;04:00;05:00;162
02.01.2018;05:00;06:00;163
02.01.2018;06:00;07:00;162
02.01.2018;07:00;08:00;161
02.01.2018;08:00;09:00;160
02.01.2018;09:00;10:00;159
02.01.2018;10:00;11:00;159
02.01.2018;11:00;12:00;160
02.01.2018;12:00;13:00;160
02.01.2018;13:00;14:00;160
02.01.2018;14:00;15:00;161
02.01.2018;15:00;16:00;161
02.01.2018;16:00;17:00;161
02.01.2018;17:00;18:00;160
02.01.2018;18:00;19:00;162
02.01.2018;19:00;20:00;162
02.01.2018;20:00;21:00;161
02.01.2018;21:00;22:00;161
02.01.2018;22:00;23:00;164
02.01.2018;23:00;00:00;162
03.01.2018;00:00;01:00;162
03.01.2018;01:00;02:00;161
03.01.2018;02:00;03:00;161
03.01.2018;03:00;04:00;161
03.01.2018;04:00;05:00;158
03.01.2018;05:00;06:00;159
03.01.2018;06:00;07:00;157
03.01.2018;07:00;08:00;157
03.01.2018;08:00;09:00;154
03.01.2018;09:00;10:00;155
03.01.2018;10:00;11:00;154
03.01.2018;11:00;12:00;153
03.01.2018;12:00;13:00;154
03.01.2018;13:00;14:00;156
03.01.2018;14:00;15:00;156
03.01.2018;15:00;16:00;157
03.01.2018;16:00;17:00;156
03.01.2018;17:00;18:00;157
03.01.2018;18:00;19:00;158
03.01.2018;19:00;20:00;157
03.01.2018;20:00;21:00;159
03.01.2018;21:00;22:00;160
03.01.2018;22:00;23:00;160
03.01.2018;23:00;00:00;161
04.01.2018;00:00;01:00;164
04.01.2018;01:00;02:00;164
04.01.2018;02:00;03:00;165
04.01.2018;03:00;04:00;167
04.01.2018;04:00;05:00;169
04.01.2018;05:00;06:00;171
04.01.2018;06:00;07:00;171
04.01.2018;07:00;08:00;172
04.01.2018;08:00;09:00;173
04.01.2018;09:00;10:00;172
04.01.2018;10:00;11:00;173
04.01.2018;11:00;12:00;173
04.01.2018;12:00;13:00;173
04.01.2018;13:00;14:00;174
04.01.2018;14:00;15:00;172
04.01.2018;15:00;16:00;172
04.01.2018;16:00;17:00;173
04.01.2018;17:00;18:00;172
04.01.2018;18:00;19:00;172
04.01.2018;19:00;20:00;172
04.01.2018;20:00;21:00;171
04.01.2018;21:00;22:00;172
04.01.2018;22:00;23:00;171
04.01.2018;23:00;00:00;171
05.01.2018;00:00;01:00;171
05.01.2018;01:00;02:00;171
05.01.2018;02:00;03:00;171
05.01.2018;03:00;04:00;172
05.01.2018;04:00;05:00;172
05.01.2018;05:00;06:00;174
05.01.2018;06:00;07:00;166
05.01.2018;07:00;08:00;152
