Datum;Anfang;Ende;Generation_DE D [MW] Originalauflösungen;Generation_DE C [MW] Originalauflösungen;Generation_DE E [MW] Originalauflösungen;Generation_DE Weisweiler G VGT [MW] Originalauflösungen;Generation_DE Weisweiler H VGT [MW] Originalauflösungen;Generation_DE Weisweiler F [MW] Originalauflösungen;Generation_DE Weisweiler G [MW] Originalauflösungen;Generation_DE Weisweiler H [MW] Originalauflösungen
01.03.2022;10:00;11:00;-;-;-;0;0;145;652;615
01.03.2022;11:00;12:00;-;-;-;0;0;145;651;652
01.03.2022;12:00;13:00;-;-;-;0;0;145;649;655
01.03.2022;13:00;14:00;-;-;-;0;0;148;652;654
01.03.2022;14:00;15:00;-;-;-;0;0;147;656;657
01.03.2022;15:00;16:00;-;-;-;0;0;149;649;658
01.03.2022;16:00;17:00;-;-;-;0;0;152;655;657
01.03.2022;17:00;18:00;-;-;-;0;0;149;657;653
01.03.2022;18:00;19:00;-;-;-;139;143;152;652;648
01.03.2022;19:00;20:00;-;-;-;186;187;152;657;650
01.03.2022;20:00;21:00;-;-;-;1;1;152;646;652
01.03.2022;21:00;22:00;-;-;-;0;0;157;657;657
01.03.2022;22:00;23:00;-;-;-;0;0;151;656;658
01.03.2022;23:00;00:00;-;-;-;19;0;150;653;659
02.03.2022;00:00;01:00;-;-;-;207;0;151;656;661
02.03.2022;01:00;02:00;-;-;-;211;0;152;650;661
02.03.2022;02:00;03:00;-;-;-;212;0;153;649;660
02.03.2022;03:00;04:00;-;-;-;213;0;152;654;661
02.03.2022;04:00;05:00;-;-;-;214;0;156;658;664
02.03.2022;05:00;06:00;-;-;-;215;0;154;656;660
02.03.2022;06:00;07:00;-;-;-;215;0;153;653;657
02.03.2022;07:00;08:00;-;-;-;215;0;151;655;661
02.03.2022;08:00;09:00;-;-;-;214;17;154;656;658
02.03.2022;09:00;10:00;-;-;-;212;206;153;655;652
02.03.2022;10:00;11:00;-;-;-;209;209;152;652;653
02.03.2022;11:00;12:00;-;-;-;207;208;153;650;651
02.03.2022;12:00;13:00;-;-;-;205;207;151;655;656
02.03.2022;13:00;14:00;-;-;-;203;206;9;655;655
02.03.2022;14:00;15:00;-;-;-;203;205;121;655;651
02.03.2022;15:00;16:00;-;-;-;202;205;153;654;651
02.03.2022;16:00;17:00;-;-;-;202;27;154;650;635
02.03.2022;17:00;18:00;-;-;-;203;0;153;651;658
02.03.2022;18:00;19:00;-;-;-;204;0;147;656;657
02.03.2022;19:00;20:00;-;-;-;204;0;151;656;658
02.03.2022;20:00;21:00;-;-;-;205;0;153;652;659
02.03.2022;21:00;22:00;-;-;-;206;0;151;652;627
02.03.2022;22:00;23:00;-;-;-;206;0;149;641;229
02.03.2022;23:00;00:00;-;-;-;210;0;148;638;0
03.03.2022;00:00;01:00;-;-;-;29;0;147;631;0
03.03.2022;01:00;02:00;-;-;-;0;0;148;637;0
03.03.2022;02:00;03:00;-;-;-;0;0;152;638;0
03.03.2022;03:00;04:00;-;-;-;0;0;150;640;0
03.03.2022;04:00;05:00;-;-;-;0;0;149;635;0
03.03.2022;05:00;06:00;-;-;-;0;0;147;639;0
03.03.2022;06:00;07:00;-;-;-;0;0;150;636;0
03.03.2022;07:00;08:00;-;-;-;0;0;152;635;0
03.03.2022;08:00;09:00;-;-;-;0;0;150;637;0
03.03.2022;09:00;10:00;-;-;-;0;0;149;638;0
03.03.2022;10:00;11:00;-;-;-;0;0;148;639;0
03.03.2022;11:00;12:00;-;-;-;0;0;145;642;0
03.03.2022;12:00;13:00;-;-;-;0;0;137;638;0
03.03.2022;13:00;14:00;-;-;-;0;0;139;633;0
03.03.2022;14:00;15:00;-;-;-;0;0;136;643;0
03.03.2022;15:00;16:00;-;-;-;0;0;260;640;0
03.03.2022;16:00;17:00;-;-;-;0;0;314;638;0
03.03.2022;17:00;18:00;-;-;-;0;0;314;639;0
03.03.2022;18:00;19:00;-;-;-;0;0;313;645;0
03.03.2022;19:00;20:00;-;-;-;0;0;312;639;0
03.03.2022;20:00;21:00;-;-;-;0;0;313;639;0
03.03.2022;21:00;22:00;-;-;-;0;0;313;642;0
03.03.2022;22:00;23:00;-;-;-;0;0;315;643;0
03.03.2022;23:00;00:00;-;-;-;0;0;314;644;0
04.03.2022;00:00;01:00;-;-;-;0;0;312;641;0
04.03.2022;01:00;02:00;-;-;-;0;0;309;634;0
04.03.2022;02:00;03:00;-;-;-;0;0;313;648;0
04.03.2022;03:00;04:00;-;-;-;0;0;314;641;0
04.03.2022;04:00;05:00;-;-;-;0;0;311;640;0
04.03.2022;05:00;06:00;-;-;-;0;0;312;638;0
04.03.2022;06:00;07:00;-;-;-;0;0;314;639;0
04.03.2022;07:00;08:00;-;-;-;0;0;317;638;0
04.03.2022;08:00;09:00;-;-;-;0;0;314;639;0
04.03.2022;09:00;10:00;-;-;-;0;0;317;646;0
04.03.2022;10:00;11:00;-;-;-;0;0;317;646;0
04.03.2022;11:00;12:00;-;-;-;0;0;312;646;0
04.03.2022;12:00;13:00;-;-;-;0;0;317;644;0
04.03.2022;13:00;14:00;-;-;-;0;0;316;645;0
04.03.2022;14:00;15:00;-;-;-;0;0;316;648;0
04.03.2022;15:00;16:00;-;-;-;0;0;316;644;0
04.03.2022;16:00;17:00;-;-;-;0;0;316;645;0
04.03.2022;17:00;18:00;-;-;-;0;0;317;648;0
04.03.2022;18:00;19:00;-;-;-;0;0;317;651;0
04.03.2022;19:00;20:00;-;-;-;0;0;316;647;0
04.03.2022;20:00;21:00;-;-;-;0;0;318;641;0
04.03.2022;21:00;22:00;-;-;-;0;0;318;630;0
04.03.2022;22:00;23:00;-;-;-;0;0;319;632;0
04.03.2022;23:00;00:00;-;-;-;0;0;318;623;0
05.03.2022;00:00;01:00;-;-;-;0;0;318;625;0
05.03.2022;01:00;02:00;-;-;-;0;0;318;622;0
05.03.2022;02:00;03:00;-;-;-;0;0;319;641;0
05.03.2022;03:00;04:00;-;-;-;0;0;319;646;0
05.03.2022;04:00;05:00;-;-;-;0;0;317;645;0
05.03.2022;05:00;06:00;-;-;-;0;0;315;642;0
05.03.2022;06:00;07:00;-;-;-;0;0;318;641;0
05.03.2022;07:00;08:00;-;-;-;0;0;318;641;0
05.03.2022;08:00;09:00;-;-;-;0;0;311;635;0
05.03.2022;09:00;10:00;-;-;-;0;0;314;643;0
05.03.2022;10:00;11:00;-;-;-;0;0;321;648;0
05.03.2022;11:00;12:00;-;-;-;0;0;319;649;0
05.03.2022;12:00;13:00;-;-;-;0;0;311;645;0
05.03.2022;13:00;14:00;-;-;-;0;0;316;652;0
05.03.2022;14:00;15:00;-;-;-;0;0;318;650;0
05.03.2022;15:00;16:00;-;-;-;0;0;317;645;0
05.03.2022;16:00;17:00;-;-;-;0;0;320;643;0
05.03.2022;17:00;18:00;-;-;-;0;0;321;635;0
05.03.2022;18:00;19:00;-;-;-;0;0;315;627;0
05.03.2022;19:00;20:00;-;-;-;0;0;314;619;0
05.03.2022;20:00;21:00;-;-;-;0;0;317;619;0
05.03.2022;21:00;22:00;-;-;-;0;0;319;619;0
05.03.2022;22:00;23:00;-;-;-;0;0;316;618;0
05.03.2022;23:00;00:00;-;-;-;0;0;317;627;0
06.03.2022;00:00;01:00;-;-;-;0;0;320;617;184
06.03.2022;01:00;02:00;-;-;-;0;0;321;636;457
06.03.2022;02:00;03:00;-;-;-;0;0;321;639;624
06.03.2022;03:00;04:00;-;-;-;0;0;321;643;657
06.03.2022;04:00;05:00;-;-;-;0;0;321;653;654
06.03.2022;05:00;06:00;-;-;-;0;0;322;647;655
06.03.2022;06:00;07:00;-;-;-;0;0;322;649;655
06.03.2022;07:00;08:00;-;-;-;0;0;320;653;658
06.03.2022;08:00;09:00;-;-;-;0;0;319;654;655
06.03.2022;09:00;10:00;-;-;-;0;0;321;658;660
06.03.2022;10:00;11:00;-;-;-;0;0;321;656;659
06.03.2022;11:00;12:00;-;-;-;0;0;320;660;659
06.03.2022;12:00;13:00;-;-;-;0;0;317;656;657
06.03.2022;13:00;14:00;-;-;-;0;0;319;655;655
06.03.2022;14:00;15:00;-;-;-;0;0;317;660;659
06.03.2022;15:00;16:00;-;-;-;0;0;321;659;660
06.03.2022;16:00;17:00;-;-;-;0;0;317;656;655
06.03.2022;17:00;18:00;-;-;-;0;0;320;656;657
06.03.2022;18:00;19:00;-;-;-;0;0;320;656;657
06.03.2022;19:00;20:00;-;-;-;0;0;318;655;657
06.03.2022;20:00;21:00;-;-;-;0;0;323;653;659
06.03.2022;21:00;22:00;-;-;-;0;0;321;659;658
06.03.2022;22:00;23:00;-;-;-;0;0;318;655;659
06.03.2022;23:00;00:00;-;-;-;0;0;318;651;658
07.03.2022;00:00;01:00;-;-;-;0;0;318;654;658
07.03.2022;01:00;02:00;-;-;-;0;0;319;657;660
07.03.2022;02:00;03:00;-;-;-;0;0;322;650;660
07.03.2022;03:00;04:00;-;-;-;0;0;319;652;657
07.03.2022;04:00;05:00;-;-;-;0;0;320;655;662
07.03.2022;05:00;06:00;-;-;-;0;0;323;656;662
07.03.2022;06:00;07:00;-;-;-;0;0;320;656;662
07.03.2022;07:00;08:00;-;-;-;0;0;321;650;662
07.03.2022;08:00;09:00;-;-;-;0;0;320;648;658
07.03.2022;09:00;10:00;-;-;-;0;0;320;656;663
07.03.2022;10:00;11:00;-;-;-;0;0;321;654;662
07.03.2022;11:00;12:00;-;-;-;0;0;321;653;661
07.03.2022;12:00;13:00;-;-;-;0;0;322;654;659
07.03.2022;13:00;14:00;-;-;-;0;0;320;654;657
07.03.2022;14:00;15:00;-;-;-;0;0;321;652;658
07.03.2022;15:00;16:00;-;-;-;0;0;319;652;658
07.03.2022;16:00;17:00;-;-;-;0;0;318;653;660
07.03.2022;17:00;18:00;-;-;-;0;0;321;653;659
07.03.2022;18:00;19:00;-;-;-;0;0;320;658;661
07.03.2022;19:00;20:00;-;-;-;0;0;319;651;655
07.03.2022;20:00;21:00;-;-;-;0;0;321;653;659
07.03.2022;21:00;22:00;-;-;-;0;0;319;658;659
07.03.2022;22:00;23:00;-;-;-;0;0;319;655;659
07.03.2022;23:00;00:00;-;-;-;0;0;319;657;660
08.03.2022;00:00;01:00;-;-;-;0;0;320;654;660
08.03.2022;01:00;02:00;-;-;-;0;0;320;653;661
08.03.2022;02:00;03:00;-;-;-;0;0;319;654;661
08.03.2022;03:00;04:00;-;-;-;0;0;320;654;658
08.03.2022;04:00;05:00;-;-;-;0;0;322;658;661
08.03.2022;05:00;06:00;-;-;-;0;0;322;658;657
08.03.2022;06:00;07:00;-;-;-;0;0;319;652;659
08.03.2022;07:00;08:00;-;-;-;0;0;320;653;661
08.03.2022;08:00;09:00;-;-;-;0;0;319;653;660
08.03.2022;09:00;10:00;-;-;-;0;0;319;648;660
08.03.2022;10:00;11:00;-;-;-;0;0;320;656;661
08.03.2022;11:00;12:00;-;-;-;0;0;318;658;662
08.03.2022;12:00;13:00;-;-;-;0;0;320;654;662
08.03.2022;13:00;14:00;-;-;-;0;0;320;654;663
08.03.2022;14:00;15:00;-;-;-;0;0;317;650;662
08.03.2022;15:00;16:00;-;-;-;0;0;317;653;664
08.03.2022;16:00;17:00;-;-;-;0;0;319;650;662
08.03.2022;17:00;18:00;-;-;-;0;0;319;653;664
08.03.2022;18:00;19:00;-;-;-;0;0;319;655;664
08.03.2022;19:00;20:00;-;-;-;0;0;319;655;662
08.03.2022;20:00;21:00;-;-;-;0;0;319;656;663
08.03.2022;21:00;22:00;-;-;-;0;0;320;658;663
08.03.2022;22:00;23:00;-;-;-;0;0;320;658;663
08.03.2022;23:00;00:00;-;-;-;0;0;319;658;664
09.03.2022;00:00;01:00;-;-;-;0;0;319;657;664
09.03.2022;01:00;02:00;-;-;-;0;0;320;657;665
09.03.2022;02:00;03:00;-;-;-;0;0;319;653;663
09.03.2022;03:00;04:00;-;-;-;0;0;318;653;663
09.03.2022;04:00;05:00;-;-;-;0;0;317;655;667
09.03.2022;05:00;06:00;-;-;-;0;0;317;654;663
09.03.2022;06:00;07:00;-;-;-;0;0;319;653;661
09.03.2022;07:00;08:00;-;-;-;0;0;319;653;662
09.03.2022;08:00;09:00;-;-;-;0;0;319;655;660
09.03.2022;09:00;10:00;-;-;-;0;0;319;656;663
09.03.2022;10:00;11:00;-;-;-;0;0;319;656;659
09.03.2022;11:00;12:00;-;-;-;0;0;319;660;659
09.03.2022;12:00;13:00;-;-;-;0;0;320;657;660
09.03.2022;13:00;14:00;-;-;-;0;0;319;656;661
09.03.2022;14:00;15:00;-;-;-;0;0;320;654;662
09.03.2022;15:00;16:00;-;-;-;0;0;320;657;662
09.03.2022;16:00;17:00;-;-;-;0;0;317;656;657
09.03.2022;17:00;18:00;-;-;-;0;0;320;654;659
09.03.2022;18:00;19:00;-;-;-;0;0;319;657;663
09.03.2022;19:00;20:00;-;-;-;0;0;317;658;663
09.03.2022;20:00;21:00;-;-;-;0;0;318;652;661
09.03.2022;21:00;22:00;-;-;-;0;0;319;652;663
09.03.2022;22:00;23:00;-;-;-;0;0;320;655;660
09.03.2022;23:00;00:00;-;-;-;0;0;319;655;662
10.03.2022;00:00;01:00;-;-;-;0;0;318;654;664
10.03.2022;01:00;02:00;-;-;-;0;0;318;659;663
10.03.2022;02:00;03:00;-;-;-;0;0;320;660;664
10.03.2022;03:00;04:00;-;-;-;0;0;320;658;662
10.03.2022;04:00;05:00;-;-;-;0;0;320;660;663
10.03.2022;05:00;06:00;-;-;-;0;0;320;657;663
10.03.2022;06:00;07:00;-;-;-;0;0;318;653;661
10.03.2022;07:00;08:00;-;-;-;0;0;317;652;662
10.03.2022;08:00;09:00;-;-;-;0;0;320;650;663
10.03.2022;09:00;10:00;-;-;-;0;0;317;652;662
10.03.2022;10:00;11:00;-;-;-;0;0;317;652;664
10.03.2022;11:00;12:00;-;-;-;0;0;320;649;663
10.03.2022;12:00;13:00;-;-;-;0;0;323;646;663
10.03.2022;13:00;14:00;-;-;-;0;0;321;638;663
10.03.2022;14:00;15:00;-;-;-;0;0;320;642;662
10.03.2022;15:00;16:00;-;-;-;0;0;319;640;662
10.03.2022;16:00;17:00;-;-;-;0;0;319;645;663
10.03.2022;17:00;18:00;-;-;-;0;0;318;642;663
10.03.2022;18:00;19:00;-;-;-;0;0;318;643;663
10.03.2022;19:00;20:00;-;-;-;0;0;318;644;662
10.03.2022;20:00;21:00;-;-;-;0;0;319;645;663
10.03.2022;21:00;22:00;-;-;-;0;0;318;642;660
10.03.2022;22:00;23:00;-;-;-;0;0;316;503;583
10.03.2022;23:00;00:00;-;-;-;0;0;318;480;638
11.03.2022;00:00;01:00;-;-;-;0;0;319;616;657
11.03.2022;01:00;02:00;-;-;-;0;0;319;645;658
11.03.2022;02:00;03:00;-;-;-;0;0;319;644;657
11.03.2022;03:00;04:00;-;-;-;0;0;318;646;658
11.03.2022;04:00;05:00;-;-;-;0;0;318;645;660
11.03.2022;05:00;06:00;-;-;-;0;0;318;642;659
11.03.2022;06:00;07:00;-;-;-;0;0;318;640;659
11.03.2022;07:00;08:00;-;-;-;0;0;319;640;657
11.03.2022;08:00;09:00;-;-;-;0;0;310;639;656
11.03.2022;09:00;10:00;-;-;-;0;0;215;608;530
11.03.2022;10:00;11:00;-;-;-;0;0;200;566;454
11.03.2022;11:00;12:00;-;-;-;0;0;201;454;313
11.03.2022;12:00;13:00;-;-;-;0;0;200;279;251
11.03.2022;13:00;14:00;-;-;-;0;0;199;256;272
11.03.2022;14:00;15:00;-;-;-;0;0;200;257;274
11.03.2022;15:00;16:00;-;-;-;0;0;200;256;249
11.03.2022;16:00;17:00;-;-;-;0;0;202;283;440
11.03.2022;17:00;18:00;-;-;-;0;0;286;588;659
11.03.2022;18:00;19:00;-;-;-;0;0;319;641;661
11.03.2022;19:00;20:00;-;-;-;0;0;319;645;661
11.03.2022;20:00;21:00;-;-;-;0;0;316;648;661
11.03.2022;21:00;22:00;-;-;-;0;0;226;629;644
11.03.2022;22:00;23:00;-;-;-;0;0;202;614;625
11.03.2022;23:00;00:00;-;-;-;0;0;202;618;626
12.03.2022;00:00;01:00;-;-;-;0;0;202;357;473
12.03.2022;01:00;02:00;-;-;-;0;0;203;337;523
12.03.2022;02:00;03:00;-;-;-;0;0;203;343;551
12.03.2022;03:00;04:00;-;-;-;0;0;202;346;552
12.03.2022;04:00;05:00;-;-;-;0;0;201;404;595
12.03.2022;05:00;06:00;-;-;-;0;0;201;554;645
12.03.2022;06:00;07:00;-;-;-;0;0;209;638;652
12.03.2022;07:00;08:00;-;-;-;0;0;300;642;658
12.03.2022;08:00;09:00;-;-;-;0;0;320;641;661
12.03.2022;09:00;10:00;-;-;-;0;0;305;641;663
12.03.2022;10:00;11:00;-;-;-;0;0;206;639;659
12.03.2022;11:00;12:00;-;-;-;0;0;205;634;576
12.03.2022;12:00;13:00;-;-;-;0;0;220;638;653
12.03.2022;13:00;14:00;-;-;-;0;0;201;638;659
12.03.2022;14:00;15:00;-;-;-;0;0;202;638;660
12.03.2022;15:00;16:00;-;-;-;0;0;203;640;661
12.03.2022;16:00;17:00;-;-;-;0;0;281;638;660
12.03.2022;17:00;18:00;-;-;-;0;0;317;635;661
12.03.2022;18:00;19:00;-;-;-;0;0;320;635;659
12.03.2022;19:00;20:00;-;-;-;0;0;318;634;659
12.03.2022;20:00;21:00;-;-;-;0;0;318;633;657
12.03.2022;21:00;22:00;-;-;-;0;0;318;635;661
12.03.2022;22:00;23:00;-;-;-;0;0;320;632;663
12.03.2022;23:00;00:00;-;-;-;0;0;315;624;650
13.03.2022;00:00;01:00;-;-;-;0;0;311;627;649
13.03.2022;01:00;02:00;-;-;-;0;0;311;630;641
13.03.2022;02:00;03:00;-;-;-;0;0;321;644;638
13.03.2022;03:00;04:00;-;-;-;0;0;322;639;642
13.03.2022;04:00;05:00;-;-;-;0;0;322;634;635
13.03.2022;05:00;06:00;-;-;-;0;0;321;632;633
13.03.2022;06:00;07:00;-;-;-;0;0;318;631;614
13.03.2022;07:00;08:00;-;-;-;0;0;284;569;456
13.03.2022;08:00;09:00;-;-;-;0;0;203;423;278
13.03.2022;09:00;10:00;-;-;-;0;0;201;267;250
13.03.2022;10:00;11:00;-;-;-;0;0;202;256;252
13.03.2022;11:00;12:00;-;-;-;0;0;201;260;253
13.03.2022;12:00;13:00;-;-;-;0;0;200;248;251
13.03.2022;13:00;14:00;-;-;-;0;0;202;247;249
13.03.2022;14:00;15:00;-;-;-;0;0;201;271;285
13.03.2022;15:00;16:00;-;-;-;0;0;201;341;348
13.03.2022;16:00;17:00;-;-;-;0;0;213;295;300
13.03.2022;17:00;18:00;-;-;-;0;0;302;590;503
13.03.2022;18:00;19:00;-;-;-;0;0;320;636;634
13.03.2022;19:00;20:00;-;-;-;0;0;320;634;662
13.03.2022;20:00;21:00;-;-;-;0;0;321;638;663
13.03.2022;21:00;22:00;-;-;-;0;0;320;636;660
13.03.2022;22:00;23:00;-;-;-;0;0;321;636;656
13.03.2022;23:00;00:00;-;-;-;0;0;321;640;660
14.03.2022;00:00;01:00;-;-;-;0;0;317;636;657
14.03.2022;01:00;02:00;-;-;-;0;0;319;640;655
14.03.2022;02:00;03:00;-;-;-;0;0;319;642;657
14.03.2022;03:00;04:00;-;-;-;0;0;322;646;589
14.03.2022;04:00;05:00;-;-;-;0;0;324;643;561
14.03.2022;05:00;06:00;-;-;-;0;0;320;639;603
14.03.2022;06:00;07:00;-;-;-;0;0;320;639;656
14.03.2022;07:00;08:00;-;-;-;0;0;319;640;655
14.03.2022;08:00;09:00;-;-;-;0;0;317;637;656
14.03.2022;09:00;10:00;-;-;-;0;0;318;639;658
14.03.2022;10:00;11:00;-;-;-;0;0;321;646;661
14.03.2022;11:00;12:00;-;-;-;0;0;321;643;656
14.03.2022;12:00;13:00;-;-;-;0;0;319;640;657
14.03.2022;13:00;14:00;-;-;-;0;0;316;641;658
14.03.2022;14:00;15:00;-;-;-;0;0;321;644;662
14.03.2022;15:00;16:00;-;-;-;0;0;320;642;662
14.03.2022;16:00;17:00;-;-;-;0;0;320;640;661
14.03.2022;17:00;18:00;-;-;-;0;0;316;642;661
14.03.2022;18:00;19:00;-;-;-;0;0;316;642;660
14.03.2022;19:00;20:00;-;-;-;0;0;320;629;656
14.03.2022;20:00;21:00;-;-;-;0;0;312;626;640
14.03.2022;21:00;22:00;-;-;-;0;0;321;632;649
14.03.2022;22:00;23:00;-;-;-;0;0;319;630;664
14.03.2022;23:00;00:00;-;-;-;0;0;317;645;662
15.03.2022;00:00;01:00;-;-;-;0;0;316;644;662
15.03.2022;01:00;02:00;-;-;-;0;0;315;646;662
15.03.2022;02:00;03:00;-;-;-;0;0;317;647;662
15.03.2022;03:00;04:00;-;-;-;0;0;317;645;662
15.03.2022;04:00;05:00;-;-;-;0;0;317;640;659
15.03.2022;05:00;06:00;-;-;-;0;0;314;637;654
15.03.2022;06:00;07:00;-;-;-;0;0;311;642;657
15.03.2022;07:00;08:00;-;-;-;0;0;317;642;660
15.03.2022;08:00;09:00;-;-;-;0;0;319;644;661
15.03.2022;09:00;10:00;-;-;-;0;0;317;646;655
15.03.2022;10:00;11:00;-;-;-;0;0;314;649;657
15.03.2022;11:00;12:00;-;-;-;0;0;316;648;655
15.03.2022;12:00;13:00;-;-;-;0;0;314;653;660
15.03.2022;13:00;14:00;-;-;-;0;0;314;652;657
15.03.2022;14:00;15:00;-;-;-;0;0;317;648;658
15.03.2022;15:00;16:00;-;-;-;0;0;320;653;657
15.03.2022;16:00;17:00;-;-;-;0;0;316;652;652
15.03.2022;17:00;18:00;-;-;-;0;0;323;644;652
15.03.2022;18:00;19:00;-;-;-;0;0;320;661;655
15.03.2022;19:00;20:00;-;-;-;0;0;319;653;659
15.03.2022;20:00;21:00;-;-;-;0;0;320;653;659
15.03.2022;21:00;22:00;-;-;-;0;0;323;652;657
15.03.2022;22:00;23:00;-;-;-;0;0;318;655;660
15.03.2022;23:00;00:00;-;-;-;0;0;322;657;658
16.03.2022;00:00;01:00;-;-;-;0;0;320;650;657
16.03.2022;01:00;02:00;-;-;-;0;0;320;657;656
16.03.2022;02:00;03:00;-;-;-;0;0;320;656;657
16.03.2022;03:00;04:00;-;-;-;0;0;319;655;658
16.03.2022;04:00;05:00;-;-;-;0;0;318;654;657
16.03.2022;05:00;06:00;-;-;-;0;0;319;650;657
16.03.2022;06:00;07:00;-;-;-;0;0;320;651;653
16.03.2022;07:00;08:00;-;-;-;0;0;318;647;654
16.03.2022;08:00;09:00;-;-;-;0;0;321;654;657
16.03.2022;09:00;10:00;-;-;-;0;0;321;648;657
16.03.2022;10:00;11:00;-;-;-;0;0;319;647;658
16.03.2022;11:00;12:00;-;-;-;0;0;318;650;623
16.03.2022;12:00;13:00;-;-;-;0;0;315;647;654
16.03.2022;13:00;14:00;-;-;-;0;0;315;646;656
16.03.2022;14:00;15:00;-;-;-;0;0;316;650;655
16.03.2022;15:00;16:00;-;-;-;0;0;314;650;654
16.03.2022;16:00;17:00;-;-;-;0;0;313;641;655
16.03.2022;17:00;18:00;-;-;-;0;0;314;642;656
16.03.2022;18:00;19:00;-;-;-;0;0;316;643;654
16.03.2022;19:00;20:00;-;-;-;0;0;318;642;656
16.03.2022;20:00;21:00;-;-;-;0;0;314;645;658
16.03.2022;21:00;22:00;-;-;-;0;0;321;645;657
16.03.2022;22:00;23:00;-;-;-;0;0;320;642;657
16.03.2022;23:00;00:00;-;-;-;0;0;315;644;657
17.03.2022;00:00;01:00;-;-;-;0;0;315;641;657
17.03.2022;01:00;02:00;-;-;-;0;0;319;642;658
17.03.2022;02:00;03:00;-;-;-;0;0;316;642;658
17.03.2022;03:00;04:00;-;-;-;0;0;320;640;659
17.03.2022;04:00;05:00;-;-;-;0;0;320;637;653
17.03.2022;05:00;06:00;-;-;-;0;0;319;633;649
17.03.2022;06:00;07:00;-;-;-;0;0;320;638;652
17.03.2022;07:00;08:00;-;-;-;0;0;318;638;654
17.03.2022;08:00;09:00;-;-;-;0;0;319;638;656
17.03.2022;09:00;10:00;-;-;-;0;0;319;637;659
17.03.2022;10:00;11:00;-;-;-;0;0;318;638;655
17.03.2022;11:00;12:00;-;-;-;0;0;320;637;659
17.03.2022;12:00;13:00;-;-;-;0;0;320;641;658
17.03.2022;13:00;14:00;-;-;-;0;0;320;641;656
17.03.2022;14:00;15:00;-;-;-;0;0;320;645;658
17.03.2022;15:00;16:00;-;-;-;0;0;320;644;656
17.03.2022;16:00;17:00;-;-;-;0;0;320;644;659
17.03.2022;17:00;18:00;-;-;-;0;0;320;642;658
17.03.2022;18:00;19:00;-;-;-;0;0;320;645;659
17.03.2022;19:00;20:00;-;-;-;0;0;321;639;658
17.03.2022;20:00;21:00;-;-;-;0;0;321;640;660
17.03.2022;21:00;22:00;-;-;-;0;0;320;642;659
17.03.2022;22:00;23:00;-;-;-;0;0;320;638;658
17.03.2022;23:00;00:00;-;-;-;0;0;320;638;661
18.03.2022;00:00;01:00;-;-;-;0;0;321;639;660
18.03.2022;01:00;02:00;-;-;-;0;0;321;639;659
18.03.2022;02:00;03:00;-;-;-;0;0;319;635;658
18.03.2022;03:00;04:00;-;-;-;0;0;319;639;658
18.03.2022;04:00;05:00;-;-;-;0;0;318;638;657
18.03.2022;05:00;06:00;-;-;-;0;0;320;633;654
18.03.2022;06:00;07:00;-;-;-;0;0;318;634;654
18.03.2022;07:00;08:00;-;-;-;0;0;318;631;651
18.03.2022;08:00;09:00;-;-;-;0;0;314;640;653
18.03.2022;09:00;10:00;-;-;-;0;0;320;647;660
18.03.2022;10:00;11:00;-;-;-;0;0;323;646;661
18.03.2022;11:00;12:00;-;-;-;0;0;321;643;659
18.03.2022;12:00;13:00;-;-;-;0;0;321;644;659
18.03.2022;13:00;14:00;-;-;-;0;0;320;642;659
18.03.2022;14:00;15:00;-;-;-;0;0;319;645;659
18.03.2022;15:00;16:00;-;-;-;0;0;319;621;659
18.03.2022;16:00;17:00;-;-;-;0;0;320;461;656
18.03.2022;17:00;18:00;-;-;-;0;0;322;457;657
18.03.2022;18:00;19:00;-;-;-;0;0;319;456;659
18.03.2022;19:00;20:00;-;-;-;0;0;318;465;656
18.03.2022;20:00;21:00;-;-;-;0;0;321;422;654
18.03.2022;21:00;22:00;-;-;-;0;0;318;276;653
18.03.2022;22:00;23:00;-;-;-;0;0;317;263;656
18.03.2022;23:00;00:00;-;-;-;0;0;320;317;658
19.03.2022;00:00;01:00;-;-;-;0;0;319;376;655
19.03.2022;01:00;02:00;-;-;-;0;0;320;464;659
19.03.2022;02:00;03:00;-;-;-;0;0;321;463;658
19.03.2022;03:00;04:00;-;-;-;0;0;320;465;657
19.03.2022;04:00;05:00;-;-;-;0;0;318;468;657
19.03.2022;05:00;06:00;-;-;-;0;0;319;463;658
19.03.2022;06:00;07:00;-;-;-;0;0;319;466;659
19.03.2022;07:00;08:00;-;-;-;0;0;319;466;659
19.03.2022;08:00;09:00;-;-;-;0;0;319;542;657
19.03.2022;09:00;10:00;-;-;-;0;0;313;564;654
19.03.2022;10:00;11:00;-;-;-;0;0;220;346;396
19.03.2022;11:00;12:00;-;-;-;0;0;202;243;253
19.03.2022;12:00;13:00;-;-;-;0;0;201;245;252
19.03.2022;13:00;14:00;-;-;-;0;0;199;248;254
19.03.2022;14:00;15:00;-;-;-;0;0;200;246;252
19.03.2022;15:00;16:00;-;-;-;0;0;200;245;252
19.03.2022;16:00;17:00;-;-;-;0;0;200;245;253
19.03.2022;17:00;18:00;-;-;-;0;0;254;349;353
19.03.2022;18:00;19:00;-;-;-;0;0;320;631;647
19.03.2022;19:00;20:00;-;-;-;0;0;265;635;578
19.03.2022;20:00;21:00;-;-;-;0;0;206;401;319
19.03.2022;21:00;22:00;-;-;-;0;0;205;243;247
