Datum;Anfang;Ende;Generation_DE Boxberg Block N [MW] Originalauflösungen;Generation_DE Boxberg Block R [MW] Originalauflösungen;Generation_DE Boxberg Block P [MW] Originalauflösungen;Generation_DE Boxberg Block Q [MW] Originalauflösungen
25.01.2023;11:00;12:00;507;568;492;826
25.01.2023;12:00;13:00;508;564;494;828
25.01.2023;13:00;14:00;509;559;493;829
25.01.2023;14:00;15:00;510;545;492;828
25.01.2023;15:00;16:00;508;539;492;827
25.01.2023;16:00;17:00;509;548;493;830
25.01.2023;17:00;18:00;509;552;490;827
25.01.2023;18:00;19:00;510;537;491;827
25.01.2023;19:00;20:00;509;519;490;827
25.01.2023;20:00;21:00;508;531;490;830
25.01.2023;21:00;22:00;508;542;490;831
25.01.2023;22:00;23:00;505;528;496;826
25.01.2023;23:00;00:00;505;523;496;826
26.01.2023;00:00;01:00;507;520;493;826
26.01.2023;01:00;02:00;504;524;494;829
26.01.2023;02:00;03:00;504;546;496;833
26.01.2023;03:00;04:00;504;542;496;834
26.01.2023;04:00;05:00;503;545;497;836
26.01.2023;05:00;06:00;505;569;495;836
26.01.2023;06:00;07:00;504;562;495;835
26.01.2023;07:00;08:00;507;561;495;834
26.01.2023;08:00;09:00;507;581;495;834
26.01.2023;09:00;10:00;508;571;496;833
26.01.2023;10:00;11:00;506;568;497;831
26.01.2023;11:00;12:00;508;558;496;828
26.01.2023;12:00;13:00;508;556;498;829
26.01.2023;13:00;14:00;508;568;496;834
26.01.2023;14:00;15:00;506;539;492;831
26.01.2023;15:00;16:00;506;531;486;828
26.01.2023;16:00;17:00;508;530;486;829
26.01.2023;17:00;18:00;507;517;486;836
26.01.2023;18:00;19:00;499;519;487;829
26.01.2023;19:00;20:00;502;520;487;830
26.01.2023;20:00;21:00;503;527;491;833
26.01.2023;21:00;22:00;507;538;492;831
26.01.2023;22:00;23:00;505;531;492;830
26.01.2023;23:00;00:00;507;528;489;831
27.01.2023;00:00;01:00;502;533;491;830
27.01.2023;01:00;02:00;505;536;492;829
27.01.2023;02:00;03:00;505;544;492;831
27.01.2023;03:00;04:00;503;556;490;831
27.01.2023;04:00;05:00;503;565;494;834
27.01.2023;05:00;06:00;502;565;491;835
27.01.2023;06:00;07:00;506;549;491;832
27.01.2023;07:00;08:00;502;550;491;833
27.01.2023;08:00;09:00;507;553;492;832
27.01.2023;09:00;10:00;505;553;491;832
27.01.2023;10:00;11:00;506;557;492;831
27.01.2023;11:00;12:00;505;541;492;835
27.01.2023;12:00;13:00;501;547;494;832
27.01.2023;13:00;14:00;501;504;497;832
27.01.2023;14:00;15:00;502;105;448;833
27.01.2023;15:00;16:00;500;0;417;830
27.01.2023;16:00;17:00;503;0;410;814
27.01.2023;17:00;18:00;501;0;412;803
27.01.2023;18:00;19:00;503;0;414;803
27.01.2023;19:00;20:00;501;0;412;812
27.01.2023;20:00;21:00;502;0;417;833
27.01.2023;21:00;22:00;502;0;423;832
27.01.2023;22:00;23:00;502;0;404;833
27.01.2023;23:00;00:00;505;0;397;828
28.01.2023;00:00;01:00;504;0;396;827
28.01.2023;01:00;02:00;502;0;401;826
28.01.2023;02:00;03:00;505;0;398;830
28.01.2023;03:00;04:00;503;0;406;830
28.01.2023;04:00;05:00;503;0;428;829
28.01.2023;05:00;06:00;502;0;445;831
28.01.2023;06:00;07:00;508;0;440;831
28.01.2023;07:00;08:00;506;0;437;831
28.01.2023;08:00;09:00;508;0;439;828
28.01.2023;09:00;10:00;508;0;442;826
28.01.2023;10:00;11:00;505;0;443;830
28.01.2023;11:00;12:00;508;0;440;827
28.01.2023;12:00;13:00;506;0;443;831
28.01.2023;13:00;14:00;503;0;448;829
28.01.2023;14:00;15:00;502;0;445;830
28.01.2023;15:00;16:00;509;0;440;831
28.01.2023;16:00;17:00;505;0;444;831
28.01.2023;17:00;18:00;507;0;444;832
28.01.2023;18:00;19:00;504;0;449;830
28.01.2023;19:00;20:00;503;0;454;831
28.01.2023;20:00;21:00;505;0;453;829
28.01.2023;21:00;22:00;504;0;457;829
28.01.2023;22:00;23:00;501;0;453;833
28.01.2023;23:00;00:00;433;0;443;795
29.01.2023;00:00;01:00;220;0;358;624
29.01.2023;01:00;02:00;195;0;360;560
29.01.2023;02:00;03:00;176;0;362;559
29.01.2023;03:00;04:00;173;0;358;557
29.01.2023;04:00;05:00;173;0;363;590
29.01.2023;05:00;06:00;173;0;365;604
29.01.2023;06:00;07:00;173;0;356;721
29.01.2023;07:00;08:00;145;0;356;661
29.01.2023;08:00;09:00;0;0;330;770
29.01.2023;09:00;10:00;0;0;331;725
29.01.2023;10:00;11:00;0;0;328;720
29.01.2023;11:00;12:00;0;0;332;725
29.01.2023;12:00;13:00;0;0;333;667
29.01.2023;13:00;14:00;0;0;342;617
29.01.2023;14:00;15:00;0;0;344;618
29.01.2023;15:00;16:00;0;0;343;609
29.01.2023;16:00;17:00;0;0;344;603
29.01.2023;17:00;18:00;0;0;346;690
29.01.2023;18:00;19:00;0;0;344;711
29.01.2023;19:00;20:00;0;0;342;631
29.01.2023;20:00;21:00;0;0;345;550
29.01.2023;21:00;22:00;0;0;345;727
29.01.2023;22:00;23:00;0;0;344;829
29.01.2023;23:00;00:00;0;0;369;808
30.01.2023;00:00;01:00;0;0;402;781
30.01.2023;01:00;02:00;0;0;466;784
30.01.2023;02:00;03:00;0;0;441;763
30.01.2023;03:00;04:00;0;0;355;774
30.01.2023;04:00;05:00;0;0;349;801
30.01.2023;05:00;06:00;0;0;342;743
30.01.2023;06:00;07:00;0;0;312;526
30.01.2023;07:00;08:00;0;0;305;513
30.01.2023;08:00;09:00;0;0;311;546
30.01.2023;09:00;10:00;0;0;310;628
30.01.2023;10:00;11:00;0;0;310;520
30.01.2023;11:00;12:00;0;0;313;525
30.01.2023;12:00;13:00;0;0;310;516
30.01.2023;13:00;14:00;0;0;314;511
30.01.2023;14:00;15:00;0;0;321;517
30.01.2023;15:00;16:00;0;0;384;680
30.01.2023;16:00;17:00;0;0;368;540
30.01.2023;17:00;18:00;0;0;383;520
30.01.2023;18:00;19:00;0;0;380;518
30.01.2023;19:00;20:00;0;0;400;517
30.01.2023;20:00;21:00;0;0;340;512
30.01.2023;21:00;22:00;0;0;321;507
30.01.2023;22:00;23:00;0;0;378;507
30.01.2023;23:00;00:00;0;0;348;508
31.01.2023;00:00;01:00;0;0;323;506
31.01.2023;01:00;02:00;0;0;313;509
31.01.2023;02:00;03:00;0;0;309;508
31.01.2023;03:00;04:00;0;0;308;508
31.01.2023;04:00;05:00;0;0;306;523
31.01.2023;05:00;06:00;0;0;362;679
31.01.2023;06:00;07:00;0;0;430;820
31.01.2023;07:00;08:00;0;0;432;825
31.01.2023;08:00;09:00;0;0;445;828
31.01.2023;09:00;10:00;0;0;450;832
31.01.2023;10:00;11:00;0;0;0;0
31.01.2023;11:00;12:00;0;0;0;0
31.01.2023;12:00;13:00;0;0;0;0
31.01.2023;13:00;14:00;0;0;0;0
31.01.2023;14:00;15:00;0;0;0;0
31.01.2023;15:00;16:00;0;0;0;0
31.01.2023;16:00;17:00;0;0;235;419
31.01.2023;17:00;18:00;0;0;322;526
31.01.2023;18:00;19:00;0;0;359;509
31.01.2023;19:00;20:00;0;0;349;506
31.01.2023;20:00;21:00;0;0;351;504
31.01.2023;21:00;22:00;0;0;349;505
31.01.2023;22:00;23:00;0;0;322;506
31.01.2023;23:00;00:00;0;0;321;506
01.02.2023;00:00;01:00;0;0;321;507
01.02.2023;01:00;02:00;0;0;313;506
01.02.2023;02:00;03:00;0;0;321;507
01.02.2023;03:00;04:00;0;0;318;507
01.02.2023;04:00;05:00;0;0;307;505
01.02.2023;05:00;06:00;0;0;314;509
01.02.2023;06:00;07:00;0;0;341;521
01.02.2023;07:00;08:00;0;0;335;517
01.02.2023;08:00;09:00;0;0;378;512
01.02.2023;09:00;10:00;0;0;410;512
01.02.2023;10:00;11:00;0;0;370;512
01.02.2023;11:00;12:00;0;0;362;512
01.02.2023;12:00;13:00;0;0;369;513
01.02.2023;13:00;14:00;0;0;361;516
01.02.2023;14:00;15:00;0;0;371;518
01.02.2023;15:00;16:00;0;0;362;518
01.02.2023;16:00;17:00;0;0;306;542
01.02.2023;17:00;18:00;0;0;310;541
01.02.2023;18:00;19:00;0;0;305;546
01.02.2023;19:00;20:00;0;0;304;540
01.02.2023;20:00;21:00;0;0;302;517
01.02.2023;21:00;22:00;0;0;300;518
01.02.2023;22:00;23:00;0;0;317;554
01.02.2023;23:00;00:00;0;0;312;618
02.02.2023;00:00;01:00;0;0;318;517
02.02.2023;01:00;02:00;0;0;302;550
02.02.2023;02:00;03:00;0;49;303;510
02.02.2023;03:00;04:00;0;73;300;509
02.02.2023;04:00;05:00;0;0;306;514
02.02.2023;05:00;06:00;0;0;322;607
02.02.2023;06:00;07:00;0;0;424;623
02.02.2023;07:00;08:00;0;0;439;622
02.02.2023;08:00;09:00;0;0;438;615
02.02.2023;09:00;10:00;0;0;438;625
02.02.2023;10:00;11:00;0;0;443;612
02.02.2023;11:00;12:00;0;167;445;610
02.02.2023;12:00;13:00;0;343;432;610
02.02.2023;13:00;14:00;0;444;437;624
02.02.2023;14:00;15:00;0;522;423;622
02.02.2023;15:00;16:00;0;571;437;627
02.02.2023;16:00;17:00;0;571;488;624
02.02.2023;17:00;18:00;0;560;496;627
02.02.2023;18:00;19:00;0;558;496;626
02.02.2023;19:00;20:00;0;557;497;624
02.02.2023;20:00;21:00;0;550;497;626
02.02.2023;21:00;22:00;0;553;490;625
02.02.2023;22:00;23:00;0;550;486;617
02.02.2023;23:00;00:00;0;560;357;538
03.02.2023;00:00;01:00;0;506;169;573
03.02.2023;01:00;02:00;0;327;177;554
03.02.2023;02:00;03:00;0;321;184;523
03.02.2023;03:00;04:00;0;339;204;511
03.02.2023;04:00;05:00;0;320;193;511
03.02.2023;05:00;06:00;0;364;190;521
03.02.2023;06:00;07:00;0;364;188;548
03.02.2023;07:00;08:00;0;351;188;565
03.02.2023;08:00;09:00;0;373;189;552
03.02.2023;09:00;10:00;0;425;191;557
03.02.2023;10:00;11:00;0;362;189;544
03.02.2023;11:00;12:00;0;344;191;546
03.02.2023;12:00;13:00;0;327;190;511
03.02.2023;13:00;14:00;0;325;189;508
03.02.2023;14:00;15:00;0;311;187;511
03.02.2023;15:00;16:00;0;328;190;513
03.02.2023;16:00;17:00;0;347;188;547
03.02.2023;17:00;18:00;0;351;190;550
03.02.2023;18:00;19:00;0;339;189;537
03.02.2023;19:00;20:00;0;340;186;538
03.02.2023;20:00;21:00;0;371;188;546
03.02.2023;21:00;22:00;0;350;172;550
03.02.2023;22:00;23:00;0;343;170;512
03.02.2023;23:00;00:00;61;323;171;524
04.02.2023;00:00;01:00;151;432;173;575
04.02.2023;01:00;02:00;158;520;174;568
04.02.2023;02:00;03:00;193;526;172;600
04.02.2023;03:00;04:00;209;542;205;617
04.02.2023;04:00;05:00;205;539;205;611
04.02.2023;05:00;06:00;198;546;213;618
04.02.2023;06:00;07:00;193;529;212;604
04.02.2023;07:00;08:00;300;546;215;619
04.02.2023;08:00;09:00;409;580;213;639
04.02.2023;09:00;10:00;440;569;212;638
04.02.2023;10:00;11:00;496;572;209;637
04.02.2023;11:00;12:00;510;575;208;638
04.02.2023;12:00;13:00;508;571;206;632
04.02.2023;13:00;14:00;502;549;203;624
04.02.2023;14:00;15:00;510;563;209;627
04.02.2023;15:00;16:00;511;576;198;626
04.02.2023;16:00;17:00;510;574;209;629
04.02.2023;17:00;18:00;506;577;210;628
04.02.2023;18:00;19:00;503;576;210;627
04.02.2023;19:00;20:00;510;568;213;624
04.02.2023;20:00;21:00;507;577;217;628
04.02.2023;21:00;22:00;506;581;215;627
04.02.2023;22:00;23:00;507;583;215;627
04.02.2023;23:00;00:00;510;577;214;626
05.02.2023;00:00;01:00;505;576;213;624
05.02.2023;01:00;02:00;506;575;209;628
05.02.2023;02:00;03:00;510;576;209;625
05.02.2023;03:00;04:00;509;576;204;627
05.02.2023;04:00;05:00;494;579;179;625
05.02.2023;05:00;06:00;498;585;166;626
05.02.2023;06:00;07:00;505;579;189;629
05.02.2023;07:00;08:00;507;584;208;625
05.02.2023;08:00;09:00;510;579;206;627
05.02.2023;09:00;10:00;507;581;200;626
05.02.2023;10:00;11:00;496;583;179;625
05.02.2023;11:00;12:00;509;587;172;626
05.02.2023;12:00;13:00;509;598;204;628
05.02.2023;13:00;14:00;507;603;187;626
05.02.2023;14:00;15:00;509;604;181;628
05.02.2023;15:00;16:00;510;593;211;628
05.02.2023;16:00;17:00;508;591;212;628
05.02.2023;17:00;18:00;508;593;208;627
05.02.2023;18:00;19:00;506;603;194;623
05.02.2023;19:00;20:00;503;603;186;628
05.02.2023;20:00;21:00;504;604;235;626
05.02.2023;21:00;22:00;502;593;436;626
05.02.2023;22:00;23:00;507;591;454;623
05.02.2023;23:00;00:00;507;588;496;622
06.02.2023;00:00;01:00;508;592;496;626
06.02.2023;01:00;02:00;508;602;495;626
06.02.2023;02:00;03:00;508;602;498;627
06.02.2023;03:00;04:00;506;599;493;625
06.02.2023;04:00;05:00;505;587;467;623
06.02.2023;05:00;06:00;508;586;471;626
06.02.2023;06:00;07:00;508;575;494;627
06.02.2023;07:00;08:00;511;575;496;626
06.02.2023;08:00;09:00;509;574;501;628
06.02.2023;09:00;10:00;510;562;497;629
06.02.2023;10:00;11:00;510;567;499;626
06.02.2023;11:00;12:00;509;552;498;623
06.02.2023;12:00;13:00;508;555;496;616
06.02.2023;13:00;14:00;509;569;498;616
06.02.2023;14:00;15:00;506;563;497;622
06.02.2023;15:00;16:00;507;568;496;624
06.02.2023;16:00;17:00;507;547;497;629
06.02.2023;17:00;18:00;507;528;497;622
06.02.2023;18:00;19:00;511;525;499;624
06.02.2023;19:00;20:00;510;525;499;623
06.02.2023;20:00;21:00;510;522;499;628
06.02.2023;21:00;22:00;508;551;500;628
06.02.2023;22:00;23:00;509;545;495;628
06.02.2023;23:00;00:00;506;546;496;628
07.02.2023;00:00;01:00;506;558;496;627
07.02.2023;01:00;02:00;509;559;496;627
07.02.2023;02:00;03:00;508;558;496;626
07.02.2023;03:00;04:00;509;548;495;624
07.02.2023;04:00;05:00;509;544;495;623
07.02.2023;05:00;06:00;507;556;487;626
07.02.2023;06:00;07:00;510;537;487;627
07.02.2023;07:00;08:00;507;576;474;624
07.02.2023;08:00;09:00;508;573;457;624
07.02.2023;09:00;10:00;509;566;464;642
07.02.2023;10:00;11:00;507;570;441;764
07.02.2023;11:00;12:00;494;566;425;775
07.02.2023;12:00;13:00;477;580;445;784
07.02.2023;13:00;14:00;478;580;440;782
07.02.2023;14:00;15:00;480;574;438;818
07.02.2023;15:00;16:00;488;567;443;822
07.02.2023;16:00;17:00;505;558;484;807
07.02.2023;17:00;18:00;507;521;485;807
07.02.2023;18:00;19:00;506;554;491;824
07.02.2023;19:00;20:00;506;557;490;824
07.02.2023;20:00;21:00;506;557;488;829
07.02.2023;21:00;22:00;507;569;491;833
07.02.2023;22:00;23:00;507;565;490;833
07.02.2023;23:00;00:00;507;566;494;832
08.02.2023;00:00;01:00;510;569;493;833
08.02.2023;01:00;02:00;508;570;491;833
08.02.2023;02:00;03:00;509;567;493;832
08.02.2023;03:00;04:00;508;554;493;834
08.02.2023;04:00;05:00;507;553;492;835
08.02.2023;05:00;06:00;509;564;495;836
08.02.2023;06:00;07:00;508;554;494;834
08.02.2023;07:00;08:00;507;568;494;832
08.02.2023;08:00;09:00;506;563;495;835
08.02.2023;09:00;10:00;505;566;494;835
08.02.2023;10:00;11:00;507;563;495;835
08.02.2023;11:00;12:00;486;465;497;681
08.02.2023;12:00;13:00;495;448;497;637
08.02.2023;13:00;14:00;497;515;497;728
08.02.2023;14:00;15:00;493;531;467;774
08.02.2023;15:00;16:00;500;546;483;832
08.02.2023;16:00;17:00;505;547;485;831
08.02.2023;17:00;18:00;508;545;482;835
08.02.2023;18:00;19:00;504;544;479;835
08.02.2023;19:00;20:00;502;543;475;834
08.02.2023;20:00;21:00;507;532;476;834
08.02.2023;21:00;22:00;506;565;476;834
08.02.2023;22:00;23:00;506;564;471;835
08.02.2023;23:00;00:00;508;567;472;825
09.02.2023;00:00;01:00;461;485;411;707
09.02.2023;01:00;02:00;426;568;392;729
09.02.2023;02:00;03:00;428;564;400;727
09.02.2023;03:00;04:00;434;560;403;788
09.02.2023;04:00;05:00;433;521;398;731
09.02.2023;05:00;06:00;438;528;404;734
09.02.2023;06:00;07:00;438;574;401;733
09.02.2023;07:00;08:00;440;530;400;636
09.02.2023;08:00;09:00;462;481;406;671
09.02.2023;09:00;10:00;503;573;405;817
09.02.2023;10:00;11:00;466;571;411;744
09.02.2023;11:00;12:00;482;554;410;766
09.02.2023;12:00;13:00;462;432;409;662
09.02.2023;13:00;14:00;462;515;405;647
09.02.2023;14:00;15:00;462;522;403;566
09.02.2023;15:00;16:00;462;468;401;534
09.02.2023;16:00;17:00;454;559;409;634
09.02.2023;17:00;18:00;447;571;410;648
09.02.2023;18:00;19:00;443;540;465;637
09.02.2023;19:00;20:00;480;571;462;787
09.02.2023;20:00;21:00;481;574;463;819
09.02.2023;21:00;22:00;508;578;429;723
09.02.2023;22:00;23:00;508;562;404;720
09.02.2023;23:00;00:00;509;553;404;808
10.02.2023;00:00;01:00;444;545;402;650
10.02.2023;01:00;02:00;440;559;410;694
10.02.2023;02:00;03:00;438;550;412;631
10.02.2023;03:00;04:00;435;547;407;629
10.02.2023;04:00;05:00;438;566;440;718
10.02.2023;05:00;06:00;436;577;409;702
10.02.2023;06:00;07:00;449;576;409;822
10.02.2023;07:00;08:00;503;579;470;828
10.02.2023;08:00;09:00;465;579;434;750
10.02.2023;09:00;10:00;465;588;422;803
10.02.2023;10:00;11:00;471;581;407;794
10.02.2023;11:00;12:00;460;579;402;642
10.02.2023;12:00;13:00;455;580;398;790
10.02.2023;13:00;14:00;449;583;408;708
10.02.2023;14:00;15:00;476;565;390;799
10.02.2023;15:00;16:00;492;568;401;807
10.02.2023;16:00;17:00;495;572;423;816
10.02.2023;17:00;18:00;502;575;449;815
10.02.2023;18:00;19:00;487;568;389;717
10.02.2023;19:00;20:00;436;547;334;733
10.02.2023;20:00;21:00;434;579;178;679
10.02.2023;21:00;22:00;403;579;154;623
10.02.2023;22:00;23:00;375;508;145;533
10.02.2023;23:00;00:00;374;384;151;510
11.02.2023;00:00;01:00;371;327;151;512
11.02.2023;01:00;02:00;372;325;159;511
11.02.2023;02:00;03:00;372;326;157;510
11.02.2023;03:00;04:00;371;343;162;508
11.02.2023;04:00;05:00;372;394;160;516
11.02.2023;05:00;06:00;372;419;147;511
11.02.2023;06:00;07:00;375;333;145;511
11.02.2023;07:00;08:00;375;411;148;542
11.02.2023;08:00;09:00;374;492;150;518
11.02.2023;09:00;10:00;379;576;148;613
11.02.2023;10:00;11:00;378;552;150;529
11.02.2023;11:00;12:00;379;424;149;507
11.02.2023;12:00;13:00;379;422;145;507
11.02.2023;13:00;14:00;377;424;142;506
11.02.2023;14:00;15:00;375;433;139;510
11.02.2023;15:00;16:00;392;536;141;512
11.02.2023;16:00;17:00;397;560;157;576
11.02.2023;17:00;18:00;400;535;348;657
11.02.2023;18:00;19:00;401;582;399;686
11.02.2023;19:00;20:00;441;537;397;692
11.02.2023;20:00;21:00;496;585;429;826
11.02.2023;21:00;22:00;508;589;470;830
11.02.2023;22:00;23:00;508;580;478;819
11.02.2023;23:00;00:00;440;587;423;774
12.02.2023;00:00;01:00;441;538;412;763
12.02.2023;01:00;02:00;437;526;410;748
12.02.2023;02:00;03:00;435;586;403;690
12.02.2023;03:00;04:00;438;581;405;694
12.02.2023;04:00;05:00;437;591;378;753
12.02.2023;05:00;06:00;437;579;394;712
12.02.2023;06:00;07:00;439;553;394;646
12.02.2023;07:00;08:00;460;578;421;823
12.02.2023;08:00;09:00;512;581;486;830
12.02.2023;09:00;10:00;509;578;495;830
12.02.2023;10:00;11:00;509;579;495;831
12.02.2023;11:00;12:00;510;580;493;829
12.02.2023;12:00;13:00;494;578;456;831
12.02.2023;13:00;14:00;498;582;461;824
12.02.2023;14:00;15:00;468;581;457;801
12.02.2023;15:00;16:00;504;585;492;830
12.02.2023;16:00;17:00;506;590;499;830
12.02.2023;17:00;18:00;506;588;497;823
12.02.2023;18:00;19:00;503;584;496;830
12.02.2023;19:00;20:00;506;578;497;830
12.02.2023;20:00;21:00;508;579;497;830
12.02.2023;21:00;22:00;508;594;498;831
12.02.2023;22:00;23:00;510;600;499;829
12.02.2023;23:00;00:00;508;601;498;831
13.02.2023;00:00;01:00;508;594;496;819
13.02.2023;01:00;02:00;507;589;497;832
13.02.2023;02:00;03:00;507;589;498;829
13.02.2023;03:00;04:00;508;595;498;831
13.02.2023;04:00;05:00;508;600;498;831
13.02.2023;05:00;06:00;506;599;493;832
13.02.2023;06:00;07:00;507;578;480;831
13.02.2023;07:00;08:00;509;568;479;830
13.02.2023;08:00;09:00;510;562;474;831
13.02.2023;09:00;10:00;508;562;471;832
13.02.2023;10:00;11:00;509;574;477;836
13.02.2023;11:00;12:00;508;566;475;837
13.02.2023;12:00;13:00;509;574;477;834
13.02.2023;13:00;14:00;507;558;479;832
13.02.2023;14:00;15:00;508;556;475;828
13.02.2023;15:00;16:00;507;563;474;827
13.02.2023;16:00;17:00;505;571;472;828
13.02.2023;17:00;18:00;506;569;494;829
13.02.2023;18:00;19:00;507;568;492;829
13.02.2023;19:00;20:00;507;562;490;831
13.02.2023;20:00;21:00;511;560;484;831
13.02.2023;21:00;22:00;510;568;470;830
13.02.2023;22:00;23:00;507;576;473;832
13.02.2023;23:00;00:00;509;573;471;833
14.02.2023;00:00;01:00;508;572;475;833
14.02.2023;01:00;02:00;505;561;475;831
14.02.2023;02:00;03:00;507;561;473;829
14.02.2023;03:00;04:00;507;570;474;824
14.02.2023;04:00;05:00;508;584;468;831
14.02.2023;05:00;06:00;506;588;471;833
14.02.2023;06:00;07:00;509;584;468;825
14.02.2023;07:00;08:00;510;571;474;827
14.02.2023;08:00;09:00;509;572;469;828
14.02.2023;09:00;10:00;509;580;470;825
14.02.2023;10:00;11:00;508;577;474;826
14.02.2023;11:00;12:00;507;577;473;831
14.02.2023;12:00;13:00;507;574;476;829
14.02.2023;13:00;14:00;508;574;469;830
14.02.2023;14:00;15:00;507;571;468;830
14.02.2023;15:00;16:00;505;569;466;835
14.02.2023;16:00;17:00;510;569;467;840
14.02.2023;17:00;18:00;511;564;466;842
14.02.2023;18:00;19:00;509;567;473;839
14.02.2023;19:00;20:00;512;565;473;839
14.02.2023;20:00;21:00;511;565;467;842
14.02.2023;21:00;22:00;510;569;474;841
14.02.2023;22:00;23:00;507;562;472;837
14.02.2023;23:00;00:00;507;561;475;840
15.02.2023;00:00;01:00;509;563;476;843
15.02.2023;01:00;02:00;509;568;480;842
15.02.2023;02:00;03:00;510;569;479;839
15.02.2023;03:00;04:00;508;569;472;840
15.02.2023;04:00;05:00;508;574;470;841
15.02.2023;05:00;06:00;506;574;469;842
15.02.2023;06:00;07:00;507;565;470;839
15.02.2023;07:00;08:00;509;577;468;838
15.02.2023;08:00;09:00;507;590;479;840
15.02.2023;09:00;10:00;509;587;477;838
15.02.2023;10:00;11:00;511;588;477;838
15.02.2023;11:00;12:00;509;578;472;840
15.02.2023;12:00;13:00;510;576;474;838
15.02.2023;13:00;14:00;509;580;476;838
15.02.2023;14:00;15:00;506;589;474;836
15.02.2023;15:00;16:00;506;584;465;836
15.02.2023;16:00;17:00;511;573;485;839
15.02.2023;17:00;18:00;511;558;484;839
15.02.2023;18:00;19:00;509;556;474;837
15.02.2023;19:00;20:00;509;561;472;837
15.02.2023;20:00;21:00;504;572;476;837
15.02.2023;21:00;22:00;504;581;473;836
15.02.2023;22:00;23:00;505;574;472;838
15.02.2023;23:00;00:00;505;562;471;838
16.02.2023;00:00;01:00;503;560;471;841
16.02.2023;01:00;02:00;500;559;413;837
16.02.2023;02:00;03:00;495;567;412;822
16.02.2023;03:00;04:00;443;569;414;714
16.02.2023;04:00;05:00;445;563;409;794
16.02.2023;05:00;06:00;507;578;464;840
16.02.2023;06:00;07:00;507;581;467;836
16.02.2023;07:00;08:00;508;583;467;837
16.02.2023;08:00;09:00;483;582;406;839
16.02.2023;09:00;10:00;504;580;455;829
16.02.2023;10:00;11:00;481;583;406;723
16.02.2023;11:00;12:00;475;576;404;659
16.02.2023;12:00;13:00;505;582;420;780
16.02.2023;13:00;14:00;484;580;432;643
16.02.2023;14:00;15:00;489;574;431;743
16.02.2023;15:00;16:00;507;571;478;838
16.02.2023;16:00;17:00;510;576;494;841
16.02.2023;17:00;18:00;510;570;492;839
16.02.2023;18:00;19:00;511;563;493;838
16.02.2023;19:00;20:00;493;554;491;839
16.02.2023;20:00;21:00;501;554;492;839
16.02.2023;21:00;22:00;503;556;442;839
16.02.2023;22:00;23:00;495;546;352;831
16.02.2023;23:00;00:00;401;529;192;691
17.02.2023;00:00;01:00;339;410;182;505
17.02.2023;01:00;02:00;201;341;172;509
17.02.2023;02:00;03:00;185;344;165;507
17.02.2023;03:00;04:00;177;326;165;508
17.02.2023;04:00;05:00;173;300;166;504
17.02.2023;05:00;06:00;171;309;169;505
17.02.2023;06:00;07:00;173;306;168;507
17.02.2023;07:00;08:00;178;363;21;560
17.02.2023;08:00;09:00;176;317;0;512
17.02.2023;09:00;10:00;176;302;0;510
17.02.2023;10:00;11:00;178;310;0;531
17.02.2023;11:00;12:00;178;308;0;509
17.02.2023;12:00;13:00;176;305;0;506
17.02.2023;13:00;14:00;176;311;0;506
17.02.2023;14:00;15:00;178;317;0;509
17.02.2023;15:00;16:00;178;310;0;508
17.02.2023;16:00;17:00;179;310;0;506
17.02.2023;17:00;18:00;177;313;0;507
17.02.2023;18:00;19:00;177;309;0;508
17.02.2023;19:00;20:00;175;304;0;506
17.02.2023;20:00;21:00;176;303;0;508
17.02.2023;21:00;22:00;177;306;0;508
17.02.2023;22:00;23:00;177;308;0;505
17.02.2023;23:00;00:00;178;310;0;507
18.02.2023;00:00;01:00;179;322;0;506
18.02.2023;01:00;02:00;180;341;0;507
18.02.2023;02:00;03:00;180;367;0;508
18.02.2023;03:00;04:00;178;308;0;509
18.02.2023;04:00;05:00;180;309;0;508
18.02.2023;05:00;06:00;178;332;0;513
18.02.2023;06:00;07:00;179;404;0;593
18.02.2023;07:00;08:00;179;520;0;714
18.02.2023;08:00;09:00;178;530;0;717
18.02.2023;09:00;10:00;178;442;0;632
18.02.2023;10:00;11:00;178;443;0;577
18.02.2023;11:00;12:00;178;392;0;529
18.02.2023;12:00;13:00;178;323;0;508
18.02.2023;13:00;14:00;178;323;0;505
18.02.2023;14:00;15:00;180;331;0;513
18.02.2023;15:00;16:00;192;347;0;513
18.02.2023;16:00;17:00;196;396;0;569
18.02.2023;17:00;18:00;218;479;0;658
18.02.2023;18:00;19:00;217;574;0;802
18.02.2023;19:00;20:00;219;574;0;823
18.02.2023;20:00;21:00;189;573;0;823
18.02.2023;21:00;22:00;177;575;0;829
18.02.2023;22:00;23:00;216;579;0;824
18.02.2023;23:00;00:00;218;580;0;827
19.02.2023;00:00;01:00;180;582;0;804
19.02.2023;01:00;02:00;178;572;0;713
19.02.2023;02:00;03:00;176;571;0;625
19.02.2023;03:00;04:00;176;525;0;549
19.02.2023;04:00;05:00;178;552;0;608
19.02.2023;05:00;06:00;178;539;0;634
19.02.2023;06:00;07:00;178;514;0;616
19.02.2023;07:00;08:00;181;583;0;777
19.02.2023;08:00;09:00;213;581;0;830
19.02.2023;09:00;10:00;222;579;0;829
19.02.2023;10:00;11:00;219;575;0;794
19.02.2023;11:00;12:00;177;519;0;653
19.02.2023;12:00;13:00;177;458;0;659
19.02.2023;13:00;14:00;177;424;0;610
